Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
78815883915646;-9.1675;1.6759;-2.8499;
78815894034656;-8.8155;1.5538;-2.5457;
78815904047104;-8.7532;1.6400;-2.4691;
78815914249448;-9.2154;1.5730;-2.4739;
78815924261896;-9.6515;1.5634;-2.5648;
78815934487469;-9.6562;1.6543;-2.6154;
78815944499917;-9.7950;1.6448;-2.5433;
78815954667573;-9.8527;1.5826;-2.3758;
78815964818250;-9.5195;1.4889;-2.0931;
78815974913927;-9.1962;1.4841;-1.9301;
78815985024604;-9.4095;1.4530;-2.0644;
78815995118615;-9.7232;1.4076;-2.0593;
78816005207365;-9.5219;1.5296;-2.0378;
78816015327990;-9.4358;1.7572;-2.5193;
78816025436948;-9.6515;1.9250;-3.4322;
78816035539240;-9.5243;1.5129;-3.3864;
78816045653719;-8.8466;1.3860;-2.9554;
78816055761479;-8.3124;1.2589;-2.7087;
78816065860229;-8.4177;1.1177;-2.5624;
78816075965594;-8.8896;1.3884;-2.9602;
78816086058198;-10.0107;1.7740;-3.0105;
78816096168667;-10.4181;1.5873;-2.3180;
78816106277677;-10.1258;1.6089;-2.3327;
78816116382260;-10.2957;2.5382;-3.8201;
78816126501375;-9.7567;2.7036;-3.5901;
78816136601219;-8.4464;1.5586;-1.1563;
78816146696271;-8.2119;1.1824;-0.3778;
78816156792938;-8.8202;1.8532;-1.5661;
78816166926323;-9.0622;2.2412;-2.4476;
78816177013302;-9.0024;2.4114;-2.9291;
78816187122052;-9.5004;2.6342;-3.8393;
78816197237365;-10.3292;2.3874;-4.1028;
78816207357469;-10.0274;1.6328;-2.5217;
78816217441583;-9.3425;0.7104;-0.5551;
78816227537990;-9.4860;0.8351;-0.5958;
78816237642990;-9.3185;1.5586;-1.6283;
78816247807104;-8.6836;2.0255;-2.5624;
78816257888719;-8.6189;2.6797;-4.0095;
78816267969552;-8.9949;3.5587;-4.9412;
78816278066427;-8.5926;4.1097;-4.2323;
78816288190021;-8.0752;4.3708;-2.8283;
78816298284552;-8.6812;4.3014;-2.3228;
78816308421792;-9.3568;4.0259;-2.2367;
78816318493146;-9.4406;3.5803;-1.7001;
78816328593667;-9.6706;3.1947;-1.4773;
78816338698771;-10.0011;3.1202;-2.5193;
78816348813771;-9.7519;3.8964;-4.5820;
78816358933510;-8.2645;4.0283;-5.1927;
78816369021479;-6.9326;3.5970;-4.3448;
78816379136323;-7.2177;3.1131;-3.9879;
78816389240438;-8.5208;2.2460;-3.2477;
78816399341167;-10.2431;1.1465;-1.8870;
78816409438771;-10.9738;0.6817;-0.9960;
78816419574969;-10.5353;1.3908;-1.5685;
78816429666740;-9.8862;2.6174;-3.1301;
78816439775698;-8.6501;3.1469;-3.8201;
78816449879240;-7.7088;3.3335;-4.0238;
78816459973042;-7.2918;3.1469;-3.8632;
78816470087000;-7.6152;2.3444;-3.2955;
