Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
78815985984708;32.4276;-9.2476;-9.0890;
78815995984708;32.4276;-9.2476;-9.0890;
78816007488458;30.7318;-9.1378;-9.7600;
78816017488458;30.6220;-9.2232;-9.6136;
78816027488458;30.6830;-9.3086;-9.6990;
78816037488458;30.6708;-9.3208;-9.7234;
78816047488458;30.7562;-9.3086;-9.7600;
78816057488458;30.9270;-9.2842;-9.9308;
78816067488458;31.0002;-9.2964;-10.0162;
78816077488458;31.0490;-9.3330;-10.0040;
78816087488458;31.2686;-9.3330;-10.2236;
78816097488458;31.4272;-9.3452;-10.4188;
78816107488458;31.5492;-9.3330;-10.4920;
78816117488458;31.7688;-9.3330;-10.7238;
78816127488458;31.8664;-9.3818;-10.9068;
78816137488458;31.8054;-9.4306;-10.8092;
78816147488458;31.8176;-9.4672;-10.8214;
78816157488458;31.7566;-9.5038;-10.9800;
78816167488458;31.7444;-9.5404;-11.0410;
78816177488458;31.6834;-9.6014;-11.0532;
78816187488458;31.5004;-9.6746;-11.0044;
78816197488458;31.3174;-9.6990;-10.7970;
78816207488458;31.1100;-9.7234;-10.4798;
78816217488458;30.8904;-9.7478;-10.3212;
78816227488458;30.7196;-9.8210;-10.1748;
78816237488458;30.5976;-9.8698;-9.9186;
78816247488458;30.3780;-9.9186;-9.6258;
78816257488458;30.2926;-9.9796;-9.4184;
78816267488458;30.2316;-9.9674;-9.1744;
78816277488458;30.1462;-10.0528;-9.0402;
78816287488458;30.0974;-10.1260;-9.0402;
78816297488458;30.1340;-10.2236;-9.0402;
78816307488458;30.0852;-10.3090;-8.9304;
78816317488458;30.0486;-10.4066;-8.8938;
78816327488458;29.9876;-10.5042;-8.7962;
78816337488458;29.9876;-10.5652;-8.7718;
78816347488458;30.0242;-10.6384;-8.8816;
78816357488458;29.9998;-10.7116;-8.7718;
78816367488458;30.0242;-10.7482;-8.7596;
78816377488458;29.9876;-10.7970;-8.6132;
78816387488458;30.0852;-10.8214;-8.6132;
78816397488458;30.1340;-10.8214;-8.5644;
78816407488458;30.2682;-10.8092;-8.6864;
78816417488458;30.3536;-10.7970;-8.7108;
78816427488458;30.3902;-10.8092;-8.7230;
78816437488458;30.5854;-10.7848;-8.9548;
78816447488458;30.8904;-10.7726;-9.2354;
78816457488458;31.0856;-10.7360;-9.4550;
78816467488458;31.2198;-10.6872;-9.5892;
78816477488458;31.4760;-10.6262;-9.7966;
78816487488458;31.6102;-10.6750;-9.8332;
78816497488458;31.6956;-10.6506;-9.8576;
78816507488458;31.6834;-10.6506;-9.7356;
78816517488458;31.6102;-10.6262;-9.5648;
78816527488458;31.4516;-10.6140;-9.2598;
78816537488458;31.4150;-10.5530;-9.1622;
78816547488458;31.3052;-10.5530;-9.0890;
78816557488458;31.3296;-10.5164;-9.0768;
78816567488458;31.4638;-10.4432;-9.1866;
78816577488458;31.5858;-10.3822;-9.2476;
78816587488458;31.8176;-10.3212;-9.4916;
78816597488458;32.0738;-10.2968;-9.7234;
78816607488458;32.3056;-10.2968;-10.0040;
78816617488458;32.4520;-10.3578;-10.1748;
78816627488458;32.5984;-10.3944;-10.2114;
78816637488458;32.5374;-10.4310;-10.1504;
78816647488458;32.5130;-10.4066;-10.0772;
78816657488458;32.5252;-10.3822;-10.1260;
78816667488458;32.5374;-10.4066;-10.1504;
78816677488458;32.4764;-10.4188;-10.1626;
78816687488458;32.4886;-10.4066;-10.1748;
78816697488458;32.5862;-10.3578;-10.2480;
78816707488458;32.7082;-10.2846;-10.4798;
78816717488458;32.7814;-10.2602;-10.5652;
78816727488458;32.7570;-10.2724;-10.6384;
78816737488458;32.7692;-10.2602;-10.6628;
78816747488458;32.7570;-10.2114;-10.6140;
78816757488458;32.7814;-10.1626;-10.6018;
78816767488458;32.6594;-10.1138;-10.4676;
78816777488458;32.5008;-10.0772;-10.2724;
78816787488458;32.4032;-10.0650;-10.1016;
78816797488458;32.3666;-10.0284;-10.0040;
78816807488458;32.2934;-9.9796;-9.8698;
78816817488458;32.2324;-9.9796;-9.8454;
78816827488458;32.1836;-9.9308;-9.8698;
78816837488458;32.0738;-9.8820;-9.7112;
78816847488458;32.0616;-9.8454;-9.7112;
78816857488458;32.1714;-9.8210;-9.8088;
78816867488458;32.1592;-9.8576;-9.7600;
