Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
2669325374712683;-9.4190;-0.4777;-2.3830;
2669325384837944;-9.4454;-0.4346;-2.4141;
2669325394984350;-9.4502;-0.3772;-2.4332;
2669325405106798;-9.4262;-0.3820;-2.3734;
2669325415196381;-9.4454;-0.4633;-2.4404;
2669325425318829;-9.4478;-0.5064;-2.4787;
2669325435421485;-9.4310;-0.5351;-2.4667;
2669325445522683;-9.4286;-0.5566;-2.5361;
2669325455598412;-9.4549;-0.5207;-2.5504;
2669325465736589;-9.4167;-0.5088;-2.4571;
2669325475839298;-9.4214;-0.4705;-2.4547;
2669325485949923;-9.4095;-0.4609;-2.4356;
2669325496038569;-9.4071;-0.4801;-2.4523;
2669325506145444;-9.4167;-0.5040;-2.5361;
2669325516247058;-9.4478;-0.5495;-2.5457;
2669325526333673;-9.4573;-0.5590;-2.5217;
2669325536444089;-9.4478;-0.5590;-2.5146;
2669325546551694;-9.4262;-0.5686;-2.4835;
2669325556673204;-9.4262;-0.5590;-2.4715;
2669325566757527;-9.4478;-0.5088;-2.4643;
2669325576866277;-9.4573;-0.4944;-2.4667;
2669325586970652;-9.4286;-0.4896;-2.4882;
2669325597075444;-9.4430;-0.5160;-2.4691;
2669325607175079;-9.4382;-0.5255;-2.4332;
2669325617282735;-9.4525;-0.5064;-2.4811;
2669325627393464;-9.4573;-0.5016;-2.4787;
2669325637496798;-9.4525;-0.5160;-2.4571;
2669325647598777;-9.4382;-0.5351;-2.4523;
2669325657696589;-9.4382;-0.6048;-2.4141;
2669325667813360;-9.4525;-0.6837;-2.4021;
2669325677911589;-9.4597;-0.7460;-2.4715;
2669325688012839;-9.4334;-0.7842;-2.5241;
2669325698136694;-9.4478;-0.8010;-2.5433;
2669325708230235;-9.4502;-0.8827;-2.5265;
2669325718342110;-9.4502;-0.8154;-2.4117;
2669325728437214;-9.4837;-0.7603;-2.3662;
2669325738542944;-9.5028;-0.8680;-2.4117;
2669325748662214;-9.4693;-0.9185;-2.5122;
2669325758756121;-9.4525;-0.9090;-2.5146;
2669325768868673;-9.4669;-0.9233;-2.5098;
2669325778969298;-9.5052;-0.9520;-2.3806;
2669325789076173;-9.5172;-0.9257;-2.3949;
2669325799176173;-9.4717;-0.8922;-2.4954;
2669325809283777;-9.4573;-0.9568;-2.5433;
2669325819389714;-9.4813;-1.1219;-2.4715;
2669325829488673;-9.5510;-1.3711;-2.2510;
2669325839595079;-9.5868;-1.4575;-2.2558;
2669325849704194;-9.5581;-1.2897;-2.5313;
2669325859819194;-9.4167;-1.3902;-2.6010;
2669325869922892;-9.4789;-1.6732;-2.2367;
2669325880014662;-9.6227;-1.7545;-1.8990;
2669325890124194;-9.6108;-1.5891;-1.7695;
2669325900226173;-9.5243;-1.3400;-1.9445;
2669325910331798;-9.4932;-1.0454;-2.3973;
2669325920434194;-9.4238;-0.5830;-2.7206;
2669325930540652;-9.4047;-0.0873;-2.6632;
2669325940649662;-9.4693;0.1881;-2.5313;
2669325950759194;-9.4980;0.3129;-2.3276;
2669325960856381;-9.4669;0.5381;-2.2199;
2669325970962214;-9.4860;0.6290;-2.1912;
2669325981069506;-9.5462;-0.0081;-1.8416;
2669325991177162;-9.5845;-0.1424;-2.1840;
2669326001272944;-9.5028;-0.1639;-2.2463;
2669326011399089;-9.4717;-0.0826;-2.3303;
2669326021488569;-9.5342;-0.1304;-2.1003;
2669326031597944;-9.5892;-0.1208;-1.7961;
2669326041699402;-9.6395;0.0637;-1.7145;
2669326051810339;-9.6012;0.2243;-1.7073;
2669326061913621;-9.5892;0.3009;-1.7695;
2669326072017579;-9.6299;0.4684;-2.0907;
2669326082118829;-9.5653;0.6075;-2.2199;
2669326092220860;-9.5124;0.5333;-2.1242;
2669326102331954;-9.6036;0.3129;-1.9397;
2669326112428569;-9.6443;0.0829;-1.6714;
2669326122528256;-9.6634;-0.0081;-1.4964;
2669326132647839;-9.6802;0.0733;-1.5326;
2669326142750027;-9.6658;0.2195;-1.6546;
2669326152845079;-9.6084;0.3655;-1.7599;
2669326162953360;-9.5701;0.4277;-1.8057;
2669326173062527;-9.6156;0.5189;-1.8846;
2669326183170027;-9.5964;0.6793;-1.9756;
2669326193335235;-9.5797;0.6410;-1.7121;
2669326203375496;-9.6108;0.6840;-1.6594;
2669326213480444;-9.6754;0.7223;-1.6857;
2669326223606694;-9.6682;0.6482;-1.5733;
2669326233690339;-9.6108;0.7175;-1.8464;
2669326243795756;-9.5749;0.6697;-2.1290;
2669326253896485;-9.5557;0.5333;-1.9875;
2669326263998829;-9.5414;0.5955;-1.8033;
2669326274111485;-9.6227;0.7370;-1.7599;
2669326284212944;-9.5964;0.7295;-1.6379;
2669326294317319;-9.4502;0.8327;-1.8081;
2669326304407423;-9.5868;0.8638;-1.9205;
2669326314527735;-9.5438;0.7537;-2.0668;
2669326324627944;-9.6108;0.7729;-1.8272;
2669326334747527;-9.6826;0.8351;-1.7623;
2669326344871589;-9.5701;0.7729;-1.7336;
2669326354941381;-9.5653;0.8207;-1.5012;
2669326365048412;-9.5148;0.8997;-1.4797;
2669326375160912;-9.5219;1.0340;-1.7480;
2669326385234767;-9.6299;1.0436;-1.9014;
2669326395373048;-9.6443;0.9141;-1.7599;
2669326405466850;-9.6802;0.6075;-1.4533;
2669326415565392;-9.7328;0.4540;-1.3385;
2669326425666121;-9.6467;0.5405;-1.5374;
2669326435783308;-9.5100;0.7080;-1.8511;
2669326445883308;-9.4478;0.9284;-2.0883;
2669326456007058;-9.4956;1.1010;-1.9397;
2669326466108152;-9.7567;1.1297;-1.5709;
2669326476193569;-9.8599;1.0077;-1.3217;
2669326486305235;-9.9174;0.6051;-1.4988;
2669326496409819;-9.9604;0.4134;-1.9493;
2669326506526642;-9.4693;0.4205;-2.0139;
2669326516645548;-9.1268;0.5524;-2.2295;
2669326526754298;-9.4334;0.5788;-2.2367;
2669326536862996;-9.6634;0.6553;-1.7599;
2669326546946798;-9.6802;0.7319;-1.4844;
2669326557055496;-9.8049;0.7825;-1.9828;
2669326567164246;-9.5821;0.5812;-2.1793;
2669326577258360;-9.0526;0.4998;-1.9253;
2669326587367110;-9.2417;0.4807;-1.9660;
2669326597475808;-9.8480;0.4253;-1.9828;
2669326607594402;-10.0274;0.3846;-1.8296;
2669326617703152;-9.6036;0.3129;-2.1434;
2669326627811850;-9.4143;0.4325;-2.5146;
2669326637893360;-9.3855;0.5548;-2.3447;
2669326648002110;-9.3784;0.5668;-1.8511;
2669326658110808;-9.4190;0.7104;-1.5132;
2669326668207735;-9.3712;0.7944;-1.4964;
2669326678316485;-9.5845;0.8686;-2.2152;
2669326688425183;-9.5486;0.7561;-2.9506;
2669326698503048;-9.4143;0.4516;-2.9626;
2669326708611798;-9.5462;0.2841;-2.4500;
2669326718720496;-9.5414;0.3296;-1.9684;
2669326728825444;-9.3879;0.2530;-1.8870;
2669326738934194;-9.4023;0.0565;-1.8942;
2669326749042892;-9.3999;-0.2812;-1.8535;
2669326759143360;-9.3209;-0.3867;-2.2104;
2669326769252110;-9.3185;-0.4490;-2.7111;
2669326779360808;-9.5366;-0.4896;-2.7852;
2669326789469402;-9.6467;-0.7149;-2.7470;
2669326799578152;-9.4860;-0.8608;-2.7326;
2669326809686850;-9.3903;-0.8898;-2.5839;
2669326819778985;-9.5004;-0.9808;-2.2558;
2669326829887683;-9.7615;-1.1653;-1.9301;
2669326839996433;-9.7998;-1.1725;-1.9301;
2669326850098673;-9.6873;-1.2299;-2.1912;
2669326860207423;-9.5533;-1.3567;-2.5170;
2669326870316121;-9.4813;-1.4862;-2.5792;
2669326880408777;-9.3568;-1.4575;-2.2223;
2669326890517527;-9.1795;-1.3424;-1.9469;
2669326900626225;-9.2441;-1.2921;-2.2893;
2669326910731902;-9.5124;-1.4886;-2.7757;
2669326920840652;-9.6562;-1.6370;-2.9865;
2669326930949350;-9.7735;-1.4671;-2.6177;
2669326941034923;-9.6634;-1.0932;-1.6211;
2669326951143673;-9.3832;-0.6072;-1.1827;
2669326961252371;-9.3473;-0.3437;-1.4629;
2669326971346902;-9.3185;-0.2692;-1.4916;
2669326981455652;-9.2417;-0.1543;-1.1109;
