Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
1575898379545;58.7186;12.8588;20.8742;
1575908379545;58.7186;12.8588;20.8742;
1575919763660;58.7674;12.6636;20.5814;
1575929763660;58.8772;12.6392;20.6180;
1575939763660;59.0724;12.5782;20.4106;
1575949763660;59.0724;12.5782;20.2764;
1575959763660;58.9870;12.5782;20.2764;
1575969763660;58.9870;12.6026;20.3618;
1575979763660;59.0358;12.5660;20.3618;
1575989763660;59.0724;12.5538;20.3618;
1575999763660;59.0602;12.5782;20.4960;
1576009763660;58.9382;12.5660;20.7034;
1576019763660;58.8284;12.5782;20.8132;
1576029763660;58.8650;12.5416;20.8986;
1576039763660;58.9382;12.5294;20.9840;
1576049763660;58.8894;12.5172;20.9840;
1576059763660;58.8040;12.4806;21.1304;
1576069763660;58.6942;12.3830;21.2036;
1576079763660;58.6088;12.3464;21.2036;
1576089763660;58.6454;12.3220;21.1060;
1576099763660;58.4868;12.2976;21.2890;
1576109763660;58.3404;12.2732;21.4476;
1576119763660;58.2916;12.2366;21.5696;
1576129763660;58.3892;12.1634;21.5452;
1576139763660;58.5356;12.1390;21.3744;
1576149763660;58.7064;12.1512;21.2768;
1576159763660;58.8894;12.1756;21.2768;
1576169763660;59.0480;12.1756;21.2646;
1576179763660;59.2798;12.1756;21.1182;
1576189763660;59.5116;12.1878;20.9840;
1576199763660;59.6946;12.1512;20.8498;
1576209763660;59.7922;12.1512;20.8498;
1576219763660;59.8776;12.1268;20.8010;
1576229763660;59.9508;12.1024;20.7888;
1576239763660;59.9508;12.0292;20.8620;
1576249763660;60.0118;11.9682;20.7522;
1576259763660;60.0728;11.9194;20.7522;
1576269763660;60.0850;11.8584;20.8498;
1576279763660;60.0850;11.8340;20.9108;
1576289763660;60.0606;11.7364;20.9718;
1576299763660;59.9874;11.7364;21.1182;
1576309763660;59.9874;11.6998;21.2768;
1576319763660;60.0606;11.6876;21.2158;
1576329763660;60.0240;11.6876;21.3866;
1576339763660;59.9386;11.6876;21.5086;
1576349763660;59.8898;11.6754;21.5208;
1576359763660;59.9142;11.6510;21.5208;
1576369763660;59.9142;11.6998;21.4720;
1576379763660;59.9874;11.6754;21.4720;
1576389763660;60.0118;11.6632;21.3500;
1576399763660;60.0362;11.6632;21.3500;
1576409763660;60.0362;11.6388;21.3256;
1576419763660;60.1216;11.6510;21.3378;
1576429763660;60.1948;11.6998;21.2524;
1576439763660;60.0728;11.7486;21.2890;
1576449763660;60.0118;11.7242;21.3988;
1576459763660;59.9630;11.7608;21.4232;
1576469763660;59.9264;11.8340;21.5086;
1576479763660;59.8654;11.8584;21.5940;
1576489763660;59.9264;11.8828;21.5452;
1576499763660;59.9142;11.8340;21.5696;
1576509763660;59.9264;11.7852;21.5696;
1576519763660;60.0484;11.7852;21.4476;
1576529763660;60.0850;11.8462;21.3988;
1576539763660;60.0850;11.8340;21.4476;
1576549763660;59.9752;11.7730;21.4842;
1576559763660;59.9386;11.7974;21.4232;
1576569763660;59.9020;11.8340;21.3988;
1576579763660;59.8776;11.8950;21.3500;
1576589763660;59.8288;11.9194;21.3744;
1576599763660;59.9386;11.9316;21.2036;
1576609763660;60.1338;11.9316;20.9962;
