TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
912441365991867;1653662746448;40.235141280000;-111.667705370000;1376.4617;0.5900;253.2000;6.97515106;9.28535366;0.05000000;2.69854403;
912442415346918;1653662748000;40.235201960000;-111.667715400000;1374.1688;1.3700;253.8000;4.71202707;6.70405006;0.86533231;15.26203537;
912443411741032;1653662749000;40.235212760000;-111.667739710000;1373.5206;1.6900;253.8000;3.92340708;4.87600231;1.19079804;31.80732346;
912444410410147;1653662750000;40.235218080000;-111.667789020000;1373.5596;4.4200;266.8000;3.79009247;4.06320524;0.64202803;7.48022938;
912445408421865;1653662751000;40.235222450000;-111.667848290000;1372.2533;4.4700;269.3000;3.79009247;3.82407808;0.35608989;3.17468286;
912446412748740;1653662752000;40.235230280000;-111.667929140000;1371.8081;5.0400;267.5000;3.79009247;3.41937447;0.51855570;4.28374958;
912447417373687;1653662753000;40.235227580000;-111.667986370000;1371.3574;4.9200;266.8000;3.79009247;3.24930334;0.83096331;8.46921921;
912448417026551;1653662754000;40.235230120000;-111.668072830000;1372.0240;6.6800;268.8000;3.79009247;3.00451183;0.70292246;5.30148649;
912449416497072;1653662755000;40.235230830000;-111.668157420000;1371.3942;6.7600;267.3000;3.79009247;2.96069980;0.33286634;1.74644125;
912450414075561;1653662756000;40.235230240000;-111.668241730000;1371.3895;7.1600;268.3000;3.79009247;2.87989140;0.33837849;1.79676199;
912451412622540;1653662757000;40.235219760000;-111.668325650000;1371.3975;6.8900;264.2000;3.79009247;2.92926192;0.78409183;5.85227823;
912452419187487;1653662758000;40.235220390000;-111.668420970000;1371.1407;7.9200;269.6000;3.79009247;2.92363191;0.74202424;4.85541201;
912453408170872;1653662759000;40.235210570000;-111.668507130000;1370.9723;6.6100;265.6000;3.79009247;3.00404763;0.77420926;6.20219135;
912454418848997;1653662760000;40.235222230000;-111.668595930000;1370.6871;7.5500;272.5000;3.79009247;3.01881766;1.49036908;7.47545433;
912455401057226;1653662761000;40.235224170000;-111.668683350000;1369.2379;7.5900;273.3000;3.79009247;3.09810853;0.63655323;3.81762147;
912456408776236;1653662762000;40.235227900000;-111.668780260000;1369.3668;7.8400;269.8000;3.79009247;3.02493215;0.38209945;2.18563247;
912457409521600;1653662763000;40.235229310000;-111.668872000000;1369.6770;7.6700;267.4000;3.79009247;2.95339298;0.18027757;0.91314059;
912458409178839;1653662764000;40.235236460000;-111.668951750000;1368.5701;6.7700;279.2000;3.79009247;3.00205588;0.35227829;1.93740988;
912459412540974;1653662765000;40.235241720000;-111.669044640000;1368.5000;7.6800;272.9000;3.79009247;3.00208807;0.46227697;2.47446442;
912460418679411;1653662766000;40.235245730000;-111.669124520000;1367.8152;6.2600;274.8000;3.96595860;3.38616896;0.86400229;7.15719986;
912461422438421;1653662767000;40.235245170000;-111.669207600000;1367.6885;6.6900;272.5000;4.78775978;3.72349358;1.56540728;8.88491631;
912462421322067;1653662768000;40.235241670000;-111.669309240000;1366.6421;7.2100;271.5000;5.52143574;4.22562504;1.48485684;6.96743345;
912463418975816;1653662769000;40.235230950000;-111.669418210000;1367.7858;7.7300;267.6000;4.12596083;3.77739382;1.07703292;5.19318008;
912464420197691;1653662770000;40.235235540000;-111.669510170000;1367.7330;7.7800;268.1000;3.82997870;3.53936720;1.10981977;4.83817911;
912465422939462;1653662771000;40.235241320000;-111.669594540000;1367.9998;7.8000;270.5000;3.79009247;3.33973074;1.11516809;4.47830629;
