Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
1628285083838542;4677.0000;
1628285217166823;4667.0000;
1628285283859740;4650.0000;
1628285417189792;4637.0000;
1628285483856875;4613.0000;
1628285617188333;4571.0000;
1628285683830521;4589.0000;
1628285817183750;4572.0000;
1628285883851250;4566.0000;
1628286017158542;4570.0000;
1628286150508750;4575.0000;
1628286217184271;4565.0000;
1628286350485000;4532.0000;
1628286417177917;4490.0000;
1628286550511979;4463.0000;
1628286617176563;4471.0000;
1628286750509323;4492.0000;
1628286817149583;4516.0000;
1628286950509479;4523.0000;
1628287017174583;4506.0000;
1628287150482396;4491.0000;
1628287217172917;4491.0000;
1628287350503854;4502.0000;
1628287483819896;4492.0000;
1628287550495000;4467.0000;
1628287683835521;4476.0000;
1628287750503229;4477.0000;
1628287883831979;4427.0000;
1628287950496406;4430.0000;
1628288083831458;4477.0000;
1628288150482396;4538.0000;
1628288283834688;4573.0000;
1628288350494896;4619.0000;
1628288483802396;4656.0000;
1628288550496354;4694.0000;
1628288683826458;4740.0000;
1628288817131771;4952.0000;
1628288883822083;5284.0000;
1628289017152240;5546.0000;
1628289083823958;5447.0000;
1628289217153854;5319.0000;
1628289283824479;5352.0000;
1628289417149688;5532.0000;
1628289483791146;3837.0000;
1628289617145365;4095.0000;
1628289683816771;4150.0000;
1628289817121146;4020.0000;
1628289883817188;4155.0000;
1628290017145208;4532.0000;
1628290083813021;2537.0000;
1628290217140833;2484.0000;
1628290350472813;2354.0000;
1628290417135938;2175.0000;
1628290550473958;1948.0000;
1628290617136771;1866.0000;
1628290750471563;1856.0000;
1628290817111458;1862.0000;
1628290950472813;1801.0000;
1628291017131354;1739.0000;
1628291150441250;1677.0000;
1628291217127292;1763.0000;
1628291350465313;2155.0000;
1628291417125833;2454.0000;
1628291550462917;2856.0000;
1628291683795990;2992.0000;
1628291750463021;3007.0000;
1628291883796823;2885.0000;
1628291950459896;2629.0000;
1628292083791354;2726.0000;
1628292150458958;2789.0000;
1628292283786250;2986.0000;
1628292350456875;5514.0000;
1628292483788854;4922.0000;
1628292550452083;4650.0000;
1628292683783750;4417.0000;
1628292750451563;4514.0000;
1628292883788958;4764.0000;
1628292950422813;5046.0000;
1628293083785156;5485.0000;
1628293217136458;5490.0000;
1628293283751823;5469.0000;
1628293417106979;5517.0000;
1628293483776406;5675.0000;
1628293617080521;5632.0000;
1628293683775104;5173.0000;
1628293817108021;4915.0000;
1628293883782240;4895.0000;
1628294017100417;5084.0000;
1628294083767917;2751.0000;
1628294217101771;2655.0000;
1628294283740625;2516.0000;
1628294417098438;2381.0000;
1628294550428333;2435.0000;
1628294617075000;2420.0000;
1628294750429167;2307.0000;
1628294817095417;2235.0000;
1628294950403021;2198.0000;
1628295017092292;2215.0000;
1628295150424583;2212.0000;
1628295217087188;2194.0000;
1628295350421771;2222.0000;
1628295417088542;2267.0000;
1628295550422604;2302.0000;
1628295617053542;2307.0000;
1628295750420365;2240.0000;
1628295883755156;2171.0000;
1628295950393125;2078.0000;
1628296083747396;1960.0000;
1628296150415729;1899.0000;
1628296283735990;1949.0000;
1628296350412083;1997.0000;
1628296483744583;1964.0000;
1628296550411406;1946.0000;
1628296683747083;1951.0000;
