TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1628289585435720;1637260127578;40.240906970000;-111.633192720000;1437.7842;0.2200;281.7000;9.57737064;15.95788479;0.49678969;28.65759850;
1628290592613584;1637260128578;40.240855240000;-111.633209090000;1432.1710;1.5200;178.6000;7.70566845;13.14021206;0.57314920;17.92022133;
1628291589320406;1637260129578;40.240809000000;-111.633201090000;1428.0983;1.7800;180.8000;6.41636086;12.60623932;0.46861497;13.24864388;
1628292590336864;1637260130000;40.240746500000;-111.633194780000;1424.4491;2.0400;179.0000;5.27165079;10.48751926;0.19798990;4.57801819;
1628294031493478;1637260132000;40.240739010000;-111.633199910000;1425.0758;1.1700;173.4000;6.13993549;13.62746525;1.08452749;8.97551441;
1628295031818165;1637260133000;40.240725990000;-111.633182920000;1422.1544;3.2300;172.8000;4.99639273;10.98219967;0.21023796;1.85681856;
1628296024674936;1637260134000;40.240692080000;-111.633167070000;1420.9825;5.1200;169.1000;4.55525970;9.47182465;0.07615773;0.44574681;
1628297015332435;1637260135000;40.240646960000;-111.633153440000;1419.1134;5.7700;166.7000;4.32771063;8.75073719;0.08544004;0.40753284;
1628298030094779;1637260136000;40.240589770000;-111.633140620000;1418.2305;6.5000;169.7000;4.10958004;7.98184538;0.09486833;0.37214708;
1628299013094935;1637260137000;40.240533010000;-111.633128810000;1417.0939;6.3600;168.0000;3.89654040;7.07831478;0.08544004;0.37050116;
1628300014881861;1637260138000;40.240470920000;-111.633124490000;1416.7207;7.4400;180.6000;3.79009247;6.26527596;0.08544004;0.33661306;
1628301018028163;1637260139000;40.240404720000;-111.633138200000;1415.9871;7.7800;189.5000;3.79009247;6.20565224;0.28301942;1.30215907;
1628302021828996;1637260140000;40.240337240000;-111.633156320000;1414.2393;7.7700;189.1000;3.79009247;5.80964184;0.38275319;1.75432575;
1628303015881756;1637260141000;40.240264940000;-111.633173670000;1413.7063;7.9900;192.2000;3.79009247;5.50592422;1.06850362;3.11560392;
1628304024933474;1637260142000;40.240192460000;-111.633197530000;1412.8151;8.0700;194.9000;3.79009247;5.32416677;1.09077954;6.99899340;
1628305006940245;1637260143000;40.240124780000;-111.633228900000;1412.2424;8.3500;199.1000;3.79009247;5.37295389;1.14389682;7.62085104;
1628306023122380;1637260144000;40.240055110000;-111.633262920000;1410.2192;8.4700;200.0000;3.79009247;5.38484144;1.18848646;7.80370283;
1628307011555765;1637260145000;40.239978330000;-111.633292990000;1409.7307;8.5300;194.6000;3.79009247;4.83831072;1.20220625;7.86132669;
1628308022964827;1637260146000;40.239909920000;-111.633303300000;1407.7859;8.4800;187.7000;3.79009247;4.81024694;1.17991531;7.78149462;
1628309016360348;1637260147000;40.239839290000;-111.633302930000;1405.6050;8.6300;181.0000;3.79009247;4.75352812;1.23713374;7.30802345;
1628310025425712;1637260148000;40.239765380000;-111.633305970000;1405.2701;8.3400;174.5000;3.79009247;4.47946262;1.17991531;7.21110964;
1628311024947430;1637260149000;40.239696370000;-111.633298680000;1404.1268;8.2700;176.2000;3.79009247;4.35696983;1.14908659;6.95798779;
1628312033385138;1637260150000;40.239622030000;-111.633291000000;1403.7856;8.1300;174.6000;3.79009247;4.03314877;1.13740933;6.55356979;
