Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
1628285087392292;-9.4765;1.7716;-1.6283;
1628285097496927;-9.5076;1.7764;-1.6929;
1628285107612656;-9.5076;1.7955;-1.6618;
1628285117717292;-9.4837;1.7836;-1.6140;
1628285127823698;-9.4669;1.7285;-1.6020;
1628285137928333;-9.4860;1.5993;-1.5852;
1628285148016875;-9.5195;1.4985;-1.4988;
1628285158121510;-9.6060;1.4985;-1.6044;
1628285168226198;-9.6132;1.4913;-1.7886;
1628285178342656;-9.5677;1.4650;-1.8320;
1628285188447292;-9.5315;1.4602;-1.7527;
1628285198551927;-9.5414;1.3549;-1.7910;
1628285208649688;-9.5052;1.3143;-1.7767;
1628285218771563;-9.5291;1.3454;-1.6953;
1628285228876198;-9.6012;1.5129;-1.6905;
1628285238980833;-9.6156;1.5634;-1.6953;
1628285249055573;-9.5677;1.4937;-1.7216;
1628285259160208;-9.5605;1.4937;-1.7671;
1628285269264844;-9.5028;1.5176;-1.7599;
1628285279365052;-9.4884;1.3645;-1.6379;
1628285289469688;-9.5940;1.2015;-1.5565;
1628285299574323;-9.6467;1.1776;-1.6810;
1628285309680052;-9.5414;1.1847;-1.8296;
1628285319784688;-9.5100;1.2808;-1.8846;
1628285329889323;-9.5892;1.3956;-1.8823;
1628285339995469;-9.5701;1.4937;-1.8176;
1628285350100104;-9.4837;1.3262;-1.4964;
1628285360204740;-9.5533;1.4387;-1.5132;
1628285370307188;-9.5845;1.6208;-1.6953;
1628285380411823;-9.4932;1.8365;-1.8416;
1628285390516458;-9.4334;1.9466;-1.7384;
1628285400623073;-9.5581;1.9920;-1.4557;
1628285410727708;-9.6227;1.9322;-1.1898;
1628285420832344;-9.5028;1.8556;-1.1157;
1628285430935052;-9.4358;1.9657;-1.3624;
1628285441039688;-9.4645;2.1981;-1.6834;
1628285451144323;-9.5004;2.2986;-1.7001;
1628285461263906;-9.4645;2.2675;-1.5036;
1628285471368542;-9.4956;2.2412;-1.2811;
1628285481473177;-9.5100;2.2603;-1.1922;
1628285491559323;-9.5028;2.2819;-1.2377;
1628285501663958;-9.4597;2.3058;-1.3122;
1628285511768594;-9.4549;2.3611;-1.3433;
1628285521877188;-9.4765;2.4114;-1.3528;
1628285531981823;-9.4645;2.4042;-1.2401;
1628285542086458;-9.4932;2.3587;-1.1683;
1628285552188438;-9.4884;2.3034;-1.1228;
1628285562293073;-9.4717;2.2005;-1.2305;
1628285572397708;-9.4908;2.0542;-1.3839;
1628285582497240;-9.5195;1.8843;-1.5302;
1628285592601875;-9.5342;1.6807;-1.5805;
1628285602706510;-9.5533;1.5344;-1.5900;
1628285612834896;-9.5725;1.3621;-1.5900;
1628285622939583;-9.5605;1.3071;-1.6140;
1628285633044219;-9.5533;1.2760;-1.6187;
1628285643136927;-9.5629;1.2446;-1.7432;
1628285653241563;-9.5390;1.3047;-1.8775;
1628285663346198;-9.4884;1.2326;-1.8416;
1628285673448177;-9.5701;1.1536;-1.8440;
1628285683552813;-9.6395;1.0986;-1.9588;
1628285693657448;-9.6467;0.9212;-1.9636;
1628285703764948;-9.5605;0.8518;-1.9923;
1628285713869583;-9.5219;0.8136;-2.0426;
1628285723974219;-9.5557;0.7585;-2.0716;
1628285734092240;-9.5677;0.7561;-2.0931;
1628285744196875;-9.5414;0.7729;-2.0859;
1628285754301510;-9.6084;0.8471;-2.0569;
1628285764389115;-9.6227;0.9882;-2.1147;
1628285774493750;-9.5510;1.0699;-2.1290;
1628285784598385;-9.5076;1.1369;-2.0378;
1628285794732760;-9.4860;1.1608;-1.9804;
1628285804837396;-9.5291;1.1919;-1.9660;
1628285814942031;-9.5390;1.3023;-1.9014;
1628285825017552;-9.5291;1.4076;-1.8751;
1628285835122188;-9.5366;1.5368;-1.8703;
1628285845226823;-9.5390;1.6543;-1.8559;
1628285855352135;-9.4932;1.6854;-1.7791;
1628285865456771;-9.4765;1.7166;-1.7456;
1628285875561406;-9.4932;1.6878;-1.7456;
1628285885666094;-9.5195;1.6567;-1.7049;
1628285895770677;-9.5004;1.6567;-1.7432;
1628285905875365;-9.4813;1.6113;-1.7503;
1628285915997552;-9.4860;1.6137;-1.7527;
1628285926102188;-9.5510;1.6041;-1.8081;
