Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
77771934827453;3312.0000;
77772068162140;3349.0000;
77772134844015;3380.0000;
77772268151411;3404.0000;
77772334843703;3421.0000;
77772468148911;3529.0000;
77772601510786;3618.0000;
77772668148807;3002.0000;
77772801505682;3158.0000;
77772868145057;3477.0000;
77773001503078;3794.0000;
77773068144432;4041.0000;
77773201501359;4039.0000;
77773268140473;4004.0000;
77773401476411;4051.0000;
77773468138182;4172.0000;
77773601501203;4129.0000;
77773668139015;3999.0000;
77773801494536;3808.0000;
77773868134640;3822.0000;
77774001491203;4007.0000;
77774134824953;2085.0000;
77774201494015;2116.0000;
77774334829692;2108.0000;
77774401462453;1964.0000;
77774534822765;1725.0000;
77774601487869;1784.0000;
77774734793390;1880.0000;
77774801484848;1799.0000;
77774934818911;1644.0000;
77775001486723;1734.0000;
77775134818911;1881.0000;
77775201481828;1930.0000;
77775334817453;1897.0000;
77775468116932;1743.0000;
77775534816203;1561.0000;
77775668118286;1528.0000;
77775734786619;1512.0000;
77775868113807;1404.0000;
77775934806203;1329.0000;
77776068113494;1304.0000;
77776134814015;1296.0000;
77776268116515;1265.0000;
77776334805682;1215.0000;
77776468114119;1262.0000;
77776534796932;1326.0000;
77776668111307;1302.0000;
77776734802661;1231.0000;
77776868103703;1196.0000;
77777001461723;1184.0000;
77777068111619;1167.0000;
77777201434848;1141.0000;
77777268104536;1150.0000;
77777401458911;1173.0000;
77777468104953;1158.0000;
77777601458286;1132.0000;
77777668104223;1092.0000;
77777801456203;1083.0000;
77777868094432;1098.0000;
77778001454692;1054.0000;
77778068093807;992.0000;
77778201432973;1007.0000;
77778334788807;1093.0000;
77778401450890;1145.0000;
77778534763286;1128.0000;
77778601444692;1098.0000;
77778734777140;1084.0000;
77778801444223;1071.0000;
77778934776723;1055.0000;
77779001441932;1050.0000;
77779134777557;846.0000;
77779201416775;810.0000;
77779334779432;812.0000;
77779401442244;805.0000;
77779534754328;813.0000;
77779668097140;634.0000;
77779734772557;540.0000;
77779868073494;482.0000;
77779934763911;517.0000;
77780068090057;518.0000;
77780134768182;559.0000;
77780268095890;565.0000;
77780334764848;544.0000;
77780468095994;520.0000;
77780534734536;521.0000;
77780668069848;528.0000;
77780734754848;536.0000;
77780868078807;580.0000;
77780934758286;678.0000;
77781068090265;978.0000;
77781201420890;931.0000;
77781268084015;993.0000;
77781401422765;1027.0000;
77781468080473;986.0000;
77781601422348;973.0000;
77781668059848;979.0000;
77781801415578;1000.0000;
77781868076932;1021.0000;
77782001390578;1028.0000;
77782068078442;989.0000;
77782201414848;481.0000;
77782268072869;464.0000;
77782401407453;472.0000;
77782534739432;935.0000;
77782601407453;1003.0000;
77782734738078;1039.0000;
77782801404119;1041.0000;
77782934735890;993.0000;
77783001378025;809.0000;
77783134737661;733.0000;
77783201402453;771.0000;
77783334721307;802.0000;
77783401399848;809.0000;
77783534728703;792.0000;
77783601395265;757.0000;
77783734726203;728.0000;
77783801393182;732.0000;
77783934730473;749.0000;
77784068056098;776.0000;
77784134727609;769.0000;
77784268052036;730.0000;
77784334704744;769.0000;
77784468051515;1081.0000;
77784534719640;1076.0000;
77784668029015;1130.0000;
77784734717765;1185.0000;
77784868046203;1138.0000;
