Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
78697093106837;33.2938;14.0910;0.4880;
78697103106837;33.2938;14.0910;0.4880;
78697114491525;33.0986;13.1516;0.8906;
78697124491525;33.0620;13.0174;0.8540;
78697134491525;33.0742;12.9564;0.8174;
78697144491525;33.1718;12.8954;0.7808;
78697154491525;33.3060;12.8466;0.5856;
78697164491525;33.3182;12.7734;0.5368;
78697174491525;33.3182;12.6636;0.5856;
78697184491525;33.3670;12.5660;0.4758;
78697194491525;33.4890;12.4928;0.4148;
78697204491525;33.5866;12.4318;0.4026;
78697214491525;33.7208;12.3830;0.2806;
78697224491525;33.7208;12.3220;0.2440;
78697234491525;33.7086;12.2732;0.3050;
78697244491525;33.7330;12.2366;0.3538;
78697254491525;33.7940;12.1634;0.2318;
78697264491525;33.8306;12.0536;0.1830;
78697274491525;33.7086;11.9560;0.2440;
78697284491525;33.7208;11.8950;0.1342;
78697294491525;33.6354;11.8096;0.1952;
78697304491525;33.5622;11.7120;0.3172;
78697314491525;33.4890;11.6144;0.4392;
78697324491525;33.3060;11.5046;0.5612;
78697334491525;33.1596;11.3948;0.6832;
78697344491525;33.2084;11.3460;0.7198;
78697354491525;33.2694;11.2850;0.7808;
78697364491525;33.2084;11.2118;0.9150;
78697374491525;33.2206;11.1386;0.9638;
78697384491525;33.4036;11.1142;0.7930;
78697394491525;33.5988;11.0532;0.6466;
78697404491525;33.9160;11.0166;0.4880;
78697414491525;34.1722;11.0166;0.2928;
78697424491525;34.1600;10.9678;0.3172;
78697434491525;34.3796;10.9190;0.0366;
78697444491525;34.5626;10.8580;-0.1220;
78697454491525;34.6846;10.8336;-0.2196;
78697464491525;34.6968;10.8092;-0.1952;
78697474491525;34.7212;10.7848;-0.3172;
78697484491525;34.7334;10.7726;-0.3416;
78697494491525;34.5992;10.7238;-0.2318;
78697504491525;34.6114;10.6872;-0.2684;
78697514491525;34.5138;10.6628;-0.1220;
78697524491525;34.4772;10.6994;0.0244;
78697534491525;34.3796;10.6750;0.1952;
78697544491525;34.2088;10.6262;0.3904;
78697554491525;34.0624;10.6140;0.6222;
78697564491525;34.0868;10.6140;0.4636;
78697574491525;34.2210;10.6140;0.3416;
78697584491525;34.2820;10.6384;0.2806;
78697594491525;34.2210;10.6262;0.3172;
78697604491525;34.3430;10.6140;0.1464;
78697614491525;34.4894;10.6384;-0.0610;
78697624491525;34.6480;10.6994;-0.3050;
78697634491525;34.7212;10.7604;-0.4270;
78697644491525;34.6602;10.8214;-0.2440;
78697654491525;34.6358;10.9068;-0.2318;
78697664491525;34.6724;11.0044;-0.2318;
78697674491525;34.6724;11.1264;-0.2928;
78697684491525;34.5138;11.1752;-0.2074;
78697694491525;34.4040;11.2484;-0.1952;
78697704491525;34.3674;11.3460;-0.2196;
78697714491525;34.3308;11.4070;-0.1952;
78697724491525;34.2820;11.4802;-0.2318;
78697734491525;34.3796;11.5534;-0.4270;
78697744491525;34.3552;11.6144;-0.5124;
78697754491525;34.4040;11.7242;-0.6466;
78697764491525;34.3918;11.8340;-0.7320;
