Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
82348661848521;27.7306;-23.1800;2.5376;
82348671848521;27.7306;-23.1800;2.5376;
82348683255605;27.9868;-23.8510;2.6474;
82348693255605;28.0234;-23.8754;2.3302;
82348703255605;28.1820;-23.8510;2.0252;
82348713255605;28.2674;-23.8022;1.9032;
82348723255605;28.2308;-23.7900;1.8300;
82348733255605;28.2064;-23.7778;1.8178;
82348743255605;28.1820;-23.7778;1.7202;
82348753255605;28.0844;-23.7778;1.6348;
82348763255605;28.0722;-23.7168;1.6104;
82348773255605;27.9990;-23.6924;1.7446;
82348783255605;27.9746;-23.6436;1.7934;
82348793255605;27.9868;-23.6192;1.7324;
82348803255605;28.1698;-23.6070;1.6592;
82348813255605;28.2796;-23.6192;1.5372;
82348823255605;28.4260;-23.5948;1.4762;
82348833255605;28.5358;-23.6070;1.3664;
82348843255605;28.3894;-23.6192;1.3908;
82348853255605;28.4260;-23.5826;1.3298;
82348863255605;28.3040;-23.5948;1.4030;
82348873255605;28.1210;-23.6314;1.5982;
82348883255605;27.9380;-23.6192;1.8300;
82348893255605;27.7550;-23.5826;2.0984;
82348903255605;27.6452;-23.5338;2.2326;
82348913255605;27.6940;-23.5094;2.2936;
82348923255605;27.9258;-23.4606;2.2570;
82348933255605;27.9868;-23.4240;2.3058;
82348943255605;28.0234;-23.4362;2.3790;
82348953255605;28.0478;-23.3630;2.5254;
82348963255605;27.9502;-23.3386;2.6962;
82348973255605;27.9990;-23.3142;2.6474;
82348983255605;27.9258;-23.3630;2.6718;
82348993255605;27.9136;-23.3386;2.7694;
82349003255605;27.8526;-23.3142;2.8914;
82349013255605;27.7794;-23.3020;3.0134;
82349023255605;27.7306;-23.3020;3.2208;
82349033255605;27.8526;-23.2776;3.0866;
82349043255605;28.0966;-23.2410;2.8060;
82349053255605;28.1698;-23.2288;2.8304;
82349063255605;28.3162;-23.1068;2.8060;
82349073255605;28.3528;-23.0824;2.8792;
82349083255605;28.4382;-23.0458;2.7572;
82349093255605;28.5236;-23.0092;2.7084;
82349103255605;28.6944;-22.9482;2.4888;
82349113255605;28.7676;-22.9482;2.4522;
82349123255605;28.6822;-22.9360;2.5986;
82349133255605;28.5968;-22.9360;2.6840;
82349143255605;28.5724;-22.9848;2.7450;
82349153255605;28.5236;-22.9360;2.8304;
82349163255605;28.4992;-22.9604;2.9768;
82349173255605;28.4992;-22.9726;3.0012;
82349183255605;28.4870;-22.9726;3.1110;
82349193255605;28.4016;-23.0092;3.2574;
82349203255605;28.3162;-22.9970;3.3550;
82349213255605;28.4260;-22.9604;3.3672;
82349223255605;28.4260;-22.9238;3.4770;
82349233255605;28.4016;-22.9604;3.6112;
82349243255605;28.2430;-22.9238;3.9284;
82349253255605;28.0112;-22.8628;4.3920;
82349263255605;27.7672;-22.8628;4.8312;
82349273255605;27.5476;-22.8140;5.2948;
82349283255605;27.4012;-22.8384;5.5876;
82349293255605;27.2182;-22.8506;5.9780;
82349303255605;27.0474;-22.8506;6.2220;
82349313255605;27.0962;-22.8384;6.2098;
82349323255605;27.1084;-22.8506;6.2342;
82349333255605;27.1328;-22.9238;6.1732;
82349343255605;27.1572;-22.9116;6.1244;
82349353255605;27.2548;-22.9116;5.9658;
82349363255605;27.3646;-22.9238;5.8560;
82349373255605;27.4866;-22.8994;5.6608;
82349383255605;27.6452;-22.8994;5.4168;
82349393255605;27.7306;-22.8872;5.2948;
82349403255605;27.9136;-22.8994;4.9776;
82349413255605;28.0844;-22.8506;4.7458;
82349423255605;28.1576;-22.8628;4.5750;
82349433255605;28.2308;-22.8628;4.3798;
82349443255605;28.3528;-22.8140;4.2700;
82349453255605;28.4504;-22.8262;4.1114;
82349463255605;28.5846;-22.7896;3.9284;
82349473255605;28.6578;-22.7408;3.8552;
82349483255605;28.7310;-22.7042;3.7820;
82349493255605;28.8652;-22.6554;3.7332;
82349503255605;29.0848;-22.5700;3.5258;
82349513255605;29.3044;-22.5090;3.3550;
82349523255605;29.4264;-22.4602;3.1842;
82349533255605;29.4020;-22.3748;3.2696;
82349543255605;29.3288;-22.2894;3.4404;
82349553255605;29.2556;-22.2772;3.5502;
82349563255605;29.2678;-22.1796;3.6478;
82349573255605;29.1580;-22.0942;3.7088;
82349583255605;29.0970;-22.0332;3.8430;
82349593255605;29.0848;-21.9600;3.9650;
82349603255605;29.0726;-21.8746;4.0382;
82349613255605;29.1580;-21.7770;4.0626;
82349623255605;29.1458;-21.7282;4.1968;
82349633255605;29.1824;-21.6306;4.2944;
82349643255605;29.1946;-21.5574;4.4164;
82349653255605;29.3288;-21.4598;4.4774;
82349663255605;29.3288;-21.3622;4.6238;
82349673255605;29.2800;-21.2890;4.8190;
82349683255605;29.1702;-21.2402;5.1850;
82349693255605;28.9628;-21.2524;5.5876;
82349703255605;28.9384;-21.2036;5.7950;
82349713255605;28.8408;-21.1548;6.0024;
82349723255605;28.5968;-21.1548;6.4172;
82349733255605;28.3406;-21.1670;6.8442;
82349743255605;28.1210;-21.1792;7.2590;
82349753255605;28.0600;-21.1426;7.4786;
82349763255605;28.1210;-21.1304;7.4542;
82349773255605;28.3528;-21.0572;7.2102;
82349783255605;28.4016;-21.0450;7.1370;
82349793255605;28.4016;-21.0572;7.1614;
82349803255605;28.4992;-21.0206;7.0150;
82349813255605;28.4992;-21.0206;6.9662;
82349823255605;28.6944;-20.9962;6.7222;
82349833255605;28.7554;-21.0450;6.5758;
82349843255605;28.6700;-21.0816;6.5758;
82349853255605;28.5724;-21.1914;6.6490;
82349863255605;28.5236;-21.1792;6.6978;
82349873255605;28.4138;-21.2158;6.7344;
82349883255605;28.4504;-21.2768;6.6124;
82349893255605;28.5724;-21.3256;6.3318;
82349903255605;28.4992;-21.3744;6.1976;
82349913255605;28.4382;-21.3866;6.0512;
82349923255605;28.4748;-21.3622;5.8316;
82349933255605;28.5602;-21.2890;5.5144;
82349943255605;28.6578;-21.2890;5.0630;
82349953255605;28.9140;-21.2158;4.6116;
82349963255605;28.8530;-21.1548;4.4408;
82349973255605;28.7920;-21.0816;4.2090;
82349983255605;28.6090;-20.9962;4.2944;
82349993255605;28.5724;-20.8742;4.1236;
82350003255605;28.5236;-20.8010;3.9284;
82350013255605;28.6456;-20.6546;3.6356;
82350023255605;28.7432;-20.4960;3.4282;
82350033255605;28.8530;-20.3252;3.1720;
82350043255605;29.0726;-20.1544;2.9524;
82350053255605;29.5606;-19.9348;2.4888;
82350063255605;30.1950;-19.6786;1.7934;
82350073255605;30.6342;-19.4712;1.4762;
82350083255605;31.0612;-19.2028;1.1956;
82350093255605;31.1710;-19.0198;1.3176;
82350103255605;31.2930;-18.7758;1.4274;
82350113255605;31.3540;-18.6050;1.6348;
82350123255605;31.4882;-18.3610;1.6958;
82350133255605;31.3906;-18.1170;2.0862;
82350143255605;31.2930;-17.9462;2.5010;
82350153255605;31.1954;-17.7754;2.9524;
82350163255605;31.0490;-17.6046;3.4892;
82350173255605;31.0612;-17.3972;3.7454;
82350183255605;31.0612;-17.2752;4.0382;
82350193255605;31.0978;-17.0800;4.2578;
82350203255605;30.9758;-16.9946;4.6604;
82350213255605;31.0002;-16.8726;4.9166;
82350223255605;31.0368;-16.7384;5.1362;
