Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
706384716321333;0.0020;0.0503;-0.0864;
706384726451281;0.0020;0.0450;-0.0811;
706384736547947;0.0063;0.0471;-0.0864;
706384746647114;0.0095;0.0471;-0.0939;
706384756747322;0.0084;0.0471;-0.0971;
706384766826229;0.0084;0.0493;-0.0981;
706384776945916;0.0095;0.0503;-0.0971;
706384787039770;0.0063;0.0514;-0.0971;
706384797146020;0.0052;0.0535;-0.0981;
706384807243729;0.0073;0.0525;-0.0981;
706384817358104;0.0063;0.0514;-0.1003;
706384827452166;0.0063;0.0503;-0.1003;
706384837554249;0.0063;0.0482;-0.0981;
706384847658937;0.0063;0.0482;-0.0971;
706384857761072;0.0041;0.0471;-0.0960;
706384867867531;0.0031;0.0471;-0.0949;
706384877964874;0.0020;0.0482;-0.0907;
706384888066072;-0.0001;0.0482;-0.0896;
706384898170916;-0.0012;0.0461;-0.0854;
706384908269979;-0.0012;0.0450;-0.0832;
706384918378833;-0.0012;0.0418;-0.0822;
706384928482843;-0.0033;0.0386;-0.0811;
706384938577479;-0.0023;0.0375;-0.0768;
706384948681333;-0.0044;0.0354;-0.0736;
706384958784249;-0.0033;0.0344;-0.0704;
706384968879874;-0.0044;0.0333;-0.0651;
706384978981645;-0.0065;0.0312;-0.0609;
706384989087999;-0.0076;0.0290;-0.0566;
706384999188104;-0.0108;0.0248;-0.0523;
706385009237479;-0.0129;0.0258;-0.0513;
706385019397895;-0.0119;0.0216;-0.0470;
706385029498104;-0.0108;0.0205;-0.0449;
706385039596541;-0.0108;0.0194;-0.0438;
706385049698156;-0.0119;0.0162;-0.0449;
706385059802739;-0.0150;0.0173;-0.0417;
706385069916072;-0.0193;0.0194;-0.0406;
706385080007062;-0.0204;0.0226;-0.0417;
706385090108729;-0.0182;0.0248;-0.0417;
706385100214979;-0.0193;0.0248;-0.0427;
706385110316072;-0.0193;0.0226;-0.0438;
706385120417479;-0.0182;0.0226;-0.0470;
706385130514562;-0.0193;0.0216;-0.0470;
706385140623572;-0.0193;0.0237;-0.0491;
706385150723937;-0.0182;0.0269;-0.0523;
706385160823104;-0.0161;0.0269;-0.0523;
706385170977999;-0.0140;0.0248;-0.0555;
706385181030604;-0.0129;0.0216;-0.0587;
706385191132062;-0.0140;0.0216;-0.0577;
706385201232999;-0.0129;0.0194;-0.0566;
706385211319458;-0.0119;0.0184;-0.0598;
706385221432322;-0.0076;0.0205;-0.0577;
706385231536072;0.0095;0.0258;-0.0555;
706385241638729;0.0286;0.0290;-0.0555;
706385251749927;0.0466;0.0301;-0.0534;
706385261863989;0.0626;0.0301;-0.0523;
706385271949458;0.0881;0.0258;-0.0502;
706385282058208;0.1244;0.0226;-0.0459;
706385292191645;0.1595;0.0216;-0.0395;
706385302283989;0.1819;0.0194;-0.0364;
706385312349822;0.1883;0.0194;-0.0342;
706385322457062;0.1787;0.0194;-0.0310;
706385332555812;0.1553;0.0205;-0.0310;
706385342723364;0.1308;0.0194;-0.0300;
706385352787010;0.1084;0.0162;-0.0257;
706385362913364;0.1009;0.0152;-0.0246;
706385372974354;0.1041;0.0132;-0.0193;
706385383092947;0.1116;0.0121;-0.0161;
706385393186697;0.1212;0.0111;-0.0129;
706385403298364;0.1489;0.0079;-0.0065;
706385413397062;0.1989;0.0057;0.0031;
706385423535291;0.2522;0.0004;0.0148;
706385433589145;0.3087;-0.0071;0.0244;
706385443710187;0.3662;-0.0124;0.0340;
706385453818156;0.4109;-0.0188;0.0446;
706385463918468;0.4407;-0.0262;0.0553;
706385474018677;0.4791;-0.0262;0.0680;
706385484124302;0.5004;-0.0241;0.0808;
706385494208885;0.4919;-0.0252;0.0893;
706385504329927;0.4716;-0.0294;0.0936;
706385514434822;0.4407;-0.0294;0.1021;
706385524553885;0.3768;-0.0326;0.1075;
706385534625239;0.2980;-0.0390;0.1085;
706385544719770;0.2469;-0.0358;0.1075;
706385554831020;0.2309;-0.0305;0.1096;
706385564929249;0.2128;-0.0273;0.1107;
