Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
689596852523804;856.7625;
689596892543648;856.7762;
689596932510158;856.7850;
689596972544429;856.7850;
689597012543387;856.7875;
689597052543179;856.7838;
689597092541981;856.7900;
689597132538387;856.7850;
689597172519012;856.7900;
689597212520887;856.7888;
689597252521512;856.7913;
689597292520991;856.7900;
689597332521408;856.7850;
689597372546512;856.7875;
689597412548595;856.7850;
689597452546825;856.7813;
689597492546304;856.7762;
689597532547554;856.7813;
689597572546512;856.7813;
689597612537762;856.7825;
689597652519898;856.7850;
689597692519325;856.7875;
689597732522762;856.7913;
689597772524064;856.7900;
689597812553595;856.7813;
689597852547554;856.7888;
689597892546825;856.7913;
689597932543179;856.7900;
689597972548595;856.7863;
689598012535470;856.7913;
689598052544845;856.7975;
689598092544012;856.7937;
689598132529637;856.7888;
689598172519845;856.7888;
689598212520158;856.7900;
689598252520991;856.7913;
689598292546825;856.7950;
689598332548595;856.7863;
689598372546825;856.7925;
689598412548595;856.7888;
689598452546512;856.7987;
689598492546825;856.8000;
689598532535991;856.7913;
689598572528387;856.7875;
689598612524220;856.7875;
689598652519845;856.7913;
689598692523595;856.7863;
689598732544220;856.7813;
689598772546825;856.7850;
689598812546304;856.7838;
689598852547554;856.7825;
689598892545731;856.7875;
689598932545470;856.7913;
689598972525054;856.7863;
689599012521408;856.7787;
689599052520470;856.7825;
689599092520262;856.7838;
689599132520158;856.7813;
689599172520575;856.7813;
689599212543179;856.7863;
689599252546825;856.7838;
689599292545991;856.7850;
689599332547814;856.7863;
689599372547345;856.7838;
689599412520470;856.7863;
689599452529116;856.7937;
689599492520887;856.7937;
689599532530158;856.7962;
689599572520783;856.8037;
689599612523595;856.7975;
689599652545991;856.7950;
689599692548075;856.7950;
689599732549429;856.7962;
689599772546512;856.7913;
689599812548387;856.7900;
689599852546304;856.7900;
689599892547554;856.7825;
689599932522554;856.7913;
689599972528491;856.7888;
689600012523908;856.8037;
689600052520470;856.7925;
689600092520679;856.7900;
689600132546512;856.7950;
689600172549637;856.7900;
689600212548908;856.7950;
689600252547033;856.7937;
689600292547033;856.7937;
689600332549116;856.7975;
689600372541981;856.7987;
689600412522450;856.7987;
689600452533231;856.7975;
689600492519898;856.7925;
689600532522762;856.8012;
689600572547814;856.7950;
689600612550470;856.7925;
689600652547814;856.7987;
689600692548595;856.7913;
689600732548387;856.7913;
689600772548075;856.7937;
689600812548908;856.7913;
689600852519429;856.7913;
689600892521200;856.7925;
689600932521720;856.7950;
689600972520158;856.7987;
689601012522814;856.8050;
689601052547814;856.8087;
689601092549637;856.8025;
689601132549429;856.8075;
689601172549898;856.8025;
689601212547554;856.8037;
689601252545731;856.8025;
689601292551981;856.8025;
689601332527658;856.8000;
689601372530262;856.7987;
689601412528804;856.7987;
689601452526616;856.7975;
689601492548075;856.7937;
689601532559533;856.7975;
689601572548387;856.8075;
689601612548075;856.8025;
689601652550991;856.8037;
689601692543491;856.8075;
689601732546825;856.8037;
689601772520262;856.8000;
689601812527137;856.7975;
689601852541512;856.7962;
689601892520991;856.7987;
689601932521304;856.8025;
689601972550158;856.8075;
689602012549637;856.8087;
689602052551720;856.8137;
689602092575991;856.8200;
689602132547033;856.8100;
689602172533700;856.8125;
689602212540470;856.8075;
689602252526148;856.8087;
689602292520314;856.8112;
689602332520470;856.8112;
689602372523648;856.8037;
689602412546825;856.8137;
689602452548075;856.7813;
689602492548075;856.8037;
689602532549898;856.8087;
689602572548908;856.8075;
689602612546304;856.8050;
689602652544898;856.8200;
689602692531564;856.7813;
689602732525991;856.7987;
689602772520158;856.7950;
689602812520575;856.8075;
689602852521095;856.8025;
689602892548387;856.8050;
689602932542137;856.8075;
689602972548387;856.8225;
689603012546825;856.8300;
689603052549429;856.8262;
689603092574116;856.8225;
689603132549898;856.8275;
689603172520991;856.8275;
689603212528075;856.8262;
689603252518804;856.8325;
689603292524637;856.8312;
689603332545991;856.8275;
689603372546304;856.8362;
689603412548387;856.8362;
689603452547345;856.8337;
689603492549220;856.8387;
689603532539741;856.8400;
689603572549898;856.8463;
689603612520679;856.8463;
689603652530575;856.8538;
689603692520366;856.8700;
689603732520054;856.8488;
689603772520575;856.8488;
689603812547033;856.8375;
689603852546825;856.8337;
689603892544012;856.8200;
689603932547345;856.8362;
689603972546512;856.8337;
689604012547345;856.8550;
689604052530470;856.8587;
689604092530054;856.8625;
689604132531825;856.8612;
689604172527970;856.8725;
689604212530575;856.8712;
689604252543908;856.8625;
689604292547554;856.8662;
689604332546304;856.8662;
689604372548387;856.8637;
689604412547033;856.8575;
689604452545991;856.8562;
689604492548648;856.8550;
689604532520158;856.8562;
689604572530575;856.8488;
689604612520731;856.8475;
689604652520158;856.8500;
689604692525314;856.8612;
689604732548075;856.8687;
689604772546825;856.8662;
689604812547033;856.8687;
689604852546304;856.8775;
689604892541408;856.8800;
689604932549429;856.8837;
689604972545054;856.8800;
689605012514845;856.8800;
689605052526304;856.8825;
689605092523491;856.8862;
689605132520679;856.8900;
689605172548595;856.8900;
689605212546512;856.8800;
689605252555887;856.8725;
689605292546825;856.8787;
689605332545991;856.8987;
689605372546304;856.8975;
689605412542658;856.8837;
689605452522241;856.8837;
689605492520679;856.8787;
689605532519845;856.8925;
689605572520783;856.8900;
689605612523075;856.8925;
689605652546825;856.9050;
689605692547554;856.9050;
689605732546512;856.9100;
689605772547814;856.9037;
689605812545991;856.8912;
689605852545991;856.8900;
689605892533752;856.8862;
689605932532866;856.8850;
689605972520991;856.8912;
689606012520314;856.8937;
689606052530054;856.9063;
689606092549116;856.9000;
689606132548387;856.9000;
689606172548075;856.8975;
689606212545470;856.8950;
689606252546304;856.8987;
689606292544429;856.8962;
689606332545262;856.9000;
689606372519637;856.9088;
689606412519429;856.9012;
689606452515470;856.8950;
689606492520262;856.8962;
689606532524481;856.9025;
689606572547345;856.9075;
689606612548595;856.9037;
689606652547033;856.8975;
689606692549637;856.9000;
689606732545991;856.9063;
689606772544220;856.9063;
689606812546408;856.9150;
689606852521095;856.9163;
689606892520835;856.9163;
689606932522814;856.9300;
689606972530575;856.9337;
689607012546304;856.9550;
689607052546512;856.9287;
689607092548387;856.9337;
689607132546825;856.9387;
689607172548387;856.9450;
689607212545991;856.9412;
689607252537450;856.9350;
689607292547554;856.9350;
689607332530262;856.9325;
689607372529429;856.9337;
689607412519950;856.9325;
689607452520262;856.9262;
689607492549116;856.9225;
689607532546825;856.9250;
689607572546825;856.9287;
689607612545991;856.9325;
689607652546512;856.9325;
689607692547033;856.9362;
689607732549116;856.9375;
689607772532241;856.9387;
689607812524012;856.9400;
689607852529220;856.9437;
689607892522345;856.9337;
689607932542970;856.9375;
689607972546825;856.9337;
689608012547554;856.9337;
689608052546512;856.9325;
689608092530262;856.9275;
689608132547033;856.9237;
689608172548908;856.9225;
689608212542658;856.9250;
689608252519637;856.9275;
689608292520054;856.9300;
689608332520262;856.9287;
689608372524533;856.9312;
689608412547033;856.9387;
689608452545991;856.9437;
689608492549898;856.9475;
689608532548387;856.9525;
689608572546825;856.9525;
689608612548387;856.9550;
689608652527658;856.9612;
689608692528387;856.9587;
689608732528595;856.9562;
689608772520470;856.9487;
689608812528804;856.9537;
689608852545470;856.9512;
689608892544012;856.9575;
689608932547033;856.9550;
689608972547554;856.9625;
689609012548387;856.9662;
689609052531148;856.9575;
689609092546512;856.9562;
689609132547554;856.9575;
689609172528700;856.9625;
689609212520054;856.9688;
689609252520054;856.9625;
689609292524012;856.9625;
689609332547033;856.9612;
689609372546825;856.9612;
689609412548595;856.9675;
689609452547554;856.9625;
689609492546304;856.9637;
689609532543179;856.9825;
689609572530158;856.9800;
689609612527814;856.9750;
689609652528804;856.9587;
689609692520783;856.9575;
689609732524064;856.9575;
689609772545731;856.9675;
689609812545731;856.9650;
689609852547814;856.9675;
689609892543387;856.9700;
689609932547033;856.9713;
689609972545731;856.9788;
689610012545731;856.9763;
689610052542658;856.9763;
689610092531720;856.9812;
689610132521512;856.9837;
689610172520366;856.9875;
689610212520158;856.9850;
689610252545991;856.9887;
689610292546304;856.9837;
689610332545991;856.9800;
689610372548179;856.9900;
689610412545731;856.9788;
689610452544429;856.9800;
689610492547241;856.9837;
689610532523231;856.9825;
689610572525575;856.9800;
689610612520054;856.9750;
689610652529012;856.9763;
689610692548595;856.9788;
689610732545991;856.9713;
689610772546512;856.9788;
689610812547033;856.9837;
689610852545991;856.9875;
689610892549168;856.9900;
689610932547033;856.9950;
689610972530887;856.9975;
689611012524637;856.9950;
689611052520470;856.9950;
689611092520575;856.9875;
689611132523700;856.9875;
689611172547033;856.9925;
689611212544429;856.9925;
689611252544429;856.9962;
689611292546825;857.0000;
689611332545731;857.0050;
689611372546512;857.0075;
689611412524637;857.0100;
689611452523075;857.0087;
689611492532241;857.0137;
689611532520054;857.0062;
689611572524064;857.0100;
689611612547345;857.0112;
689611652545991;857.0187;
689611692547554;857.0187;
689611732546825;857.0137;
689611772547345;857.0112;
689611812545991;857.0175;
689611852545783;857.0200;
689611892535002;857.0225;
689611932527658;857.0137;
689611972520366;857.0187;
689612012520991;857.0200;
689612052523491;857.0262;
689612092547814;857.0313;
689612132546825;857.0375;
689612172549898;857.0338;
689612212546512;857.0313;
689612252545262;857.0250;
689612292545262;857.0250;
689612332548075;857.0262;
689612372519845;857.0413;
689612412520470;857.0437;
689612452519845;857.0363;
689612492520679;857.0262;
689612532547033;857.0212;
689612572548648;857.0212;
689612612547033;857.0200;
689612652547554;857.0262;
689612692549429;857.0150;
689612732546825;857.0200;
689612772542241;857.0137;
689612812542450;857.0100;
689612852523075;857.0087;
689612892528856;857.0087;
689612932520158;857.0000;
689612972524481;856.9925;
689613012546825;856.9975;
689613052546512;857.0000;
689613092548595;857.0050;
689613132548387;857.0025;
689613172546512;857.0025;
689613212545731;857.0075;
689613252527554;857.0100;
689613292523283;857.0062;
689613332521304;857.0025;
689613372519898;857.0012;
689613412523387;857.0087;
689613452548908;857.0125;
689613492547554;857.0125;
689613532547345;857.0162;
689613572548075;857.0175;
689613612545991;857.0338;
689613652547033;857.0413;
689613692530054;857.0413;
689613732532814;857.0462;
689613772523179;857.0487;
689613812519741;857.0550;
689613852520679;857.0600;
689613892521408;857.0687;
689613932545783;857.0637;
689613972547554;857.0725;
689614012547345;857.0825;
689614052548075;857.0837;
689614092547554;857.0912;
689614132547345;857.0912;
689614172550470;857.0925;
689614212513908;857.0887;
689614252528804;857.0800;
689614292515054;857.0800;
689614332524325;857.0787;
689614372547814;857.0787;
689614412547814;857.0837;
689614452547554;857.0837;
689614492548595;857.0787;
689614532546825;857.0750;
689614572546512;857.0700;
689614612532450;857.0662;
689614652520366;857.0600;
689614692527345;857.0587;
689614732520470;857.0650;
689614772520470;857.0600;
689614812521148;857.0662;
689614852545991;857.0625;
689614892544481;857.0662;
689614932548908;857.0612;
689614972546825;857.0637;
689615012546825;857.0662;
689615052545731;857.0737;
689615092534012;857.0687;
689615132519845;857.0687;
689615172520262;857.0637;
689615212520575;857.0637;
689615252523179;857.0650;
689615292543908;857.0687;
689615332546304;857.0700;
689615372544220;857.0687;
689615412546304;857.0662;
689615452547814;857.0625;
689615492547814;857.0562;
689615532547345;857.0587;
689615572518387;857.0525;
689615612522033;857.0662;
689615652535054;857.0650;
689615692520679;857.0675;
689615732524741;857.0737;
689615772546512;857.0725;
689615812546825;857.0737;
689615852548075;857.0825;
689615892543700;857.0825;
689615932547814;857.0812;
689615972546825;857.0750;
689616012540575;857.0887;
689616052520366;857.0900;
689616092525783;857.0862;
689616132519481;857.0900;
689616172523283;857.0787;
689616212547554;857.0700;
689616252547554;857.0637;
689616292546825;857.0650;
689616332545054;857.0575;
689616372544429;857.0712;
689616412542606;857.0750;
689616452543231;857.0875;
689616492546512;857.0900;
689616532527866;857.0925;
689616572537658;857.0938;
689616612521200;857.0950;
689616652524741;857.1000;
689616692550470;857.0975;
689616732550158;857.0925;
689616772547033;857.0912;
689616812549429;857.0925;
689616852548595;857.0950;
689616892548387;857.0938;
689616932552762;857.0963;
689616972520991;857.0975;
689617012520314;857.1013;
689617052520054;857.1075;
689617092523595;857.1100;
689617132549116;857.1100;
689617172548075;857.1100;
689617212548908;857.1125;
689617252547814;857.1212;
689617292549429;857.1150;
689617332546825;857.1150;
689617372548595;857.1175;
689617412526200;857.1175;
689617452519741;857.1250;
689617492524845;857.1250;
689617532519898;857.1225;
689617572522814;857.1275;
689617612544012;857.1325;
689617652549429;857.1300;
689617692550470;857.1387;
689617732543908;857.1375;
689617772547033;857.1337;
689617812547814;857.1375;
689617852538283;857.1437;
689617892523283;857.1400;
689617932520575;857.1337;
689617972513179;857.1362;
689618012523283;857.1337;
689618052548908;857.1362;
689618092550470;857.1350;
689618132550470;857.1362;
689618172548908;857.1412;
689618212548595;857.1375;
689618252546512;857.1375;
689618292546304;857.1400;
689618332520783;857.1375;
689618372530575;857.1375;
689618412524429;857.1412;
689618452521200;857.1400;
689618492521720;857.1425;
689618532577554;857.1425;
689618572549429;857.1462;
689618612548908;857.1375;
689618652549898;857.1412;
689618692548595;857.1375;
689618732542658;857.1450;
689618772546095;857.1425;
689618812524845;857.1437;
689618852522762;857.1437;
689618892525106;857.1362;
689618932523804;857.1425;
689618972548908;857.1375;
689619012551720;857.1375;
689619052549429;857.1337;
689619092549116;857.1337;
689619132549637;857.1337;
689619172548908;857.1437;
689619212522137;857.1387;
689619252558075;857.1412;
689619292521512;857.1387;
689619332524845;857.1312;
689619372520470;857.1325;
689619412524950;857.1375;
689619452549898;857.1400;
689619492549637;857.1325;
689619532549898;857.1375;
689619572550470;857.1437;
689619612546512;857.1475;
689619652548908;857.1425;
689619692526825;857.1450;
689619732531304;857.1462;
689619772520679;857.1437;
689619812525731;857.1462;
689619852523595;857.1487;
689619892548387;857.1487;
689619932537450;857.1450;
