Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
686684811702839;-0.1775;0.0475;-0.0352;
686684821825339;-0.1754;0.0411;-0.0437;
686684831948516;-0.1903;0.0252;-0.0575;
686684842055443;-0.1818;0.0093;-0.0575;
686684852129454;-0.1690;0.0093;-0.0522;
686684862264141;-0.1615;0.0156;-0.0575;
686684872364037;-0.1541;0.0358;-0.0746;
686684882463933;-0.1594;0.0593;-0.0884;
686684892571277;-0.1690;0.0678;-0.0980;
686684902679141;-0.1754;0.0774;-0.1044;
686684912775808;-0.1850;0.0774;-0.1097;
686684922899975;-0.1818;0.0550;-0.1161;
686684932996693;-0.1796;0.0411;-0.1257;
686684943094141;-0.1786;0.0177;-0.1395;
686684953210600;-0.1530;0.0241;-0.1427;
686684963319610;-0.1008;0.0901;-0.1278;
686684973426433;-0.0507;0.1338;-0.1310;
686684983517579;-0.1178;0.1051;-0.1545;
686684993634871;-0.1945;0.0763;-0.1747;
686685003743829;-0.1732;0.0763;-0.1758;
686685013841016;-0.1860;0.0252;-0.1790;
686685023956537;-0.1658;-0.0248;-0.1832;
686685034061954;-0.1391;-0.0130;-0.1779;
686685044165079;-0.1061;0.0486;-0.1790;
686685054276641;-0.1019;0.0880;-0.1971;
686685064394975;-0.1775;0.0624;-0.2130;
686685074483204;-0.1850;0.0475;-0.2290;
686685084593725;-0.1764;0.0731;-0.2173;
686685094700027;-0.1818;0.0731;-0.2226;
686685104820704;-0.1754;0.0465;-0.2290;
686685114909246;-0.1434;0.0688;-0.2269;
686685125028829;-0.1541;0.0955;-0.2322;
686685135129975;-0.1615;0.1008;-0.2471;
686685145252371;-0.1711;0.1019;-0.2525;
686685155346746;-0.1722;0.1061;-0.2386;
686685165443985;-0.1679;0.1232;-0.2237;
686685175558204;-0.1786;0.1360;-0.2173;
686685185652475;-0.1828;0.1008;-0.2290;
686685195768725;-0.1743;0.0656;-0.2333;
686685205872475;-0.1647;0.0316;-0.2322;
686685215975391;-0.1573;0.0019;-0.2269;
686685226093412;-0.1551;0.0273;-0.2099;
686685236197579;-0.1732;0.0656;-0.2013;
686685246304975;-0.1850;0.0774;-0.1981;
686685256410808;-0.1786;0.0880;-0.1907;
686685266518516;-0.1807;0.0880;-0.1917;
686685276627266;-0.1796;0.0571;-0.2088;
686685286733933;-0.1679;0.0475;-0.2141;
686685296835496;-0.1786;0.0614;-0.2152;
686685306946746;-0.1999;0.0156;-0.2130;
686685317072371;-0.1711;-0.0184;-0.1949;
686685327157683;-0.1636;-0.0077;-0.1694;
686685337279975;-0.1658;-0.0578;-0.1811;
686685347367683;-0.1381;-0.0855;-0.1917;
686685357484350;-0.1232;-0.0120;-0.1907;
686685367581954;-0.1370;0.0571;-0.1960;
686685377689871;-0.1700;0.0624;-0.1992;
686685387809871;-0.1636;0.0593;-0.1758;
686685397923725;-0.1253;0.1019;-0.1470;
686685408014558;-0.1104;0.1306;-0.1481;
686685418103308;-0.1871;0.0869;-0.1736;
686685428233881;-0.1807;0.0433;-0.1885;
686685438388360;-0.1573;0.0379;-0.1747;
686685448449454;-0.1562;0.0252;-0.1598;
686685458541641;-0.1498;0.0061;-0.1332;
686685468650912;-0.1274;0.0115;-0.1172;
686685478742371;-0.1104;0.0326;-0.1129;
686685488859402;-0.1296;0.0198;-0.1225;
686685498985391;-0.1605;-0.0045;-0.1449;
686685509070600;-0.1253;0.0072;-0.1395;
686685519192110;-0.0348;0.0422;-0.1225;
