Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
686684751064610;-10.7701;1.8413;-4.3472;
686684761211641;-10.7653;0.5740;-1.6259;
686684771289714;-10.2790;0.3751;-0.2988;
686684781385964;-10.4204;1.2709;-1.9397;
686684791464037;-9.7256;2.1144;-3.6141;
686684801629766;-7.3998;1.1632;-1.4342;
686684811702839;-6.8246;1.1991;-1.1970;
686684821825339;-8.2238;1.5491;-3.1038;
686684831948516;-9.8647;1.0962;-3.2764;
686684842055443;-10.9259;1.2302;-2.6417;
686684852129454;-11.8241;1.8221;-2.2152;
686684862264141;-11.4218;2.0471;-1.6618;
686684872364037;-9.7089;2.0183;-1.3074;
686684882463933;-8.4921;1.7907;-1.5805;
686684892571277;-7.4836;1.4219;-1.6187;
686684902679141;-7.3397;1.4578;-2.2869;
686684912775808;-8.8705;1.3741;-3.1735;
686684922899975;-9.9030;1.3334;-3.4585;
686684932996693;-10.9786;1.5873;-3.6356;
686684943094141;-11.2397;1.0938;-2.0812;
686684953210600;-9.2898;0.9069;0.2450;
686684963319610;-8.2765;1.1943;-0.1549;
686684973426433;-9.2970;2.0662;-3.2357;
686684983517579;-9.1723;2.1718;-4.4453;
686684993634871;-8.3219;1.1752;-3.4920;
686685003743829;-9.3114;1.5009;-5.0372;
686685013841016;-10.0322;1.0220;-4.8191;
686685023956537;-9.4980;0.6936;-2.1362;
686685034061954;-8.5256;0.9069;0.0054;
686685044165079;-8.5328;1.3119;-0.6245;
686685054276641;-9.3640;1.9777;-3.2022;
686685064394975;-9.9102;1.2541;-3.3194;
686685074483204;-10.2670;0.7513;-1.8870;
686685084593725;-11.0551;1.4746;-2.8741;
686685094700027;-10.9786;1.3717;-3.4083;
686685104820704;-8.9973;0.4445;-1.4509;
686685114909246;-7.6511;0.9978;-1.0271;
686685125028829;-8.4583;0.9500;-1.5805;
686685135129975;-8.7604;0.5261;-2.0593;
686685145252371;-8.9399;-0.0802;-1.9325;
686685155346746;-9.6849;-0.2764;-1.7503;
686685165443985;-10.5257;0.1235;-2.4571;
686685175558204;-11.6659;0.5692;-4.1602;
686685185652475;-11.1030;0.3416;-4.2921;
686685195768725;-9.7663;0.0852;-3.9135;
686685205872475;-8.9447;-0.3389;-3.0799;
686685215975391;-7.5888;-0.8034;-0.9168;
686685226093412;-7.1626;-0.2859;-0.2988;
686685236197579;-8.1374;0.0996;-1.3457;
686685246304975;-9.1651;0.0613;-1.6714;
686685256410808;-10.1904;0.3583;-2.5289;
686685266518516;-11.0719;0.5979;-3.7172;
686685276627266;-10.2455;0.2267;-3.0751;
686685286733933;-8.8370;0.0254;-2.4619;
686685296835496;-9.6993;0.1475;-4.1339;
686685306946746;-9.7543;-0.4490;-3.5686;
686685317072371;-8.3722;-0.2070;-2.4954;
686685327157683;-9.0838;0.5189;-3.9616;
686685337279975;-9.8791;-0.1567;-2.3853;
686685347367683;-9.1436;-0.7244;1.1722;
686685357484350;-9.2898;0.1881;0.9996;
686685367581954;-10.4635;0.6338;-1.0965;
686685377689871;-11.6085;-0.2692;-1.4462;
686685387809871;-11.1607;-0.9808;-0.0138;
686685397923725;-9.9604;-0.1878;-0.8856;
686685408014558;-9.6993;0.8471;-3.8321;
686685418103308;-9.4238;-0.2237;-3.9927;
686685428233881;-8.9040;-1.3184;-2.1601;
686685438388360;-9.0933;-0.9808;-2.4978;
686685448449454;-9.4023;-0.8154;-2.2487;
686685458541641;-9.2970;-0.9808;-1.3289;
686685468650912;-8.8274;-0.5997;-1.1157;
686685478742371;-9.7400;0.1499;-2.2247;
686685488859402;-10.5497;0.3344;-2.8594;
686685498985391;-10.3415;-0.3820;-1.3792;
686685509070600;-9.8456;-0.9808;-0.0449;
686685519192110;-10.0226;-0.6455;-1.1348;
686685529284193;-9.8671;-0.3628;-1.9732;
686685539397527;-9.2010;-0.7938;-1.3816;
686685549504766;-8.8920;-0.9138;-1.4773;
686685559612996;-9.2178;-0.3700;-3.3864;
686685569752266;-10.1019;-0.0583;-4.8646;
686685579823933;-9.0120;-1.1797;-2.6441;
686685589933725;-8.3865;-2.0420;-0.6604;
686685600005183;-9.6299;-1.7258;-1.8440;
686685610157996;-10.1713;-1.8144;-1.4868;
686685620244662;-9.9820;-2.2720;0.2282;
686685630361433;-10.2168;-1.3759;-0.6628;
686685640472266;-10.7270;-0.0057;-3.2429;
686685650576641;-10.4133;0.8303;-3.8154;
686685660688725;-9.0479;0.7418;-2.1745;
686685670811329;-8.3626;0.8088;-1.3457;
686685680893777;-9.1579;1.1991;-2.5504;
686685691009246;-9.5988;0.1259;-2.2271;
686685701106850;-9.3497;-1.3113;-0.4543;
686685711217943;-9.6275;-0.4561;-2.5050;
686685721329402;-10.1833;-0.5710;-3.8082;
686685731453204;-9.5629;-1.1868;-2.9674;
686685741535235;-9.2827;-0.8680;-3.4872;
686685751644558;-9.2850;-0.7675;-3.7699;
686685761746850;-8.7413;-0.8731;-2.8140;
686685771858985;-8.7099;-0.8369;-2.6177;
686685781961850;-9.4334;-0.9903;-2.4739;
686685792070287;-9.6993;-1.3902;-1.8679;
686685802210287;-10.2120;-1.1557;-2.8813;
686685812282266;-10.4779;-0.5351;-4.0502;
686685822387266;-9.6156;-0.7101;-3.2285;
686685832497787;-9.3090;-1.0836;-2.4452;
686685842604350;-9.8049;-0.9209;-2.8427;
686685852717996;-9.2225;-1.1462;-2.0521;
686685862819089;-8.3195;-1.7330;-0.8713;
686685872920235;-8.5232;-1.7904;-1.6211;
686685883025443;-9.7902;-1.3735;-3.4490;
686685893126589;-10.0732;-1.4121;-3.5327;
686685903227735;-9.5605;-1.6732;-2.5481;
686685913353256;-10.1952;-1.3184;-3.2668;
686685923454402;-10.5018;-0.9090;-3.7795;
686685933555548;-8.9901;-1.1004;-2.1625;
686685943659662;-7.7782;-1.2682;-1.5036;
686685953760756;-8.9614;-0.3891;-3.3386;
686685963861902;-9.0383;0.3703;-4.1387;
686685973991902;-8.6692;0.7199;-3.5327;
686685984093048;-9.6443;1.1895;-4.0358;
686685994194193;-10.7653;1.2760;-4.4719;
686686004311381;-10.5879;0.5046;-2.7709;
686686014412527;-9.1244;-0.3051;-0.5695;
686686024513673;-8.3411;0.2171;-1.0798;
686686034633568;-8.5711;1.5514;-3.5183;
686686044734714;-8.3195;2.0016;-4.0932;
686686054835860;-8.4754;1.6998;-4.1722;
686686064964246;-9.7424;1.0531;-4.3376;
686686075065339;-10.0490;0.5070;-2.9602;
