Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
4977419533783;0.0108;0.0036;0.0174;
4977424588522;0.0119;0.0015;0.0174;
4977429643366;0.0034;-0.0113;0.0216;
4977434698210;-0.0062;-0.0198;0.0248;
4977439753001;-0.0147;-0.0262;0.0291;
4977444807793;-0.0222;-0.0305;0.0323;
4977449666855;-0.0265;-0.0347;0.0323;
4977454721699;-0.0318;-0.0315;0.0302;
4977459776439;-0.0286;-0.0219;0.0270;
4977464831283;-0.0211;-0.0134;0.0216;
4977469886126;-0.0105;-0.0113;0.0152;
4977474940866;-0.0030;-0.0113;0.0089;
4977479985501;0.0087;-0.0092;0.0057;
4977485040293;0.0183;-0.0102;0.0057;
4977490095085;0.0257;-0.0092;0.0078;
4977495149928;0.0321;-0.0028;0.0089;
4977500204720;0.0396;0.0004;0.0110;
4977505259512;0.0417;0.0004;0.0120;
4977510302637;0.0374;0.0068;0.0078;
4977515357480;0.0289;0.0132;0.0046;
4977520412272;0.0193;0.0153;0.0025;
4977525467064;0.0108;0.0036;0.0067;
4977530521908;0.0023;-0.0113;0.0142;
4977535576751;-0.0041;-0.0219;0.0174;
4977540672845;-0.0083;-0.0262;0.0216;
4977545727741;-0.0126;-0.0283;0.0206;
4977550782480;-0.0169;-0.0262;0.0195;
4977555837272;-0.0222;-0.0209;0.0174;
4977560892116;-0.0233;-0.0198;0.0195;
4977565946908;-0.0254;-0.0305;0.0216;
4977570983783;-0.0286;-0.0390;0.0227;
4977576038626;-0.0275;-0.0411;0.0206;
4977581093418;-0.0211;-0.0411;0.0174;
4977586148210;-0.0169;-0.0347;0.0163;
4977591203053;-0.0126;-0.0188;0.0131;
4977596257845;-0.0083;0.0015;0.0110;
4977601300866;-0.0009;0.0089;0.0163;
4977606355710;0.0066;0.0111;0.0206;
4977611410501;0.0087;0.0111;0.0216;
4977616465293;0.0130;0.0089;0.0206;
4977621520137;0.0151;0.0047;0.0163;
4977626574928;0.0161;0.0025;0.0110;
4977631633262;0.0151;0.0079;0.0078;
4977636688105;0.0108;0.0100;0.0046;
4977641742897;0.0098;0.0047;0.0035;
4977646797689;0.0044;-0.0049;0.0067;
4977651852533;0.0002;-0.0092;0.0089;
4977656907324;-0.0030;-0.0081;0.0078;
4977661960449;-0.0041;-0.0092;0.0067;
4977667015293;-0.0073;-0.0092;0.0057;
4977672070085;-0.0083;-0.0049;0.0046;
4977677124876;-0.0062;-0.0028;0.0035;
4977682179720;-0.0041;-0.0017;0.0046;
4977687234512;-0.0030;-0.0006;0.0067;
4977692285970;-0.0083;-0.0028;0.0152;
4977697340814;-0.0147;-0.0092;0.0248;
4977702395605;-0.0222;-0.0198;0.0302;
4977707450397;-0.0296;-0.0251;0.0323;
4977712505241;-0.0328;-0.0315;0.0333;
4977717560033;-0.0339;-0.0326;0.0312;
4977722617949;-0.0318;-0.0315;0.0270;
4977727672793;-0.0328;-0.0262;0.0248;
4977732727585;-0.0265;-0.0241;0.0270;
4977737782376;-0.0211;-0.0198;0.0259;
4977742837220;-0.0169;-0.0102;0.0206;
4977747892012;-0.0126;0.0004;0.0152;
4977752945970;-0.0041;0.0079;0.0067;
4977758000814;-0.0009;0.0100;-0.0029;
4977763055605;0.0066;0.0121;-0.0093;
4977768110397;0.0161;0.0100;-0.0093;
4977773165241;0.0204;0.0068;-0.0093;
4977778220033;0.0268;0.0025;-0.0061;
4977783270345;0.0257;0.0004;-0.0039;
4977788325189;0.0225;-0.0006;0.0003;
4977793379980;0.0236;-0.0006;-0.0007;
4977798434772;0.0161;0.0004;0.0025;
4977803489616;0.0098;-0.0028;0.0067;
4977808544408;0.0012;-0.0092;0.0089;
4977813614303;-0.0052;-0.0177;0.0120;
4977818669147;-0.0115;-0.0241;0.0152;
