Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
911512574547238;-9.4334;-0.7436;-2.3782;
911512584663384;-9.4573;-0.7436;-2.4212;
911512594770676;-9.4454;-0.7388;-2.3949;
911512604826926;-9.4334;-0.7507;-2.3638;
911512614950988;-9.4669;-0.7388;-2.3375;
911512625007238;-9.4502;-0.7268;-2.3375;
911512635208696;-9.4478;-0.7555;-2.3782;
911512645302238;-9.4454;-0.7484;-2.3782;
911512655415936;-9.4478;-0.7340;-2.3925;
911512665516717;-9.4525;-0.7531;-2.3830;
911512675624842;-9.4430;-0.7579;-2.3877;
911512685726353;-9.4454;-0.7723;-2.3925;
911512695804894;-9.4382;-0.7531;-2.4117;
911512705935884;-9.4478;-0.7340;-2.3806;
911512716063905;-9.4430;-0.7340;-2.3662;
911512726136040;-9.4621;-0.7579;-2.3638;
911512736240519;-9.4573;-0.7484;-2.3228;
911512746330415;-9.4645;-0.7316;-2.3180;
911512756470780;-9.4525;-0.7029;-2.3710;
911512766586040;-9.4741;-0.7244;-2.3542;
911512776683905;-9.4454;-0.7244;-2.3518;
911512786751561;-9.4334;-0.7077;-2.3830;
911512796865207;-9.4621;-0.7220;-2.3830;
911512806976613;-9.4717;-0.7436;-2.3662;
911512817089582;-9.4478;-0.7340;-2.3614;
911512827213801;-9.4406;-0.7436;-2.3662;
911512837301040;-9.4573;-0.7340;-2.3566;
911512847404582;-9.4525;-0.7292;-2.3590;
911512857521561;-9.4621;-0.7340;-2.3662;
911512867646144;-9.4358;-0.7220;-2.3710;
911512877721457;-9.4430;-0.7603;-2.3710;
911512887824790;-9.4645;-0.7771;-2.3518;
911512897937707;-9.4765;-0.7675;-2.3566;
911512908046665;-9.4932;-0.7795;-2.3351;
911512918149582;-9.4573;-0.8536;-2.3252;
911512928255936;-9.4980;-0.8393;-2.4643;
911512938360623;-9.4717;-0.9257;-2.3471;
911512948472290;-9.5100;-0.9903;-2.3399;
911512958573748;-9.4717;-1.1291;-2.3423;
911512968691092;-9.4645;-1.2036;-2.3710;
911512978795832;-9.4884;-1.3065;-2.3662;
911512988895103;-9.4645;-1.3974;-2.3542;
911512998997134;-9.5028;-1.4336;-2.3423;
911513009106248;-9.5004;-1.4336;-2.3109;
911513019216769;-9.5076;-1.4049;-2.3252;
911513029316926;-9.4741;-1.3591;-2.3806;
911513039425936;-9.5004;-1.3161;-2.3877;
911513049524790;-9.4860;-1.2921;-2.3734;
911513059631926;-9.4693;-1.2634;-2.3710;
911513069744373;-9.4669;-1.2275;-2.3806;
911513079852915;-9.4406;-1.1916;-2.3228;
911513089952082;-9.4573;-1.1605;-2.3710;
911513100067759;-9.4908;-1.1195;-2.3782;
911513110169269;-9.4908;-1.0502;-2.4021;
911513120274269;-9.4597;-0.9832;-2.4188;
911513130384686;-9.4645;-0.9162;-2.3997;
911513140484790;-9.4621;-0.8465;-2.3710;
911513150591457;-9.4430;-0.7914;-2.3949;
911513160694165;-9.4358;-0.7795;-2.4069;
911513170804269;-9.4669;-0.7986;-2.4667;
911513180911040;-9.4502;-0.7914;-2.4380;
911513191007394;-9.4406;-0.8082;-2.4188;
911513201121769;-9.4502;-0.7795;-2.4212;
911513211227186;-9.4478;-0.7316;-2.3901;
911513221345519;-9.4167;-0.7029;-2.3877;
911513231444842;-9.4310;-0.6335;-2.4619;
911513241548853;-9.4238;-0.5183;-2.4787;
911513251655103;-9.4358;-0.4131;-2.5050;
911513261763123;-9.4549;-0.3027;-2.5002;
911513271866040;-9.4669;-0.2620;-2.4835;
911513281972603;-9.4406;-0.3604;-2.3542;
911513292079009;-9.4741;-0.3365;-2.3518;
911513302180103;-9.4980;-0.3003;-2.3973;
911513312295832;-9.4502;-0.2907;-2.4021;
911513322394061;-9.4286;-0.2500;-2.4308;
911513332506873;-9.4382;-0.1424;-2.4380;
911513342610832;-9.4310;-0.0631;-2.3830;
911513352720936;-9.4382;0.0135;-2.3901;
911513362823540;-9.4645;0.0996;-2.3399;
911513372932342;-9.4884;0.1546;-2.2917;
911513383035519;-9.4525;0.1977;-2.3037;
911513393143019;-9.4717;0.2148;-2.3157;
911513403247707;-9.4765;0.2483;-2.3204;
911513413356248;-9.4693;0.2578;-2.3037;
911513423461144;-9.4645;0.2937;-2.3471;
911513433567707;-9.4669;0.2865;-2.3495;
911513443673853;-9.4597;0.3248;-2.3518;
911513453776353;-9.4789;0.3153;-2.3013;
911513463896926;-9.5028;0.2937;-2.3037;
911513474004582;-9.4741;0.1929;-2.3109;
911513484106561;-9.4334;0.0781;-2.3204;
911513494202082;-9.4597;-0.0416;-2.3061;
911513504306873;-9.5004;-0.0969;-2.2965;
911513514422707;-9.5414;-0.1328;-2.3228;
911513524528644;-9.5342;-0.1543;-2.2534;
911513534631092;-9.5100;-0.1567;-2.2606;
911513544727290;-9.5004;-0.2357;-2.1721;
911513554838436;-9.3616;-0.2429;-2.0692;
911513564942394;-9.6515;-0.2716;-2.5624;
911513575044998;-9.5291;-0.2453;-2.2439;
911513585143957;-9.5219;-0.3485;-2.1721;
911513595257915;-9.4573;-0.0559;-2.4643;
911513605366509;-9.2946;-0.1639;-2.5026;
911513615509217;-9.4908;-0.2046;-2.6369;
911513625600103;-9.6515;0.1307;-2.1984;
911513635692498;-9.6802;0.1116;-1.6187;
911513645776873;-9.7974;0.1642;-1.3217;
