Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
730370810330770;864.4763;
730370850333166;866.0687;
730370890329728;867.2450;
730370930304051;868.1112;
730370970304312;868.7637;
730371010309312;869.2412;
730371050305041;869.6050;
730371090335249;869.8687;
730371130328999;870.0675;
730371170331812;870.2087;
730371210329728;870.3250;
730371250346395;870.4075;
730371290331082;870.4700;
730371330342541;870.5187;
730371370332645;870.5525;
730371410329468;870.5837;
730371450330041;870.6050;
730371490332957;870.6225;
730371530331551;870.6287;
730371570333166;870.6362;
730371610334207;870.6437;
730371650333374;870.6512;
730371690327957;870.6500;
730371730331291;870.6588;
730371770312020;870.6650;
730371810331812;870.6625;
730371850326082;870.6600;
730371890305562;870.6563;
730371930305249;870.6625;
730371970303374;870.6687;
730372010308791;870.6725;
730372050327385;870.6675;
730372090327385;870.6675;
730372130328687;870.6687;
730372170329468;870.6700;
730372210329468;870.6712;
730372250327385;870.6712;
730372290326603;870.6762;
730372330326082;870.6762;
730372370327645;870.6650;
730372410329207;870.6687;
730372450327957;870.6750;
730372490327385;870.6725;
730372530327957;870.6775;
730372570330041;870.6737;
730372610330249;870.6687;
730372650327124;870.6663;
730372690327957;870.6638;
730372730329207;870.6650;
730372770328999;870.6663;
730372810326603;870.6700;
730372850304207;870.6750;
730372890304832;870.6775;
730372930304051;870.6787;
730372970316551;870.6787;
730373010327124;870.6775;
730373050329728;870.6725;
730373090326916;870.6725;
730373130327957;870.6725;
730373170330041;870.6737;
730373210329207;870.6663;
730373250327645;870.6625;
730373290326916;870.6588;
730373330333895;870.6625;
730373370330249;870.6625;
730373410330041;870.6675;
730373450329207;870.6700;
730373490325562;870.6700;
730373530321395;870.6687;
730373570328687;870.6700;
730373610331812;870.6650;
730373650328999;870.6650;
730373690329468;870.6675;
730373730328687;870.6712;
730373770307437;870.6762;
730373810305562;870.6787;
730373850303895;870.6800;
730373890304937;870.6837;
730373930335718;870.6812;
730373970343791;870.6850;
730374010326395;870.6875;
730374050329207;870.6850;
730374090331291;870.6900;
730374130328166;870.6850;
730374170327385;870.6837;
730374210329468;870.6812;
730374250326395;870.6837;
730374290328478;870.6837;
730374330333895;870.6812;
730374370331551;870.6837;
730374410330041;870.6875;
730374450326395;870.6900;
730374490329468;870.6900;
730374530329207;870.6837;
730374570327645;870.6875;
730374610328478;870.6950;
730374650330041;870.6950;
730374690329207;870.6937;
730374730325562;870.6987;
