Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
415359188129177;-9.4406;1.1728;-2.3327;
415359198265062;-9.4406;1.1991;-2.3710;
415359208403604;-9.4334;1.2111;-2.3157;
415359218517719;-9.4502;1.1919;-2.2822;
415359228606000;-9.4549;1.1919;-2.2678;
415359238742719;-9.4382;1.1824;-2.2726;
415359248831000;-9.4310;1.1560;-2.2558;
415359258974229;-9.4358;1.1871;-2.2295;
415359269067146;-9.4502;1.1967;-2.2343;
415359279180167;-9.4645;1.2302;-2.2415;
415359289266469;-9.4478;1.2278;-2.2247;
415359299387562;-9.4621;1.2350;-2.2319;
415359309486833;-9.4214;1.2613;-2.2367;
415359319580948;-9.4262;1.2637;-2.1936;
415359329700687;-9.4621;1.2637;-2.1793;
415359339791104;-9.4741;1.2637;-2.1458;
415359349903031;-9.4908;1.2565;-2.1410;
415359360006365;-9.4669;1.2470;-2.1697;
415359370107302;-9.4454;1.2661;-2.1936;
415359380217198;-9.4454;1.2832;-2.1888;
415359390308865;-9.4262;1.2975;-2.1888;
415359400412198;-9.4908;1.2879;-2.1793;
415359410536000;-9.4932;1.2685;-2.1960;
415359420631781;-9.4621;1.2470;-2.1984;
415359430723760;-9.4621;1.2446;-2.2080;
415359440832094;-9.4262;1.2685;-2.2343;
415359450935323;-9.4262;1.2927;-2.2175;
415359461041052;-9.4525;1.2879;-2.2463;
415359471148031;-9.4214;1.2951;-2.2893;
415359481242927;-9.4454;1.2879;-2.2750;
415359491350740;-9.4693;1.2927;-2.2678;
415359501449073;-9.4454;1.2709;-2.2439;
415359511549646;-9.4454;1.2565;-2.2606;
415359521668031;-9.4286;1.2374;-2.2941;
415359531770531;-9.4238;1.2398;-2.3133;
415359541887823;-9.4382;1.2613;-2.3710;
415359551972198;-9.3999;1.2709;-2.3830;
415359562076000;-9.4238;1.2879;-2.3830;
415359572188500;-9.4741;1.3573;-2.3109;
415359582301156;-9.4645;1.4124;-2.2080;
415359592408448;-9.4095;1.4387;-2.1434;
415359602499281;-9.3855;1.4435;-2.2104;
415359612594594;-9.3999;1.3932;-2.2869;
415359622702510;-9.4837;1.3549;-2.3252;
415359632811677;-9.5195;1.2927;-2.3109;
415359642919281;-9.5052;1.2517;-2.2558;
415359653018656;-9.4454;1.2685;-2.1338;
415359663127615;-9.4095;1.2808;-2.0330;
415359673232510;-9.4167;1.3071;-2.1697;
415359683329594;-9.4167;1.3023;-2.2654;
415359693443552;-9.4789;1.2446;-2.2630;
415359703542094;-9.4860;1.1704;-2.2534;
415359713632562;-9.4286;1.0531;-2.2223;
415359723741729;-9.4119;0.9787;-2.2534;
415359733849750;-9.4262;0.9332;-2.3686;
415359743951260;-9.4980;0.8973;-2.4045;
415359754055948;-9.5653;0.9619;-2.3228;
415359764158135;-9.5892;1.0340;-2.1482;
415359774278344;-9.5267;1.1608;-2.0354;
415359784390375;-9.4502;1.2832;-2.0306;
415359794474698;-9.4478;1.3262;-2.1242;
415359804585167;-9.4860;1.3358;-2.1984;
415359814692458;-9.4549;1.2685;-2.2654;
415359824794646;-9.4214;1.2039;-2.3037;
415359834899958;-9.4119;1.1130;-2.3109;
415359845020479;-9.4549;1.0101;-2.2391;
415359855097667;-9.5366;0.9595;-2.1529;
415359865191521;-9.5821;0.9452;-2.1266;
415359875349594;-9.5366;0.9619;-2.1721;
415359885403292;-9.5004;0.9643;-2.2104;
415359895509177;-9.4860;0.9930;-2.2702;
415359905627094;-9.5004;1.1106;-2.3399;
415359915718656;-9.4765;1.2326;-2.4021;
415359925848292;-9.4669;1.3334;-2.4117;
415359935957771;-9.4310;1.4291;-2.3614;
415359946056625;-9.4190;1.4602;-2.2750;
415359956142250;-9.4789;1.4195;-2.1529;
415359966275479;-9.4980;1.2760;-2.1194;
415359976355844;-9.5749;1.1369;-1.9397;
415359986459281;-9.5964;1.1010;-1.8703;
415359996561677;-9.5438;1.3095;-2.0426;
415360006671573;-9.4023;1.6687;-2.3399;
415360016765427;-9.3449;1.9274;-2.5624;
415360026880948;-9.3329;1.6783;-2.6010;
415360036979906;-9.5486;1.1441;-2.1027;
415360047085844;-9.7280;0.5070;-1.6690;
415360057187198;-9.6443;0.1666;-1.6570;
415360067299802;-9.5892;0.4134;-1.8631;
415360077426521;-9.5315;0.6912;-2.0593;
415360087502667;-9.5629;0.9332;-2.2415;
415360097623240;-9.5315;1.0220;-2.3228;
415360107715531;-9.4789;1.0866;-2.2654;
415360117829802;-9.4478;1.1321;-2.0716;
415360127910583;-9.4095;1.4578;-1.9301;
415360138013865;-9.3640;1.6663;-2.1218;
415360148135219;-9.4717;1.6304;-2.0498;
415360158240219;-9.4645;1.4554;-1.8870;
415360168344385;-9.5100;1.3286;-1.6762;
415360178434958;-9.5773;1.2039;-1.5805;
415360188546000;-9.5438;1.1345;-1.6092;
415360198658240;-9.4262;1.7046;-2.1529;
415360208763292;-9.3425;1.9729;-2.2510;
415360218859490;-9.4143;1.8796;-2.0668;
415360228964073;-9.4789;1.5105;-2.0091;
415360239068656;-9.4095;1.7740;-2.2439;
415360249170323;-9.3855;1.0316;-1.5446;
415360259274750;-9.5366;2.3273;-2.6034;
415360269386885;-9.2345;1.5754;-1.9014;
415360279485740;-9.3114;1.4602;-2.1840;
415360289592823;-9.4238;1.9274;-2.8020;
415360299697406;-9.2707;1.3597;-1.8559;
415360309800531;-9.3975;1.4650;-1.6403;
415360319914073;-9.4621;1.7501;-3.1950;
415360330009021;-9.1699;1.5320;-3.0224;
415360340123865;-9.2731;1.4626;-2.4045;
415360350219177;-9.5462;1.1417;-2.6249;
415360360323760;-9.4932;0.8423;-2.5986;
415360370433917;-9.3281;0.6123;-1.6857;
415360380550115;-9.3473;0.6505;-2.6776;
415360390635948;-9.5725;0.7056;-3.3218;
415360400735948;-9.3999;0.6601;-2.8164;
415360410825740;-9.1962;1.0699;-3.2213;
415360420954490;-9.5172;0.8877;-2.5696;
415360431051260;-9.5845;1.1895;-2.5935;
415360441157250;-9.3209;1.1560;-1.6738;
415360451267406;-9.3090;1.4363;-2.1170;
415360461365740;-9.5964;1.7548;-2.6776;
415360471468240;-9.2178;1.6854;-2.2295;
415360481573656;-9.3329;1.6496;-2.3973;
415360491676990;-9.4980;1.8843;-2.8860;
415360501779333;-9.1173;2.1287;-0.7851;
415360511885323;-9.2010;2.4808;-2.0716;
415360521998135;-9.5267;2.4329;-2.5600;
415360532100323;-9.1819;2.4162;-1.9469;
415360542180479;-9.3808;2.7036;-1.9349;
415360552307927;-9.4119;2.8591;-1.8296;
415360562401833;-8.9423;2.6988;-1.2233;
415360572513969;-9.0239;2.9838;-1.5446;
415360582626677;-9.3808;3.2306;-1.9684;
415360592719802;-9.4454;3.3072;-1.8894;
415360602824698;-9.2946;3.3742;-1.7886;
415360612937510;-9.0526;3.5539;-1.5900;
415360623040427;-8.9614;3.8749;-1.5733;
415360633133240;-9.0957;3.9443;-1.5589;
415360643230844;-9.4765;3.5228;-1.6044;
415360653347302;-9.6347;3.0724;-1.8368;
415360663448760;-9.2779;2.8615;-1.9205;
415360673549490;-8.9925;2.5549;-1.7647;
415360683657406;-9.2779;2.2842;-1.8416;
415360693766000;-9.5100;2.0833;-2.0067;
415360703859906;-9.3544;1.9801;-2.1027;
415360713962667;-9.3257;2.0976;-2.4236;
415360724068135;-9.2608;2.0785;-2.3133;
415360734185167;-9.2489;1.8987;-1.8990;
415360744292250;-9.4478;1.8461;-1.7910;
415360754406469;-9.5315;1.9035;-1.8511;
415360764492250;-9.5004;1.9537;-1.8033;
415360774575687;-9.5510;2.1024;-1.8033;
415360784688760;-9.4454;2.3417;-1.7719;
415360794802979;-9.2441;2.5310;-1.7288;
415360804930531;-9.1914;2.7706;-1.8057;
415360815042302;-9.1890;2.8567;-1.7647;
415360825109333;-9.3257;2.7993;-1.5900;
415360835228083;-9.4621;2.7778;-1.4533;
415360845340010;-9.4454;2.7802;-1.4294;
415360855427458;-9.3927;2.7969;-1.4557;
415360865538448;-9.2898;2.8304;-1.4988;
415360875635115;-9.1866;2.9216;-1.5733;
415360885761833;-9.2441;3.1155;-1.5470;
415360895847510;-9.4286;3.2043;-1.4438;
415360905949385;-9.4406;3.0724;-1.3720;
415360916062719;-9.4525;2.9982;-1.5036;
415360926144802;-9.3784;2.9121;-1.6666;
415360936261677;-9.2731;2.6052;-1.6020;
415360946389229;-9.3520;2.3492;-1.6068;
415360956468031;-9.4932;2.2651;-1.6068;
415360966582615;-9.3927;2.3444;-1.5661;
415360976686260;-9.2608;2.4497;-1.7408;
415360986788448;-9.2201;2.5143;-1.9229;
415360996891781;-9.3018;2.3874;-1.8631;
415361006994281;-9.4908;2.0686;-1.7838;
415361017102927;-9.5868;1.8269;-1.8105;
415361027205844;-9.4502;1.7501;-1.9540;
415361037309281;-9.3090;1.6448;-2.0306;
415361047414594;-9.2874;1.6304;-2.1242;
415361057514750;-9.4238;1.5586;-2.1745;
415361067629177;-9.5940;1.4818;-2.0788;
415361077726573;-9.6227;1.4578;-1.9205;
415361087805271;-9.4956;1.5873;-1.9397;
415361097934073;-9.3449;1.7070;-2.0067;
415361108035948;-9.3377;1.5921;-1.9660;
415361118141052;-9.4956;1.4411;-1.9780;
415361128254073;-9.5677;1.4219;-2.0258;
415361138356156;-9.4525;1.4626;-2.0569;
415361148455219;-9.3425;1.5491;-2.1362;
415361158556781;-9.3927;1.5658;-2.1721;
415361168660167;-9.4597;1.5634;-2.0378;
415361178769594;-9.5172;1.6352;-1.9732;
415361188880844;-9.5653;1.7046;-1.9253;
415361198971156;-9.4813;1.7285;-1.8966;
415361209112198;-9.3664;1.7644;-1.9445;
415361219176990;-9.3042;1.7644;-2.0668;
415361229290219;-9.3784;1.5921;-2.1577;
415361239389802;-9.5653;1.2206;-2.1482;
415361249499281;-9.6156;0.8830;-2.1769;
415361259602719;-9.5243;0.6697;-2.2343;
415361269711833;-9.4693;0.6027;-2.3925;
415361279811677;-9.4765;0.5166;-2.4643;
415361289916833;-9.5366;0.5022;-2.4954;
415361300021833;-9.5557;0.7319;-2.4882;
415361310124594;-9.4525;1.1728;-2.4619;
415361320221937;-9.3401;1.5682;-2.2487;
415361330337302;-9.2755;1.9801;-1.9469;
415361340456260;-9.2154;2.7730;-1.8129;
415361350546573;-9.7663;2.7730;-1.5398;
415361360651469;-10.0681;2.2627;-1.3457;
415361370752510;-9.7256;1.9059;-1.6331;
415361380863448;-9.1125;1.6017;-2.1936;
415361390960115;-8.8202;1.4315;-2.4165;
415361401065740;-9.2249;1.1632;-2.2008;
415361411166417;-9.7232;1.0026;-1.9588;
415361421267979;-9.6395;1.3717;-2.1960;
415361431375635;-9.1436;1.9801;-2.4691;
415361441479385;-8.9662;2.5908;-2.5624;
415361451593917;-9.5749;2.4855;-2.3109;
415361461693865;-10.0298;1.5706;-1.2882;
415361471796990;-9.6586;1.4794;-1.4821;
415361481903083;-9.1053;1.7788;-2.3542;
415361492004177;-9.0168;1.6256;-2.4930;
415361502110427;-9.4095;1.5009;-2.3734;
415361512210844;-9.8360;1.3669;-2.0593;
415361522322406;-9.7974;1.5368;-1.7192;
415361532430167;-9.3018;1.7046;-1.7025;
415361542535375;-9.0359;1.9035;-1.9732;
415361552639281;-9.1436;2.0207;-2.3085;
415361562728865;-9.4860;2.0447;-2.2463;
415361572840115;-9.5940;2.0207;-2.0402;
415361582967302;-9.4382;2.0471;-2.0668;
415361593070427;-9.4023;1.8150;-1.6164;
415361603146469;-9.2297;1.9896;-1.5805;
415361613259281;-9.2898;2.4114;-2.2343;
415361623347146;-9.3999;2.3827;-2.1769;
415361633464177;-9.3832;2.6390;-2.0378;
415361643561990;-9.3329;2.6342;-1.7288;
415361653671469;-9.2273;2.3321;-1.3696;
415361663766365;-9.4358;1.9466;-1.3433;
415361673874646;-9.7831;1.5105;-1.6044;
415361683975427;-9.8049;1.4124;-1.9349;
415361694076260;-9.6299;1.7548;-2.3423;
415361704189073;-9.4310;1.7285;-2.1984;
415361714289854;-9.3449;1.7213;-1.9588;
415361724390740;-9.3138;1.6926;-1.8105;
415361734505427;-9.2779;1.9035;-1.8392;
415361744606260;-9.3257;2.1885;-1.8392;
415361754707094;-9.3162;2.4377;-1.7767;
415361764815062;-9.3329;2.4616;-1.7743;
415361774915844;-9.3497;2.4855;-1.7838;
415361784999125;-9.3688;2.3468;-1.7073;
415361795100010;-9.4765;2.1598;-1.7097;
415361805200792;-9.5557;2.1431;-1.7145;
415361815331885;-9.5028;2.1814;-1.6881;
415361825432719;-9.4167;2.2723;-1.7097;
415361835533552;-9.3784;2.4544;-1.8129;
415361845648448;-9.3879;2.4042;-1.7791;
415361855749333;-9.6132;2.3010;-1.7240;
415361865850167;-9.3951;1.9753;-1.7049;
415361875984750;-8.8753;2.4401;-2.0402;
415361886085531;-9.2417;2.0638;-2.2223;
415361896186365;-9.6491;1.6161;-2.0115;
415361906286312;-9.7232;1.7692;-1.9301;
415361916387146;-9.6706;1.7812;-2.0740;
415361926487979;-9.1292;1.9155;-2.0354;
415361936596417;-8.9040;2.1431;-1.9181;
415361946697250;-9.3616;2.0375;-2.0788;
415361956798083;-9.6969;1.8532;-2.3925;
415361966913604;-9.5366;1.7070;-2.5911;
415361977014437;-9.2489;1.9202;-2.8044;
415361987115271;-9.0766;1.9705;-2.6967;
415361997226937;-9.1603;1.8078;-2.4069;
415362007327771;-9.4238;1.6687;-2.0812;
415362017428604;-9.6682;1.7931;-1.8942;
415362027538604;-9.6371;2.0785;-1.9229;
415362037639437;-9.4454;2.1957;-1.9134;
415362047740271;-9.3066;2.0976;-1.8942;
415362057853604;-9.2874;1.9920;-1.9732;
415362067954437;-9.1890;1.9107;-2.1218;
415362078055271;-9.3329;1.8772;-2.2678;
415362088165062;-9.5845;1.5754;-2.1673;
415362098265844;-9.6108;1.4267;-1.8751;
415362108366677;-9.5291;1.5634;-2.0740;
415362118470062;-9.4502;1.5296;-2.4691;
415362128570896;-9.3879;1.0938;-2.6895;
415362138671729;-9.5028;0.5644;-2.7685;
415362148793812;-9.6060;0.2243;-2.8259;
415362158894646;-9.5267;0.1786;-2.7087;
415362168995479;-9.5510;0.3344;-2.5313;
415362179096312;-9.6323;0.3535;-2.2104;
415362189197146;-9.6634;0.2841;-1.9588;
415362199297979;-9.6036;0.4636;-1.9923;
415362209403500;-9.5291;0.7394;-1.9684;
415362219504333;-9.2755;1.1489;-2.3180;
415362229605167;-9.0263;1.9035;-2.6776;
415362239723500;-9.0000;2.7132;-2.5002;
415362249824333;-9.2417;3.0150;-1.7169;
415362259925167;-9.6706;3.0891;-0.8282;
415362270037771;-9.7926;3.2737;-0.5408;
415362280138604;-9.5629;3.3885;-0.9742;
415362290239437;-9.5462;3.2952;-1.7121;
415362300349021;-9.6203;2.9599;-1.9277;
415362310449854;-9.4406;2.4760;-1.9205;
