Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
687839001393013;-0.0028;0.0072;0.0341;
687839011493846;-0.0092;0.0104;0.0352;
687839021605877;-0.0092;0.0104;0.0330;
687839031712023;-0.0092;0.0083;0.0330;
687839041821815;-0.0103;0.0083;0.0352;
687839051925461;-0.0103;0.0093;0.0362;
687839062006450;-0.0092;0.0115;0.0352;
687839072147180;-0.0103;0.0104;0.0362;
687839082224888;-0.0092;0.0115;0.0362;
687839092346971;-0.0092;0.0115;0.0373;
687839102463273;-0.0103;0.0115;0.0373;
687839112557127;-0.0092;0.0115;0.0394;
687839122663482;-0.0092;0.0136;0.0394;
687839132765357;-0.0092;0.0125;0.0394;
687839142882127;-0.0081;0.0125;0.0383;
687839152976867;-0.0092;0.0115;0.0373;
687839163080930;-0.0081;0.0125;0.0373;
687839173189159;-0.0092;0.0115;0.0373;
687839183333013;-0.0092;0.0093;0.0362;
687839193471398;-0.0081;0.0093;0.0352;
687839203513430;-0.0092;0.0083;0.0320;
687839213604107;-0.0081;0.0083;0.0320;
687839223732700;-0.0060;0.0083;0.0309;
687839233841555;-0.0049;0.0083;0.0298;
687839243949471;-0.0060;0.0083;0.0277;
687839254091919;-0.0060;0.0061;0.0266;
687839264138742;-0.0007;0.0061;0.0277;
687839274244002;0.0132;0.0072;0.0256;
687839284366815;0.0260;0.0040;0.0320;
687839294473273;0.0387;0.0040;0.0394;
687839304591711;0.0494;0.0146;0.0490;
687839314681555;0.0494;0.0177;0.0554;
687839324778273;0.0345;0.0061;0.0543;
687839334908482;0.0302;0.0136;0.0586;
687839345044523;0.0270;0.0177;0.0671;
687839355123638;0.0249;0.0198;0.0746;
687839365246763;0.0238;0.0252;0.0799;
687839375339055;0.0196;0.0305;0.0852;
687839385449211;0.0068;0.0284;0.0937;
687839395552023;-0.0103;0.0284;0.1033;
687839405666138;-0.0230;0.0316;0.1118;
687839415784523;-0.0294;0.0358;0.1214;
687839425872648;-0.0294;0.0411;0.1332;
687839435986138;-0.0294;0.0454;0.1438;
687839446083117;-0.0284;0.0507;0.1545;
687839456197544;-0.0220;0.0518;0.1662;
687839466287805;-0.0134;0.0529;0.1779;
687839476411971;-0.0017;0.0561;0.1885;
687839486510200;0.0068;0.0603;0.1981;
687839496616867;0.0089;0.0614;0.2056;
687839506731138;0.0079;0.0624;0.2130;
687839516843169;0.0111;0.0614;0.2205;
687839526947752;0.0313;0.0593;0.2269;
687839537058065;0.0547;0.0582;0.2363;
687839547159315;0.0696;0.0614;0.2491;
687839557262440;0.1037;0.0667;0.2619;
687839567389940;0.1367;0.0752;0.2736;
