Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
687838967567336;7057.0000;
687839100903846;7057.0000;
687839234212857;7068.0000;
687839300904211;7092.0000;
687839434212232;7196.0000;
687839500904002;7518.0000;
687839634212857;8330.0000;
687839700928169;7264.0000;
687839834212336;7202.0000;
687839900909002;7353.0000;
687840034203013;7960.0000;
687840100901502;8384.0000;
687840234206294;8965.0000;
687840300898430;9815.0000;
687840434205773;10062.0000;
687840500890877;10710.0000;
687840634205252;10879.0000;
687840767557440;10688.0000;
687840834219940;10585.0000;
687840967553377;10453.0000;
687841034194263;10185.0000;
687841167552857;10279.0000;
687841234204419;10726.0000;
687841367527232;11143.0000;
687841434202752;11397.0000;
687841567548586;11758.0000;
687841634209419;11667.0000;
687841767547596;11549.0000;
687841834212752;11215.0000;
687841967542180;10636.0000;
687842034183169;10591.0000;
687842167542232;10542.0000;
687842300875513;10092.0000;
687842367514627;9809.0000;
687842500873482;9657.0000;
687842567537440;9632.0000;
687842700846190;9598.0000;
687842767534836;9569.0000;
687842900866294;9612.0000;
687842967533065;9677.0000;
687843100869732;9718.0000;
687843167531502;9686.0000;
687843300867440;9652.0000;
687843367529315;9661.0000;
687843500864419;9725.0000;
687843634196086;9826.0000;
687843700860982;9953.0000;
687843834164627;10066.0000;
687843900861086;10069.0000;
687844034191502;10185.0000;
687844100865357;10314.0000;
687844234189680;10578.0000;
687844300857544;10908.0000;
687844434187961;11639.0000;
687844500835096;11551.0000;
687844634185930;11550.0000;
687844700858690;11427.0000;
687844834159732;11314.0000;
687844900848794;11282.0000;
687845034182127;11242.0000;
687845167485877;11589.0000;
687845234182440;12225.0000;
687845367508169;12606.0000;
687845434177752;12739.0000;
687845567510044;12479.0000;
687845634176086;12411.0000;
687845767506502;12407.0000;
687845834145148;12017.0000;
687845967502857;12236.0000;
687846034172232;11890.0000;
687846167476502;5861.0000;
687846234170461;5385.0000;
687846367500565;4914.0000;
687846434167961;4432.0000;
687846567488482;4040.0000;
687846700827961;3844.0000;
687846767495044;3614.0000;
687846900829002;3572.0000;
687846967489107;3843.0000;
687847100825252;3813.0000;
687847167491502;3563.0000;
687847300799419;3440.0000;
687847367488898;3456.0000;
687847500821919;3404.0000;
687847567485773;3654.0000;
687847700824836;3937.0000;
687847767484107;7850.0000;
687847900821294;7547.0000;
687848034144419;7740.0000;
687848100815252;8548.0000;
687848234143898;8918.0000;
687848300786190;9088.0000;
687848434143794;9250.0000;
687848500810669;9368.0000;
687848634118482;9047.0000;
687848700807648;8537.0000;
687848834131086;3954.0000;
687848900809836;4316.0000;
687849034130044;9123.0000;
687849100805669;9196.0000;
687849234128846;9028.0000;
687849300777127;8776.0000;
687849434139002;4409.0000;
687849567467857;4302.0000;
687849634144107;4113.0000;
687849767463794;3942.0000;
687849834104627;3976.0000;
687849967462752;4028.0000;
687850034120773;4024.0000;
687850167462336;3971.0000;
687850234118169;3917.0000;
687850367457596;3911.0000;
687850434103013;3894.0000;
687850567457752;3783.0000;
687850634115096;3613.0000;
687850767425513;3641.0000;
687850834110513;3749.0000;
687850967451815;3824.0000;
687851100760252;3841.0000;
687851167449732;3840.0000;
687851300783794;3876.0000;
687851367448794;3904.0000;
687851500779523;3861.0000;
687851567447596;3813.0000;
687851700780252;3781.0000;
687851767422180;3754.0000;
687851900785877;3681.0000;
687851967442440;3588.0000;
687852100750669;3566.0000;
687852167439627;3550.0000;
687852300776294;3539.0000;
687852434078273;3668.0000;
687852500774523;3855.0000;
687852634094002;3907.0000;
687852700769940;3922.0000;
687852834071815;7765.0000;
687852900766763;7804.0000;
687853034071294;7922.0000;
687853100763273;7832.0000;
687853234078690;7704.0000;
687853300763273;3866.0000;
687853434068690;3820.0000;
687853500763846;3793.0000;
687853634065357;3687.0000;
687853700761607;3576.0000;
687853834063013;3514.0000;
687853967421086;3534.0000;
687854034061607;3559.0000;
687854167420357;3567.0000;
687854234060044;3562.0000;
687854367424263;3570.0000;
687854434056815;3573.0000;
687854567413377;3579.0000;
687854634054419;3558.0000;
687854767416607;3504.0000;
687854834053273;3590.0000;
687854967409940;3591.0000;
687855034050930;3470.0000;
687855167409940;3320.0000;
687855234059523;3238.0000;
687855367406086;3325.0000;
687855500734419;3364.0000;
687855567387752;3432.0000;
687855700737023;3533.0000;
687855767402336;3459.0000;
687855900709315;3349.0000;
687855967399211;3261.0000;
687856100734523;3180.0000;
687856167399002;3154.0000;
687856300731294;3155.0000;
687856367393846;3192.0000;
687856500731294;3347.0000;
687856567394419;3351.0000;
687856700700513;3331.0000;
687856834032127;3331.0000;
687856900724940;3378.0000;
687857034031294;3507.0000;
687857100721086;3589.0000;
687857234029002;3530.0000;
687857300721607;3427.0000;
687857434026711;3301.0000;
687857500717752;3298.0000;
687857634024419;3365.0000;
687857700691711;3477.0000;
687857834034523;7070.0000;
687857900714523;6974.0000;
687858034028898;3368.0000;
687858100714732;3304.0000;
687858234018846;3112.0000;
687858367354836;2888.0000;
687858434018586;2940.0000;
687858567374627;3032.0000;
687858634017440;3064.0000;
687858767373065;3080.0000;
687858834018482;3117.0000;
687858967371607;2983.0000;
687859034011607;2872.0000;
687859167373169;2904.0000;
687859234016711;2983.0000;
687859367370148;2929.0000;
687859434013846;2913.0000;
687859567366815;3062.0000;
687859634007961;3160.0000;
687859767362961;2930.0000;
687859900695773;2851.0000;
687859967361190;2852.0000;
687860100695252;2922.0000;
687860167342440;2951.0000;
687860300694002;2956.0000;
687860367357857;2985.0000;
687860500675148;3027.0000;
687860567355357;3043.0000;
687860700689680;3052.0000;
687860767354107;3066.0000;
687860900686086;3077.0000;
687860967350513;3094.0000;
687861100685096;3103.0000;
687861233988690;3058.0000;
687861300682232;2981.0000;
687861433990773;2498.0000;
687861500655252;2056.0000;
687861634007336;726.0000;
687861700677961;2515.0000;
687861833985773;3067.0000;
687861900681711;2928.0000;
687862033984211;2594.0000;
687862100676190;2533.0000;
687862233982648;2777.0000;
687862300669002;2861.0000;
687862433977961;3010.0000;
687862500666711;3081.0000;
687862633976346;3005.0000;
687862767333273;3028.0000;
687862833972544;3078.0000;
687862967305982;3085.0000;
687863033974315;2956.0000;
687863167329940;2920.0000;
687863233970930;2964.0000;
687863367329263;2967.0000;
687863433968065;2942.0000;
687863567326919;2784.0000;
687863633964107;2651.0000;
687863767322857;2486.0000;
687863833965773;2436.0000;
687863967294940;2656.0000;
687864033962596;2884.0000;
687864167319315;2761.0000;
687864300631815;2590.0000;
687864367319211;2672.0000;
687864500650513;2764.0000;
687864567313169;3133.0000;
687864700646711;3422.0000;
687864767286607;3661.0000;
687864900652752;3741.0000;
687864967287648;3597.0000;
687865100645044;3413.0000;
687865167308586;3673.0000;
687865300659836;3841.0000;
687865367307440;3820.0000;
687865500638377;3718.0000;
687865567304523;3602.0000;
687865700639419;3117.0000;
687865833941294;3200.0000;
687865900637440;3764.0000;
687866033939211;4091.0000;
687866100608482;4287.0000;
687866233937336;4497.0000;
687866300630252;4801.0000;
687866433936346;4993.0000;
687866500625877;5147.0000;
