Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
1183724257935574;36.6854;-5.1606;27.0474;
1183724267935574;36.6854;-5.1606;27.0474;
1183724279340157;36.4902;-5.2460;27.3524;
1183724289340157;36.1242;-5.2460;27.7794;
1183724299340157;36.0022;-5.2094;27.8526;
1183724309340157;35.9046;-5.2216;27.9014;
1183724319340157;35.9290;-5.2094;27.8282;
1183724329340157;35.9412;-5.2094;27.8404;
1183724339340157;35.9046;-5.2216;27.9136;
1183724349340157;35.8070;-5.2216;27.9990;
1183724359340157;35.7460;-5.2094;28.0478;
1183724369340157;35.8070;-5.2216;28.0112;
1183724379340157;35.7582;-5.2094;28.0844;
1183724389340157;35.7582;-5.2338;28.1820;
1183724399340157;35.7094;-5.2216;28.2552;
1183724409340157;35.7216;-5.2094;28.3040;
1183724419340157;35.6362;-5.2094;28.3894;
1183724429340157;35.7094;-5.2216;28.3162;
1183724439340157;35.7582;-5.1972;28.2430;
1183724449340157;35.8314;-5.1850;28.1332;
1183724459340157;35.9290;-5.1972;28.0234;
1183724469340157;36.0510;-5.1606;27.8526;
1183724479340157;36.2218;-5.1728;27.6086;
1183724489340157;36.4292;-5.1606;27.3036;
1183724499340157;36.6488;-5.1118;27.0840;
1183724509340157;36.5756;-5.1240;27.1450;
1183724519340157;36.6366;-5.0996;27.0718;
1183724529340157;36.7952;-5.1118;26.8766;
1183724539340157;37.0514;-5.1362;26.5838;
1183724549340157;37.2100;-5.1484;26.3642;
1183724559340157;37.1612;-5.1850;26.4496;
1183724569340157;36.9294;-5.2338;26.6570;
1183724579340157;36.9294;-5.2704;26.6082;
1183724589340157;37.2588;-5.2338;26.3154;
1183724599340157;37.4784;-5.2582;25.9982;
1183724609340157;37.6004;-5.2460;25.8884;
1183724619340157;37.5272;-5.2460;25.9250;
1183724629340157;37.5394;-5.2216;25.9372;
1183724639340157;37.6370;-5.1850;25.8152;
1183724649340157;37.9054;-5.1606;25.5712;
1183724659340157;37.9298;-5.1606;25.5956;
1183724669340157;37.6614;-5.1972;25.8762;
1183724679340157;37.4540;-5.2094;26.2300;
1183724689340157;37.2344;-5.1850;26.4618;
1183724699340157;37.1002;-5.1850;26.6814;
1183724709340157;37.0026;-5.2216;26.7790;
1183724719340157;36.8074;-5.2338;27.0840;
1183724729340157;36.5024;-5.2826;27.5354;
1183724739340157;36.1852;-5.3558;27.8892;
1183724749340157;35.9778;-5.3802;28.1820;
1183724759340157;35.8802;-5.3802;28.2796;
1183724769340157;35.7582;-5.3924;28.4992;
1183724779340157;35.6606;-5.4412;28.5968;
1183724789340157;35.6606;-5.4290;28.6578;
1183724799340157;35.7338;-5.4290;28.5236;
1183724809340157;35.8924;-5.3924;28.3284;
1183724819340157;36.0998;-5.3192;28.0600;
1183724829340157;36.3438;-5.2948;27.7306;
1183724839340157;36.5146;-5.2704;27.6330;
1183724849340157;36.5512;-5.2216;27.5110;
1183724859340157;36.7464;-5.1484;27.3036;
1183724869340157;36.7830;-5.1240;27.2548;
1183724879340157;36.8562;-5.0996;27.2060;
1183724889340157;37.0758;-5.0874;26.8766;
1183724899340157;37.2344;-5.1118;26.7302;
1183724909340157;37.3442;-5.0996;26.5716;
1183724919340157;37.3076;-5.1362;26.4496;
1183724929340157;37.3808;-5.1606;26.3032;
1183724939340157;37.3686;-5.1972;26.3032;
1183724949340157;37.1734;-5.2460;26.5472;
1183724959340157;37.1856;-5.2704;26.5228;
1183724969340157;37.0392;-5.3436;26.7058;
1183724979340157;36.9294;-5.3558;26.7668;
1183724989340157;36.8562;-5.3924;26.8766;
1183724999340157;36.8928;-5.4168;26.8522;
1183725009340157;36.9904;-5.5022;26.7546;
1183725019340157;37.0758;-5.5510;26.5960;
1183725029340157;37.2100;-5.6120;26.4252;
1183725039340157;37.1856;-5.6608;26.4130;
1183725049340157;37.1612;-5.6608;26.4496;
1183725059340157;37.1124;-5.6974;26.4862;
1183725069340157;37.0392;-5.7584;26.5716;
1183725079340157;36.8562;-5.8316;26.8156;
1183725089340157;36.5390;-5.8804;27.2060;
1183725099340157;36.1974;-5.9536;27.6086;
1183725109340157;36.0022;-6.0268;27.8526;
1183725119340157;35.7338;-6.0878;28.1698;
1183725129340157;35.5142;-6.1610;28.3894;
1183725139340157;35.3068;-6.2220;28.6090;
1183725149340157;35.1360;-6.2586;28.8164;
1183725159340157;35.0140;-6.3196;28.9018;
1183725169340157;35.1482;-6.3074;28.7188;
1183725179340157;35.3556;-6.2830;28.5480;
1183725189340157;35.4898;-6.2952;28.3284;
1183725199340157;35.7094;-6.2952;28.0600;
1183725209340157;35.7948;-6.2952;27.9990;
1183725219340157;35.8802;-6.3318;27.9502;
1183725229340157;36.0022;-6.3684;27.7306;
1183725239340157;36.2462;-6.3684;27.4744;
1183725249340157;36.3316;-6.3806;27.3646;
1183725259340157;36.2096;-6.4294;27.5842;
1183725269340157;36.1730;-6.4172;27.6086;
1183725279340157;36.2096;-6.4172;27.5232;
1183725289340157;36.2828;-6.4172;27.4500;
1183725299340157;36.3682;-6.3806;27.3036;
1183725309340157;36.4414;-6.3684;27.2548;
1183725319340157;36.4414;-6.3562;27.2548;
1183725329340157;36.4536;-6.3562;27.1938;
1183725339340157;36.6122;-6.3562;26.8888;
1183725349340157;36.7098;-6.3806;26.8278;
1183725359340157;36.6976;-6.3806;26.8400;
1183725369340157;36.7586;-6.3684;26.7302;
1183725379340157;36.8562;-6.3318;26.6082;
1183725389340157;37.0026;-6.2708;26.4130;
1183725399340157;37.0514;-6.2586;26.3398;
1183725409340157;37.1124;-6.2098;26.3032;
1183725419340157;37.2832;-6.1244;26.1202;
1183725429340157;37.4296;-5.9658;25.9494;
1183725439340157;37.5150;-5.8316;25.8884;
1183725449340157;37.5272;-5.7096;25.8396;
1183725459340157;37.5638;-5.5632;25.8396;
