Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
3099841506503739;0.0089;-0.0056;-0.0052;
3099841516586239;0.0004;-0.0024;-0.0073;
3099841526719833;0.0015;0.0008;-0.0095;
3099841536833114;0.0015;0.0019;-0.0095;
3099841546905770;0.0015;0.0008;-0.0116;
3099841557041447;0.0025;0.0008;-0.0126;
3099841567147176;0.0015;0.0008;-0.0137;
3099841577248426;0.0025;0.0008;-0.0126;
3099841587344416;0.0025;0.0008;-0.0126;
3099841597465406;0.0036;-0.0003;-0.0126;
3099841607572281;0.0015;0.0029;-0.0116;
3099841617676447;0.0025;0.0019;-0.0126;
3099841627787489;0.0015;0.0008;-0.0137;
3099841637895510;0.0015;0.0019;-0.0148;
3099841648033635;0.0047;0.0029;-0.0137;
3099841658093843;0.0057;0.0008;-0.0148;
3099841668206395;0.0047;0.0029;-0.0148;
3099841678313843;0.0047;0.0008;-0.0148;
3099841688423166;0.0025;0.0008;-0.0158;
3099841698531395;0.0036;0.0008;-0.0169;
3099841708640301;0.0089;0.0040;-0.0158;
3099841718744364;0.0068;0.0019;-0.0148;
3099841728852906;0.0068;0.0019;-0.0148;
3099841738956447;0.0068;0.0019;-0.0126;
3099841749064676;0.0057;0.0019;-0.0116;
3099841759167333;0.0057;0.0029;-0.0137;
3099841769278687;0.0100;0.0029;-0.0137;
3099841779388635;0.0111;0.0019;-0.0158;
3099841789515301;0.0089;-0.0024;-0.0137;
3099841799594728;0.0047;-0.0013;-0.0105;
3099841809711656;0.0015;-0.0013;-0.0052;
3099841819819364;0.0025;-0.0024;-0.0020;
3099841829929676;0.0004;-0.0013;0.0001;
3099841840053426;-0.0017;-0.0003;0.0033;
3099841850156551;-0.0028;-0.0035;0.0076;
3099841860268426;-0.0039;-0.0056;0.0129;
3099841870362072;-0.0028;-0.0067;0.0204;
3099841880478687;0.0025;-0.0088;0.0268;
3099841890585041;0.0079;-0.0120;0.0300;
3099841900677801;0.0249;-0.0120;0.0374;
3099841910778843;0.0611;-0.0120;0.0470;
3099841920919156;0.0931;-0.0130;0.0566;
3099841931008426;0.1240;-0.0162;0.0662;
3099841941102072;0.1570;-0.0184;0.0726;
3099841951209885;0.1847;-0.0248;0.0875;
3099841961324572;0.2103;-0.0226;0.0885;
3099841971451031;0.2486;-0.0205;0.0907;
3099841981543270;0.2720;-0.0162;0.1045;
3099841991649728;0.2795;-0.0173;0.1088;
