TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
3391137655403;1652747303444;40.248752360000;-111.633841180000;1442.1254;2.2600;358.7000;6.11659145;9.68163586;0.28301942;3.28470778;
3392171931859;1652747305000;40.248798370000;-111.633829390000;1449.6041;2.8900;0.2000;4.05142212;5.72197533;1.48030400;28.58255959;
3393171931547;1652747306000;40.248841420000;-111.633823800000;1446.5200;3.9500;352.3000;3.79009247;3.96673775;1.15965509;16.10160065;
3394171931598;1652747307000;40.248882950000;-111.633827530000;1444.4934;4.5900;349.1000;3.79009247;3.06781721;0.27730849;1.75104916;
3395171931651;1652747308000;40.248927670000;-111.633835190000;1443.1952;4.5700;348.4000;3.79009247;2.89801621;0.17888544;1.23137271;
3396171931963;1652747309000;40.248970910000;-111.633843610000;1442.8625;4.2800;348.9000;3.79009247;2.59067893;0.29529646;2.14203167;
3397171932016;1652747310000;40.249015700000;-111.633851850000;1441.5948;4.5200;348.6000;3.79009247;2.60317492;0.36715120;2.58381176;
3398171931442;1652747311000;40.249061890000;-111.633862390000;1441.2421;4.7600;347.5000;3.79009247;2.50000000;0.34000000;2.25594759;
3399171931546;1652747312000;40.249107660000;-111.633873090000;1440.9585;4.8000;352.9000;3.79009247;2.50000000;0.24186774;1.61985505;
3400171931859;1652747313000;40.249160290000;-111.633888650000;1441.0480;5.7800;348.2000;3.79009247;2.50000000;0.16124515;0.93103504;
3401171931860;1652747314000;40.249213000000;-111.633906370000;1440.5181;5.8300;347.0000;3.79009247;2.50000000;0.30016661;1.75224328;
3402171931391;1652747315000;40.249263870000;-111.633922660000;1440.3055;5.9000;345.0000;3.79009247;2.50000000;0.76478755;3.84590197;
3403171931755;1652747316000;40.249315330000;-111.633936710000;1439.7250;5.5700;344.3000;3.79009247;2.50000000;0.21931712;1.08903515;
3404171931547;1652747317000;40.249370020000;-111.633953030000;1438.4900;6.3500;348.4000;3.79009247;2.50000000;0.06708204;0.36061659;
3405171931703;1652747318000;40.249429410000;-111.633965320000;1437.6005;6.6600;347.7000;3.79009247;2.50000000;0.06708204;0.31778923;
3406171931599;1652747319000;40.249485370000;-111.633983400000;1437.2466;6.3900;347.0000;3.79009247;2.50000000;0.06708204;0.31793177;
3407171931338;1652747320000;40.249536410000;-111.634000570000;1436.8473;6.3100;348.0000;3.79009247;2.50000000;0.06708204;0.33900425;
3408171931078;1652747321000;40.249595920000;-111.634017010000;1435.9991;6.8600;350.6000;3.79009247;2.50000000;0.06708204;0.30612624;
3409171931598;1652747322000;40.249655160000;-111.634039480000;1435.4358;6.8900;345.4000;3.79009247;2.50000000;0.07615773;0.30362782;
3410171932016;1652747323000;40.249711720000;-111.634059340000;1434.6782;6.7000;343.1000;3.79009247;2.50000000;0.09486833;0.32802331;
