TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
3100132599517585;1633455501000;40.244277540000;-111.651685900000;1374.2806;0.0000;-3000.0000;10.16705894;14.75309849;0.08602326;-1.00000000;
3100133595952325;1633455502000;40.244235760000;-111.651711880000;1377.1558;0.0000;-3000.0000;7.40522575;10.76215553;0.05656854;-1.00000000;
3100134610054616;1633455503000;40.244211580000;-111.651750620000;1377.6563;0.0000;-3000.0000;5.68100739;8.21849728;0.08602326;-1.00000000;
3100135601664720;1633455504000;40.244209360000;-111.651768440000;1378.9365;0.0000;-3000.0000;5.12424660;7.41261053;0.08602326;-1.00000000;
3100136603945657;1633455505000;40.244189230000;-111.651759510000;1378.5687;2.4900;167.4000;4.21467447;5.89139700;0.26400757;4.36070347;
3100137606019146;1633455506000;40.244167050000;-111.651745850000;1378.5697;1.4700;166.4000;3.79009247;4.76854372;0.42201895;10.95038891;
3100138607565291;1633455507000;40.244146590000;-111.651747870000;1379.3965;2.1100;182.3000;3.79009247;4.32193661;0.85802096;20.90446472;
3100139607949770;1633455508000;40.244099280000;-111.651743310000;1378.6531;4.9200;177.8000;3.79009247;3.83168554;0.93085980;9.52025795;
3100140614909770;1633455509000;40.244064400000;-111.651756570000;1378.4729;5.1500;185.6000;3.79009247;3.64107966;0.51865208;3.73878241;
3100141599413884;1633455510000;40.244014960000;-111.651759460000;1377.6598;5.5900;179.8000;3.79009247;3.24573231;0.56639206;4.40626383;
3100142601134404;1633455511000;40.243952900000;-111.651761160000;1377.1548;6.7000;180.5000;3.79009247;3.34198666;0.61717099;3.87385750;
3100143597045967;1633455512000;40.243889770000;-111.651761730000;1377.7014;7.0000;178.4000;3.79009247;3.32448459;0.33837849;1.77333641;
3100144605733102;1633455513000;40.243820880000;-111.651764390000;1377.1580;7.4200;179.5000;3.79009247;3.03026962;0.18357560;0.86044484;
3100145596102685;1633455514000;40.243759620000;-111.651772690000;1376.8802;7.3200;180.9000;3.79009247;2.90611959;0.34132096;1.66917408;
3100146606425757;1633455515000;40.243700610000;-111.651770870000;1376.4971;6.3800;174.7000;3.79009247;2.65881491;0.23853721;1.35680270;
3100147610100809;1633455516000;40.243636800000;-111.651775880000;1375.5184;6.8100;179.7000;3.79009247;2.57860708;0.18357560;0.86773098;
3100148613368465;1633455517000;40.243565560000;-111.651778990000;1374.6881;7.5300;179.9000;3.79009247;2.64747787;0.27294689;1.12895811;
3100149615024245;1633455518000;40.243494630000;-111.651783940000;1374.0906;7.7400;180.7000;3.79009247;2.50000000;0.15652476;0.63643265;
3100150609244714;1633455519000;40.243425550000;-111.651786920000;1374.1576;7.9400;182.3000;3.79009247;2.50000000;0.17492856;0.75465369;
3100151609518203;1633455520000;40.243356900000;-111.651788030000;1374.5983;7.8900;179.2000;3.79009247;2.50000000;0.24698178;1.11600256;
3100152599974661;1633455521000;40.243292740000;-111.651788720000;1374.5056;7.1300;181.9000;3.79009247;2.50000000;0.13038404;0.70454466;
3100153614716900;1633455522000;40.243233190000;-111.651798970000;1374.1920;6.2000;190.4000;3.79009247;2.50000000;0.18357560;0.97528464;
3100154606406379;1633455523000;40.243182980000;-111.651810370000;1373.9399;4.9100;191.8000;3.79009247;2.50000000;0.19235384;1.25215054;
3100155606758097;1633455524000;40.243157160000;-111.651822040000;1373.6495;2.1300;206.8000;3.79009247;2.50000000;0.07211103;1.22529590;
3100156612544347;1633455525000;40.243132300000;-111.651830680000;1373.4962;2.5400;199.4000;3.79009247;2.50000000;0.67955869;14.63611698;
3100157611743930;1633455526000;40.243135130000;-111.651829490000;1373.3738;0.3700;196.5000;3.79009247;2.50000000;1.13371074;33.96604156;
3100158608145336;1633455527000;40.243130160000;-111.651834300000;1373.6222;0.0000;-3000.0000;3.79009247;2.50000000;0.07211103;-1.00000000;
