Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
3979663798005111;-9.4693;1.7524;-1.7336;
3979663808140476;-9.5243;1.7740;-1.7910;
3979663818211569;-9.4884;1.7883;-1.7767;
3979663828356413;-9.4478;1.8173;-1.7192;
3979663838427507;-9.4717;1.8461;-1.6810;
3979663848594799;-9.5004;1.8556;-1.6379;
3979663858685788;-9.5028;1.9131;-1.6546;
3979663868805319;-9.4837;1.9418;-1.7097;
3979663878866309;-9.4765;1.9178;-1.6786;
3979663888987871;-9.4789;1.8963;-1.6786;
3979663899109174;-9.4908;1.9322;-1.7097;
3979663909194069;-9.4717;1.9418;-1.6905;
3979663919242142;-9.4908;1.9226;-1.6690;
3979663929430215;-9.4908;1.8963;-1.7288;
3979663939515059;-9.4956;1.9059;-1.7216;
3979663949658549;-9.4717;1.8987;-1.6905;
3979663959714694;-9.4908;1.8987;-1.6546;
3979663969810996;-9.4837;1.8963;-1.6546;
3979663979925528;-9.4884;1.8820;-1.6738;
3979663990054642;-9.5028;1.8700;-1.6953;
3979664000132559;-9.5267;1.8556;-1.7121;
3979664010248288;-9.4956;1.8437;-1.7025;
3979664020355059;-9.4956;1.8269;-1.7240;
3979664030448444;-9.4765;1.8102;-1.7169;
3979664040553184;-9.4908;1.7979;-1.7001;
3979664050654226;-9.5100;1.7931;-1.6977;
3979664060761517;-9.5076;1.7764;-1.7192;
3979664070887351;-9.4980;1.7501;-1.7288;
3979664080974017;-9.5076;1.7405;-1.7121;
3979664091082455;-9.4980;1.7046;-1.7384;
3979664101184642;-9.5148;1.6950;-1.7503;
3979664111287142;-9.5076;1.6591;-1.7432;
3979664121384121;-9.4837;1.6065;-1.7599;
3979664131499226;-9.5148;1.5969;-1.7886;
3979664141606726;-9.5076;1.6232;-1.7695;
3979664151710371;-9.5195;1.6161;-1.7432;
3979664161822663;-9.5124;1.6137;-1.7480;
3979664171924642;-9.4980;1.6280;-1.7719;
3979664182045476;-9.5172;1.6543;-1.7910;
3979664192129642;-9.4908;1.6926;-1.7815;
3979664202244330;-9.4741;1.7333;-1.7910;
3979664212342142;-9.4980;1.7836;-1.7527;
3979664222449538;-9.5124;1.8341;-1.7049;
3979664232563080;-9.5124;1.7572;-1.6690;
3979664242668705;-9.4908;1.8987;-1.8631;
3979664252760944;-9.4525;1.7859;-1.5757;
3979664262872455;-9.5243;1.8293;-1.7647;
3979664272977976;-9.5124;1.6998;-1.8942;
3979664283080059;-9.3712;1.8317;-2.0450;
3979664293188288;-9.4908;1.6687;-1.6164;
3979664303285371;-9.6203;1.5969;-1.5565;
3979664313389851;-9.4382;1.7285;-1.7456;
3979664323497871;-9.4167;1.8796;-1.9229;
3979664333601205;-9.4980;1.9657;-1.9253;
3979664343705996;-9.4908;1.9274;-1.7743;
3979664353811778;-9.4238;1.6519;-1.7647;
3979664363927351;-9.5172;1.9346;-1.3672;
3979664374028809;-9.5172;2.3058;-1.3887;
3979664384122455;-9.4262;2.2890;-1.6881;
3979664394234538;-9.3855;2.2866;-1.7575;
3979664404340580;-9.4741;2.4425;-1.6666;
3979664414466517;-9.4334;2.1646;-1.6259;
3979664424555996;-9.3736;2.1837;-1.6881;
3979664434652455;-9.3951;2.1431;-1.5852;
3979664444753288;-9.5172;2.1909;-1.5422;
3979664454868288;-9.5390;2.1909;-1.5179;
3979664464968392;-9.4645;1.9801;-1.4222;
3979664475091517;-9.5773;1.8580;-1.5132;
3979664485184226;-9.5462;2.1742;-2.1338;
3979664495279642;-9.4023;1.4746;-1.5012;
3979664505396830;-9.5291;1.4937;-1.5302;
3979664515477403;-9.6036;1.9896;-1.9469;
