Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
703491011877731;0.0041;-0.0209;-0.0342;
703491021980700;0.0031;-0.0188;-0.0459;
703491032084190;0.0041;-0.0145;-0.0385;
703491042176065;0.0041;-0.0156;-0.0385;
703491052262315;0.0031;-0.0156;-0.0353;
703491062364659;0.0041;-0.0145;-0.0321;
703491072467315;0.0031;-0.0145;-0.0300;
703491082566950;-0.0001;-0.0134;-0.0310;
703491092678773;-0.0001;-0.0124;-0.0278;
703491102762523;0.0009;-0.0103;-0.0257;
703491112886846;0.0009;-0.0103;-0.0236;
703491122974086;-0.0001;-0.0113;-0.0214;
703491133066325;-0.0001;-0.0103;-0.0225;
703491143160856;-0.0001;-0.0113;-0.0204;
703491153256742;-0.0001;-0.0113;-0.0182;
703491163364815;-0.0001;-0.0113;-0.0172;
703491173461898;-0.0001;-0.0103;-0.0172;
703491183562731;0.0020;-0.0124;-0.0161;
703491193670127;0.0031;-0.0103;-0.0172;
703491203756273;0.0009;-0.0092;-0.0172;
703491213869242;0.0020;-0.0113;-0.0161;
703491223958773;0.0031;-0.0113;-0.0172;
703491234059606;0.0052;-0.0103;-0.0172;
703491244161169;0.0052;-0.0113;-0.0204;
703491254260492;0.0041;-0.0113;-0.0225;
703491264362575;0.0073;-0.0113;-0.0257;
703491274485284;0.0073;-0.0103;-0.0246;
703491284561377;0.0084;-0.0103;-0.0257;
703491294660752;0.0105;-0.0124;-0.0257;
703491304763669;0.0116;-0.0145;-0.0257;
703491314864971;0.0116;-0.0134;-0.0246;
703491324968252;0.0126;-0.0134;-0.0246;
703491335078669;0.0148;-0.0145;-0.0236;
703491345165752;0.0148;-0.0134;-0.0225;
703491355263148;0.0148;-0.0124;-0.0193;
703491365365231;0.0126;-0.0124;-0.0182;
703491375463252;0.0116;-0.0103;-0.0161;
703491385562106;0.0126;-0.0039;-0.0108;
703491395662523;0.0095;-0.0007;-0.0055;
703491405762315;0.0095;0.0025;-0.0055;
703491415865231;0.0095;0.0057;-0.0023;
703491425963044;0.0052;0.0089;0.0041;
703491436068148;0.0052;0.0111;0.0073;
703491446156325;0.0009;0.0111;0.0169;
703491456255648;-0.0012;0.0111;0.0222;
703491466352784;-0.0001;0.0132;0.0265;
703491476463252;0.0031;0.0142;0.0308;
703491486582888;0.0073;0.0173;0.0361;
703491496651638;0.0105;0.0226;0.0425;
703491506757940;0.0105;0.0269;0.0478;
703491516855596;0.0052;0.0312;0.0574;
703491526964815;-0.0033;0.0333;0.0595;
703491537113044;-0.0065;0.0365;0.0627;
703491547177992;-0.0055;0.0397;0.0659;
703491557297731;-0.0097;0.0418;0.0670;
703491567355648;-0.0097;0.0429;0.0712;
703491577480961;-0.0097;0.0450;0.0734;
703491587575231;-0.0119;0.0461;0.0744;
703491597680440;-0.0140;0.0471;0.0755;
703491607771898;-0.0140;0.0471;0.0798;
703491617870023;-0.0161;0.0482;0.0830;
703491627961377;-0.0172;0.0525;0.0883;
703491638055440;-0.0172;0.0567;0.0936;
703491648175544;-0.0172;0.0610;0.0979;
703491658279398;-0.0204;0.0642;0.1021;
703491668422940;-0.0214;0.0695;0.1032;
703491678454450;-0.0214;0.0748;0.1053;
703491688569398;-0.0225;0.0780;0.1032;
703491698669190;-0.0246;0.0770;0.0989;
703491708772523;-0.0257;0.0759;0.0957;
703491718884502;-0.0278;0.0695;0.0915;
703491728971690;-0.0310;0.0620;0.0883;
703491739067940;-0.0321;0.0557;0.0872;
703491749184086;-0.0310;0.0503;0.0862;
703491759267367;-0.0332;0.0450;0.0872;
703491769368877;-0.0342;0.0461;0.0862;
703491779467784;-0.0321;0.0450;0.0872;
703491789571481;-0.0332;0.0450;0.0872;
703491799669606;-0.0332;0.0439;0.0872;
703491809770492;-0.0332;0.0471;0.0883;
703491819889138;-0.0289;0.0503;0.0893;
703491829969086;-0.0278;0.0525;0.0893;
703491840089815;-0.0289;0.0525;0.0862;
703491850176742;-0.0300;0.0514;0.0872;
703491860266690;-0.0321;0.0535;0.0872;
703491870373669;-0.0321;0.0546;0.0872;
703491880471794;-0.0385;0.0557;0.0851;
703491890578773;-0.0555;0.0567;0.0840;
703491900663669;-0.0800;0.0567;0.0819;
703491910768825;-0.0949;0.0557;0.0819;
703491920878981;-0.1024;0.0535;0.0819;
703491930960388;-0.1003;0.0503;0.0840;
703491941058148;-0.0896;0.0503;0.0830;
703491951165909;-0.0736;0.0514;0.0808;
703491961267940;-0.0502;0.0503;0.0755;
703491971372575;-0.0246;0.0493;0.0734;
703491981484086;-0.0108;0.0450;0.0691;
703491991571481;-0.0108;0.0375;0.0595;
703492001672627;-0.0129;0.0333;0.0489;
703492011775961;-0.0097;0.0269;0.0403;
703492021861169;-0.0087;0.0184;0.0350;
703492031974502;-0.0055;0.0121;0.0276;
703492042072211;-0.0023;0.0068;0.0222;
703492052172731;-0.0023;0.0004;0.0169;
703492062271742;-0.0001;-0.0049;0.0116;
703492072372159;0.0031;-0.0060;0.0095;
703492082430544;0.0031;-0.0039;0.0052;
703492092587367;0.0041;-0.0039;0.0009;
703492102682471;0.0052;-0.0007;-0.0012;
703492112777627;0.0041;0.0004;-0.0001;
703492122871429;0.0020;0.0025;0.0041;
703492132966534;-0.0001;0.0057;0.0126;
703492143061690;-0.0012;0.0111;0.0212;
703492153171013;-0.0023;0.0152;0.0308;
703492163266117;-0.0023;0.0205;0.0414;
703492173361273;-0.0044;0.0269;0.0542;
703492183472159;-0.0140;0.0354;0.0670;
703492193567263;-0.0214;0.0397;0.0755;
703492203662419;-0.0310;0.0429;0.0851;
703492213767523;-0.0374;0.0471;0.0915;
703492223862575;-0.0417;0.0546;0.0989;
703492233957731;-0.0385;0.0589;0.1032;
703492244072992;-0.0289;0.0652;0.1043;
703492254168096;-0.0300;0.0748;0.1064;
703492264263252;-0.0289;0.0780;0.1128;
703492274371325;-0.0268;0.0738;0.1202;
703492284466429;-0.0289;0.0738;0.1245;
703492294561586;-0.0342;0.0759;0.1256;
703492304670179;-0.0332;0.0812;0.1266;
703492314765284;-0.0332;0.0855;0.1288;
703492324860440;-0.0342;0.0844;0.1309;
703492334965544;-0.0342;0.0823;0.1309;
703492345060648;-0.0385;0.0770;0.1266;
703492355155804;-0.0395;0.0716;0.1213;
703492365280752;-0.0364;0.0706;0.1192;
703492375375856;-0.0353;0.0727;0.1096;
703492385471013;-0.0289;0.0716;0.1032;
703492395574867;-0.0310;0.0642;0.1021;
703492405669971;-0.0300;0.0546;0.0979;
703492415765179;-0.0310;0.0450;0.0925;
703492425874971;-0.0300;0.0439;0.0862;
703492435970075;-0.0257;0.0493;0.0883;
703492446065231;-0.0257;0.0386;0.0712;
703492456160648;-0.0193;0.0312;0.0425;
703492466255700;-0.0236;0.0322;0.0403;
703492476350856;-0.0534;0.0248;0.0563;
703492486469346;-0.1035;0.0237;0.0499;
703492496564502;-0.1386;0.0205;0.0212;
703492506659606;-0.1620;0.0162;-0.0012;
703492516777106;-0.1706;0.0142;-0.0001;
703492526872211;-0.1589;0.0132;0.0095;
703492536967419;-0.1386;0.0142;0.0137;
703492547092784;-0.1333;0.0100;0.0190;
703492557187888;-0.1365;0.0068;0.0201;
703492567283044;-0.1312;0.0111;0.0148;
703492577363877;-0.1120;0.0162;0.0148;
703492587458981;-0.0885;0.0184;0.0158;
703492597554086;-0.0534;0.0184;0.0148;
703492607688409;-0.0044;0.0111;0.0137;
703492617783513;0.0105;0.0057;0.0137;
703492627878669;0.0041;0.0079;0.0105;
703492637968252;0.0031;0.0079;0.0105;
703492648063356;0.0031;0.0100;0.0137;
703492658158461;0.0009;0.0132;0.0180;
703492668283617;-0.0044;0.0152;0.0190;
703492678378773;-0.0119;0.0173;0.0222;
703492688473877;-0.0119;0.0173;0.0233;
703492698571846;-0.0097;0.0152;0.0212;
703492708666950;-0.0076;0.0132;0.0201;
703492718762159;-0.0119;0.0121;0.0190;
703492728879450;-0.0182;0.0079;0.0201;
703492738974606;-0.0289;0.0057;0.0222;
703492749069763;-0.0662;0.0036;0.0190;
703492759172106;-0.1226;-0.0039;0.0116;
703492769267211;-0.1780;-0.0092;0.0052;
703492779362315;-0.2185;-0.0113;0.0020;
703492789474919;-0.2324;-0.0103;-0.0012;
703492799569971;-0.2164;-0.0039;-0.0055;
703492809665127;-0.1812;0.0047;-0.0076;
703492819794606;-0.1365;0.0111;-0.0076;
703492829889711;-0.0885;0.0152;-0.0023;
