Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
596705426814629;-0.0522;-0.0055;0.0366;
596705436927650;-0.0458;-0.0033;0.0334;
596705447031921;-0.0373;-0.0108;0.0451;
596705457127442;-0.0266;-0.0108;0.0483;
596705467226087;-0.0234;-0.0097;0.0494;
596705477342129;-0.0213;-0.0087;0.0515;
596705487401764;-0.0224;-0.0087;0.0547;
596705497539108;-0.0245;-0.0108;0.0547;
596705507640462;-0.0256;-0.0097;0.0526;
596705517754525;-0.0298;-0.0119;0.0537;
596705527854108;-0.0330;-0.0129;0.0526;
596705537962650;-0.0383;-0.0129;0.0526;
596705548060775;-0.0426;-0.0140;0.0537;
596705558161817;-0.0415;-0.0150;0.0515;
596705568273379;-0.0394;-0.0150;0.0494;
596705578369629;-0.0394;-0.0172;0.0494;
596705588478119;-0.0352;-0.0182;0.0483;
596705598581817;-0.0320;-0.0193;0.0494;
596705608696504;-0.0266;-0.0182;0.0483;
596705618785567;-0.0202;-0.0172;0.0473;
596705628893900;-0.0160;-0.0172;0.0462;
596705638990462;-0.0128;-0.0161;0.0430;
596705649105567;-0.0085;-0.0129;0.0430;
596705659207962;-0.0064;-0.0119;0.0441;
596705669315983;-0.0043;-0.0129;0.0430;
596705679425775;-0.0053;-0.0097;0.0419;
596705689519369;-0.0032;-0.0108;0.0419;
596705699634317;-0.0011;-0.0108;0.0409;
596705709738275;-0.0043;-0.0119;0.0409;
596705719840358;-0.0032;-0.0119;0.0409;
596705729942442;-0.0043;-0.0119;0.0409;
596705740056869;-0.0053;-0.0129;0.0409;
596705750164942;-0.0053;-0.0140;0.0409;
596705760239212;-0.0053;-0.0129;0.0419;
596705770366087;-0.0075;-0.0140;0.0430;
596705780476400;-0.0085;-0.0140;0.0430;
596705790575046;-0.0107;-0.0150;0.0430;
596705800681296;-0.0128;-0.0140;0.0441;
596705810777442;-0.0160;-0.0140;0.0451;
596705820879629;-0.0224;-0.0129;0.0441;
596705830993900;-0.0288;-0.0119;0.0451;
596705841080150;-0.0362;-0.0119;0.0430;
596705851204212;-0.0479;-0.0119;0.0430;
596705861312962;-0.0618;-0.0119;0.0409;
596705871408796;-0.0788;-0.0108;0.0398;
596705881546087;-0.0968;-0.0097;0.0377;
596705891615046;-0.1128;-0.0076;0.0366;
596705901719629;-0.1288;-0.0065;0.0345;
596705911827858;-0.1469;-0.0055;0.0313;
596705921935202;-0.1575;-0.0001;0.0292;
596705932038067;-0.1692;0.0009;0.0249;
596705942148900;-0.1565;0.0126;0.0238;
596705952238535;-0.1756;0.0095;0.0238;
596705962360150;-0.1820;0.0031;0.0206;
596705972466921;-0.1820;0.0052;0.0206;
596705982565462;-0.1799;0.0041;0.0196;
596705992664525;-0.1703;0.0041;0.0174;
596706002767025;-0.1554;0.0063;0.0174;
596706012873275;-0.1415;0.0052;0.0174;
596706022973483;-0.1383;-0.0001;0.0142;
596706033079317;-0.1256;-0.0033;0.0132;
596706043196608;-0.0957;-0.0033;0.0132;
596706053287285;-0.0597;-0.0044;0.0142;
596706063417389;-0.0234;-0.0065;0.0185;
596706073513744;-0.0043;-0.0065;0.0185;
596706083680098;-0.0117;-0.0108;0.0142;
596706093719629;-0.0128;-0.0087;0.0121;
596706103810983;-0.0149;-0.0044;0.0121;
596706113905254;-0.0160;-0.0012;0.0121;
596706124046192;-0.0181;0.0009;0.0111;
596706134150358;-0.0266;0.0052;0.0089;
596706144303327;-0.0479;0.0031;0.0057;
596706154337025;-0.0703;-0.0001;0.0025;
596706164444421;-0.0905;-0.0001;0.0004;
596706174557546;-0.1011;0.0009;-0.0007;
596706184658900;-0.1043;0.0020;0.0004;
596706194757858;-0.1075;0.0041;0.0015;
596706204904629;-0.1149;0.0063;0.0004;
