Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
596705366139160;-9.5438;2.6677;-0.6078;
596705376252650;-9.4645;2.5765;-0.5456;
596705386381192;-9.4645;2.6294;-0.7660;
596705396499629;-9.5076;2.6414;-0.9120;
596705406607598;-9.4382;2.6605;-0.9646;
596705416690671;-9.4190;2.6366;-0.9239;
596705426814629;-9.3616;2.6076;-0.8617;
596705436927650;-9.3377;2.6103;-0.7540;
596705447031921;-9.3879;2.6103;-0.7277;
596705457127442;-9.4717;2.6486;-0.7349;
596705467226087;-9.4645;2.6701;-0.6891;
596705477342129;-9.4837;2.7323;-0.7301;
596705487401764;-9.4813;2.7897;-0.7253;
596705497539108;-9.4310;2.8041;-0.6867;
596705507640462;-9.4478;2.8208;-0.7131;
596705517754525;-9.4358;2.8615;-0.7612;
596705527854108;-9.3879;2.8735;-0.7708;
596705537962650;-9.4430;2.8929;-0.8354;
596705548060775;-9.4238;2.9145;-0.8354;
596705558161817;-9.3784;2.9192;-0.7660;
596705568273379;-9.3760;2.9169;-0.8282;
596705578369629;-9.3664;2.9216;-0.8354;
596705588478119;-9.3664;2.9145;-0.7660;
596705598581817;-9.3808;2.9719;-0.7828;
596705608696504;-9.4143;2.9910;-0.7923;
596705618785567;-9.3903;2.9838;-0.7421;
596705628893900;-9.4167;2.9982;-0.7708;
596705638990462;-9.4143;3.0006;-0.7660;
596705649105567;-9.3736;3.0030;-0.8019;
596705659207962;-9.3712;2.9910;-0.8521;
596705669315983;-9.3664;2.9815;-0.8952;
596705679425775;-9.3520;2.9647;-0.8809;
596705689519369;-9.3688;2.9575;-0.9048;
596705699634317;-9.3640;2.9360;-0.9120;
596705709738275;-9.3592;2.9121;-0.9191;
596705719840358;-9.3664;2.9001;-1.0128;
596705729942442;-9.3329;2.8639;-1.0223;
596705740056869;-9.3497;2.8448;-1.0510;
596705750164942;-9.3760;2.8810;-1.0750;
596705760239212;-9.3544;2.8639;-1.0845;
596705770366087;-9.3305;2.8663;-1.0678;
596705780476400;-9.3209;2.8977;-1.0774;
596705790575046;-9.3090;2.8905;-1.0774;
596705800681296;-9.3377;2.9216;-1.0893;
596705810777442;-9.3473;2.9623;-1.1037;
596705820879629;-9.3138;2.9623;-1.1061;
596705830993900;-9.3066;3.0245;-1.1180;
596705841080150;-9.3066;3.1011;-1.1252;
596705851204212;-9.3066;3.1732;-1.0965;
596705861312962;-9.2994;3.2091;-1.0606;
596705871408796;-9.3209;3.2282;-1.0869;
596705881546087;-9.2994;3.2426;-1.0845;
596705891615046;-9.2803;3.2569;-1.0893;
596705901719629;-9.2970;3.2737;-1.0606;
596705911827858;-9.2707;3.2641;-1.0582;
596705921935202;-9.2970;3.2952;-1.1228;
596705932038067;-9.2489;3.1923;-1.0128;
596705942148900;-9.3329;3.3239;-1.1827;
596705952238535;-9.2369;3.2474;-1.0630;
596705962360150;-9.2369;3.1178;-1.0080;
596705972466921;-9.2874;3.1011;-1.0008;
596705982565462;-9.2803;3.0389;-0.9191;
596705992664525;-9.2898;3.0485;-0.9096;
596706002767025;-9.3305;3.1298;-1.0080;
596706012873275;-9.3090;3.1226;-1.0558;
596706022973483;-9.2922;3.0748;-1.0295;
596706033079317;-9.2584;2.9599;-0.8952;
596706043196608;-9.2755;2.8232;-0.8761;
596706053287285;-9.2946;2.7849;-0.9048;
596706063417389;-9.3090;2.8953;-0.9694;
596706073513744;-9.3257;3.2043;-1.2209;
596706083680098;-9.2608;3.1178;-1.0510;
596706093719629;-9.2994;3.1612;-0.8856;
596706103810983;-9.3305;3.1636;-0.8163;
596706113905254;-9.3233;3.2067;-0.8234;
596706124046192;-9.2922;3.2617;-0.9215;
596706134150358;-9.3138;3.3790;-1.1061;
596706144303327;-9.2898;3.4271;-1.2353;
596706154337025;-9.2560;3.3096;-1.1611;
596706164444421;-9.2608;3.1828;-1.0223;
596706174557546;-9.3138;3.0724;-0.9694;
596706184658900;-9.3329;2.9767;-0.9359;
596706194757858;-9.3401;2.9527;-1.0080;
596706204904629;-9.3449;2.9336;-1.1324;
596706214992858;-9.3138;2.9192;-1.1850;
596706225064004;-9.3162;2.8929;-1.2066;
596706235168379;-9.3066;2.8472;-1.2162;
596706245300671;-9.2994;2.8400;-1.2066;
596706255408587;-9.3353;2.8256;-1.1755;
596706265511817;-9.3449;2.7802;-1.1731;
596706275619108;-9.3329;2.7706;-1.1372;
596706285729264;-9.3377;2.8615;-1.1372;
596706295822129;-9.3305;2.8953;-1.1683;
596706305929108;-9.3305;2.8496;-1.0941;
596706316018171;-9.3042;2.8304;-1.0152;
596706326132129;-9.2898;2.8376;-1.0175;
596706336225150;-9.2803;2.9192;-1.0606;
596706346331817;-9.2608;3.0030;-1.0654;
596706356433744;-9.2560;2.9647;-1.0510;
596706366548796;-9.2827;2.8857;-1.0032;
596706376647285;-9.2707;2.7491;-0.8809;
596706386753692;-9.2898;2.5956;-0.7035;
596706396853483;-9.3162;2.6103;-0.6772;
596706406961452;-9.3018;2.6773;-0.7971;
596706417066608;-9.2273;2.7299;-0.8474;
596706427178379;-9.2178;2.8017;-0.9096;
596706437278483;-9.2779;2.9121;-0.9984;
596706447385150;-9.2441;3.0508;-0.9861;
596706457501764;-9.1866;3.1899;-1.0319;
596706467609421;-9.1388;3.3024;-1.1013;
596706477713275;-9.1843;3.3383;-1.0606;
596706487819629;-9.2656;3.3598;-0.9502;
596706497925358;-9.2731;3.3383;-0.8474;
596706508031139;-9.2201;3.4053;-0.8809;
596706518119837;-9.1914;3.4558;-0.9072;
596706528225567;-9.1651;3.4053;-0.9550;
596706538331348;-9.1364;3.3694;-1.0487;
596706548430723;-9.1340;3.3407;-1.1157;
596706558536452;-9.2154;3.3191;-1.1898;
596706568642233;-9.3185;3.2498;-1.2090;
596706578738119;-9.2082;3.2761;-1.2018;
596706588843900;-9.1005;3.3024;-1.2233;
596706598949681;-9.1579;3.2737;-1.2233;
596706609059421;-9.3114;3.1732;-1.1539;
596706619165098;-9.2297;3.1226;-1.1492;
596706629270931;-9.1866;3.0078;-1.0941;
596706639384525;-9.2106;3.0724;-1.2787;
596706649490254;-9.2273;2.9886;-1.3768;
596706659595983;-9.1866;2.8663;-1.3074;
596706669688796;-9.0168;2.8280;-1.4868;
596706679794525;-8.9614;2.8256;-1.6259;
596706689900306;-8.8729;2.9456;-2.6512;
596706699999421;-9.1125;2.3082;-1.8775;
596706710105150;-9.2082;3.1851;-3.8728;
596706720210931;-8.9830;2.8929;-3.9520;
596706730332910;-8.7003;1.2422;-1.0295;
596706740438692;-9.4837;1.0795;-1.0654;
596706750544473;-10.3053;1.9681;-2.0115;
596706760638067;-9.3951;1.7644;-0.8115;
596706770743796;-8.7939;2.4544;-1.5900;
596706780849577;-9.1555;3.0532;-3.0488;
596706790955150;-9.1292;3.8222;-3.6093;
596706801060827;-8.4009;3.6784;-2.6297;
596706811166660;-8.6405;3.5180;-1.5374;
596706821271817;-9.2010;4.2248;-1.4868;
596706831377546;-9.0503;4.4330;-1.2090;
596706841483275;-8.7700;4.3588;-0.7011;
596706851584837;-8.9375;4.7061;-1.0367;
596706861690567;-8.8705;4.9385;-1.5036;
596706871796348;-9.1484;5.2451;-2.0210;
596706881897337;-10.1163;5.3028;-2.0282;
596706892003067;-9.2922;4.4139;-0.7804;
596706902108848;-7.7877;4.3947;-0.9790;
596706912223327;-8.5591;4.9672;-2.0186;
596706922329056;-9.4310;4.0929;-0.4690;
596706932434889;-9.1173;3.6497;1.0594;
596706942529317;-9.7902;4.9600;-0.2677;
