Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
1793677700114999;866.7487;
1793677740149270;866.7537;
1793677780146145;866.7550;
1793677820149999;866.7475;
1793677860146562;866.7450;
1793677900118541;866.7462;
1793677940143749;866.7475;
1793677980150312;866.7475;
1793678020150833;866.7437;
1793678060148958;866.7475;
1793678100148437;866.7450;
1793678140150729;866.7475;
1793678180154895;866.7487;
1793678220153333;866.7487;
1793678260154166;866.7437;
1793678300148906;866.7312;
1793678340124270;866.7288;
1793678380120833;866.7213;
1793678420121249;866.7200;
1793678460140989;866.7125;
1793678500145312;866.7137;
1793678540145312;866.7125;
1793678580155208;866.7112;
1793678620150833;866.7075;
1793678660146822;866.7075;
1793678700150208;866.7175;
1793678740148229;866.7275;
1793678780155729;866.7362;
1793678820153072;866.7375;
1793678860153854;866.7425;
1793678900150729;866.7450;
1793678940146822;866.7412;
1793678980153437;866.7437;
1793679020154687;866.7412;
1793679060148437;866.7450;
1793679100142395;866.7500;
1793679140121770;866.7512;
1793679180155989;866.7512;
1793679220124374;866.7437;
1793679260121770;866.7437;
1793679300122083;866.7500;
1793679340123906;866.7512;
1793679380119062;866.7500;
1793679420119270;866.7512;
1793679460144270;866.7525;
1793679500146041;866.7537;
1793679540146354;866.7600;
1793679580138541;866.7462;
1793679620151562;866.7412;
1793679660147395;866.7500;
1793679700154895;866.7425;
1793679740146874;866.7400;
1793679780154687;866.7412;
1793679820148645;866.7437;
1793679860150208;866.7425;
1793679900145312;866.7362;
1793679940147083;866.7350;
1793679980153072;866.7387;
1793680020149687;866.7337;
1793680060148958;866.7337;
1793680100148645;866.7350;
1793680140149999;866.7312;
1793680180125104;866.7337;
1793680220148437;866.7362;
1793680260153749;866.7400;
1793680300119895;866.7462;
1793680340122083;866.7462;
1793680380118229;866.7487;
1793680420122291;866.7512;
1793680460150833;866.7512;
1793680500146041;866.7562;
1793680540149166;866.7600;
1793680580154687;866.7575;
1793680620149479;866.7612;
1793680660150520;866.7600;
1793680700182812;866.7550;
1793680740152291;866.7500;
1793680780152291;866.7500;
1793680820150208;866.7512;
1793680860145833;866.7562;
1793680900145520;866.7600;
1793680940146354;866.7587;
1793680980155937;866.7625;
1793681020148437;866.7662;
1793681060145312;866.7725;
1793681100144739;866.7813;
1793681140149479;866.7762;
1793681180134322;866.7737;
1793681220143749;866.7775;
1793681260148645;866.7813;
1793681300122604;866.7725;
1793681340119583;866.7700;
1793681380120937;866.7575;
1793681420118072;866.7525;
1793681460145312;866.7537;
1793681500145833;866.7562;
1793681540143749;866.7550;
1793681580151562;866.7537;
1793681620148437;866.7587;
1793681660148906;866.7562;
1793681700120312;866.7575;
1793681740149479;866.7512;
1793681780167656;866.7562;
1793681820146354;866.7625;
1793681860147395;866.7650;
