Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
687906718199977;5051.0000;
687906784860185;5047.0000;
687906918182425;5042.0000;
687906984881747;5039.0000;
687907118196122;5059.0000;
687907184864977;5133.0000;
687907318211018;5294.0000;
687907384880810;5458.0000;
687907518185133;5543.0000;
687907584876747;5542.0000;
687907718190914;5509.0000;
687907784851852;5484.0000;
687907918185497;5563.0000;
687908051538883;5714.0000;
687908118203935;5870.0000;
687908251559039;6065.0000;
687908318196956;6135.0000;
687908451537164;6218.0000;
687908518175706;6272.0000;
687908651529977;6270.0000;
687908718194456;6201.0000;
687908851505914;6152.0000;
687908918170914;6153.0000;
687909051530914;6200.0000;
687909118169716;6108.0000;
687909251516643;6099.0000;
687909384857633;6105.0000;
687909451525810;6121.0000;
687909584833883;5763.0000;
687909651522164;5534.0000;
687909784854977;5331.0000;
687909851520914;5190.0000;
687909984827581;5081.0000;
687910051518102;5053.0000;
687910184854456;5102.0000;
687910251490393;5182.0000;
687910384848831;5287.0000;
687910451516643;5747.0000;
687910584822893;7310.0000;
687910651488935;7227.0000;
687910784846122;6674.0000;
687910918153050;7751.0000;
687910984821643;7122.0000;
687911118174039;6200.0000;
687911184838883;6124.0000;
687911318154716;6050.0000;
687911384806383;6359.0000;
687911518151018;5864.0000;
687911584840289;5626.0000;
687911718147477;5430.0000;
687911784808414;5166.0000;
687911918141435;4967.0000;
687911984806852;4831.0000;
687912118137997;4734.0000;
687912184829716;4664.0000;
687912318138050;4558.0000;
687912451469664;4433.0000;
687912518135081;4425.0000;
687912651491956;4494.0000;
687912718132164;4493.0000;
687912851492477;4473.0000;
687912918136227;4391.0000;
687913051470914;4285.0000;
687913118129664;4162.0000;
687913251488206;3978.0000;
687913318126122;3766.0000;
687913451461122;3536.0000;
687913518128414;3431.0000;
687913651484143;3406.0000;
687913784789247;3348.0000;
687913851455810;3300.0000;
687913984811227;3269.0000;
687914051483206;3277.0000;
687914184784977;3307.0000;
687914251479143;3346.0000;
687914384811331;3412.0000;
687914451452060;3413.0000;
687914584780914;3375.0000;
687914651470914;3324.0000;
687914784819560;3282.0000;
687914851445706;3236.0000;
687914984799716;3112.0000;
687915051466331;2679.0000;
687915184775497;1236.0000;
