Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
909290178944533;1664.0000;
909290245637293;1728.0000;
909290378968022;1778.0000;
909290445630522;1809.0000;
909290578963543;1855.0000;
909290712295522;2146.0000;
909290778961877;2489.0000;
909290912294064;2250.0000;
909290978960314;1612.0000;
909291112293543;1142.0000;
909291178954272;1299.0000;
909291312291356;1743.0000;
909291378957606;1817.0000;
909291512289272;1898.0000;
909291578955522;2023.0000;
909291712290627;2123.0000;
909291778950627;2191.0000;
909291912283127;2168.0000;
909292045614533;2194.0000;
909292112284064;2256.0000;
909292245612033;2276.0000;
909292312263439;2345.0000;
909292445610522;2395.0000;
909292512279377;2425.0000;
909292645583856;2378.0000;
909292712276772;2287.0000;
909292845604377;2248.0000;
909292912274272;2138.0000;
909293045603439;1943.0000;
909293112276356;869.0000;
909293245601356;766.0000;
909293312245731;739.0000;
909293445601981;837.0000;
909293578934950;1764.0000;
909293645574064;810.0000;
909293778928960;766.0000;
909293845596877;794.0000;
909293978905210;766.0000;
909294045593752;709.0000;
909294178929377;731.0000;
909294245593283;755.0000;
909294378926877;752.0000;
909294445585783;740.0000;
909294578925314;703.0000;
909294645565002;663.0000;
909294778920210;645.0000;
909294912254793;599.0000;
909294978894116;572.0000;
909295112254064;537.0000;
909295178917710;481.0000;
909295312226877;238.0000;
909295378919481;232.0000;
909295512247033;229.0000;
909295578912814;216.0000;
909295712244793;215.0000;
909295778912606;231.0000;
909295912245835;239.0000;
909295978910627;227.0000;
909296112268335;196.0000;
909296178910627;116.0000;
909296312238960;115.0000;
909296445546772;186.0000;
909296512237710;232.0000;
909296645566043;511.0000;
909296712234897;573.0000;
909296845568960;589.0000;
909296912233439;577.0000;
909297045561981;552.0000;
909297112207293;525.0000;
909297245558647;499.0000;
909297312230627;262.0000;
909297445545210;261.0000;
909297512229064;253.0000;
909297645557189;247.0000;
909297778865939;243.0000;
909297845555210;244.0000;
909297978908543;234.0000;
909298045553647;218.0000;
909298178891356;213.0000;
909298245551877;219.0000;
909298378889585;237.0000;
909298445527189;257.0000;
909298578883335;254.0000;
909298645543439;240.0000;
909298778855106;228.0000;
909298845545002;229.0000;
909298978879272;237.0000;
909299045543543;241.0000;
909299178876772;239.0000;
909299312205106;231.0000;
909299378874481;224.0000;
909299512205106;217.0000;
909299578871147;213.0000;
909299712204168;218.0000;
909299778844793;230.0000;
909299912202918;235.0000;
909299978867085;245.0000;
909300112215522;244.0000;
909300178866356;232.0000;
909300312198022;221.0000;
909300378865106;392.0000;
909300512195002;388.0000;
909300645525418;409.0000;
909300712195522;426.0000;
909300845522814;418.0000;
909300912167814;405.0000;
909301045521147;209.0000;
909301112189897;213.0000;
909301245497293;209.0000;
909301312188439;203.0000;
909301445515731;186.0000;
909301512185627;171.0000;
909301645514689;173.0000;
909301712183335;187.0000;
909301845513231;193.0000;
909301912163543;192.0000;
909302045513856;191.0000;
909302178845210;194.0000;
909302245488231;201.0000;
909302378839897;209.0000;
909302445508127;217.0000;
909302578823127;223.0000;
909302645508231;229.0000;
909302778842814;237.0000;
909302845503856;243.0000;
909302978839950;252.0000;
909303045499272;262.0000;
909303178837189;269.0000;
909303245477397;269.0000;
909303378835939;263.0000;
909303512167397;250.0000;
909303578807710;246.0000;
909303712167710;262.0000;
909303778831356;269.0000;
909303912137866;273.0000;
909303978829377;274.0000;
909304112160314;278.0000;
909304178826564;283.0000;
909304312161356;285.0000;
909304378825314;291.0000;
909304512157502;301.0000;
909304578821616;315.0000;
909304712155210;323.0000;
909304778821981;326.0000;
909304912150314;314.0000;
909305045458231;285.0000;
909305112151147;256.0000;
909305245479793;249.0000;
909305312146564;251.0000;
909305445475939;268.0000;
909305512146564;284.0000;
909305645475627;272.0000;
909305712118439;253.0000;
909305845475002;257.0000;
909305912145106;287.0000;
909306045448647;593.0000;
909306112142293;651.0000;
909306245468283;683.0000;
909306378777814;708.0000;
909306445467502;724.0000;
909306578802085;747.0000;
909306645468439;806.0000;
909306778800627;871.0000;
909306845457814;880.0000;
909306978797502;825.0000;
909307045439064;761.0000;
909307178794272;693.0000;
909307245461460;614.0000;
909307378771772;318.0000;
