Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
909841847226304;5581.0000;
909841980586929;5696.0000;
909842047240939;5809.0000;
909842180568700;5911.0000;
909842247239950;6000.0000;
909842380582762;6121.0000;
909842513886304;5910.0000;
909842580579220;4003.0000;
909842713908856;5988.0000;
909842780573283;6604.0000;
909842913906512;7003.0000;
909842980569429;7238.0000;
909843113905054;7340.0000;
909843180553023;7378.0000;
909843313903283;7348.0000;
909843380570054;7302.0000;
909843513877970;7022.0000;
909843580569845;6643.0000;
909843713898908;6294.0000;
909843780565991;5826.0000;
909843913897189;4830.0000;
909844047203804;4812.0000;
909844113895470;4816.0000;
909844247200783;4559.0000;
909844313891825;4668.0000;
909844447198595;5054.0000;
909844513895470;3001.0000;
909844647195887;2023.0000;
909844713887554;1562.0000;
909844847195106;679.0000;
909844913885679;511.0000;
909845047191720;448.0000;
909845113884845;478.0000;
909845247191356;540.0000;
909845380548179;542.0000;
909845447187762;481.0000;
909845580544273;504.0000;
909845647187554;556.0000;
909845780546200;576.0000;
909845847184012;518.0000;
909845980517762;430.0000;
909846047182450;423.0000;
909846180540575;465.0000;
909846247179845;481.0000;
909846380536408;458.0000;
909846447177450;416.0000;
909846580534429;387.0000;
909846647175887;384.0000;
909846780535783;388.0000;
909846913867450;402.0000;
909846980507345;429.0000;
909847113860523;450.0000;
909847180527762;456.0000;
909847313838075;460.0000;
909847380525783;471.0000;
909847513858595;479.0000;
909847580525054;476.0000;
909847713856200;469.0000;
909847780523023;470.0000;
909847913857137;486.0000;
909847980496512;482.0000;
909848113855523;455.0000;
909848247160106;405.0000;
909848313863439;360.0000;
909848447157450;182.0000;
909848513850158;184.0000;
909848647158179;356.0000;
909848713849533;376.0000;
909848847160575;428.0000;
909848913846408;554.0000;
909849047155887;589.0000;
909849113820523;683.0000;
909849247153908;729.0000;
909849313842866;700.0000;
909849447148387;626.0000;
909849513840887;540.0000;
909849647157970;491.0000;
909849780480887;448.0000;
909849847152345;433.0000;
909849980504325;436.0000;
909850047150262;447.0000;
909850180500470;461.0000;
909850247146304;473.0000;
909850380500470;470.0000;
909850447138700;483.0000;
909850580495887;498.0000;
909850647146304;537.0000;
909850780470470;563.0000;
909850847155991;560.0000;
909850980492345;537.0000;
909851113800679;415.0000;
909851180490523;472.0000;
909851313822554;455.0000;
909851380486512;496.0000;
909851513818179;529.0000;
909851580486512;558.0000;
909851713821095;549.0000;
909851780477762;551.0000;
909851913814950;546.0000;
909851980483439;523.0000;
909852113789533;512.0000;
909852180475783;487.0000;
909852313811616;446.0000;
909852380475470;424.0000;
909852513810106;425.0000;
909852647118700;429.0000;
909852713808700;412.0000;
909852847116095;412.0000;
909852913781616;418.0000;
909853047112970;443.0000;
909853113806095;460.0000;
909853247116200;478.0000;
909853313800366;478.0000;
909853447110366;498.0000;
909853513801512;521.0000;
909853647107762;555.0000;
909853713798439;571.0000;
909853847110470;561.0000;
909853980459741;530.0000;
909854047102450;519.0000;
909854180461200;527.0000;
909854247099325;523.0000;
909854380460366;529.0000;
909854447106773;516.0000;
909854580432137;494.0000;
909854647094741;471.0000;
909854780456616;462.0000;
909854847111825;475.0000;
909854980448387;436.0000;
909855047092762;439.0000;
909855180449116;446.0000;
909855247090054;460.0000;
909855380446616;474.0000;
909855513781720;510.0000;
909855580421095;531.0000;
909855713799220;558.0000;
909855780445679;596.0000;
909855913749689;619.0000;
909855980441304;607.0000;
909856113772189;608.0000;
909856180442658;606.0000;
909856313773179;593.0000;
909856380412033;587.0000;
909856513769689;582.0000;
909856580434950;563.0000;
909856713760991;529.0000;
909856847072866;502.0000;
909856913766720;490.0000;
909857047074845;492.0000;
909857113763700;474.0000;
909857247069220;482.0000;
909857313763700;479.0000;
909857447067450;474.0000;
909857513760366;463.0000;
909857647073908;462.0000;
909857713739012;461.0000;
909857847071095;484.0000;
909857913754012;510.0000;
909858047072137;526.0000;
909858113752137;550.0000;
909858247059116;552.0000;
909858380409533;556.0000;
909858447065054;565.0000;
909858580416720;579.0000;
909858647059116;593.0000;
909858780413856;587.0000;
909858847053387;587.0000;
909858980409845;595.0000;
909859047049950;598.0000;
909859180408283;577.0000;
909859247049220;551.0000;
909859380382189;520.0000;
909859447046825;492.0000;
909859580406304;482.0000;
909859713711095;483.0000;
909859780403283;472.0000;
909859913733387;455.0000;
909859980400106;460.0000;
909860113733700;475.0000;
909860180396095;467.0000;
909860313734012;466.0000;
909860380396616;468.0000;
909860513728023;475.0000;
909860580393595;481.0000;
909860713727137;481.0000;
909860780393804;505.0000;
909860913724533;524.0000;
909860980390054;551.0000;
909861113727450;557.0000;
909861247028075;564.0000;
909861313724845;516.0000;
909861447025783;457.0000;
909861513694429;447.0000;
909861647024689;430.0000;
909861713720106;479.0000;
909861847025783;549.0000;
909861913714116;560.0000;
909862047020054;595.0000;
909862113718283;616.0000;
909862247019533;617.0000;
909862313710575;626.0000;
909862447015366;652.0000;
909862580375887;740.0000;
909862647013804;759.0000;
909862780371720;775.0000;
909862847016773;743.0000;
909862980370262;689.0000;
909863047009845;646.0000;
909863180342345;599.0000;
909863247008283;651.0000;
909863380367189;688.0000;
909863447005991;631.0000;
909863580367970;563.0000;
909863647004950;572.0000;
909863780362137;636.0000;
909863847000991;636.0000;
909863980361304;616.0000;
909864113694637;615.0000;
909864180361929;598.0000;
909864313693700;554.0000;
909864380358595;546.0000;
909864513687450;540.0000;
909864580361304;560.0000;
909864713685470;598.0000;
909864780351616;664.0000;
909864913683908;709.0000;
909864980323908;712.0000;
909865113683439;712.0000;
909865180350679;671.0000;
909865313655054;624.0000;
909865446986200;616.0000;
909865513679950;662.0000;
909865646983075;707.0000;
909865713674220;683.0000;
909865846982033;644.0000;
909865913672450;620.0000;
909866046980158;596.0000;
909866113675887;580.0000;
909866246978700;565.0000;
909866313644689;589.0000;
909866446978387;581.0000;
909866513671095;555.0000;
909866646973283;541.0000;
909866713667970;556.0000;
909866846971304;558.0000;
909866980306356;563.0000;
909867046955470;569.0000;
909867180327554;581.0000;
909867246968439;583.0000;
909867380324533;582.0000;
909867446951512;570.0000;
909867580324845;555.0000;
909867646948387;524.0000;
909867780325366;487.0000;
909867846947345;454.0000;
909867980338179;426.0000;
909868046945523;411.0000;
909868180317658;377.0000;
909868313650939;385.0000;
909868380314533;392.0000;
909868513647345;407.0000;
909868580314429;420.0000;
909868713647658;439.0000;
909868780297137;455.0000;
909868913648700;478.0000;
909868980312137;512.0000;
909869113617345;566.0000;
909869180307033;589.0000;
909869313639220;587.0000;
909869380305470;623.0000;
909869513637970;611.0000;
909869580302137;597.0000;
909869713637241;609.0000;
909869846926304;626.0000;
909869913636773;641.0000;
909870046924429;640.0000;
909870113620054;637.0000;
909870246922606;628.0000;
909870313628283;606.0000;
909870446935106;573.0000;
909870513631408;542.0000;
909870646918439;507.0000;
909870713625262;450.0000;
909870846915887;418.0000;
909870913626095;392.0000;
909871046913491;366.0000;
909871113596929;192.0000;
909871246912189;190.0000;
909871380286720;192.0000;
909871446909637;369.0000;
909871580314845;404.0000;
909871646907554;410.0000;
909871780265158;415.0000;
909871846790887;397.0000;
909871980283700;405.0000;
909872046792970;402.0000;
909872180277345;416.0000;
909872246901512;432.0000;
909872380274012;459.0000;
909872446787189;492.0000;
909872580247866;515.0000;
909872713609950;527.0000;
909872780271720;529.0000;
909872913577866;556.0000;
909872980274116;615.0000;
909873113600679;672.0000;
909873180270991;719.0000;
