Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
258613937401440;24.9246;-30.2926;-27.1206;
258613947401440;24.9246;-30.2926;-27.1206;
258613959140815;24.7904;-30.3048;-27.0230;
258613969140815;24.8026;-30.2804;-27.0962;
258613979140815;24.7050;-30.3048;-27.0596;
258613989140815;24.7050;-30.2804;-27.0718;
258613999140815;24.7416;-30.2560;-27.1572;
258614009140815;24.6562;-30.2682;-27.0718;
258614019140815;24.5220;-30.3048;-26.9986;
258614029140815;24.3634;-30.3658;-26.8400;
258614039140815;24.2170;-30.3902;-26.6936;
258614049140815;24.0462;-30.4268;-26.4740;
258614059140815;23.9242;-30.4390;-26.3764;
258614069140815;23.7168;-30.4512;-26.2300;
258614079140815;23.5582;-30.4756;-26.0836;
258614089140815;23.5216;-30.4390;-26.1568;
258614099140815;23.4972;-30.4146;-26.1934;
258614109140815;23.5704;-30.3414;-26.3276;
258614119140815;23.6436;-30.3048;-26.5350;
258614129140815;23.7046;-30.2804;-26.6082;
258614139140815;23.6924;-30.2560;-26.5716;
258614149140815;23.7046;-30.2926;-26.4618;
258614159140815;23.7168;-30.3414;-26.3886;
258614169140815;23.7534;-30.4146;-26.2666;
258614179140815;23.7656;-30.4146;-26.1324;
258614189140815;23.6436;-30.4634;-25.9250;
258614199140815;23.6070;-30.4878;-25.7908;
258614209140815;23.6070;-30.4756;-25.8274;
258614219140815;23.7534;-30.4390;-25.9738;
258614229140815;23.9730;-30.4146;-26.2300;
258614239140815;24.0218;-30.3536;-26.3276;
258614249140815;24.1560;-30.3170;-26.4496;
258614259140815;24.3268;-30.3292;-26.6448;
258614269140815;24.4488;-30.3048;-26.8156;
258614279140815;24.5464;-30.2682;-26.9254;
258614289140815;24.6562;-30.2682;-27.0108;
258614299140815;24.6074;-30.3414;-26.9010;
258614309140815;24.6196;-30.3292;-26.8888;
258614319140815;24.7050;-30.3414;-26.9986;
258614329140815;24.6318;-30.3414;-27.0230;
258614339140815;24.6074;-30.3536;-27.0352;
258614349140815;24.7050;-30.3414;-27.1816;
258614359140815;24.7538;-30.3658;-27.2670;
258614369140815;24.7416;-30.3902;-27.2670;
258614379140815;24.7660;-30.3658;-27.3890;
258614389140815;24.7782;-30.3902;-27.3890;
258614399140815;24.7538;-30.4268;-27.3646;
258614409140815;24.9124;-30.4512;-27.4256;
258614419140815;24.9490;-30.4634;-27.4500;
258614429140815;25.0588;-30.5000;-27.4378;
258614439140815;25.1198;-30.5122;-27.4134;
258614449140815;25.0954;-30.5244;-27.3524;
258614459140815;25.1930;-30.5610;-27.4622;
258614469140815;25.1198;-30.5366;-27.4866;
258614479140815;25.1198;-30.5488;-27.4134;
258614489140815;24.9856;-30.5366;-27.2914;
258614499140815;25.1198;-30.5244;-27.4744;
258614509140815;24.9978;-30.5000;-27.2670;
258614519140815;24.8270;-30.5244;-27.1206;
258614529140815;24.7416;-30.5854;-27.0474;
258614539140815;24.5464;-30.6098;-26.7058;
258614549140815;24.0462;-30.7196;-26.0348;
258614559140815;23.8510;-30.7806;-25.7664;
258614569140815;23.6802;-30.8904;-25.4492;
258614579140815;23.4240;-31.0002;-25.0832;
258614589140815;23.3386;-31.0978;-25.0832;
258614599140815;23.3264;-31.2198;-24.9368;
258614609140815;23.3264;-31.3052;-24.7904;
258614619140815;23.2776;-31.3906;-24.6806;
258614629140815;23.6436;-31.4272;-25.0100;
258614639140815;23.6802;-31.5370;-25.0466;
258614649140815;23.7412;-31.6346;-25.1076;
258614659140815;23.7534;-31.7322;-25.0954;
258614669140815;23.6314;-31.8542;-24.8392;
258614679140815;23.5582;-31.9274;-24.6318;
258614689140815;23.5338;-31.9762;-24.6684;
258614699140815;23.5216;-32.0860;-24.6318;
258614709140815;23.4606;-32.2202;-24.5342;
258614719140815;23.5338;-32.3300;-24.5952;
258614729140815;23.6192;-32.4154;-24.6562;
258614739140815;23.6314;-32.4764;-24.7172;
258614749140815;23.7534;-32.5862;-24.9002;
258614759140815;23.8998;-32.6472;-25.1808;
258614769140815;24.0218;-32.7814;-25.3150;
258614779140815;24.0340;-32.8790;-25.4248;
258614789140815;24.1926;-32.9278;-25.6078;
258614799140815;24.2536;-32.9400;-25.7664;
258614809140815;24.2536;-32.9644;-25.8640;
258614819140815;24.2292;-33.0498;-25.7908;
258614829140815;24.2658;-33.0986;-25.8274;
258614839140815;24.2048;-33.2206;-25.8396;
258614849140815;24.1682;-33.3182;-25.7542;
258614859140815;24.3268;-33.4280;-25.8640;
258614869140815;24.3268;-33.5500;-25.8884;
258614879140815;24.2414;-33.6964;-25.7542;
258614889140815;24.1682;-33.7696;-25.6810;
258614899140815;24.1316;-33.8550;-25.6810;
258614909140815;24.0462;-33.9160;-25.5712;
258614919140815;23.9974;-33.9770;-25.3760;
258614929140815;23.8388;-34.0014;-25.2174;
258614939140815;23.6314;-34.0380;-25.0344;
258614949140815;23.4484;-34.1478;-24.9368;
258614959140815;23.4118;-34.2576;-24.9246;
258614969140815;23.3020;-34.4162;-24.8270;
258614979140815;23.1068;-34.5260;-24.6196;
258614989140815;22.9726;-34.6846;-24.5098;
258614999140815;22.8506;-34.8554;-24.5098;
258615009140815;22.7896;-35.0384;-24.5220;
258615019140815;22.7774;-35.1970;-24.4732;
258615029140815;22.7286;-35.3678;-24.3756;
258615039140815;22.4846;-35.5386;-24.1072;
258615049140815;22.1796;-35.7582;-23.7778;
258615059140815;21.9478;-35.9900;-23.5460;
258615069140815;21.6794;-36.2462;-23.3264;
258615079140815;21.4720;-36.4658;-23.0946;
258615089140815;21.3256;-36.7464;-22.9726;
258615099140815;21.1426;-37.0758;-22.9604;
258615109140815;20.9474;-37.3564;-22.8506;
258615119140815;20.8132;-37.6614;-22.8384;
258615129140815;20.8986;-37.9786;-23.0580;
258615139140815;20.8010;-38.3202;-23.0824;
258615149140815;20.8742;-38.6008;-23.3630;
258615159140815;20.8620;-38.9180;-23.6070;
258615169140815;20.8132;-39.2962;-23.7656;
258615179140815;20.7034;-39.6500;-23.7900;
258615189140815;20.5326;-40.0038;-23.8754;
258615199140815;20.3618;-40.4308;-23.9364;
258615209140815;20.1422;-40.8334;-23.9608;
258615219140815;19.9714;-41.1994;-24.0706;
258615229140815;19.6786;-41.6996;-24.0218;
258615239140815;19.4712;-42.1998;-24.0584;
258615249140815;19.1540;-42.6634;-24.1072;
258615259140815;18.8856;-43.1758;-24.2170;
258615269140815;18.7392;-43.6394;-24.3268;
258615279140815;18.4098;-44.1396;-24.4000;
258615289140815;18.1048;-44.6154;-24.4854;
258615299140815;17.7754;-45.1644;-24.5342;
