Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
258613854938367;6476.0000;
258613921629669;6328.0000;
258614054958523;6393.0000;
258614121598159;6397.0000;
258614254951284;6373.0000;
258614321620919;6358.0000;
258614454951857;6311.0000;
258614521598732;6237.0000;
258614654952690;6115.0000;
258614721616336;4911.0000;
258614854929878;4361.0000;
258614921604617;4659.0000;
258615054949148;5110.0000;
258615121614148;5229.0000;
258615254915711;5178.0000;
258615388276023;4285.0000;
258615454919565;3409.0000;
258615588251857;3098.0000;
258615654938107;3234.0000;
258615788274565;3284.0000;
258615854955034;3167.0000;
258615988269878;3052.0000;
258616054934565;3000.0000;
258616188272273;2926.0000;
258616254910034;2977.0000;
258616388265294;3158.0000;
258616454932898;3468.0000;
258616588240190;3858.0000;
258616654905294;4185.0000;
258616788263523;4563.0000;
258616921569773;5109.0000;
258616988241961;5059.0000;
258617121589617;4532.0000;
258617188262690;4127.0000;
258617321566128;3830.0000;
258617388255919;3726.0000;
258617521589461;3582.0000;
258617588254357;3522.0000;
258617721562378;3570.0000;
258617788252898;3467.0000;
258617921583836;3406.0000;
258617988227898;3433.0000;
258618121582065;3495.0000;
258618254920294;3570.0000;
258618321597378;3544.0000;
258618454926857;3493.0000;
258618521581648;3276.0000;
258618654913107;3451.0000;
258618721553315;3796.0000;
258618854909565;4159.0000;
258618921575503;4212.0000;
258619054881961;3458.0000;
258619121546544;3082.0000;
258619254909357;3124.0000;
258619321573523;1082.0000;
258619454884982;366.0000;
258619521569461;277.0000;
258619654899878;204.0000;
258619788212065;245.0000;
258619854893628;2176.0000;
258619988231023;2654.0000;
258620054895815;1007.0000;
258620188210398;874.0000;
258620254894200;972.0000;
258620388230190;876.0000;
258620454874669;882.0000;
258620588226023;1085.0000;
258620654890190;2342.0000;
258620788197273;1116.0000;
258620854863628;926.0000;
258620988222794;920.0000;
258621054887690;1034.0000;
258621188195190;2190.0000;
258621321548211;2091.0000;
258621388217378;2179.0000;
258621521529044;2445.0000;
258621588189565;2249.0000;
258621721547065;2323.0000;
258621788242794;2315.0000;
258621921531961;2210.0000;
258621988213107;2329.0000;
258622121541128;2361.0000;
258622188184461;2212.0000;
258622321538628;996.0000;
258622388206648;939.0000;
258622521543628;996.0000;
258622654867482;2080.0000;
258622721539773;1059.0000;
258622854868940;1070.0000;
258622921508940;1053.0000;
258623054868211;2051.0000;
258623121532898;1013.0000;
258623254845815;976.0000;
258623321505607;922.0000;
258623454866440;850.0000;
258623521526232;775.0000;
258623654835607;725.0000;
258623721526440;734.0000;
258623854859461;764.0000;
258623921528628;792.0000;
258624054855086;809.0000;
258624188188940;832.0000;
258624254862169;847.0000;
258624388171336;858.0000;
258624454857378;879.0000;
258624588185190;904.0000;
258624654827586;932.0000;
258624788181232;938.0000;
258624854850919;929.0000;
258624988181336;908.0000;
258625054820450;896.0000;
258625188179357;923.0000;
258625254846128;930.0000;
258625388154982;936.0000;
258625454818940;961.0000;
258625588176023;1006.0000;
258625721481700;1059.0000;
258625788159565;595.0000;
258625921501857;1149.0000;
258625988171128;1202.0000;
258626121482898;1231.0000;
258626188172065;1242.0000;
258626321500867;1255.0000;
258626388172534;1277.0000;
258626521495450;1306.0000;
258626588166128;1303.0000;
258626721495503;1306.0000;
258626788135190;1356.0000;
258626921490815;1403.0000;
258626988159461;1434.0000;
258627121466648;1454.0000;
258627254824773;1471.0000;
258627321490711;1475.0000;
258627454795190;1488.0000;
258627521470607;1499.0000;
258627654819148;1493.0000;
258627721486128;1492.0000;
258627854792117;1507.0000;
258627921483107;1494.0000;
258628054817898;1485.0000;
258628121477065;1486.0000;
258628254787794;1485.0000;
258628321479253;1494.0000;
258628454815711;1497.0000;
258628588124773;1492.0000;
258628654809461;1485.0000;
258628788139565;1484.0000;
258628854819982;1489.0000;
258628988138628;1492.0000;
258629054804044;1491.0000;
258629188141753;1483.0000;
258629254777794;1472.0000;
258629388141648;1466.0000;
258629454803419;1482.0000;
258629588109253;1499.0000;
258629654774044;1500.0000;
258629788136232;1500.0000;
258629854797273;1502.0000;
258629988104565;1530.0000;
258630121457065;1550.0000;
258630188127482;1567.0000;
258630321433784;1573.0000;
258630388143940;1570.0000;
258630521458211;1587.0000;
258630588125294;1594.0000;
258630721451961;1593.0000;
258630788123419;1587.0000;
258630921451232;1584.0000;
258630988094565;1578.0000;
258631121453211;1579.0000;
258631188118315;1583.0000;
258631321424253;1588.0000;
258631388089982;1589.0000;
258631521447273;1578.0000;
258631654777950;1573.0000;
258631721421336;1554.0000;
258631854776961;1537.0000;
258631921438784;1555.0000;
258632054749982;1582.0000;
258632121416232;1574.0000;
258632254772378;1566.0000;
258632321441232;1545.0000;
258632454756753;1548.0000;
258632521438940;1537.0000;
258632654770190;1539.0000;
258632721445450;1541.0000;
258632854762898;1509.0000;
258632988101648;1516.0000;
258633054762898;1527.0000;
258633188075086;1556.0000;
258633254765086;1588.0000;
258633388095815;1558.0000;
258633454735398;1615.0000;
258633588095503;1597.0000;
258633654757690;1602.0000;
258633788064878;1634.0000;
258633854739617;1649.0000;
258633988090919;1620.0000;
258634054757482;1591.0000;
258634188081336;1544.0000;
258634254750503;1524.0000;
258634388096023;1534.0000;
258634521399773;1547.0000;
258634588077898;1600.0000;
258634721414565;1640.0000;
258634788079461;1649.0000;
258634921387794;1648.0000;
258634988079044;1637.0000;
258635121413315;1609.0000;
258635188051232;1538.0000;
258635321407690;1542.0000;
258635388071857;1543.0000;
258635521406440;1569.0000;
258635588047898;1599.0000;
258635721403523;1653.0000;
258635788070086;1701.0000;
258635921376648;1752.0000;
258636054736128;1809.0000;
258636121399982;1866.0000;
258636254706700;1896.0000;
258636321373107;1906.0000;
258636454730815;1900.0000;
258636521395190;1891.0000;
258636654702534;1903.0000;
258636721393732;1911.0000;
258636854726232;1910.0000;
258636921391128;1895.0000;
258637054697378;3649.0000;
258637121386232;3556.0000;
258637254724982;3434.0000;
258637388033732;1722.0000;
258637454722482;1700.0000;
258637588051544;1630.0000;
258637654706023;1497.0000;
258637788050034;1346.0000;
258637854721961;1370.0000;
258637988072482;1417.0000;
258638054687898;1336.0000;
258638188049357;1270.0000;
258638254716857;1258.0000;
258638388019982;1258.0000;
258638454708940;1318.0000;
258638588044044;1326.0000;
258638654711753;1282.0000;
258638788020607;1257.0000;
258638921368211;1253.0000;
258638988045711;1246.0000;
258639121354357;1245.0000;
258639188034982;1278.0000;
258639321368003;1314.0000;
258639388030190;1366.0000;
258639521341440;1421.0000;
258639588033315;1444.0000;
258639721361128;1483.0000;
258639788003107;1492.0000;
258639921359148;1520.0000;
258639988027117;1510.0000;
258640121333107;1503.0000;
258640188011128;1501.0000;
258640321355034;1473.0000;
258640454663003;1442.0000;
258640521329357;1454.0000;
258640654684773;1473.0000;
