Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
5087170438273728;27.6574;-0.8296;24.6684;
5087170448273728;27.6574;-0.8296;24.6684;
5087170459651906;27.7794;-0.8540;24.6440;
5087170469651906;27.8404;-0.8540;24.4366;
5087170479651906;27.7306;-0.8784;24.5342;
5087170489651906;27.5964;-0.8784;24.6440;
5087170499651906;27.5232;-0.9150;24.7050;
5087170509651906;27.4378;-0.9150;24.8026;
5087170519651906;27.3768;-0.9028;24.8636;
5087170529651906;27.2792;-0.9394;24.9856;
5087170539651906;27.1816;-0.9516;25.0588;
5087170549651906;27.1206;-0.9760;25.2540;
5087170559651906;27.1816;-0.9882;25.2296;
5087170569651906;27.2548;-1.0004;25.1808;
5087170579651906;27.2426;-0.9760;25.2296;
5087170589651906;27.2060;-0.9638;25.2296;
5087170599651906;27.1572;-1.0004;25.2906;
5087170609651906;27.0596;-0.9760;25.3760;
5087170619651906;26.9864;-0.9394;25.4126;
5087170629651906;26.8644;-0.9028;25.4126;
5087170639651906;26.7790;-0.9028;25.4736;
5087170649651906;26.7180;-0.8784;25.5834;
5087170659651906;26.6204;-0.8662;25.7176;
5087170669651906;26.6326;-0.8418;25.7786;
5087170679651906;26.6082;-0.7930;25.8762;
5087170689651906;26.5350;-0.7686;25.9860;
5087170699651906;26.4374;-0.8174;26.1446;
5087170709651906;26.3764;-0.8296;26.2910;
5087170719651906;26.2910;-0.7930;26.4374;
5087170729651906;26.2300;-0.7808;26.4862;
5087170739651906;26.2788;-0.7808;26.4618;
5087170749651906;26.2422;-0.8174;26.4618;
5087170759651906;26.2056;-0.8662;26.4984;
5087170769651906;26.2910;-0.8418;26.4984;
5087170779651906;26.3642;-0.8174;26.3886;
5087170789651906;26.4252;-0.8418;26.3276;
5087170799651906;26.4252;-0.8418;26.2910;
5087170809651906;26.4374;-0.8418;26.2910;
5087170819651906;26.4374;-0.8296;26.2666;
5087170829651906;26.4618;-0.7930;26.2910;
5087170839651906;26.5472;-0.7930;26.0836;
5087170849651906;26.7302;-0.8174;25.7786;
5087170859651906;26.8278;-0.8540;25.6810;
5087170869651906;26.8888;-0.8540;25.6322;
5087170879651906;26.9376;-0.9394;25.5834;
5087170889651906;26.8766;-1.0248;25.6322;
5087170899651906;26.9010;-1.1102;25.6444;
5087170909651906;26.9864;-1.2322;25.4980;
5087170919651906;27.0474;-1.2932;25.4614;
5087170929651906;26.9742;-1.3786;25.5956;
5087170939651906;27.1328;-1.4030;25.4370;
5087170949651906;27.2060;-1.4640;25.3272;
5087170959651906;27.3280;-1.4884;25.2052;
5087170969651906;27.4256;-1.4884;25.0832;
5087170979651906;27.5476;-1.4640;24.9002;
5087170989651906;27.5842;-1.4884;24.8636;
5087170999651906;27.6330;-1.5250;24.8514;
5087171009651906;27.7306;-1.5128;24.6928;
5087171019651906;27.6696;-1.5616;24.7538;
5087171029651906;27.7062;-1.6348;24.8148;
5087171039651906;27.7306;-1.6714;24.7294;
5087171049651906;27.8160;-1.7202;24.6562;
5087171059651906;27.6940;-1.7812;24.7538;
5087171069651906;27.6818;-1.8300;24.8758;
5087171079651906;27.5110;-1.8544;25.0710;
5087171089651906;27.2670;-1.9520;25.3882;
5087171099651906;27.0840;-2.0130;25.6810;
5087171109651906;26.8400;-2.0618;25.8640;
5087171119651906;26.6082;-2.1350;26.1690;
5087171129651906;26.4374;-2.1838;26.3886;
5087171139651906;26.3398;-2.2936;26.4862;
5087171149651906;26.2056;-2.3424;26.5716;
5087171159651906;26.1568;-2.4034;26.6570;
5087171169651906;26.3032;-2.4278;26.4618;
5087171179651906;26.3032;-2.5254;26.4130;
5087171189651906;26.4496;-2.6108;26.2788;
5087171199651906;26.6326;-2.6718;26.1202;
5087171209651906;26.7668;-2.7572;25.9372;
5087171219651906;26.8644;-2.7938;25.9616;
5087171229651906;27.1450;-2.8182;25.6200;
5087171239651906;27.4744;-2.9158;25.1198;
5087171249651906;27.6574;-2.9768;24.9246;
5087171259651906;27.9502;-3.0012;24.5708;
5087171269651906;28.0966;-3.0500;24.2780;
5087171279651906;28.1332;-3.0500;24.1926;
5087171289651906;28.1210;-3.0988;24.1438;
5087171299651906;28.2796;-3.1842;23.8510;
5087171309651906;28.2552;-3.2940;23.8876;
5087171319651906;28.1454;-3.3062;23.9608;
5087171329651906;28.1454;-3.4160;23.9242;
5087171339651906;28.0966;-3.4648;23.8632;
5087171349651906;28.2186;-3.4892;23.8144;
5087171359651906;28.3162;-3.8918;23.6070;
5087171369651906;28.2918;-3.9284;23.5948;
5087171379651906;28.1210;-3.9650;23.7290;
5087171389651906;27.9380;-4.0016;23.9364;
5087171399651906;27.8770;-4.0992;24.1438;
5087171409651906;27.7672;-4.1846;24.2780;
5087171419651906;27.5720;-4.2456;24.5464;
5087171429651906;27.2548;-4.3310;24.9002;
5087171439651906;26.9986;-4.4408;25.2052;
5087171449651906;26.9254;-4.5140;25.3760;
5087171459651906;26.9132;-4.6360;25.4370;
5087171469651906;26.9132;-4.7458;25.4370;
5087171479651906;26.8522;-4.7458;25.4614;
5087171489651906;26.7668;-4.7824;25.5712;
5087171499651906;26.8400;-4.8556;25.4370;
5087171509651906;26.9254;-4.9532;25.3516;
5087171519651906;27.0108;-5.0630;25.2052;
5087171529651906;26.9864;-5.1606;25.1442;
5087171539651906;26.8766;-5.2460;25.2540;
5087171549651906;26.8522;-5.2826;25.2784;
5087171559651906;26.7912;-5.4168;25.3272;
5087171569651906;26.7058;-5.5144;25.3272;
5087171579651906;26.4984;-5.6120;25.6078;
5087171589651906;26.2544;-5.7096;25.8274;
5087171599651906;26.0104;-5.7462;26.0714;
5087171609651906;25.7786;-5.8316;26.3398;
5087171619651906;25.6810;-5.8804;26.4374;
5087171629651906;25.5346;-5.9536;26.5960;
5087171639651906;25.4248;-6.0512;26.7180;
5087171649651906;25.3638;-6.1732;26.8278;
5087171659651906;25.3760;-6.2220;26.7302;
5087171669651906;25.3882;-6.2586;26.6692;
5087171679651906;25.5468;-6.3440;26.4740;
5087171689651906;25.6932;-6.4660;26.2544;
5087171699651906;25.6810;-6.5758;26.2910;
5087171709651906;25.6566;-6.6734;26.2056;
5087171719651906;25.3272;-6.7954;26.4862;
5087171729651906;25.4004;-6.8320;26.2910;
5087171739651906;25.4614;-6.9052;26.1568;
5087171749651906;25.5590;-7.0150;26.0470;
5087171759651906;25.6322;-7.0882;25.9738;
5087171769651906;25.6444;-7.1492;25.9006;
5087171779651906;25.8518;-7.1980;25.5712;
5087171789651906;26.0958;-7.2468;25.3638;
5087171799651906;26.6204;-7.2590;24.7416;
5087171809651906;26.7302;-7.3078;24.6684;
5087171819651906;26.6814;-7.3688;24.7782;
5087171829651906;26.6692;-7.4054;24.7782;
5087171839651906;26.5960;-7.4786;24.8148;
5087171849651906;26.6448;-7.5030;24.7660;
5087171859651906;26.6326;-7.5030;24.7904;
5087171869651906;26.5716;-7.5274;24.9368;
5087171879651906;26.4618;-7.5640;25.0466;
5087171889651906;26.2788;-7.5518;25.2906;
5087171899651906;26.3154;-7.5518;25.2662;
5087171909651906;26.2910;-7.5884;25.3272;
5087171919651906;26.3520;-7.5518;25.3150;
5087171929651906;26.3764;-7.5152;25.3028;
5087171939651906;26.2788;-7.5274;25.4492;
5087171949651906;26.3276;-7.5274;25.3272;
5087171959651906;26.3154;-7.5274;25.4492;
5087171969651906;26.3642;-7.5396;25.3394;
5087171979651906;26.3642;-7.5396;25.4126;
5087171989651906;26.3642;-7.4908;25.4370;
5087171999651906;26.2300;-7.4908;25.5834;
5087172009651906;26.2300;-7.4542;25.5468;
5087172019651906;26.4008;-7.3932;25.3516;
5087172029651906;26.3276;-7.2712;25.4492;
5087172039651906;26.4008;-7.2102;25.3882;
5087172049651906;26.4130;-7.1248;25.4004;
5087172059651906;26.3764;-7.0760;25.3516;
5087172069651906;26.5472;-7.0150;25.1198;
5087172079651906;26.7302;-6.9540;24.8758;
5087172089651906;26.6936;-6.9052;24.9490;
5087172099651906;26.6570;-6.8564;25.0466;
5087172109651906;26.6936;-6.8320;24.9612;
5087172119651906;26.6326;-6.7222;24.9124;
5087172129651906;26.7058;-6.6246;24.8148;
5087172139651906;26.9132;-6.4538;24.5830;
5087172149651906;26.9986;-6.3440;24.4854;
5087172159651906;27.0230;-6.1610;24.4976;
5087172169651906;27.1938;-6.0024;24.2658;
5087172179651906;27.3768;-5.8316;23.9730;
5087172189651906;27.5842;-5.6242;23.7290;
5087172199651906;27.8160;-5.4656;23.5582;
5087172209651906;27.8770;-5.2582;23.4606;
5087172219651906;27.7794;-5.0264;23.5460;
5087172229651906;27.6818;-4.7702;23.7168;
5087172239651906;27.6818;-4.5506;23.6558;
5087172249651906;27.6452;-4.3188;23.7778;
5087172259651906;27.6452;-3.7454;24.1560;
5087172269651906;27.4256;-3.5136;24.4732;
5087172279651906;27.3524;-3.2818;24.5708;
5087172289651906;27.3402;-3.0622;24.6318;
5087172299651906;27.3402;-2.8548;24.6440;
5087172309651906;27.3036;-2.6962;24.6806;
5087172319651906;27.1694;-2.5376;24.9490;
5087172329651906;27.1206;-2.3668;24.9856;
5087172339651906;27.1084;-2.2082;24.9612;
5087172349651906;27.2914;-2.0374;24.7172;
5087172359651906;27.3524;-1.8666;24.5830;
5087172369651906;27.3280;-1.7568;24.6196;
5087172379651906;27.3646;-1.6348;24.6318;
5087172389651906;27.4500;-1.4396;24.5830;
5087172399651906;27.7550;-1.2688;24.1682;
5087172409651906;27.7306;-1.0858;23.9974;
5087172419651906;27.8770;-0.9638;23.8266;
5087172429651906;27.8770;-0.8418;23.8754;
5087172439651906;27.8770;-0.6466;23.8632;
5087172449651906;27.9502;-0.4636;23.7656;
5087172459651906;27.9746;-0.3294;23.7046;
5087172469651906;27.8892;-0.1952;23.8266;
5087172479651906;27.6086;-0.0610;24.1682;
5087172489651906;27.3280;0.1220;24.5220;
5087172499651906;26.9376;0.2196;24.7294;
5087172509651906;26.7302;0.4514;24.9856;
5087172519651906;26.4984;0.5734;25.2784;
5087172529651906;26.3642;0.7564;25.4980;
5087172539651906;26.1324;1.0004;25.7176;
