Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
3107355159730;42.9440;-7.0028;25.7542;
3107365159730;42.9440;-7.0028;25.7542;
3107376539521;42.5170;-7.0882;25.8274;
3107386539521;42.5780;-7.0272;25.7786;
3107396539521;42.7000;-6.9418;25.6932;
3107406539521;42.7854;-6.9784;25.4126;
3107416539521;42.8830;-6.9662;25.2174;
3107426539521;43.0904;-6.9296;24.9734;
3107436539521;43.1148;-6.9296;24.7782;
3107446539521;43.2002;-6.9052;24.6074;
3107456539521;43.4076;-6.8930;24.4610;
3107466539521;43.5418;-6.9296;24.2414;
3107476539521;43.5418;-7.0028;24.1804;
3107486539521;43.5174;-7.0516;24.2414;
3107496539521;43.4686;-7.0516;24.2902;
3107506539521;43.3344;-7.0882;24.4610;
3107516539521;43.3832;-7.0760;24.4732;
3107526539521;43.2490;-7.1614;24.5220;
3107536539521;43.2002;-7.1492;24.5342;
3107546539521;43.1148;-7.1370;24.6196;
3107556539521;43.0050;-7.1492;24.6318;
3107566539521;42.9440;-7.1492;24.6440;
3107576539521;43.0782;-7.2102;24.5830;
3107586539521;43.0050;-7.2712;24.5464;
3107596539521;42.9074;-7.3810;24.6318;
3107606539521;42.8952;-7.3810;24.7294;
3107616539521;42.8830;-7.4176;24.7782;
3107626539521;42.7732;-7.5152;24.8880;
3107636539521;42.7244;-7.4908;24.9856;
3107646539521;42.7610;-7.4664;25.0832;
3107656539521;42.5414;-7.4908;25.2296;
3107666539521;42.4438;-7.5884;25.3394;
3107676539521;42.3828;-7.6372;25.4126;
3107686539521;42.4194;-7.6738;25.4004;
3107696539521;42.3584;-7.7592;25.3272;
3107706539521;42.3828;-7.7470;25.2052;
3107716539521;42.4316;-7.8324;25.1686;
3107726539521;42.3828;-7.9056;25.1808;
3107736539521;42.2974;-7.9788;25.2662;
3107746539521;42.2974;-7.9666;25.2662;
3107756539521;42.2730;-7.9666;25.2418;
3107766539521;42.1876;-7.9666;25.2662;
3107776539521;42.1998;-7.9788;25.3394;
3107786539521;42.1388;-8.0398;25.4492;
3107796539521;42.1876;-8.1252;25.3394;
3107806539521;42.2364;-8.1374;25.3272;
3107816539521;42.4682;-8.1740;25.0710;
3107826539521;42.6146;-8.2716;24.7904;
3107836539521;42.8220;-8.2960;24.6074;
3107846539521;43.1026;-8.3570;24.3024;
3107856539521;43.2002;-8.3692;24.0828;
3107866539521;43.3344;-8.4180;23.9974;
3107876539521;43.3832;-8.4546;24.0340;
3107886539521;43.4442;-8.4912;23.8022;
3107896539521;43.4564;-8.4790;23.8876;
3107906539521;43.5540;-8.4790;23.9730;
3107916539521;43.5418;-8.5034;23.8510;
3107926539521;43.5174;-8.5400;23.8754;
3107936539521;43.6150;-8.6010;23.8510;
3107946539521;43.6394;-8.6132;23.7656;
3107956539521;43.7736;-8.5888;23.5582;
3107966539521;43.9200;-8.6010;23.5216;
3107976539521;43.9810;-8.6986;23.2898;
3107986539521;43.8834;-8.7596;23.3142;
3107996539521;43.9688;-8.8084;23.3264;
3108006539521;43.9810;-8.8206;23.2166;
3108016539521;44.0054;-8.8450;23.1190;
3108026539521;44.1884;-8.8572;22.9726;
3108036539521;44.0786;-8.9060;22.9970;
3108046539521;43.9078;-8.9670;23.0092;
3108056539521;43.8712;-8.9670;23.1434;
3108066539521;43.9932;-8.9792;22.9848;
3108076539521;43.9322;-9.0280;22.9604;
3108086539521;43.8224;-9.0768;23.1434;
3108096539521;43.7370;-9.1256;23.3264;
3108106539521;43.5296;-9.2232;23.4362;
3108116539521;43.4686;-9.2598;23.4606;
3108126539521;43.4198;-9.2964;23.5094;
3108136539521;43.3466;-9.3452;23.3996;
3108146539521;43.2002;-9.3574;23.4972;
3108156539521;43.1392;-9.4184;23.6558;
3108166539521;43.1026;-9.5038;23.6680;
3108176539521;42.9684;-9.5648;23.6924;
3108186539521;42.9318;-9.5526;23.8022;
3108196539521;42.8342;-9.6258;23.9364;
3108206539521;42.7122;-9.6746;24.0462;
3108216539521;42.5536;-9.6990;24.4122;
3108226539521;42.4560;-9.7234;24.5464;
3108236539521;42.3462;-9.7356;24.4976;
3108246539521;42.3218;-9.6990;24.4000;
3108256539521;42.3828;-9.6502;24.3512;
3108266539521;42.4194;-9.6868;24.2414;
3108276539521;42.4926;-9.6380;24.1804;
3108286539521;42.6512;-9.6380;23.9730;
3108296539521;42.7976;-9.6502;23.6558;
3108306539521;42.8220;-9.6868;23.5216;
3108316539521;42.8098;-9.6868;23.5216;
3108326539521;42.8952;-9.7478;23.4484;
3108336539521;43.0050;-9.7600;23.2532;
3108346539521;43.2490;-9.7356;23.1434;
3108356539521;43.5296;-9.7356;22.9116;
3108366539521;43.6394;-9.7356;22.7896;
3108376539521;43.8224;-9.7356;22.6798;
3108386539521;44.0664;-9.7234;22.4236;
3108396539521;44.2738;-9.7356;22.1918;
3108406539521;44.3348;-9.7112;22.1308;
3108416539521;44.4202;-9.7722;22.0576;
3108426539521;44.3836;-9.8332;21.8868;
3108436539521;44.2860;-9.8698;21.8258;
3108446539521;44.2250;-9.8576;22.0210;
3108456539521;43.9810;-9.8942;22.2162;
3108466539521;43.7736;-9.8942;22.3992;
3108476539521;43.6150;-9.8942;22.6676;
3108486539521;43.4808;-9.9186;22.8384;
3108496539521;43.3954;-9.9186;22.9604;
3108506539521;43.2368;-9.8942;23.2288;
3108516539521;43.0172;-9.9064;23.3752;
3108526539521;42.9440;-9.9674;23.3142;
3108536539521;42.9562;-9.9308;23.2776;
3108546539521;43.1270;-9.9064;23.2410;
3108556539521;43.1514;-9.9064;23.1312;
3108566539521;43.1758;-9.8454;23.1434;
3108576539521;43.1026;-9.8576;23.2410;
3108586539521;43.0050;-9.9064;23.2532;
3108596539521;42.9806;-9.9430;23.3630;
3108606539521;42.9806;-9.8942;23.5704;
3108616539521;42.8342;-9.9064;23.7534;
3108626539521;42.6268;-9.9674;23.9120;
3108636539521;42.6268;-9.9674;24.0950;
3108646539521;42.5292;-10.0406;24.2658;
3108656539521;42.3950;-10.0406;24.3878;
3108666539521;42.4438;-9.9552;24.4976;
3108676539521;42.6146;-9.8698;24.3878;
3108686539521;42.6390;-9.8576;24.2658;
3108696539521;42.7610;-9.7966;24.2658;
3108706539521;42.7610;-9.7600;24.3634;
3108716539521;42.7122;-9.7112;24.3024;
3108726539521;42.6634;-9.6380;24.3634;
3108736539521;42.6756;-9.5526;24.4366;
3108746539521;42.6024;-9.5892;24.4976;
3108756539521;42.4560;-9.6380;24.7660;
3108766539521;42.1754;-9.6990;25.0954;
3108776539521;42.0046;-9.7844;25.2174;
3108786539521;41.8704;-9.7844;25.3272;
3108796539521;41.8826;-9.8088;25.3882;
3108806539521;41.8216;-9.9186;25.3028;
3108816539521;41.8582;-10.0284;25.2052;
3108826539521;41.9558;-10.0772;25.0100;
3108836539521;42.0656;-10.0650;24.6318;
3108846539521;42.3950;-10.0894;24.1682;
3108856539521;42.7732;-10.0406;23.7412;
3108866539521;43.1636;-10.1138;23.3020;
3108876539521;43.2978;-10.2236;23.0458;
3108886539521;43.5418;-10.1748;22.8872;
3108896539521;43.6394;-10.1870;22.7164;
3108906539521;43.6272;-10.2236;22.7164;
3108916539521;43.6272;-10.2358;22.8018;
3108926539521;43.6516;-10.2114;22.7896;
3108936539521;43.4564;-10.2480;22.9238;
3108946539521;43.2490;-10.2236;23.0092;
3108956539521;43.2490;-10.1626;23.0580;
3108966539521;43.2368;-10.1992;22.9848;
3108976539521;43.2856;-10.1382;22.9848;
3108986539521;43.4076;-10.0772;22.9238;
3108996539521;43.3588;-10.1260;23.0092;
3109006539521;43.3222;-10.1016;23.0702;
3109016539521;43.4198;-10.0650;23.0458;
3109026539521;43.3954;-10.0040;23.1678;
3109036539521;43.2856;-9.9918;23.2410;
3109046539521;43.3588;-9.8698;23.2898;
3109056539521;43.2856;-9.8576;23.3996;
3109066539521;43.2002;-9.8088;23.4728;
3109076539521;43.3344;-9.7234;23.3752;
3109086539521;43.3588;-9.6746;23.4240;
3109096539521;43.3100;-9.6380;23.4484;
3109106539521;43.3710;-9.6380;23.4240;
3109116539521;43.4198;-9.6136;23.4728;
3109126539521;43.2490;-9.6258;23.5704;
3109136539521;43.2002;-9.6014;23.5582;
3109146539521;43.2612;-9.5526;23.6314;
3109156539521;43.1514;-9.5526;23.7656;
3109166539521;43.0904;-9.5282;23.8266;
3109176539521;43.0416;-9.5648;23.9242;
3109186539521;43.1148;-9.5648;23.8632;
3109196539521;43.1758;-9.5526;23.7168;
3109206539521;43.2490;-9.5526;23.5826;
3109216539521;43.3588;-9.5648;23.4606;
3109226539521;43.3588;-9.6136;23.3020;
3109236539521;43.3344;-9.6014;23.2288;
3109246539521;43.2368;-9.6014;23.2532;
3109256539521;43.2124;-9.5282;23.2898;
3109266539521;43.0050;-9.4672;23.4362;
3109276539521;42.9684;-9.4306;23.5216;
3109286539521;42.9074;-9.4306;23.6558;
3109296539521;42.8342;-9.3818;23.7046;
3109306539521;42.8952;-9.3208;23.7656;
3109316539521;43.0172;-9.2842;23.6314;
3109326539521;43.1392;-9.2476;23.5216;
3109336539521;43.2978;-9.1988;23.3020;
3109346539521;43.4686;-9.1744;23.2532;
3109356539521;43.3222;-9.1012;23.4484;
3109366539521;43.3222;-9.0280;23.5704;
3109376539521;43.3588;-8.9304;23.6436;
3109386539521;43.2002;-8.8694;23.7778;
3109396539521;43.1026;-8.7962;24.0462;
3109406539521;43.1026;-8.6742;24.2048;
3109416539521;42.9806;-8.6010;24.4366;
3109426539521;42.8586;-8.4668;24.6196;
3109436539521;42.9440;-8.3082;24.6684;
3109446539521;42.9684;-8.0764;24.6318;
3109456539521;42.9928;-7.8324;24.7172;
3109466539521;43.0904;-7.5152;24.8148;
3109476539521;43.1636;-7.2224;24.9002;
3109486539521;43.0172;-6.8808;25.0832;
3109496539521;43.1758;-6.5026;25.1564;
3109506539521;43.4442;-6.0634;25.0954;
3109516539521;43.5906;-5.6974;25.0954;
3109526539521;43.8834;-5.3680;25.0222;
3109536539521;44.1152;-5.0264;24.9368;
3109546539521;44.2738;-4.7824;24.9002;
3109556539521;44.4446;-4.4530;24.7904;
