TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
3100588523861682;1633455956432;40.243139860000;-111.653589990000;1370.7468;1.8000;7.4000;8.43571186;10.03236389;0.19416487;3.31963539;
3100589598474234;1633455958000;40.243167670000;-111.653534310000;1366.7627;1.9700;7.4000;5.27478886;7.35684299;1.23470640;32.97136688;
3100590595854598;1633455959000;40.243195620000;-111.653514160000;1366.6929;2.9500;358.1000;3.79009247;5.29426336;0.94047862;16.88556671;
3100591607349129;1633455960000;40.243238090000;-111.653503080000;1367.4800;4.7800;357.0000;3.79009247;4.22842789;0.57008773;4.83791161;
3100592601734337;1633455961000;40.243286300000;-111.653488490000;1369.5421;4.8500;1.9000;3.79009247;3.45963621;0.58258045;4.93016052;
3100593597064545;1633455962000;40.243351550000;-111.653468600000;1369.4679;5.8500;353.6000;3.79009247;3.38559532;0.66708320;4.84154749;
3100594607215065;1633455963000;40.243410170000;-111.653475760000;1370.9988;6.6300;358.2000;3.79009247;3.21386266;0.59816384;3.60285401;
3100595600813034;1633455964000;40.243469300000;-111.653467410000;1370.8149;6.4400;2.4000;3.79009247;2.97589469;0.86833173;6.84205723;
3100596594467148;1633455965000;40.243543140000;-111.653459280000;1370.8307;7.5300;3.4000;3.79009247;2.90081573;0.70178342;5.10414743;
3100597599180064;1633455966000;40.243618650000;-111.653452110000;1371.9751;7.6500;2.1000;3.79009247;2.84489608;0.70491135;5.08358479;
3100598599194543;1633455967000;40.243689300000;-111.653447570000;1372.5167;7.8700;357.8000;3.79009247;2.66864300;0.84202141;5.57617521;
3100599596655324;1633455968000;40.243755190000;-111.653444720000;1372.9899;7.9400;1.2000;3.79009247;2.65816021;0.35510561;1.60041249;
3100600601580844;1633455969000;40.243825040000;-111.653446150000;1373.4685;7.7900;0.9000;3.79009247;2.65360546;0.37202150;1.87515497;
3100601601890219;1633455970000;40.243897080000;-111.653446660000;1372.8331;8.0700;358.6000;3.79009247;2.50000000;0.26400757;1.30979705;
3100602598011573;1633455971000;40.243964610000;-111.653451800000;1372.9723;7.6500;356.9000;3.79009247;2.50000000;0.32015622;1.72000659;
3100603612332145;1633455972000;40.244026550000;-111.653450920000;1373.3347;6.4600;1.8000;3.79009247;2.50000000;0.44821870;2.84012389;
3100604606393864;1633455973000;40.244088530000;-111.653443980000;1373.2720;6.5300;2.6000;3.79009247;2.50000000;0.81841308;6.66716814;
3100605608022769;1633455974000;40.244135630000;-111.653439420000;1373.0629;5.0900;2.9000;3.79009247;2.50000000;0.97005153;9.85813618;
3100606606365634;1633455975000;40.244175650000;-111.653434610000;1373.9963;3.8400;5.4000;3.79009247;2.50000000;0.60307544;6.69176579;
3100607608184019;1633455976000;40.244206000000;-111.653429080000;1373.9669;2.7600;9.3000;3.79009247;2.50000000;0.33301651;5.28149891;
3100608600930893;1633455977000;40.244224050000;-111.653428920000;1374.4238;1.2300;345.8000;3.79009247;2.50000000;0.28017852;8.81861305;
3100609600563133;1633455978000;40.244236110000;-111.653428600000;1374.6436;0.7100;357.9000;3.79009247;2.50000000;0.38275319;14.95287514;
3100610602427872;1633455979000;40.244238700000;-111.653424460000;1374.2845;0.5700;358.4000;3.79009247;2.50000000;0.82377183;13.40156841;
