Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
79677522932349;-9.3233;0.9284;-2.8789;
79677533049119;-9.3951;0.8973;-2.8717;
79677543167557;-9.4741;0.7825;-2.7541;
79677553253130;-9.3951;0.6290;-2.5457;
79677563385578;-9.3497;0.6338;-2.5839;
79677573471151;-9.3760;0.6625;-2.6656;
79677583584588;-9.3832;0.6266;-2.6584;
79677593703859;-9.3209;0.6242;-2.7254;
79677603815005;-9.3281;0.6458;-2.7781;
79677613917869;-9.3664;0.5979;-2.8546;
79677624024692;-9.3760;0.5931;-2.8164;
79677634116463;-9.3401;0.6194;-2.7852;
79677644234692;-9.3329;0.6386;-2.7709;
79677654319484;-9.3449;0.6673;-2.7805;
79677664423234;-9.3855;0.6673;-2.7876;
79677674533494;-9.4813;0.6936;-2.8475;
79677684639901;-9.5195;0.7343;-2.8642;
79677694745994;-9.4597;0.7633;-2.7852;
79677704852974;-9.3855;0.7585;-2.7613;
79677714953911;-9.3018;0.7223;-2.5792;
79677725078078;-9.3066;0.7466;-2.5744;
79677735173078;-9.3377;0.7585;-2.5816;
79677745277349;-9.4549;0.7585;-2.6297;
79677755382557;-9.5315;0.7271;-2.7470;
79677765490578;-9.5076;0.6721;-2.8355;
79677775597661;-9.3903;0.6984;-2.8355;
79677785704015;-9.3329;0.7008;-2.5672;
79677795805265;-9.4454;0.7008;-2.5361;
79677805906619;-9.4932;0.6697;-2.4691;
79677816015161;-9.4358;0.6529;-2.5768;
79677826120213;-9.5100;0.5907;-2.8331;
79677836223234;-9.4717;0.4612;-2.9315;
79677846328859;-9.2898;0.3440;-2.8546;
79677856443026;-9.1699;0.3009;-2.8813;
79677866543911;-9.2106;0.2315;-2.8932;
79677876660890;-9.3305;0.1499;-2.8235;
79677886759744;-9.4789;0.0589;-2.7278;
79677896870265;-9.6108;-0.0057;-2.7494;
79677906942453;-9.5797;-0.0392;-2.8164;
79677917076932;-9.3497;-0.0873;-2.7924;
79677927190369;-9.1268;-0.0706;-2.7398;
79677937293911;-9.0909;-0.0392;-2.8789;
79677947392297;-9.1388;-0.0440;-3.0224;
79677957494328;-9.1890;-0.0706;-3.0751;
79677967605265;-9.3066;0.0661;-3.1950;
79677977714849;-9.4406;0.2841;-3.3290;
79677987817244;-9.4884;0.3272;-3.0440;
79677997915109;-9.4406;0.2578;-2.5289;
79678008024953;-9.6132;0.3488;-2.4284;
79678018141932;-9.9700;0.5859;-2.8475;
79678028240890;-9.8480;0.6482;-2.9818;
79678038347140;-9.3664;0.6482;-2.9530;
