Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
1628679700606002;-0.0734;0.0007;-0.0009;
1628679710713085;-0.0755;0.0007;0.0012;
1628679720810012;-0.0893;0.0071;-0.0052;
1628679730924960;-0.1043;0.0092;-0.0116;
1628679741014960;-0.1096;0.0060;-0.0158;
1628679751149231;-0.1000;0.0060;-0.0201;
1628679761215689;-0.0851;0.0071;-0.0212;
1628679771326262;-0.0648;0.0103;-0.0244;
1628679781438137;-0.0521;0.0134;-0.0244;
1628679791532564;-0.0435;0.0124;-0.0265;
1628679801637721;-0.0425;0.0113;-0.0297;
1628679811739023;-0.0457;0.0092;-0.0329;
1628679821843502;-0.0425;0.0092;-0.0350;
1628679831942096;-0.0329;0.0113;-0.0350;
1628679842055898;-0.0169;0.0124;-0.0350;
1628679852159283;-0.0105;0.0145;-0.0340;
1628679862264387;-0.0105;0.0145;-0.0329;
1628679872363606;-0.0095;0.0124;-0.0361;
1628679882473658;-0.0084;0.0103;-0.0361;
1628679892570481;-0.0020;0.0092;-0.0350;
1628679902674231;0.0033;0.0081;-0.0340;
1628679912779335;0.0065;0.0092;-0.0318;
1628679922881939;0.0055;0.0092;-0.0308;
1628679932978814;0.0023;0.0103;-0.0329;
1628679943087929;-0.0031;0.0113;-0.0308;
1628679953193189;-0.0084;0.0081;-0.0276;
1628679963300064;-0.0137;0.0060;-0.0254;
1628679973405221;-0.0105;0.0039;-0.0212;
1628679983514231;-0.0052;0.0007;-0.0169;
1628679993610429;0.0001;-0.0025;-0.0126;
1628680003752564;-0.0020;-0.0036;-0.0063;
1628680013820481;-0.0031;-0.0036;0.0023;
1628680023922512;-0.0041;-0.0068;0.0108;
1628680034021887;-0.0084;-0.0100;0.0182;
1628680044129908;-0.0095;-0.0174;0.0268;
1628680054233346;-0.0126;-0.0249;0.0342;
1628680064336992;-0.0137;-0.0313;0.0438;
1628680074447096;-0.0180;-0.0356;0.0513;
1628680084553814;-0.0212;-0.0377;0.0619;
1628680094670064;-0.0265;-0.0419;0.0758;
1628680104742356;-0.0350;-0.0430;0.0875;
1628680114862096;-0.0425;-0.0473;0.1003;
1628680124957512;-0.0521;-0.0515;0.1130;
1628680135063554;-0.0585;-0.0505;0.1290;
1628680145164023;-0.0659;-0.0526;0.1450;
1628680155270794;-0.0723;-0.0569;0.1589;
1628680165372460;-0.0787;-0.0654;0.1759;
1628680175474596;-0.0862;-0.0739;0.1919;
1628680185587512;-0.0936;-0.0814;0.2056;
1628680195698033;-0.1000;-0.0867;0.2152;
1628680205786210;-0.1085;-0.0856;0.2248;
1628680215893971;-0.1117;-0.0835;0.2344;
1628680225982096;-0.1234;-0.0846;0.2375;
1628680236112148;-0.1565;-0.0835;0.2375;
1628680246199439;-0.2268;-0.0824;0.2301;
1628680256329492;-0.3150;-0.0814;0.2194;
1628680266404231;-0.3907;-0.0824;0.2056;
1628680276537512;-0.4386;-0.0803;0.1981;
1628680286618085;-0.4578;-0.0718;0.1897;
1628680296717669;-0.4674;-0.0601;0.1770;
1628680306827721;-0.4855;-0.0494;0.1578;
1628680316961939;-0.5270;-0.0505;0.1429;
1628680327035846;-0.5473;-0.0558;0.1344;
1628680337140533;-0.5100;-0.0590;0.1301;
1628680347248450;-0.4248;-0.0579;0.1258;
1628680357364752;-0.3257;-0.0611;0.1290;
1628680367453658;-0.2150;-0.0643;0.1386;
1628680377547981;-0.1160;-0.0654;0.1461;
1628680387663242;-0.1362;-0.0739;0.1439;
1628680397784127;-0.1490;-0.0792;0.1386;
1628680407863867;-0.1543;-0.0750;0.1365;
1628680417969283;-0.1639;-0.0696;0.1397;
1628680428062773;-0.1703;-0.0611;0.1418;
1628680438214231;-0.1767;-0.0526;0.1397;
1628680448307929;-0.1788;-0.0430;0.1344;
1628680458382773;-0.1852;-0.0419;0.1301;
1628680468472721;-0.1820;-0.0505;0.1258;
1628680478587721;-0.1831;-0.0643;0.1194;
1628680488707356;-0.1863;-0.0718;0.1184;
1628680498796210;-0.1916;-0.0675;0.1130;
1628680508907564;-0.1991;-0.0632;0.1056;
1628680519001210;-0.1991;-0.0590;0.0960;
1628680529105794;-0.2023;-0.0441;0.0896;
1628680539227304;-0.2172;-0.0313;0.0864;
1628680549309648;-0.2236;-0.0249;0.0779;
1628680559429804;-0.2268;-0.0249;0.0662;
1628680569529908;-0.2268;-0.0249;0.0577;
1628680579623710;-0.2246;-0.0196;0.0502;
1628680589746627;-0.2268;-0.0079;0.0395;
1628680599843137;-0.2268;-0.0004;0.0342;
1628680609998085;-0.2204;0.0007;0.0353;
1628680620044179;-0.2225;-0.0121;0.0342;
1628680630161523;-0.2236;-0.0334;0.0172;
1628680640250950;-0.2948;-0.0622;-0.0105;
1628680650352512;-0.2608;-0.0760;0.0023;
1628680660444439;-0.2513;-0.0590;0.0150;
1628680670562200;-0.2916;-0.0643;0.0225;
1628680680679544;-0.2417;-0.0441;0.0278;
1628680690767669;-0.1810;0.0060;0.0289;
1628680700873398;-0.1650;0.0422;0.0246;
1628680710964335;-0.2545;0.0454;0.0193;
1628680721078502;-0.3321;0.0369;0.0140;
1628680731178085;-0.3204;0.0326;-0.0020;
1628680741282877;-0.2842;0.0241;-0.0286;
1628680751399648;-0.2598;0.0017;-0.0510;
1628680761508658;-0.1905;-0.0068;-0.0606;
1628680771606262;-0.1192;0.0134;-0.0702;
1628680781703867;-0.1586;0.0230;-0.0957;
1628680791816887;-0.2342;0.0134;-0.1181;
1628680801914492;-0.2289;0.0273;-0.1405;
1628680812012096;-0.2193;0.0401;-0.1724;
1628680822129596;-0.2087;0.0422;-0.1980;
1628680832227200;-0.1543;0.0550;-0.2044;
1628680842324804;-0.0936;0.0699;-0.1969;
1628680852437200;-0.0340;0.0848;-0.1927;
1628680862534804;0.0108;0.0848;-0.2001;
1628680872632408;0.0694;0.0784;-0.2140;
1628680882750012;0.1439;0.0827;-0.2246;
1628680892847617;0.1727;0.0806;-0.2172;
1628680902945221;0.1993;0.0699;-0.1948;
1628680913054179;0.2313;0.0593;-0.1746;
1628680923151783;0.2377;0.0220;-0.1703;
1628680933249387;0.2750;0.0220;-0.1927;
1628680943372617;0.2963;0.0614;-0.2129;
1628680953470221;0.2334;0.0443;-0.1895;
1628680963567825;0.2132;0.0316;-0.1618;
1628680973681887;0.1791;0.0624;-0.1501;
1628680983779492;0.0353;0.0614;-0.1597;
1628680993897721;-0.0936;0.0081;-0.1756;
1628681003995377;-0.1085;-0.0441;-0.1778;
1628681014092981;-0.0744;-0.0164;-0.2001;
1628681024199700;-0.1149;0.0422;-0.2129;
1628681034297304;-0.1767;0.0656;-0.2300;
1628681044394908;-0.2065;0.0827;-0.2214;
1628681054514283;-0.2502;0.1029;-0.1937;
1628681064611887;-0.2905;0.1274;-0.1799;
1628681074709492;-0.3193;0.1242;-0.2140;
1628681084822617;-0.3566;0.0774;-0.2758;
1628681094920221;-0.3385;0.0326;-0.3003;
1628681105017825;-0.2852;0.0177;-0.2662;
1628681115130742;-0.1831;0.0348;-0.2374;
1628681125228346;0.0129;0.0848;-0.2044;
1628681135325950;0.1791;0.1850;-0.1575;
1628681145439700;0.1333;0.2872;-0.1597;
1628681155537304;-0.0137;0.2606;-0.2087;
1628681165634908;0.0545;0.2318;-0.2118;
1628681175752304;0.0747;0.2670;-0.3834;
1628681185849908;-0.0819;0.0571;-0.5057;
1628681195947512;0.2579;-0.1272;-0.3226;
1628681206054908;0.9820;0.0379;-0.1096;
1628681216152512;1.2664;0.0944;-0.0372;
1628681226250117;1.3133;0.0507;-0.0073;
1628681236387981;1.4113;0.0443;0.0182;
1628681246485585;1.5837;0.0731;0.0182;
1628681256583189;1.7180;0.1157;0.0364;
1628681266688762;1.5710;0.0294;0.0981;
1628681276786367;1.4156;-0.0068;0.1067;
1628681286883971;1.3570;0.1008;0.0790;
1628681297001054;1.0821;0.0518;0.0885;
1628681307098658;0.8852;-0.0142;0.0822;
1628681317196262;0.8533;0.0784;0.0225;
1628681327311054;0.7009;0.0880;-0.0190;
1628681337408658;0.5795;0.0774;-0.0105;
1628681347506262;0.4698;0.1104;0.0001;
1628681357654127;0.3314;0.0486;-0.0340;
1628681367751731;0.2366;0.0124;-0.0766;
1628681377849335;0.1674;0.0209;-0.1128;
1628681387924596;0.0811;-0.0473;-0.1842;
1628681398022200;0.1152;-0.0419;-0.2140;
1628681408119804;0.1610;0.0007;-0.2001;
1628681418264492;0.1908;-0.0366;-0.1980;
1628681428362096;0.2398;-0.0015;-0.2044;
1628681438459700;0.2025;0.0571;-0.2076;
1628681448529856;0.1695;0.0624;-0.2353;
1628681458627460;0.1184;0.0848;-0.2459;
1628681468725064;0.0065;0.0688;-0.2097;
1628681478891106;0.0044;0.0220;-0.1927;
1628681488988710;0.1045;0.0241;-0.1788;
1628681499086314;0.1631;0.0092;-0.1330;
1628681509191419;0.2771;-0.0441;-0.0830;
1628681519289023;0.4549;0.0113;-0.0531;
1628681529386627;0.4857;-0.0025;0.0161;
1628681539473919;0.4932;-0.0760;0.0630;
1628681549571523;0.6679;-0.0206;0.0736;
1628681559669127;0.6807;-0.0313;0.1045;
1628681569796887;0.6210;-0.0632;0.1514;
1628681579894492;0.6402;-0.0089;0.1599;
1628681589992096;0.4815;0.0145;0.1844;
1628681600114179;0.2835;-0.0025;0.1865;
1628681610211783;0.1557;0.0646;0.1482;
1628681620309387;-0.0148;0.0859;0.1599;
1628681630418137;-0.0308;0.0667;0.1493;
1628681640515742;0.0033;0.1061;0.1269;
1628681650613346;-0.0457;0.0742;0.1834;
1628681660755481;-0.0350;0.0294;0.1844;
1628681670853085;0.0449;0.0593;0.1823;
1628681680950689;0.0236;0.0518;0.2130;
1628681691039075;0.0470;0.0571;0.1897;
1628681701136679;0.1269;0.0603;0.2205;
1628681711234283;0.1897;0.0145;0.2759;
1628681721350637;0.2846;0.0571;0.2780;
1628681731448242;0.3515;0.1157;0.2759;
1628681741545846;0.3250;0.0869;0.3057;
1628681751663346;0.3346;0.0880;0.3100;
1628681761760898;0.2824;0.0784;0.3313;
1628681771858502;0.1897;0.0912;0.3547;
1628681781956106;0.1418;0.0859;0.3345;
1628681792082512;0.0992;0.0816;0.3430;
1628681802180117;0.0161;0.0923;0.3441;
1628681812277721;0.0108;0.0475;0.3132;
1628681822386992;-0.0041;-0.0206;0.3238;
1628681832484596;-0.0041;-0.0228;0.3004;
1628681842582200;0.0033;-0.0111;0.2770;
1628681852706158;0.0023;-0.0324;0.3047;
1628681862803762;0.0374;0.0252;0.2908;
1628681872901367;0.0310;0.0081;0.2620;
1628681883018137;0.0470;-0.0419;0.2770;
1628681893115742;0.0470;-0.0707;0.2706;
1628681903213346;0.0395;-0.1431;0.2482;
1628681913326575;0.0342;-0.1357;0.2450;
1628681923424179;0.0449;-0.0643;0.2216;
1628681933521783;0.0502;0.0294;0.2290;
1628681943625064;0.0577;0.1423;0.2631;
1628681953722669;0.0449;0.1615;0.2322;
1628681963820273;0.0012;0.1562;0.2067;
1628681973941887;-0.0340;0.1487;0.2216;
1628681984039492;-0.1138;0.1104;0.2003;
1628681994137096;-0.2044;0.0593;0.2056;
1628682004282512;-0.3033;0.0156;0.1727;
1628682014385117;-0.3896;-0.0057;0.1322;
1628682024487721;-0.4535;-0.0047;0.1429;
1628682034563085;-0.5025;-0.0004;0.1077;
1628682044665689;-0.5217;0.0124;0.1130;
1628682054768294;-0.5228;0.0273;0.1173;
1628682064882096;-0.5292;0.0561;0.1205;
1628682074984700;-0.5579;0.0731;0.1365;
1628682085087304;-0.5782;0.0699;0.0640;
1628682095197617;-0.5494;-0.0004;0.0566;
1628682105300221;-0.5334;-0.0462;0.0715;
1628682115402825;-0.5260;-0.0079;0.0960;
1628682125503450;-0.4951;-0.0217;0.1109;
1628682135606054;-0.4695;-0.0483;0.0928;
1628682145708658;-0.4418;-0.0398;0.1386;
1628682155817200;-0.4343;-0.0260;0.1280;
1628682165919856;-0.4056;-0.0068;0.1237;
1628682176022408;-0.4258;0.0071;0.1141;
1628682186133971;-0.4567;-0.0142;0.1354;
1628682196236575;-0.4780;-0.0164;0.1375;
1628682206339179;-0.4802;0.0028;0.1333;
1628682216439075;-0.5302;0.0007;0.1407;
1628682226541679;-0.5973;-0.0238;0.1290;
1628682236644283;-0.6421;-0.0270;0.1216;
1628682246743033;-0.6218;-0.0079;0.1077;
1628682256845637;-0.5707;0.0635;0.1280;
1628682266948242;-0.6037;0.1754;0.1067;
1628682277050169;-0.7049;0.1562;0.1205;
1628682287152773;-0.7656;0.0827;0.1003;
1628682297255377;-0.7710;-0.0185;0.1216;
1628682307381783;-0.7699;-0.0963;0.1003;
1628682317484387;-0.7774;-0.0739;0.1152;
1628682327586992;-0.7912;-0.0387;0.1344;
1628682337683450;-0.7859;-0.0164;0.1514;
1628682347786054;-0.7976;0.0252;0.1503;
1628682357888658;-0.8690;0.0465;0.1461;
1628682367999283;-0.9285;0.0933;0.1280;
1628682378101887;-1.0137;0.0912;0.1248;
1628682388204492;-1.1000;0.0656;0.1162;
1628682398359752;-1.1383;0.0667;0.0949;
1628682408462356;-1.1618;0.0774;0.0896;
1628682418564960;-1.2022;0.0795;0.0672;
1628682428605325;-1.1895;0.0944;0.0598;
1628682438737096;-1.2054;0.0955;0.0523;
1628682448839700;-1.2172;0.0987;0.0481;
1628682458942356;-1.2236;0.0997;0.0268;
1628682469028971;-1.2097;0.0646;0.0150;
1628682479131575;-1.2065;0.0869;0.0150;
1628682489234179;-1.1841;0.1104;0.0140;
1628682499324179;-1.1884;0.1008;0.0172;
1628682509426783;-1.1682;0.0912;0.0108;
1628682519529439;-1.1149;0.1040;0.0150;
1628682529649908;-1.0968;0.1509;0.0001;
1628682539752460;-1.1607;0.1551;0.0129;
1628682549855064;-1.2321;0.1434;0.0044;
1628682559965898;-1.1735;0.1434;0.0012;
1628682570068502;-1.1532;0.1754;-0.0073;
1628682580171106;-1.2193;0.1775;-0.0116;
1628682590293658;-1.2981;0.1541;0.0023;
1628682600396262;-1.2939;0.1413;-0.0244;
1628682610498814;-1.2289;0.1541;-0.0467;
1628682620589387;-1.2757;0.1732;-0.0691;
1628682630691992;-1.3439;0.1775;-0.0659;
1628682640794596;-1.3844;0.1732;-0.0691;
1628682650898502;-1.4046;0.1700;-0.0979;
1628682661001106;-1.4025;0.1700;-0.1224;
1628682671103710;-1.4196;0.1924;-0.1533;
1628682681217252;-1.4590;0.2169;-0.1618;
1628682691319856;-1.5057;0.2340;-0.1820;
1628682701422460;-1.5004;0.2638;-0.2236;
1628682711521783;-1.4940;0.2893;-0.2545;
1628682721624387;-1.4972;0.3011;-0.2885;
1628682731726992;-1.4707;0.3489;-0.2822;
1628682741837200;-1.4835;0.3457;-0.3098;
1628682751939804;-1.4909;0.3320;-0.3503;
1628682762042408;-1.4281;0.3371;-0.3727;
1628682772157669;-1.3865;0.3616;-0.4057;
1628682782260273;-1.3471;0.3712;-0.4482;
1628682792362877;-1.2779;0.3616;-0.4578;
1628682802468242;-1.2076;0.3563;-0.4631;
1628682812570846;-1.1170;0.3680;-0.4876;
1628682822673450;-1.1245;0.3595;-0.5089;
1628682832786262;-1.1160;0.3744;-0.5409;
1628682842888867;-1.0979;0.3734;-0.5845;
1628682852992252;-1.0648;0.3712;-0.6037;
1628682863094856;-1.0371;0.3893;-0.6261;
1628682873197460;-1.0201;0.3872;-0.6389;
1628682883289335;-0.9999;0.3893;-0.6634;
1628682893391939;-0.9540;0.4085;-0.7049;
1628682903494544;-0.9082;0.4256;-0.7315;
1628682913600429;-0.8837;0.4373;-0.7390;
1628682923703033;-0.8604;0.4320;-0.7614;
1628682933805637;-0.7827;0.3957;-0.7827;
1628682943913450;-0.6794;0.3574;-0.8040;
1628682954016054;-0.5814;0.3521;-0.8072;
1628682964118658;-0.4844;0.3277;-0.7965;
1628682974226367;-0.3896;0.2808;-0.7997;
1628682984328971;-0.2640;0.2638;-0.7965;
1628682994431575;-0.1341;0.2819;-0.7869;
1628683004508085;-0.0648;0.2638;-0.7688;
1628683014610689;0.0193;0.2233;-0.7571;
1628683024713294;0.1312;0.1754;-0.7411;
1628683034837825;0.1812;0.1136;-0.7262;
1628683044940429;0.2334;0.1232;-0.7070;
1628683055043033;0.2462;0.1509;-0.7017;
1628683065153762;0.2611;0.1722;-0.6825;
1628683075256367;0.2611;0.1647;-0.6708;
