TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
2763994574406496;1633119363449;40.242881120000;-111.639948090000;1377.4562;0.0000;-3000.0000;9.45783615;10.55425262;0.08062258;-1.00000000;
2763995626886288;1633119365000;40.242856250000;-111.639973690000;1379.7452;0.0000;-3000.0000;5.71692228;6.83745527;0.08062258;-1.00000000;
2763996634620141;1633119366000;40.242855830000;-111.639970990000;1377.9133;0.5300;170.2000;4.35579777;5.51474476;1.12507772;74.10054016;
2763997625568735;1633119367000;40.242850440000;-111.639962420000;1378.1892;1.4500;170.5000;3.88562512;4.58918333;0.13601470;3.77220750;
2763998627636287;1633119368000;40.242833100000;-111.639955520000;1376.6517;1.8800;172.9000;3.79009247;4.13641691;0.14422205;2.81466389;
2763999623381234;1633119369000;40.242806240000;-111.639955520000;1376.4895;3.3800;180.1000;3.79009247;3.33815622;0.14422205;1.53145111;
2764000628258317;1633119370000;40.242768960000;-111.639964990000;1376.7792;4.9500;183.4000;3.79009247;3.02717566;0.05830952;0.42819884;
2764001631747692;1633119371000;40.242724460000;-111.639967210000;1376.3743;5.9800;176.1000;3.79009247;2.75515699;0.06708204;0.37505856;
2764002631775452;1633119372000;40.242670260000;-111.639965180000;1375.7334;6.5600;177.1000;3.79009247;2.81430340;0.18027757;0.98928255;
2764003618695139;1633119373000;40.242608580000;-111.639964550000;1375.2468;7.7100;180.5000;3.79009247;2.56323433;0.18027757;0.83603495;
2764004624393576;1633119374000;40.242536630000;-111.639963920000;1374.7828;8.0700;179.2000;3.79009247;2.50000000;0.05830952;0.26207682;
2764005626855815;1633119375000;40.242456600000;-111.639961390000;1374.4402;8.4400;179.5000;3.79009247;2.50000000;0.63513780;4.12407827;
2764006622245190;1633119376000;40.242386720000;-111.639962660000;1374.2219;8.5000;179.8000;3.79009247;2.50000000;0.64350605;4.10216522;
2764007627351075;1633119377000;40.242313320000;-111.639958280000;1373.4471;8.1700;180.3000;3.79009247;2.50000000;0.05000000;0.25678745;
2764008630448262;1633119378000;40.242235510000;-111.639956630000;1373.6904;8.2100;180.5000;3.79009247;2.50000000;0.05830952;0.24641103;
2764009637618782;1633119379000;40.242160950000;-111.639949410000;1373.5374;8.0100;178.1000;3.79009247;2.50000000;0.05000000;0.25164041;
2764010640392272;1633119380000;40.242085430000;-111.639944010000;1373.4452;8.3900;176.9000;3.79009247;2.50000000;0.05000000;0.23509440;
2764011637710552;1633119381000;40.242012150000;-111.639939160000;1373.8003;8.0400;176.2000;3.79009247;2.50000000;0.05830952;0.27125716;
2764012640425969;1633119382000;40.241936730000;-111.639929560000;1373.5103;8.0800;177.3000;3.79009247;2.50000000;0.14422205;0.66768378;
2764013642149354;1633119383000;40.241863330000;-111.639930710000;1373.8271;8.0200;179.4000;3.79009247;2.50000000;0.70802540;4.65918255;
2764014641057114;1633119384000;40.241791210000;-111.639927950000;1373.7902;7.5300;178.8000;3.79009247;2.50000000;0.77006495;5.25713873;
2764015637097478;1633119385000;40.241734410000;-111.639923260000;1373.7349;6.2100;180.0000;3.79009247;2.50000000;0.30805844;1.88906062;
2764016630618832;1633119386000;40.241682590000;-111.639927620000;1374.1169;5.5900;183.0000;3.79009247;2.50000000;0.72201109;6.76367188;
2764017626003415;1633119387000;40.241647040000;-111.639937120000;1373.4355;4.5100;185.3000;3.79009247;2.50000000;1.16503215;4.85602283;
2764018625088466;1633119388000;40.241614000000;-111.639944920000;1373.5354;3.3500;177.2000;3.79009247;2.50000000;1.08558738;9.15140343;
2764019623980497;1633119389000;40.241586720000;-111.639940430000;1372.5737;3.0700;166.8000;3.79009247;2.50000000;1.14908659;14.42564964;
2764020622562268;1633119390000;40.241546270000;-111.639931330000;1372.3488;4.2000;171.5000;3.79009247;2.50000000;1.07703292;2.07550716;
2764021624194194;1633119391000;40.241497160000;-111.639923070000;1372.5928;5.2600;184.5000;3.79009247;2.50000000;1.08558738;3.05062342;
2764022628480236;1633119392000;40.241441090000;-111.639932200000;1372.4612;6.1600;188.7000;3.79009247;2.50000000;1.06850362;4.03590107;
2764023641596589;1633119393000;40.241376750000;-111.639933320000;1372.3992;7.0200;183.9000;3.79009247;2.50000000;1.06850362;4.86480379;
2764024621209610;1633119394000;40.241304020000;-111.639932890000;1372.1084;7.6200;182.5000;3.79009247;2.50000000;1.07703292;5.49153328;
2764025637186641;1633119395000;40.241234780000;-111.639934420000;1371.9257;7.8300;183.5000;3.79009247;2.50000000;1.06850362;5.68637609;
2764026634958359;1633119396000;40.241163710000;-111.639930140000;1371.8531;8.1000;183.1000;3.79009247;2.50000000;1.22114706;5.92635775;
2764027625042525;1633119397000;40.241094590000;-111.639934770000;1372.0686;7.7400;183.0000;3.79009247;2.50000000;1.44941366;6.24677610;
2764028630639973;1633119398000;40.241031180000;-111.639936350000;1371.7965;7.0400;182.4000;3.79009247;2.50000000;1.09931803;6.37731838;
2764029629924608;1633119399000;40.240975640000;-111.639941520000;1371.7817;6.6900;194.9000;3.79009247;2.50000000;1.22967470;6.73293304;
2764030629680649;1633119400000;40.240921110000;-111.639959670000;1370.9449;6.3700;206.1000;3.79009247;2.50000000;1.46710598;7.09508085;
2764031624607836;1633119401000;40.240873650000;-111.640008520000;1370.9430;6.0000;225.2000;3.79009247;2.50000000;1.12898183;7.29752350;
2764032624132107;1633119402000;40.240838680000;-111.640066810000;1370.7052;6.0100;232.4000;3.79009247;2.50000000;1.07703292;7.25591755;
2764033627874242;1633119403000;40.240805440000;-111.640125110000;1371.1107;5.8300;242.1000;3.79009247;2.50000000;1.07703292;7.36587667;
2764034624506689;1633119404000;40.240785090000;-111.640180630000;1370.6449;5.5400;249.5000;3.79009247;2.50000000;1.09077954;7.53531837;
2764035627491689;1633119405000;40.240768740000;-111.640243820000;1370.6101;5.6200;261.4000;3.79009247;2.50000000;1.11830223;7.57888460;
2764036623521168;1633119406000;40.240759910000;-111.640311890000;1370.4436;5.8100;273.7000;3.79009247;2.50000000;1.10453606;7.55858374;
2764037622966324;1633119407000;40.240759500000;-111.640385130000;1370.4919;6.0400;276.0000;3.79009247;2.50000000;1.10136282;7.16561699;
2764038622527521;1633119408000;40.240762900000;-111.640453740000;1370.2076;5.9500;276.4000;3.79009247;2.50000000;1.10136282;6.82400322;
2764039630827469;1633119409000;40.240767430000;-111.640524720000;1370.0934;6.0900;276.8000;3.79009247;2.50000000;1.06850362;6.58074522;
2764040623793458;1633119410000;40.240769050000;-111.640600350000;1370.4279;6.1300;274.6000;3.79009247;2.50000000;1.06850362;6.34146309;
2764041625972260;1633119411000;40.240771920000;-111.640669390000;1369.9468;6.1500;274.7000;3.79009247;2.50000000;1.08558738;6.21999693;
2764042624334082;1633119412000;40.240774360000;-111.640738470000;1369.8798;6.1500;274.7000;3.79009247;2.50000000;1.06850362;6.04985476;
2764043626318769;1633119413000;40.240775490000;-111.640815010000;1369.7074;6.1800;273.3000;3.79009247;2.50000000;1.08226609;5.86376715;
2764044631021634;1633119414000;40.240777160000;-111.640890810000;1369.5833;6.0700;271.6000;3.79009247;2.50000000;1.07703292;5.79072857;
2764045626399758;1633119415000;40.240779780000;-111.640961730000;1369.6605;5.7300;272.9000;3.79009247;2.50000000;1.06850362;5.71449232;
2764046621112362;1633119416000;40.240783720000;-111.641025470000;1369.9019;5.2800;276.0000;3.79009247;2.50000000;1.08226609;5.72536516;
2764047622785591;1633119417000;40.240790700000;-111.641079430000;1369.4441;4.8200;281.1000;3.79009247;2.50000000;1.09603834;5.79744387;
2764048626395642;1633119418000;40.240797830000;-111.641130410000;1369.5109;4.4900;286.8000;3.79009247;2.50000000;1.10453606;5.90223551;
2764049622942100;1633119419000;40.240809090000;-111.641174120000;1369.2212;4.0600;278.6000;3.79009247;2.50000000;1.09931803;6.02504683;
2764050622138767;1633119420000;40.240807370000;-111.641220490000;1369.6206;3.7200;247.2000;3.79009247;2.50000000;1.10788083;6.22847223;
