Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
3979786616467825;36.4902;-20.1056;13.8226;
3979786626467825;36.4902;-20.1056;13.8226;
3979786637867252;36.2340;-20.0202;13.7738;
3979786647867252;36.3438;-20.0568;13.3346;
3979786657867252;36.6488;-20.0202;13.0906;
3979786667867252;36.8318;-20.0324;12.9198;
3979786677867252;36.9050;-20.0568;12.8100;
3979786687867252;37.1612;-20.0568;12.5538;
3979786697867252;37.5516;-20.0446;12.1024;
3979786707867252;37.8566;-20.0324;11.7120;
3979786717867252;38.3690;-20.0446;11.1142;
3979786727867252;38.7716;-20.0202;10.8458;
3979786737867252;38.8936;-20.0324;10.7116;
3979786747867252;39.1498;-19.9958;10.4676;
3979786757867252;39.3572;-19.9958;10.2846;
3979786767867252;39.3084;-20.0080;10.2968;
3979786777867252;39.1864;-20.0446;10.4310;
3979786787867252;39.1010;-20.0568;10.5164;
3979786797867252;38.9912;-20.1056;10.6506;
3979786807867252;38.9058;-20.1544;10.6994;
3979786817867252;38.8692;-20.1544;10.7116;
3979786827867252;38.7228;-20.1910;10.8580;
3979786837867252;38.5642;-20.1910;10.9556;
3979786847867252;38.4910;-20.1422;11.1142;
3979786857867252;38.3690;-20.1422;11.2118;
3979786867867252;38.3080;-20.1422;11.2850;
3979786877867252;38.2348;-20.1178;11.5534;
3979786887867252;38.1738;-20.0690;11.6510;
3979786897867252;38.1616;-20.0568;11.6998;
3979786907867252;38.0518;-20.0202;11.8584;
3979786917867252;38.0640;-20.0202;11.9804;
3979786927867252;38.0396;-20.0690;11.9682;
3979786937867252;38.1128;-20.0080;11.8828;
3979786947867252;38.2348;-19.9958;11.7608;
3979786957867252;38.3324;-19.9714;11.5290;
3979786967867252;38.3568;-19.9714;11.4436;
3979786977867252;38.3690;-20.0080;11.4192;
3979786987867252;38.4910;-20.0812;11.2240;
3979786997867252;38.5154;-20.1056;11.1264;
3979787007867252;38.5276;-20.1300;11.1508;
3979787017867252;38.4422;-20.1422;11.1874;
3979787027867252;38.3446;-20.1788;11.2606;
3979787037867252;38.2470;-20.1910;11.4192;
