Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
689863942900483;-9.5100;-0.5040;-2.0282;
689863947939962;-9.5845;-0.4968;-2.1051;
689863953010587;-9.5701;-0.5351;-2.1218;
689863958050014;-9.5414;-0.5734;-2.0593;
689863963089494;-9.5390;-0.5758;-2.0836;
689863968111421;-9.5533;-0.5614;-2.1051;
689863973142254;-9.5797;-0.5758;-2.0931;
689863978164181;-9.5414;-0.5973;-2.1099;
689863983285275;-9.5749;-0.6335;-2.0716;
689863988307202;-9.5797;-0.6742;-2.0186;
689863993382566;-9.5725;-0.7005;-2.0210;
689863998404494;-9.5725;-0.7149;-2.0186;
689864003491108;-9.5749;-0.7268;-2.0931;
689864008582306;-9.5629;-0.7484;-2.0692;
689864013620952;-9.5510;-0.7603;-2.0883;
689864018665691;-9.5797;-0.7962;-2.0545;
689864023723139;-9.5749;-0.7890;-2.0859;
689864028755275;-9.5605;-0.8106;-2.0836;
689864033822671;-9.5868;-0.8201;-2.1027;
689864038877046;-9.5629;-0.8345;-2.0521;
689864043934650;-9.5868;-0.8632;-2.0545;
689864048991264;-9.5821;-0.8560;-2.0450;
689864054048556;-9.5940;-0.8417;-2.0306;
689864059114181;-9.6132;-0.8560;-2.0163;
689864064149233;-9.5725;-0.8946;-2.0210;
689864069216473;-9.5773;-0.8755;-2.0186;
689864074259650;-9.5773;-0.8850;-2.0043;
689864079297046;-9.5940;-0.9305;-2.0258;
689864084368348;-9.6515;-0.9401;-2.0740;
689864089408712;-9.6084;-0.9832;-2.0210;
689864094479129;-9.5797;-0.9712;-2.0330;
689864099519546;-9.5916;-0.9855;-2.1625;
689864104583921;-9.5677;-1.0047;-2.1482;
689864109627879;-9.5845;-1.0454;-2.1266;
689864114698921;-9.6156;-1.0693;-2.0593;
689864119749077;-9.5868;-1.0765;-2.0859;
689864124827566;-9.6108;-1.0502;-2.0521;
689864129860483;-9.5773;-1.0884;-2.0692;
689864134916421;-9.5629;-1.1004;-1.9660;
689864139982202;-9.6802;-1.0813;-1.9014;
689864145027046;-9.5892;-1.0717;-2.4021;
689864150082202;-9.5510;-1.0741;-2.2582;
689864155141160;-9.6060;-1.1291;-1.8296;
689864160188660;-9.5366;-1.0478;-2.0498;
689864165245379;-9.5964;-1.0119;-2.1577;
689864170341264;-9.6275;-1.0262;-2.0067;
689864175374650;-9.6060;-1.0621;-1.9014;
689864180390952;-9.5892;-1.0597;-1.9540;
689864185474337;-9.5964;-1.0358;-1.9875;
689864190528244;-9.6012;-1.0143;-1.9851;
689864195573608;-9.6347;-0.9975;-2.0521;
689864200612098;-9.6299;-0.9927;-2.0931;
689864205682566;-9.5988;-0.9712;-2.0907;
689864210717775;-9.5821;-0.9951;-2.0979;
689864215793712;-9.5749;-0.9592;-2.1745;
689864220844702;-9.6323;-0.9401;-2.1864;
689864225900431;-9.5629;-0.9640;-2.1075;
689864230933608;-9.5629;-1.0095;-2.0426;
689864236012046;-9.6012;-0.9568;-2.0450;
689864241056629;-9.6084;-0.9712;-2.0139;
689864246124650;-9.6227;-0.9903;-1.9301;
689864251182983;-9.6012;-0.9855;-1.8942;
689864256220223;-9.6132;-0.9568;-1.9349;
689864261307983;-9.6036;-0.9568;-1.9493;
689864266344962;-9.5940;-0.9664;-1.9493;
689864271418348;-9.6036;-1.0214;-2.0019;
689864276458504;-9.6036;-1.0071;-2.0740;
689864281513973;-9.5845;-0.9855;-2.1505;
689864286564441;-9.6251;-0.9832;-2.1482;
689864291622827;-9.6227;-1.0071;-2.1218;
689864296670379;-9.5677;-1.0334;-2.1051;
689864301729181;-9.6012;-1.0023;-2.1410;
689864306782879;-9.5988;-0.9927;-2.1290;
689864311838973;-9.6084;-1.0860;-2.0907;
689864316892462;-9.6108;-1.1171;-2.0091;
689864321941837;-9.6203;-1.1100;-1.9493;
689864327001525;-9.6108;-1.1076;-1.9253;
689864332078139;-9.6156;-1.1100;-1.9588;
689864337112671;-9.5916;-1.0836;-1.9469;
689864342167254;-9.5845;-1.0621;-1.9995;
689864347221212;-9.5821;-1.0502;-2.0258;
689864352295535;-9.5749;-1.0478;-2.0019;
689864357333035;-9.6323;-1.0167;-2.0378;
689864362386629;-9.6323;-1.0167;-2.0907;
689864367440223;-9.6323;-0.9760;-2.1194;
689864372486629;-9.6227;-0.9185;-2.1458;
689864377552566;-9.5797;-0.8608;-2.1338;
689864382598712;-9.5677;-0.8130;-2.1170;
689864387659962;-9.5701;-0.7938;-2.0812;
689864392708921;-9.6227;-0.7531;-2.0498;
689864397772723;-9.7591;-0.7101;-1.8823;
689864402830483;-9.3353;-0.8632;-2.1553;
689864407846473;-9.6012;-0.6670;-1.9205;
689864412926733;-9.5773;-0.5877;-1.7527;
689864417991629;-9.5438;-0.4992;-2.0836;
689864423028087;-9.5605;-0.5279;-2.1434;
689864428110900;-9.6323;-0.5495;-1.9445;
