Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
2891607662061;0.0435;0.0201;-0.1296;
2891617775238;0.0467;0.0233;-0.1317;
2891627865811;0.0670;0.0244;-0.1285;
2891637995655;0.0989;0.0244;-0.1253;
2891648086436;0.1245;0.0180;-0.1232;
2891658186540;0.1565;0.0158;-0.1178;
2891668327061;0.1810;0.0148;-0.1115;
2891678405499;0.1873;0.0105;-0.1093;
2891688527426;0.1820;0.0073;-0.1061;
2891698646488;0.1767;0.0084;-0.1019;
2891708735863;0.1660;0.0105;-0.0976;
2891718851697;0.1405;0.0116;-0.0955;
2891728963676;0.1000;0.0148;-0.0944;
2891739072738;0.0563;0.0169;-0.0912;
2891749183572;0.0073;0.0180;-0.0901;
2891759290655;-0.0140;0.0158;-0.0838;
2891769407738;-0.0044;0.0180;-0.0763;
2891779506228;-0.0044;0.0137;-0.0678;
2891789622322;-0.0065;0.0105;-0.0624;
2891799731905;-0.0076;0.0052;-0.0550;
2891809840551;-0.0076;0.0020;-0.0486;
2891819952634;-0.0087;-0.0012;-0.0443;
2891830067738;-0.0087;-0.0033;-0.0379;
2891840171905;-0.0076;0.0020;-0.0326;
2891850278155;-0.0097;0.0041;-0.0273;
2891860387582;-0.0129;0.0063;-0.0220;
2891870498207;-0.0172;0.0105;-0.0198;
2891880593988;-0.0193;0.0095;-0.0177;
2891890712843;-0.0193;0.0084;-0.0145;
2891900826801;-0.0150;0.0052;-0.0092;
2891910925863;-0.0140;0.0009;-0.0039;
2891921061593;-0.0140;-0.0055;-0.0007;
2891931148572;-0.0119;-0.0108;-0.0007;
2891941265915;0.0031;-0.0140;0.0015;
2891951389874;0.0350;-0.0119;0.0068;
2891961483363;0.0766;-0.0065;0.0164;
2891971595499;0.1288;-0.0012;0.0260;
2891981694405;0.1873;0.0031;0.0356;
2891991815238;0.2438;0.0041;0.0473;
2892001940238;0.2875;-0.0001;0.0569;
2892012054405;0.3162;-0.0044;0.0696;
2892022152374;0.3397;-0.0108;0.0824;
2892032249197;0.3535;-0.0182;0.0940;
2892042349613;0.3599;-0.0236;0.1015;
2892052462113;0.3887;-0.0257;0.1079;
2892062591488;0.4462;-0.0246;0.1217;
2892072722270;0.5164;-0.0236;0.1334;
2892082819145;0.5750;-0.0257;0.1419;
2892092914509;0.6112;-0.0278;0.1462;
2892103039874;0.6549;-0.0278;0.1451;
2892113133415;0.6847;-0.0257;0.1419;
2892123244822;0.6719;-0.0300;0.1324;
2892133352738;0.6708;-0.0246;0.1196;
2892143463259;0.6389;-0.0129;0.1068;
2892153586749;0.5409;-0.0129;0.0856;
2892163681488;0.4377;-0.0108;0.0579;
2892173794509;0.3493;-0.0023;0.0334;
2892183909405;0.2481;-0.0023;0.0079;
2892194015238;0.1288;-0.0065;-0.0166;
2892204131280;0.0297;-0.0012;-0.0390;
2892214248415;-0.0214;0.0063;-0.0582;
2892224347113;-0.0065;0.0116;-0.0710;
2892234459509;0.0041;0.0084;-0.0752;
2892244570447;0.0233;0.0041;-0.0784;
2892254690238;0.0776;0.0073;-0.0752;
2892264789926;0.1543;0.0041;-0.0656;
2892274894249;0.2342;-0.0023;-0.0518;
