Sensor: bosch_bmp380 Pressure Sensor Non-wakeup
Vendor: Bosch
TimestampPres [ns]; Pres [mBar]
2891654821280;849.5650;
2891694843415;849.5575;
2891734842947;849.5550;
2891774843155;849.5425;
2891814843155;849.5388;
2891854845759;849.5400;
2891894843988;849.5313;
2891934845030;849.5225;
2891974843155;849.5200;
2892014844197;849.5162;
2892054841905;849.5212;
2892094841332;849.5162;
2892134832634;849.5137;
2892174820082;849.5112;
2892214821488;849.5087;
2892254820447;849.5087;
2892294842634;849.5112;
2892334845238;849.5150;
2892374848676;849.5112;
2892414846801;849.5062;
2892454850447;849.5112;
2892494848676;849.5100;
2892534846593;849.5100;
2892574845499;849.5125;
2892614841593;849.5162;
2892654846801;849.5112;
2892694847113;849.5112;
2892734849926;849.5112;
2892774843415;849.5137;
2892814839822;849.5137;
2892854844509;849.5075;
2892894847582;849.5037;
2892934849405;849.5025;
2892974844718;849.5000;
2893014820447;849.5000;
2893054817947;849.5000;
2893094819509;849.5012;
2893134819093;849.5037;
2893174820082;849.5012;
2893214841593;849.5012;
2893254844718;849.4975;
2893294845499;849.5050;
2893334846072;849.5037;
2893374847582;849.5125;
2893414841072;849.5075;
2893454844718;849.5075;
2893494846280;849.5125;
2893534844197;849.5150;
2893574844718;849.5187;
2893614843155;849.5187;
2893654842113;849.5125;
2893694844509;849.5137;
2893734845499;849.5187;
2893774845499;849.5150;
2893814846593;849.5112;
2893854845238;849.5125;
2893894844509;849.5000;
2893934842947;849.5025;
2893974819613;849.4975;
2894014819822;849.5025;
2894054825238;849.4962;
2894094819926;849.4987;
2894134844509;849.5062;
2894174843676;849.5062;
2894214845238;849.5050;
2894254845030;849.5050;
2894294845238;849.5075;
2894334844197;849.5025;
2894374851488;849.5100;
2894414845030;849.5137;
2894454845759;849.5187;
2894494845238;849.5175;
2894534842947;849.5162;
2894574848155;849.5162;
2894614842947;849.5137;
2894654844197;849.5162;
2894694845759;849.5162;
2894734845499;849.5237;
2894774846280;849.5137;
2894814846280;849.5175;
2894854848363;849.5012;
2894894820343;849.5012;
2894934818780;849.4987;
2894974819405;849.5075;
2895014817582;849.5062;
2895054843155;849.5087;
2895094871801;849.5112;
2895134844197;849.5175;
2895174846072;849.5162;
2895214841905;849.5237;
2895254849405;849.5250;
2895294844197;849.5250;
2895334845759;849.5325;
2895374844718;849.5350;
2895414853051;849.5287;
2895454846280;849.5300;
2895494847582;849.5313;
2895534845759;849.5287;
2895574845030;849.5212;
2895614818572;849.5313;
2895654846593;849.5338;
2895694845030;849.5200;
2895734850238;849.5200;
2895774844718;849.5087;
2895814823884;849.5100;
2895854818832;849.5075;
2895894823155;849.5125;
2895934820134;849.5112;
2895974842947;849.5062;
2896014844718;849.5162;
2896054848884;849.5175;
2896094846801;849.5050;
2896134846593;849.5137;
2896174843155;849.5087;
2896214841072;849.5050;
2896254847582;849.5050;
2896294845030;849.5025;
2896334848884;849.5087;
2896374845030;849.5075;
2896414839509;849.5087;
2896454845238;849.5112;
2896494845030;849.5075;
2896534845030;849.5237;
2896574846593;849.5162;
2896614845238;849.5162;
2896654845759;849.5150;
2896694819197;849.5187;
2896734819613;849.5187;
2896774818780;849.5212;
2896814826176;849.5112;
2896854819509;849.5075;
2896894843988;849.5000;
2896934846072;849.5100;
2896974843988;849.5162;
2897014844197;849.5125;
2897054845030;849.5212;
2897094845759;849.5112;
2897134842947;849.5137;
2897174845030;849.5200;
2897214840030;849.5212;
2897254848884;849.5250;
2897294842947;849.5300;
2897334849665;849.5400;
2897374848363;849.5500;
2897414844197;849.5462;
2897454847322;849.5525;
2897494845759;849.5575;
2897534847113;849.5500;
2897574846593;849.5562;
2897614859249;849.5550;
2897654813572;849.5575;
2897694827009;849.5625;
2897734819926;849.5587;
2897774820343;849.5562;
2897814840863;849.5525;
2897854845759;849.5512;
2897894843155;849.5512;
2897934844509;849.5625;
2897974844509;849.5637;
2898014843155;849.5625;
2898054845759;849.5500;
2898094847582;849.5437;
2898134844509;849.5325;
2898174845030;849.5313;
2898214842634;849.5200;
2898254850238;849.5262;
2898294845759;849.5150;
2898334846280;849.5225;
2898374844718;849.5250;
2898414846801;849.5125;
2898454850447;849.5175;
2898494847322;849.5125;
2898534841332;849.5137;
2898574825447;849.5125;
2898614819197;849.5150;
2898654820082;849.5050;
2898694820655;849.5025;
2898734847582;849.4925;
2898774845499;849.5012;
2898814845238;849.5075;
2898854847843;849.5037;
2898894851488;849.5075;
2898934844197;849.5087;
2898974845030;849.5212;
2899014845030;849.5250;
2899054847113;849.5350;
2899094844718;849.5363;
2899134843988;849.5313;
2899174845759;849.5413;
2899214842426;849.5487;
2899254846593;849.5525;
2899294847113;849.5550;
2899334844509;849.5612;
2899374848363;849.5662;
2899414845499;849.5600;
2899454841905;849.5700;
2899494820447;849.5512;
2899534818572;849.5487;
2899574818676;849.5687;
2899614820968;849.5963;
2899654846072;849.5950;
2899694849405;849.5938;
2899734845030;849.5912;
2899774842947;849.5938;
2899814843155;849.5912;
2899854842634;849.5938;
2899894843988;849.5887;
2899934843415;849.5988;
2899974846280;849.5900;
2900014843676;849.5825;
2900054845499;849.5725;
2900094846280;849.5575;
2900134845499;849.5487;
2900174842947;849.5425;
2900214840551;849.5262;
2900254840030;849.5100;
2900294850968;849.4937;
2900334846280;849.4800;
2900374849405;849.4650;
2900414818259;849.4575;
2900454819249;849.4437;
2900494818363;849.4425;
2900534820030;849.4362;
2900574843676;849.4375;
2900614845030;849.4337;
2900654844197;849.4387;
2900694843415;849.4412;
2900734843988;849.4450;
2900774842113;849.4500;
2900814844509;849.4512;
2900854841905;849.4587;
2900894844197;849.4725;
2900934842426;849.4812;
2900974844197;849.4862;
2901014844718;849.4887;
2901054845499;849.4812;
2901094845030;849.4688;
2901134842426;849.4675;
2901174845238;849.4713;
2901214842947;849.4713;
2901254845499;849.4800;
2901294847113;849.4862;
2901334826801;849.4812;
2901374830759;849.4812;
2901414817738;849.4675;
2901454819665;849.4800;
2901494849197;849.4812;
2901534844718;849.4975;
2901574842634;849.5012;
2901614846593;849.5212;
2901654846072;849.5287;
2901694844718;849.5375;
2901734843988;849.5413;
2901774843676;849.5475;
2901814842113;849.5487;
2901854847113;849.5550;
2901894847113;849.5512;
2901934843155;849.5500;
2901974843415;849.5537;
2902014847582;849.5512;
2902054847582;849.5363;
2902094843988;849.5300;
2902134845030;849.5375;
2902174845759;849.5375;
2902214847582;849.5313;
2902254830759;849.5425;
2902294819926;849.5450;
2902334824822;849.5612;
2902374819509;849.5800;
2902414839822;849.5762;
2902454847582;849.5637;
2902494844509;849.5587;
2902534842634;849.5537;
2902574844197;849.5500;
2902614845238;849.5462;
2902654842113;849.5375;
2902694848676;849.5375;
2902734849405;849.5350;
2902774841332;849.5313;
2902814846801;849.5388;
2902854843415;849.5375;
2902894843415;849.5388;
2902934848676;849.5300;
2902974839822;849.5287;
2903014845030;849.5137;
2903054847113;849.5187;
2903094846072;849.5212;
2903134819197;849.5200;
2903174818051;849.5162;
2903214818363;849.5175;
2903254818468;849.5212;
2903294818259;849.5137;
2903334845030;849.5212;
2903374844197;849.5225;
2903414845030;849.5237;
2903454845759;849.5200;
2903494847582;849.5262;
2903534849926;849.5237;
2903574846593;849.5212;
2903614845238;849.5275;
2903654842634;849.5137;
2903694843155;849.5187;
2903734844718;849.4962;
2903774847582;849.5125;
2903814845030;849.5075;
2903854844509;849.5075;
2903894843155;849.5075;
2903934844718;849.5137;
2903974844509;849.5187;
2904014845030;849.5187;
2904054844718;849.5050;
2904094820655;849.4937;
2904134818676;849.4750;
2904174819665;849.4412;
2904214818988;849.4100;
2904254843415;849.3987;
2904294844718;849.3737;
2904334843988;849.3700;
2904374844718;849.3500;
2904414845759;849.3500;
2904454847582;849.3337;
2904494844197;849.3350;
2904534846280;849.3562;
2904574844718;849.3538;
2904614844509;849.3612;
2904654844718;849.3438;
2904694841593;849.3237;
2904734842634;849.3000;
2904774843415;849.2875;
2904814848155;849.3012;
2904854847322;849.3050;
2904894843155;849.3225;
2904934838988;849.3162;
2904974845759;849.3300;
2905014820447;849.3200;
2905054818572;849.3325;
2905094822113;849.3387;
2905134817843;849.3538;
2905174837947;849.3587;
2905214837165;849.3575;
2905254844197;849.3600;
2905294843988;849.3675;
2905334845238;849.3550;
2905374843415;849.3312;
2905414840551;849.3200;
2905454845030;849.3087;
2905494844197;849.3012;
2905534845030;849.2937;
2905574845238;849.2900;
2905614844197;849.3012;
2905654845499;849.3012;
2905694845238;849.3012;
2905734844718;849.3075;
2905774845499;849.3012;
2905814845030;849.3025;
2905854845499;849.2825;
2905894841332;849.2937;
2905934818884;849.2863;
2905974820030;849.2850;
2906014819822;849.2825;
2906054818780;849.2787;
2906094843415;849.2838;
2906134845238;849.2863;
2906174845759;849.2987;
2906214840551;849.2987;
2906254842947;849.3000;
2906294845499;849.3012;
2906334844718;849.2900;
2906374844197;849.2888;
2906414845759;849.2900;
2906454845238;849.2838;
2906494848155;849.2762;
2906534847582;849.2775;
2906574846280;849.2813;
2906614845499;849.2800;
2906654843415;849.2775;
