Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
5252712893929890;-9.5052;-0.6694;-2.2702;
5252712904005568;-9.4789;-0.6742;-2.2415;
5252712914187130;-9.4669;-0.6479;-2.2199;
5252712924262807;-9.4621;-0.6215;-2.2415;
5252712934420203;-9.4908;-0.6191;-2.2558;
5252712944534370;-9.4741;-0.6359;-2.2678;
5252712954614265;-9.4525;-0.6670;-2.2391;
5252712964728901;-9.4980;-0.6359;-2.2080;
5252712974828849;-9.4813;-0.6766;-2.1769;
5252712984929838;-9.5195;-0.7484;-2.1960;
5252712995034630;-9.5243;-0.8393;-2.1840;
5252713005099109;-9.5076;-0.9138;-2.1290;
5252713015233120;-9.5390;-1.0023;-2.1529;
5252713025298588;-9.5701;-1.0549;-2.1386;
5252713035430724;-9.5653;-1.1076;-2.1458;
5252713045543380;-9.5510;-1.1988;-2.1314;
5252713055629786;-9.5438;-1.2562;-2.1410;
5252713065738536;-9.5390;-1.2754;-2.1697;
5252713075833224;-9.5557;-1.3424;-2.1721;
5252713085917338;-9.5510;-1.3878;-2.1505;
5252713096039995;-9.5486;-1.3591;-2.1912;
5252713106144057;-9.5462;-1.3208;-2.2415;
5252713116246870;-9.5414;-1.3232;-2.2534;
5252713126336453;-9.5701;-1.3232;-2.2415;
5252713136447078;-9.5438;-1.2993;-2.2415;
5252713146552286;-9.5243;-1.3065;-2.2415;
5252713156653328;-9.5462;-1.3567;-2.2463;
5252713166773276;-9.5243;-1.3663;-2.2367;
5252713176856713;-9.5342;-1.3161;-2.2558;
5252713186955411;-9.5533;-1.2538;-2.2247;
5252713197060411;-9.5414;-1.1390;-2.2199;
5252713207156088;-9.5195;-1.0406;-2.2032;
5252713217271297;-9.4860;-0.9042;-2.1817;
5252713227365359;-9.4789;-0.7699;-2.2319;
5252713237473015;-9.4741;-0.6191;-2.2175;
5252713247576661;-9.4549;-0.4657;-2.2175;
5252713257684057;-9.4549;-0.3652;-2.1793;
5252713267789265;-9.4621;-0.2500;-2.1745;
5252713277901349;-9.4406;-0.1591;-2.1505;
5252713287989370;-9.4478;-0.0392;-2.1410;
5252713298093536;-9.4310;0.0781;-2.1218;
5252713308198224;-9.4214;0.1953;-2.1673;
5252713318300620;-9.4119;0.4421;-2.2750;
5252713328403432;-9.4095;0.5788;-2.2869;
5252713338501349;-9.4167;0.5812;-2.1840;
5252713348607911;-9.4645;0.6314;-2.1577;
5252713358707963;-9.4119;0.7032;-2.2247;
5252713368813640;-9.4095;0.7585;-2.2750;
5252713378941401;-9.4190;0.7633;-2.3375;
5252713389011036;-9.4071;0.7585;-2.3180;
5252713399123120;-9.3927;0.7657;-2.2223;
5252713409216974;-9.4310;0.8136;-2.1888;
5252713419323953;-9.4190;0.9260;-2.2199;
5252713429418588;-9.4047;1.0172;-2.2463;
5252713439554578;-9.3808;1.0699;-2.2463;
5252713449697078;-9.4334;1.0771;-2.2487;
5252713459743224;-9.4190;1.0986;-2.2774;
5252713469833849;-9.4095;1.0819;-2.2582;
5252713479929630;-9.4262;1.0627;-2.2295;
5252713490044474;-9.4478;1.0507;-2.2199;
5252713500141401;-9.4669;1.0172;-2.2223;
5252713510319422;-9.4454;1.0077;-2.2343;
5252713520345672;-9.4334;1.0002;-2.2822;
5252713530477807;-9.4190;1.0220;-2.2510;
5252713540571088;-9.4334;1.0986;-2.1912;
5252713550649578;-9.4525;1.1512;-2.1936;
5252713560773068;-9.4621;1.2230;-2.2080;
5252713570856870;-9.4525;1.2398;-2.2534;
5252713580966245;-9.4382;1.2494;-2.2606;
5252713591066661;-9.3999;1.2494;-2.2415;
5252713601188224;-9.4406;1.2063;-2.2463;
5252713611309995;-9.4693;1.1632;-2.2534;
5252713621387390;-9.4549;1.0914;-2.2271;
5252713631513745;-9.4741;1.0388;-2.1912;
5252713641609318;-9.4454;0.9141;-2.1290;
5252713651694995;-9.4621;0.8351;-2.1147;
5252713661787130;-9.4789;0.8638;-2.1266;
5252713671902078;-9.4956;0.8782;-2.1769;
5252713682012703;-9.4932;0.8255;-2.2080;
5252713692114682;-9.4813;0.7394;-2.2510;
5252713702214682;-9.4549;0.6505;-2.2391;
5252713712296140;-9.4693;0.5716;-2.2080;
5252713722419786;-9.5004;0.5022;-2.2152;
5252713732540984;-9.5219;0.4469;-2.2391;
5252713742631245;-9.4932;0.3775;-2.2510;
5252713752728224;-9.4980;0.2913;-2.2845;
5252713762828745;-9.4837;0.1738;-2.2893;
5252713772903068;-9.5195;0.0541;-2.1888;
5252713783034057;-9.5219;-0.0272;-2.1362;
5252713793127390;-9.5414;0.1211;-2.1242;
5252713803232078;-9.4167;0.0230;-2.4356;
5252713813339161;-9.2656;0.2626;-2.8140;
5252713823431765;-9.3808;0.3559;-2.7589;
5252713833536245;-9.4358;0.7343;-2.5648;
5252713843651036;-9.3975;1.1584;-2.4284;
5252713853754995;-9.3640;1.3167;-2.1769;
5252713863861974;-9.4502;1.4483;-2.7541;
5252713873953953;-9.3664;1.6639;-3.1352;
5252713884051713;-9.2584;1.7261;-2.8499;
5252713894156870;-9.3281;1.5200;-2.3925;
5252713904259370;-9.4071;1.0026;-1.8679;
5252713914366297;-9.3664;0.5979;-1.6187;
