TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
5252715300794831;1635608077000;40.233848590000;-111.651792510000;1371.8560;0.0000;-3000.0000;11.13678551;17.04562378;0.07810250;-1.00000000;
5252716308983268;1635608078000;40.233852600000;-111.651787710000;1371.9314;0.0000;-3000.0000;7.68477535;12.00966454;0.07211103;-1.00000000;
5252717322175039;1635608079000;40.233857190000;-111.651781210000;1371.5786;0.0000;-3000.0000;6.58239031;10.38000107;0.07211103;-1.00000000;
5252718328060716;1635608080000;40.233866620000;-111.651774310000;1370.9283;0.0000;-3000.0000;5.63667917;8.95544052;0.07211103;-1.00000000;
5252719328448163;1635608081000;40.233871260000;-111.651766830000;1370.4287;0.0000;-3000.0000;4.73359823;7.35579634;0.07211103;-1.00000000;
5252720330033736;1635608082000;40.233871570000;-111.651759040000;1370.0835;0.0000;-3000.0000;4.36167526;6.37445545;0.07211103;-1.00000000;
5252721327049204;1635608083000;40.233873300000;-111.651753930000;1370.5112;0.0000;-3000.0000;4.27681637;5.97929525;0.07211103;-1.00000000;
5252722330285089;1635608084000;40.233869660000;-111.651752900000;1370.9984;0.0000;-3000.0000;4.32058573;5.87730360;0.07211103;-1.00000000;
5252723327095766;1635608085000;40.233868080000;-111.651751070000;1371.3042;0.0000;-3000.0000;4.31729078;5.75686646;0.08062258;-1.00000000;
5252724329501547;1635608086000;40.233869470000;-111.651741430000;1371.1459;0.0000;-3000.0000;4.11079073;5.30233002;0.07211103;-1.00000000;
5252725331104307;1635608087000;40.233900770000;-111.651618180000;1369.1036;1.8200;357.9000;3.79009247;4.49899340;0.17029387;3.89308357;
5252726321020087;1635608088000;40.233916960000;-111.651636470000;1369.3984;1.6500;355.8000;3.79009247;3.98260665;0.63411355;18.95834351;
5252727326259358;1635608089000;40.233943080000;-111.651652770000;1369.4252;3.3700;349.0000;3.79009247;3.69755244;0.72006947;11.10234547;
