TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1456062410964497;1637087901000;40.243122490000;-111.633384590000;1411.4016;0.0000;-3000.0000;11.16187286;14.71802807;0.46010870;-1.00000000;
1456063416918507;1637087902000;40.243105920000;-111.633345400000;1409.2772;0.0000;-3000.0000;8.28675556;11.67707062;0.08602326;-1.00000000;
1456064416812309;1637087903000;40.243085020000;-111.633374450000;1413.7423;0.0000;-3000.0000;6.65807962;9.18535233;0.08602326;-1.00000000;
1456065419468611;1637087904000;40.243052140000;-111.633366760000;1414.4618;0.2300;188.8000;6.62506294;9.24328327;1.13371074;91.97396088;
1456066431387412;1637087905000;40.243036910000;-111.633349150000;1414.3812;1.6000;192.1000;5.12265921;7.38059521;0.08944272;1.97793424;
1456067419521787;1637087906000;40.243019510000;-111.633344390000;1417.5422;2.1200;142.2000;4.31275940;5.76562786;0.21954498;3.62724113;
1456068428048453;1637087907000;40.243004410000;-111.633333510000;1419.7992;2.1700;133.3000;4.01703787;5.20599127;0.46647614;7.43059778;
1456069405390224;1637087908000;40.242971040000;-111.633313980000;1418.8135;3.1500;154.9000;3.80066299;4.71772814;0.45793012;4.97320986;
1456070413688036;1637087909000;40.242935890000;-111.633304940000;1417.1666;3.8800;172.5000;3.79009247;4.46845055;0.22472206;2.05499315;
1456071417582671;1637087910000;40.242892570000;-111.633298430000;1417.4468;4.8000;176.0000;3.79009247;3.73427486;0.12206556;0.99237663;
1456072414984546;1637087911000;40.242840530000;-111.633291850000;1418.0942;5.2000;175.5000;3.79009247;3.12589669;0.10000000;0.86308581;
1456073414951681;1637087912000;40.242791360000;-111.633279720000;1418.0128;5.6700;167.7000;3.79009247;3.02756596;0.11401755;0.85445285;
1456074416573243;1637087913000;40.242731550000;-111.633271340000;1417.5699;6.2300;168.9000;3.79009247;2.79805160;0.12206556;0.73495495;
