Sensor: OnePlus Fusion Light Sensor
Vendor: OnePlus
TimestampLight [ns]; Light [lux]
259516662869810;19435.0000;
259516796201529;19606.0000;
259516862883821;19867.0000;
259516996222310;20035.0000;
259517062887779;20157.0000;
259517196214341;20392.0000;
259517329548925;20754.0000;
259517396222154;21066.0000;
259517529526737;21359.0000;
259517596223508;21218.0000;
259517729548925;21117.0000;
259517796192883;20948.0000;
259517929546737;20558.0000;
259517996220487;20198.0000;
259518129545175;19757.0000;
259518196184237;19365.0000;
259518329540800;18810.0000;
259518396213091;17527.0000;
259518529516737;15451.0000;
259518596184237;13314.0000;
259518729538821;10811.0000;
259518862851425;11256.0000;
259518929504133;11887.0000;
259519062870800;11594.0000;
259519129535279;10162.0000;
259519262842154;9682.0000;
259519329533716;9632.0000;
259519462867050;9912.0000;
259519529533091;10698.0000;
259519662858508;11664.0000;
259519729526321;10815.0000;
259519862862466;8694.0000;
259519929501216;7815.0000;
259520062859213;7504.0000;
259520196191974;7393.0000;
259520262835203;7342.0000;
259520396189630;7311.0000;
259520462852078;7260.0000;
259520596185620;7209.0000;
259520662827078;7192.0000;
259520796184578;7189.0000;
259520862852391;7219.0000;
259520996167182;7291.0000;
259521062823953;7294.0000;
259521196177599;7288.0000;
259521262851453;7325.0000;
259521396167911;7340.0000;
259521462846036;7318.0000;
259521596179891;7261.0000;
259521729484630;7250.0000;
259521796172078;7350.0000;
259521929506141;7364.0000;
259521996172911;7374.0000;
259522129485724;7402.0000;
259522196172495;7451.0000;
259522329500828;7623.0000;
259522396165828;7847.0000;
259522529497911;8178.0000;
259522596168641;8967.0000;
259522729539474;10414.0000;
259522796137130;9235.0000;
259522929492547;8695.0000;
259522996162286;7904.0000;
259523129471974;7821.0000;
259523262823849;8259.0000;
259523329489786;9283.0000;
259523462798536;9715.0000;
259523529465932;10144.0000;
259523662822703;10198.0000;
259523729485307;9518.0000;
259523862793328;8935.0000;
259523929482963;8764.0000;
259524062818641;8549.0000;
259524129480411;8806.0000;
259524262802547;9052.0000;
259524329481557;9009.0000;
259524462812963;9067.0000;
259524529454682;9214.0000;
259524662810099;9520.0000;
259524796143432;9099.0000;
259524862783953;8432.0000;
259524996142495;7582.0000;
259525062801870;6874.0000;
259525196139057;6541.0000;
259525262773536;6093.0000;
259525396140203;6126.0000;
259525462804161;7007.0000;
259525596109891;8518.0000;
259525662786557;8075.0000;
259525796131974;7955.0000;
259525862797495;7638.0000;
259525996106974;5707.0000;
259526129460620;5166.0000;
259526196129786;5236.0000;
259526329436661;4960.0000;
259526396126453;4678.0000;
259526529458641;4718.0000;
259526596122807;4775.0000;
259526729455307;4040.0000;
259526796124161;4103.0000;
259526929457495;4325.0000;
259526996095516;3899.0000;
259527129453328;4061.0000;
259527196123953;4208.0000;
259527329449266;3959.0000;
259527396097391;3707.0000;
259527529447703;3746.0000;
259527662783328;3588.0000;
259527729423224;3701.0000;
259527862779474;3677.0000;
259527929444474;3535.0000;
259528062762495;3354.0000;
259528129421557;3243.0000;
259528262777182;3052.0000;
259528329442182;2852.0000;
259528462754266;2682.0000;
259528529438120;2615.0000;
259528662771297;1207.0000;
259528729439161;1177.0000;
259528862765411;2606.0000;
259528929434786;3042.0000;
259529062767807;3220.0000;
259529196075516;3391.0000;
259529262767078;3488.0000;
259529396101661;3371.0000;
259529462741141;3384.0000;
259529596097807;3341.0000;
259529662756036;3274.0000;
259529796092130;3121.0000;
259529862733328;2972.0000;
259529996090047;2792.0000;
259530062758745;2730.0000;
259530196065463;2775.0000;
259530262736661;2870.0000;
259530396086036;3037.0000;
259530462756974;3235.0000;
259530596058536;3506.0000;
259530729418120;3714.0000;
259530796081141;3834.0000;
259530929388588;4026.0000;
259530996077599;4263.0000;
259531129409370;4232.0000;
259531196077911;4205.0000;
259531329394161;4145.0000;
259531396082391;4095.0000;
259531529408953;3974.0000;
259531596048953;3844.0000;
259531729403224;3704.0000;
259531796072911;3591.0000;
259531929396661;3476.0000;
259532062728328;3137.0000;
259532129400203;2838.0000;
259532262737391;2405.0000;
259532329376245;1068.0000;
259532462731974;1008.0000;
259532529396870;1029.0000;
259532662706245;1136.0000;
259532729365828;1250.0000;
259532862726141;1348.0000;
259532929395203;1377.0000;
259533062707391;2678.0000;
