Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
583772649548107;44.3836;8.4302;-6.3806;
583772659548107;44.3836;8.4302;-6.3806;
583772670934566;44.1640;8.4424;-6.1610;
583772680934566;44.2982;8.4790;-6.2220;
583772690934566;44.4324;8.4912;-6.2586;
583772700934566;44.4934;8.5156;-6.2586;
583772710934566;44.5910;8.4912;-6.3440;
583772720934566;44.6642;8.4912;-6.4294;
583772730934566;44.7618;8.5156;-6.4538;
583772740934566;44.8472;8.4912;-6.5514;
583772750934566;45.0912;8.4912;-6.6734;
583772760934566;45.1278;8.4912;-6.6612;
583772770934566;45.1034;8.4790;-6.6734;
583772780934566;45.1278;8.4912;-6.7222;
583772790934566;45.1278;8.5400;-6.8320;
583772800934566;45.1400;8.5766;-6.7222;
583772810934566;45.0546;8.5156;-6.7832;
583772820934566;45.1156;8.5888;-6.8930;
583772830934566;45.1522;8.6254;-7.0394;
583772840934566;45.2620;8.6254;-7.2712;
583772850934566;45.3718;8.6864;-7.4664;
583772860934566;45.4816;8.6864;-7.6616;
583772870934566;45.4572;8.6620;-7.5274;
583772880934566;45.4694;8.6498;-7.6372;
583772890934566;45.5548;8.6986;-7.6006;
583772900934566;45.5548;8.6498;-7.6006;
583772910934566;45.4938;8.6254;-7.5518;
583772920934566;45.6158;8.6742;-7.7226;
583772930934566;45.7134;8.6498;-7.8690;
583772940934566;45.8354;8.6742;-7.9910;
583772950934566;45.9940;8.6742;-8.2106;
583772960934566;46.1404;8.6498;-8.3692;
583772970934566;46.3600;8.6620;-8.6620;
583772980934566;46.5064;8.7352;-8.7718;
583772990934566;46.6528;8.7474;-8.9914;
583773000934566;46.6162;8.7230;-8.9182;
583773010934566;46.5552;8.7474;-8.7230;
583773020934566;46.5430;8.7352;-8.6742;
583773030934566;46.5064;8.7718;-8.6864;
583773040934566;46.4820;8.7840;-8.7230;
583773050934566;46.4820;8.8206;-8.7718;
583773060934566;46.4088;8.8084;-8.7230;
583773070934566;46.3844;8.8206;-8.6742;
583773080934566;46.2746;8.8328;-8.5522;
583773090934566;46.3112;8.8206;-8.6864;
583773100934566;46.3112;8.8572;-8.7230;
583773110934566;46.4332;8.8572;-8.8206;
583773120934566;46.5430;8.8694;-8.9182;
583773130934566;46.5552;8.8572;-8.8938;
583773140934566;46.6040;8.8328;-8.9792;
583773150934566;46.6528;8.8206;-9.0280;
583773160934566;46.7260;8.7962;-9.0646;
583773170934566;46.6894;8.8328;-9.0402;
583773180934566;46.5918;8.8450;-8.9426;
583773190934566;46.5430;8.8572;-8.8938;
583773200934566;46.5186;8.9060;-8.8450;
583773210934566;46.5064;8.9426;-8.8816;
583773220934566;46.5430;9.0402;-8.8694;
583773230934566;46.5308;9.1134;-8.8816;
583773240934566;46.6284;9.1622;-9.0890;
583773250934566;46.7748;9.2110;-9.2598;
583773260934566;46.8602;9.2110;-9.3574;
583773270934566;46.8602;9.2232;-9.3818;
583773280934566;46.8846;9.2354;-9.4550;
583773290934566;46.8724;9.2476;-9.4184;
583773300934566;46.7870;9.2110;-9.4672;
583773310934566;46.7504;9.2476;-9.5038;
583773320934566;46.6040;9.2476;-9.3940;
583773330934566;46.3722;9.2232;-9.1378;
583773340934566;46.2258;9.2354;-8.9914;
583773350934566;46.0794;9.2720;-8.8816;
583773360934566;45.8964;9.3208;-8.6620;
583773370934566;45.7134;9.3452;-8.4790;
583773380934566;45.6280;9.3574;-8.3204;
583773390934566;45.4938;9.3330;-8.1984;
583773400934566;45.4572;9.3818;-8.1862;
583773410934566;45.3840;9.4062;-8.2106;
583773420934566;45.3840;9.4306;-8.2594;
583773430934566;45.3230;9.4672;-8.2106;
583773440934566;45.2742;9.4794;-8.2594;
583773450934566;45.2864;9.5038;-8.3204;
583773460934566;45.2254;9.4916;-8.2350;
583773470934566;45.1888;9.5160;-8.2228;
583773480934566;45.1034;9.5282;-8.0642;
583773490934566;45.2376;9.5282;-8.1496;
583773500934566;45.2010;9.5404;-8.1252;
583773510934566;45.2376;9.5038;-8.1618;
583773520934566;45.2742;9.4672;-8.2472;
583773530934566;45.3230;9.4672;-8.2716;
583773540934566;45.3718;9.5160;-8.3936;
583773550934566;45.4938;9.5038;-8.5034;
583773560934566;45.7012;9.4794;-8.7840;
583773570934566;45.6402;9.4550;-8.6864;
583773580934566;45.6280;9.4062;-8.6376;
583773590934566;45.6158;9.3940;-8.6498;
583773600934566;45.5792;9.3208;-8.5400;
583773610934566;45.5792;9.2354;-8.5034;
583773620934566;45.5426;9.1500;-8.3570;
583773630934566;45.4694;9.1012;-8.1374;
583773640934566;45.3108;9.0646;-7.7958;
583773650934566;45.3108;8.9914;-7.7592;
583773660934566;45.3596;8.9792;-7.6128;
583773670934566;45.3718;8.8938;-7.4786;
583773680934566;45.3596;8.8694;-7.3322;
583773690934566;45.2742;8.8694;-7.1126;
583773700934566;45.2742;8.8084;-7.0394;
583773710934566;45.2986;8.6864;-7.0028;
583773720934566;45.2742;8.6132;-6.9174;
583773730934566;45.3352;8.5888;-6.9174;
583773740934566;45.4084;8.4668;-6.9906;
583773750934566;45.4816;8.4058;-6.9784;
583773760934566;45.7500;8.3082;-7.2102;
583773770934566;45.9574;8.2228;-7.4420;
583773780934566;46.1038;8.1252;-7.5030;
583773790934566;46.3112;8.1130;-7.6616;
583773800934566;46.5918;8.0398;-7.8568;
583773810934566;46.7260;7.9056;-7.8202;
583773820934566;46.8968;7.8324;-7.8080;
583773830934566;47.0920;7.7470;-7.9056;
583773840934566;47.0432;7.6494;-7.7226;
583773850934566;47.0432;7.5274;-7.5518;
583773860934566;46.9578;7.4542;-7.2834;
583773870934566;46.8602;7.3078;-6.9906;
583773880934566;46.8236;7.1858;-6.7832;
583773890934566;46.7870;7.0760;-6.6002;
583773900934566;46.7748;6.9662;-6.5026;
583773910934566;46.7870;6.8320;-6.3562;
583773920934566;46.8236;6.7222;-6.2586;
583773930934566;46.7626;6.6124;-6.0146;
583773940934566;46.8968;6.4782;-6.0756;
583773950934566;46.9578;6.3928;-6.0756;
583773960934566;46.9822;6.2220;-5.9536;
583773970934566;46.9700;6.0878;-5.8438;
583773980934566;46.9334;5.9536;-5.6364;
583773990934566;46.8236;5.8316;-5.3314;
583774000934566;46.7870;5.6974;-5.0996;
583774010934566;46.8724;5.5388;-4.9776;
583774020934566;46.9456;5.4290;-4.8190;
583774030934566;46.9944;5.3070;-4.5262;
583774040934566;46.8724;5.2094;-4.0992;
583774050934566;46.9212;5.1240;-3.8674;
583774060934566;46.8968;5.0142;-3.6112;
583774070934566;46.9944;4.9044;-3.5990;
583774080934566;47.0310;4.7214;-3.5136;
583774090934566;47.0676;4.6482;-3.3672;
583774100934566;46.8846;4.4896;-3.0012;
583774110934566;46.7870;4.3188;-2.8548;
583774120934566;46.9090;4.1968;-2.9036;
583774130934566;46.9212;4.0626;-2.8060;
583774140934566;47.0798;3.9650;-2.8426;
583774150934566;47.1042;3.8552;-2.7084;
583774160934566;47.1286;3.8064;-2.5498;
583774170934566;47.2384;3.7088;-2.6108;
583774180934566;47.5068;3.6600;-2.8670;
583774190934566;47.7142;3.5502;-3.0378;
583774200934566;47.9582;3.4648;-3.2208;
583774210934566;48.1290;3.3794;-3.3672;
583774220934566;48.2144;3.2330;-3.4282;
583774230934566;48.3852;3.1476;-3.5624;
583774240934566;48.5682;3.0622;-3.7454;
583774250934566;48.7512;2.9768;-3.8308;
583774260934566;48.8366;2.8914;-3.7942;
583774270934566;48.7756;2.8304;-3.5990;
583774280934566;48.6292;2.8182;-3.3672;
583774290934566;48.5560;2.7816;-3.2940;
583774300934566;48.5194;2.7694;-3.2208;
583774310934566;48.4584;2.7328;-3.0988;
583774320934566;48.3608;2.7206;-2.9402;
583774330934566;48.1656;2.6596;-2.7694;
583774340934566;47.9948;2.6352;-2.5620;
583774350934566;48.0802;2.6474;-2.6230;
583774360934566;48.1900;2.5742;-2.7816;
583774370934566;48.1534;2.5132;-2.6596;
583774380934566;48.0558;2.4644;-2.5864;
583774390934566;47.8972;2.4156;-2.4766;
583774400934566;47.7996;2.3912;-2.3790;
583774410934566;47.8240;2.4156;-2.3546;
583774420934566;47.8850;2.3912;-2.3912;
583774430934566;47.9216;2.3912;-2.4278;
583774440934566;47.8972;2.3912;-2.3546;
583774450934566;48.0192;2.4156;-2.4400;
583774460934566;47.9826;2.3790;-2.3424;
583774470934566;48.1534;2.4156;-2.5132;
583774480934566;48.3730;2.3912;-2.7572;
583774490934566;48.4706;2.3668;-2.9158;
583774500934566;48.5682;2.3546;-3.0500;
583774510934566;48.5560;2.3180;-3.0744;
583774520934566;48.6170;2.2814;-3.1476;
583774530934566;48.6536;2.2570;-3.2818;
583774540934566;48.8610;2.3058;-3.5624;
583774550934566;48.9220;2.2936;-3.5624;
583774560934566;48.8732;2.2936;-3.5380;
583774570934566;48.8610;2.2326;-3.5136;
583774580934566;48.8488;2.1716;-3.5502;
583774590934566;48.8122;2.1350;-3.5380;
583774600934566;48.7146;2.1228;-3.4526;
583774610934566;48.6292;2.0984;-3.3062;
583774620934566;48.5072;2.0252;-3.1232;
583774630934566;48.3486;1.9276;-2.9158;
583774640934566;48.2266;1.8178;-2.7206;
583774650934566;48.2144;1.7446;-2.6840;
583774660934566;48.1412;1.6592;-2.5742;
583774670934566;48.1778;1.5860;-2.5498;
583774680934566;48.2632;1.5006;-2.5864;
583774690934566;48.3608;1.4030;-2.6840;
583774700934566;48.3608;1.2566;-2.6596;
583774710934566;48.3608;1.1346;-2.6230;
583774720934566;48.4340;1.0614;-2.6718;
583774730934566;48.4218;0.9516;-2.5986;
583774740934566;48.4340;0.8906;-2.6108;
583774750934566;48.3364;0.7808;-2.5132;
583774760934566;48.2022;0.6222;-2.4034;
583774770934566;47.9948;0.4758;-2.1838;
583774780934566;48.0436;0.3538;-2.2570;
583774790934566;48.0802;0.2196;-2.2570;
583774800934566;48.0070;0.1098;-2.2082;
583774810934566;47.9582;-0.0122;-2.1960;
583774820934566;48.0558;-0.1464;-2.2936;
583774830934566;48.1656;-0.2440;-2.4034;
583774840934566;48.2754;-0.3416;-2.4644;
583774850934566;48.4340;-0.4026;-2.5742;
583774860934566;48.4218;-0.4392;-2.5254;
583774870934566;48.4950;-0.4636;-2.6474;
583774880934566;48.6658;-0.5124;-2.7938;
583774890934566;48.6536;-0.4758;-2.7694;
583774900934566;48.5072;-0.4636;-2.5864;
583774910934566;48.4828;-0.4148;-2.5620;
583774920934566;48.5194;-0.3294;-2.6718;
583774930934566;48.5804;-0.2684;-2.7816;
583774940934566;48.6414;-0.1708;-2.9280;
583774950934566;48.6292;-0.0976;-2.9646;
583774960934566;48.5560;-0.0366;-2.9402;
583774970934566;48.6780;0.0366;-3.1476;
583774980934566;48.8488;0.0732;-3.4160;
583774990934566;48.8366;0.0854;-3.4282;
583775000934566;48.7512;0.1342;-3.4038;
583775010934566;48.6170;0.1708;-3.3184;
583775020934566;48.4218;0.1952;-3.1720;
583775030934566;48.4218;0.2440;-3.1964;
583775040934566;48.3974;0.2928;-3.2574;
583775050934566;48.2876;0.3538;-3.1964;
583775060934566;48.1778;0.4636;-3.1232;
583775070934566;48.1534;0.5246;-3.0988;
583775080934566;48.2876;0.6222;-3.3672;
583775090934566;48.3852;0.6832;-3.5502;
583775100934566;48.6536;0.7442;-3.9040;
583775110934566;48.7024;0.8296;-4.1114;
583775120934566;48.8976;0.9150;-4.3798;
583775130934566;49.0074;0.9272;-4.5994;
583775140934566;49.0440;0.9638;-4.7336;
583775150934566;49.1538;1.0492;-4.9288;
