Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
5255946027250476;-1.3869;0.5094;1.9723;
5255946037363705;-5.3635;-2.5140;-7.7082;
5255946047376674;-15.6449;-1.6083;-14.2956;
5255946057562455;-16.4163;2.1885;-8.8914;
5255946067575424;-5.0426;2.8161;-0.7875;
5255946077786309;-3.3535;-0.9377;-1.3528;
5255946087890268;-13.5706;-0.1256;-3.4920;
5255946097975268;-11.8289;2.5143;0.4104;
5255946108093236;-4.4291;0.0900;0.6571;
5255946118203809;-8.6883;-0.0009;-3.2453;
5255946128295268;-14.2962;1.5993;-4.1100;
5255946138416309;-9.9269;0.5477;-4.1172;
5255946148528914;-4.9777;-1.2084;-3.1400;
5255946158621674;-10.4468;-0.3580;-3.5375;
5255946168709539;-10.5353;1.3430;-3.8967;
5255946178795528;-8.6453;-0.8082;-4.1770;
5255946188911830;-7.6558;-1.2658;-3.3434;
5255946199003757;-7.3062;-1.4312;-3.3793;
5255946209106882;-8.6237;-1.8096;-4.4839;
5255946219210007;-14.4329;-1.3041;-5.0683;
5255946229325111;-10.1402;0.1116;-2.6776;
5255946239417559;-7.3110;-1.7234;-1.1324;
5255946249520893;-7.0810;-1.3615;-0.9455;
5255946259628132;-8.2717;-1.7210;-1.9540;
5255946269756622;-10.5329;-1.6609;-2.2247;
5255946279868914;-10.2838;-1.1028;-3.5901;
5255946289942507;-8.9255;-1.0238;-3.0942;
5255946300046882;-10.4803;-0.6526;-3.2883;
5255946310151674;-8.6453;0.1259;-4.6322;
5255946320259955;-6.1181;-1.5676;-5.0061;
5255946330358184;-9.7711;-2.0587;-4.2730;
5255946340465841;-10.7605;0.8399;0.3553;
5255946350575372;-6.3144;-0.2429;-3.7196;
5255946360671049;-10.0995;-1.8048;-12.0464;
5255946370777403;-12.6051;-0.6263;-8.6471;
5255946380909747;-9.2731;1.4650;-0.5049;
5255946391016622;-9.7137;1.1130;-0.4113;
5255946401128080;-9.9197;-0.0559;-0.4905;
5255946411220372;-8.0130;0.0015;1.2655;
5255946421325476;-8.9064;-0.8297;-0.9383;
5255946431429486;-9.2106;-0.1065;-2.9459;
5255946441532455;-11.8648;0.1259;-3.4107;
5255946451633809;-8.6237;0.7729;-0.3706;
5255946461736726;-6.7193;-0.2237;-2.4069;
5255946471847403;-9.0455;0.3511;-4.5556;
5255946481943341;-13.2613;0.1259;-2.3037;
5255946492048914;-7.5864;0.5668;0.1636;
5255946502152768;-10.2096;0.1690;-1.6905;
5255946512250320;-10.7940;-0.4107;0.0221;
5255946522383601;-8.5687;-0.2668;2.9734;
5255946532532351;-8.9495;0.2195;-2.6871;
5255946542585320;-11.5558;0.4158;-0.4161;
5255946552669851;-8.5878;1.2999;2.3506;
5255946562784747;-9.9126;0.6147;-0.2174;
5255946572898289;-13.2589;0.5501;1.7495;
5255946582993601;-5.6127;1.4148;2.8633;
5255946593150059;-10.7773;0.7729;-5.4084;
5255946603203757;-11.9560;1.3190;-3.1639;
5255946613295216;-9.3305;1.3980;1.9651;
5255946623411361;-12.0565;1.1441;-2.3061;
5255946633526049;-10.5066;0.6817;-1.0415;
5255946643651101;-6.2426;1.3167;3.4549;
