TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
1182620573941516;1636814460000;40.240343620000;-111.665769290000;1373.8961;0.4000;197.0000;7.81556034;8.08170891;1.55206311;89.18291473;
1182621593744276;1636814461000;40.240307100000;-111.665748550000;1376.5222;1.0200;174.2000;5.04633951;5.62128878;1.16619039;52.75605774;
1182622594593339;1636814462000;40.240286000000;-111.665731680000;1375.7861;2.3000;176.6000;4.39100075;4.58958054;1.08226609;13.14334583;
1182623592597036;1636814463000;40.240251860000;-111.665732900000;1375.3776;4.0100;179.9000;3.83529973;3.68870258;0.22671568;2.55935860;
1182624589012192;1636814464000;40.240206940000;-111.665732830000;1375.2695;5.4200;178.9000;3.79009247;3.07218289;0.33301651;2.62699533;
1182625587350681;1636814465000;40.240159450000;-111.665726770000;1374.8975;5.1600;176.9000;3.79009247;2.93584013;0.78006411;7.97566652;
1182626591370472;1636814466000;40.240106020000;-111.665721070000;1374.9927;6.1600;178.5000;3.79009247;2.92450523;1.00801790;8.59792519;
1182627589363649;1636814467000;40.240040440000;-111.665726770000;1374.5833;7.0700;181.6000;3.79009247;2.67328024;0.58051699;3.57620001;
1182628576478440;1636814468000;40.239980460000;-111.665727860000;1375.2281;6.5200;178.6000;3.79009247;2.58064365;0.44204071;2.70775366;
1182629578208753;1636814469000;40.239928750000;-111.665727200000;1375.0369;5.7100;175.6000;3.79009247;2.66073847;0.75073296;6.43430471;
1182630602573231;1636814470000;40.239866910000;-111.665719950000;1373.7966;6.2500;173.9000;3.79046106;2.73968768;1.15676272;9.92810249;
1182631592361460;1636814471000;40.239796950000;-111.665707920000;1374.3612;6.6300;176.2000;3.91301441;2.81064272;1.57442057;13.91241550;
1182632593342189;1636814472000;40.239713810000;-111.665707380000;1374.4026;7.7800;180.7000;3.79009247;2.61259437;1.15762687;6.80678988;
1182633595945782;1636814473000;40.239638480000;-111.665708700000;1374.5305;7.7600;179.1000;3.79009247;2.59660840;0.40311289;2.39870596;
1182634595364584;1636814474000;40.239570020000;-111.665709970000;1374.5726;7.0400;177.5000;3.79009247;2.54267406;0.42426407;2.77598810;
1182635597958334;1636814475000;40.239506240000;-111.665710420000;1374.2522;6.5800;177.4000;3.79009247;2.70675778;0.77987176;5.87036276;
1182636598968698;1636814476000;40.239434750000;-111.665716090000;1374.3199;7.6800;179.8000;3.79009247;2.86882758;1.12361026;3.42579889;
1182637584461458;1636814477000;40.239364760000;-111.665714060000;1374.6265;7.5600;181.8000;3.79009247;2.94075227;1.14057004;7.31097746;
1182638587709218;1636814478000;40.239297710000;-111.665709260000;1374.3804;7.1400;176.4000;3.79009247;3.12325144;1.26051581;9.43204880;
1182639589403697;1636814479000;40.239226580000;-111.665708710000;1373.9749;7.3100;178.6000;3.79009247;3.13911963;1.16284132;8.77136040;
1182640589939113;1636814480000;40.239152730000;-111.665714140000;1373.9895;7.5200;179.5000;3.79009247;3.02751684;1.12160599;8.32681942;
1182641593463331;1636814481000;40.239083660000;-111.665706630000;1374.4285;7.7000;176.6000;3.79009247;2.95143080;1.12160599;8.08206177;
1182642590959425;1636814482000;40.239010720000;-111.665707640000;1374.6906;7.6900;179.0000;3.79009247;2.88783050;1.09931803;7.97753382;
1182643593856924;1636814483000;40.238943550000;-111.665710080000;1374.4950;7.5600;177.5000;3.79009247;2.90922332;1.15121675;7.62372303;
1182644583966351;1636814484000;40.238870100000;-111.665706840000;1374.4302;7.5600;181.8000;3.79009247;2.82229900;1.15965509;7.34649277;
1182645580931403;1636814485000;40.238805190000;-111.665702370000;1373.7051;7.2900;179.0000;3.79009247;2.81201863;1.19037807;7.11162710;
1182646597630986;1636814486000;40.238734080000;-111.665699650000;1372.9260;7.4600;179.4000;3.79009247;2.95560765;1.17660534;6.84819269;
1182647602837600;1636814487000;40.238665870000;-111.665699880000;1373.1476;7.2000;177.5000;3.79009247;3.12895203;1.22114706;6.67572975;
