Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
368613278760195;-0.0161;-0.0036;0.0365;
368613288864726;-0.0097;-0.0089;0.0333;
368613298988841;-0.0087;-0.0015;0.0354;
368613309093372;-0.0087;-0.0025;0.0344;
368613319197903;-0.0097;-0.0025;0.0354;
368613329311757;-0.0097;-0.0036;0.0375;
368613339416237;-0.0087;-0.0025;0.0365;
368613349520768;-0.0087;-0.0015;0.0344;
368613359625299;-0.0097;-0.0015;0.0322;
368613369663007;-0.0076;-0.0015;0.0290;
368613379810039;-0.0065;-0.0015;0.0258;
368613389914570;-0.0076;0.0007;0.0237;
368613400019101;-0.0065;-0.0004;0.0216;
368613410114101;-0.0065;-0.0036;0.0194;
368613420218632;-0.0055;-0.0036;0.0194;
368613430323164;-0.0055;-0.0025;0.0152;
368613440434518;-0.0044;-0.0015;0.0099;
368613450539049;-0.0001;-0.0015;0.0088;
368613460643580;-0.0001;-0.0015;0.0067;
368613470746914;0.0031;-0.0015;0.0056;
368613480851445;0.0020;-0.0025;0.0035;
368613490955976;0.0020;-0.0025;0.0045;
368613501058059;-0.0001;-0.0036;0.0035;
368613511162591;0.0009;-0.0015;0.0035;
368613521267122;-0.0001;-0.0004;0.0035;
368613531367747;-0.0001;-0.0015;0.0045;
368613541472278;-0.0012;-0.0025;0.0035;
368613551576809;0.0009;-0.0025;0.0045;
368613561682018;-0.0001;-0.0025;0.0045;
368613571786549;0.0020;-0.0015;0.0035;
368613581891080;-0.0012;-0.0036;0.0056;
368613591994205;-0.0044;-0.0036;0.0077;
368613602098737;-0.0044;-0.0004;0.0077;
368613612203268;-0.0055;-0.0025;0.0067;
368613622309830;-0.0044;-0.0015;0.0067;
368613632414362;-0.0033;0.0007;0.0088;
368613642518893;-0.0012;0.0007;0.0088;
368613652637643;-0.0023;-0.0004;0.0109;
368613662742174;-0.0012;-0.0004;0.0120;
368613672846705;-0.0023;-0.0004;0.0152;
368613682923372;-0.0044;-0.0015;0.0184;
368613693027903;-0.0044;-0.0015;0.0205;
368613703132434;-0.0055;-0.0025;0.0216;
368613713252174;-0.0065;-0.0025;0.0258;
368613723356705;-0.0065;-0.0015;0.0280;
368613733461237;-0.0076;-0.0015;0.0290;
368613743565039;-0.0065;-0.0015;0.0312;
368613753669570;-0.0076;-0.0015;0.0290;
368613763774101;-0.0087;-0.0015;0.0312;
368613773881393;-0.0076;-0.0004;0.0333;
368613783985924;-0.0065;-0.0004;0.0312;
368613794090455;-0.0087;-0.0015;0.0312;
368613804192591;-0.0076;-0.0004;0.0322;
368613814297122;-0.0065;0.0007;0.0290;
368613824401653;-0.0065;0.0017;0.0280;
368613834506914;-0.0076;0.0017;0.0280;
368613844611445;-0.0076;0.0028;0.0258;
368613854715976;-0.0076;0.0039;0.0248;
368613864806184;-0.0065;-0.0004;0.0226;
368613874910716;-0.0065;-0.0015;0.0184;
368613885015247;-0.0055;-0.0015;0.0162;
368613895136341;-0.0044;-0.0004;0.0162;
368613905240872;-0.0044;0.0007;0.0130;
368613915345403;-0.0033;0.0007;0.0120;
368613925472643;-0.0023;-0.0004;0.0109;
368613935577174;-0.0023;-0.0025;0.0099;
368613945681705;-0.0023;-0.0025;0.0099;
368613955774934;-0.0033;-0.0015;0.0120;
368613965879466;-0.0012;-0.0047;0.0141;
368613975983997;-0.0012;-0.0057;0.0152;
368613986112643;-0.0023;-0.0025;0.0162;
368613996217174;-0.0044;-0.0015;0.0184;
368614006321705;-0.0055;-0.0004;0.0226;
368614016391237;-0.0055;-0.0015;0.0258;
368614026495768;-0.0065;-0.0004;0.0354;
368614036600299;-0.0119;-0.0015;0.0439;
368614046714205;-0.0140;-0.0036;0.0523;
