TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
80184521901631;1653748083176;40.238035370000;-111.682901480000;1368.1213;0.0000;-3000.0000;8.06726646;11.41790581;0.27802879;-1.00000000;
80185827817151;1653748085000;40.238044490000;-111.682887450000;1367.4395;0.5700;142.6000;5.24236679;7.88711214;1.22674370;39.45572662;
80186836360536;1653748086000;40.238068660000;-111.682885660000;1369.2935;2.0800;332.9000;4.16653299;5.97526884;0.82927680;11.85261059;
80187852786630;1653748087000;40.238105690000;-111.682898570000;1370.1588;4.0000;330.3000;3.79009247;4.64163399;0.13892443;1.27911711;
80188839816682;1653748088000;40.238142210000;-111.682914730000;1369.5426;3.5700;332.6000;3.79009247;4.03680801;0.07615773;0.63956124;
80189839185535;1653748089000;40.238177610000;-111.682932270000;1369.6390;3.8300;331.0000;3.79009247;3.68869805;0.09486833;0.66891801;
80190844428608;1653748090000;40.238212020000;-111.682954490000;1369.9139;4.0100;325.7000;3.79009247;3.38871717;0.08544004;0.60399222;
80191838881680;1653748091000;40.238242980000;-111.682976120000;1370.1594;3.6800;328.9000;3.79009247;2.95931578;0.07615773;0.61730850;
80192830250951;1653748092000;40.238273120000;-111.682997250000;1369.5530;3.8000;329.6000;3.79009247;2.55822778;0.06708204;0.59961480;
80193840501888;1653748093000;40.238303940000;-111.683020030000;1369.8538;3.9600;327.2000;3.79009247;2.50000000;0.06708204;0.57535893;
80194834947617;1653748094000;40.238328510000;-111.683042700000;1369.5554;3.0400;322.3000;3.79009247;2.50000000;0.17000000;1.79702663;
80195832202252;1653748095000;40.238350480000;-111.683064310000;1369.5468;2.8500;322.5000;3.79009247;2.50000000;0.17000000;1.93092799;
80196834388710;1653748096000;40.238370430000;-111.683083060000;1369.5684;2.4800;324.8000;3.79009247;2.50000000;0.08944272;1.04843283;
80197838654959;1653748097000;40.238386670000;-111.683098220000;1369.1382;1.8900;322.9000;3.79009247;2.50000000;0.08944272;1.36267161;
80198843591469;1653748098000;40.238396910000;-111.683108700000;1368.4581;1.1400;319.6000;3.79009247;2.50000000;0.07615773;2.04663873;
80199846075688;1653748099000;40.238410780000;-111.683124360000;1367.8738;2.4100;320.3000;3.79009247;2.50000000;0.06708204;1.00492072;
80200838023135;1653748100000;40.238435690000;-111.683147200000;1367.9609;4.0000;326.5000;3.79009247;2.50000000;0.07211103;0.70933700;
80201849693135;1653748101000;40.238470580000;-111.683173540000;1368.2070;4.8400;329.1000;3.79009247;2.50000000;0.21095023;1.54323459;
80202840764801;1653748102000;40.238508730000;-111.683202040000;1368.3314;4.7100;330.2000;3.79009247;2.50000000;0.81541401;0.37129009;
80203848179697;1653748103000;40.238544160000;-111.683230300000;1368.3162;4.4100;329.0000;3.79009247;2.50000000;0.82377183;0.54082370;
80204842080790;1653748104000;40.238578530000;-111.683256180000;1368.2340;4.4000;329.0000;3.79009247;2.50000000;0.82377183;0.75837165;
80205838381102;1653748105000;40.238611220000;-111.683285020000;1368.1946;4.3900;323.4000;3.79009247;2.50000000;0.82377183;0.99302882;
80206840972768;1653748106000;40.238643890000;-111.683316540000;1368.0538;4.5500;325.0000;3.79009247;2.50000000;0.81541401;1.23422742;
80207841221310;1653748107000;40.238678720000;-111.683347220000;1368.0046;4.6400;323.8000;3.79009247;2.50000000;0.82377183;1.47883046;
