TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
3099904546286736;1633455272444;40.244157920000;-111.649931840000;1382.7416;1.6400;169.5000;7.96455145;12.47764111;0.32249030;5.31978846;
3099905603319600;1633455274000;40.244111680000;-111.649950920000;1375.4711;1.7100;172.2000;4.69097948;7.30799627;0.84053552;11.27907085;
3099906600111422;1633455275000;40.244091030000;-111.649970580000;1376.6742;2.6600;171.5000;4.00784445;5.99260235;0.89627004;16.58784866;
3099907598362984;1633455276000;40.244071100000;-111.649991120000;1374.5211;2.5300;175.7000;4.08400774;6.02290058;0.75073296;14.46861839;
3099908604345953;1633455277000;40.244041830000;-111.650005390000;1374.2490;3.5900;176.2000;4.00222111;5.81972456;0.78873318;11.12603283;
3099909593035432;1633455278000;40.243997910000;-111.650037560000;1373.8593;5.1900;184.1000;3.79009247;5.15343380;0.31400636;2.42469549;
3099910594539546;1633455279000;40.243948990000;-111.650033380000;1374.0211;5.3300;174.2000;3.79009247;4.47236300;0.25553864;1.57938290;
3099911596109806;1633455280000;40.243892210000;-111.650033790000;1374.4270;6.6600;177.2000;3.79009247;4.00034285;0.34481880;1.72181070;
3099912599686628;1633455281000;40.243836220000;-111.650034270000;1373.8429;6.5000;178.0000;3.79009247;3.47653461;0.37215587;1.92281711;
3099913602251993;1633455282000;40.243774080000;-111.650043540000;1373.2793;7.3800;179.8000;3.79009247;2.99235892;0.65513355;2.98035550;
3099914598778451;1633455283000;40.243713210000;-111.650041820000;1373.5978;7.1800;179.1000;3.79009247;2.77114296;0.75432086;5.40004778;
3099915599668711;1633455284000;40.243638130000;-111.650036960000;1373.2719;8.4000;173.4000;3.79009247;2.50000000;0.79649234;4.84127665;
3099916599020064;1633455285000;40.243568200000;-111.650035090000;1373.4633;8.1300;180.0000;3.79009247;2.50000000;0.22472206;0.99217612;
3099917598871835;1633455286000;40.243496850000;-111.650038190000;1372.8226;8.3000;183.9000;3.79009247;2.50000000;0.05830952;0.24276982;
3099918598214386;1633455287000;40.243425020000;-111.650045340000;1373.6901;7.9500;180.9000;3.79009247;2.50000000;0.28017852;1.36062849;
3099919598338553;1633455288000;40.243353610000;-111.650044700000;1373.5073;7.4300;176.9000;3.79009247;2.50000000;0.42438191;2.09802437;
3099920611261104;1633455289000;40.243291510000;-111.650049970000;1373.2616;6.5500;181.8000;3.79009247;2.50000000;0.20591260;1.05412495;
3099921600530531;1633455290000;40.243237480000;-111.650062290000;1373.9113;6.0200;186.1000;3.79009247;2.50000000;0.65459913;5.85018539;
3099922597514489;1633455291000;40.243199740000;-111.650072910000;1373.7847;4.1200;186.4000;3.79009247;2.50000000;0.79025310;7.70297718;
3099923604373030;1633455292000;40.243167030000;-111.650083980000;1374.6384;2.8400;187.6000;3.79009247;2.50000000;0.40496913;5.01032400;
3099924601161884;1633455293000;40.243136510000;-111.650092000000;1374.4167;3.2600;193.6000;3.79009247;2.50000000;0.73756355;11.27065849;
3099925602634748;1633455294000;40.243127230000;-111.650105130000;1374.2461;1.2900;198.5000;3.79009247;2.50000000;0.67623961;12.41242599;
3099926609904488;1633455295000;40.243116930000;-111.650108990000;1374.4209;0.6300;198.8000;3.79009247;2.50000000;0.23021729;10.50648594;
3099927594895998;1633455296000;40.243117880000;-111.650107060000;1374.5996;0.0000;-3000.0000;3.79009247;2.50000000;0.07211103;-1.00000000;
