Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
3099901496972467;-0.0188;0.0019;0.0768;
3099901507070696;-0.0252;0.0051;0.0811;
3099901517187050;-0.0209;-0.0056;0.0832;
3099901527294550;-0.0220;-0.0045;0.0854;
3099901537376113;-0.0230;-0.0035;0.0864;
3099901547507571;-0.0230;-0.0024;0.0885;
3099901557600175;-0.0241;-0.0024;0.0917;
3099901567711321;-0.0230;-0.0024;0.0949;
3099901577811529;-0.0230;-0.0045;0.0960;
3099901587921894;-0.0220;-0.0056;0.0981;
3099901598028977;-0.0230;-0.0077;0.1024;
3099901608141529;-0.0230;-0.0077;0.1035;
3099901618242779;-0.0252;-0.0077;0.1045;
3099901628348977;-0.0241;-0.0077;0.1067;
3099901638461842;-0.0252;-0.0067;0.1109;
3099901648566217;-0.0262;-0.0045;0.1120;
3099901658673613;-0.0294;-0.0045;0.1152;
3099901668784759;-0.0314;-0.0056;0.1184;
3099901678884082;-0.0305;-0.0056;0.1194;
3099901689011634;-0.0305;-0.0067;0.1237;
3099901699099342;-0.0305;-0.0077;0.1269;
3099901709208092;-0.0314;-0.0088;0.1312;
3099901719318561;-0.0314;-0.0109;0.1407;
3099901729424446;-0.0305;-0.0130;0.1471;
3099901739533613;-0.0156;-0.0162;0.1535;
3099901749642154;0.0100;-0.0173;0.1642;
3099901759748300;0.0419;-0.0162;0.1780;
3099901769855071;0.0782;-0.0152;0.1929;
3099901779988925;0.1048;-0.0130;0.2079;
3099901790064654;0.1101;-0.0130;0.2217;
3099901800174029;0.0856;-0.0120;0.2302;
3099901810285800;0.0345;-0.0130;0.2387;
3099901820390488;-0.0357;-0.0130;0.2430;
3099901830501425;-0.0836;-0.0120;0.2451;
3099901840648300;-0.0719;-0.0045;0.2494;
3099901850736113;-0.0730;-0.0003;0.2611;
3099901860806842;-0.0826;0.0008;0.2728;
3099901870922623;-0.1103;-0.0003;0.2782;
3099901881018092;-0.1561;-0.0035;0.2750;
3099901891194759;-0.2008;-0.0013;0.2728;
3099901901285800;-0.2317;0.0040;0.2707;
3099901911348352;-0.2519;0.0104;0.2643;
3099901921461425;-0.2764;0.0189;0.2537;
3099901931591634;-0.3148;0.0285;0.2387;
3099901941678196;-0.3670;0.0338;0.2238;
3099901951779446;-0.4288;0.0296;0.2047;
3099901961905279;-0.4724;0.0210;0.1897;
3099901971998925;-0.4895;0.0200;0.1802;
3099901982137415;-0.4991;0.0221;0.1706;
3099901992234759;-0.5097;0.0146;0.1599;
3099902002342779;-0.5150;0.0125;0.1503;
3099902012433821;-0.5065;0.0136;0.1461;
3099902022557988;-0.4905;0.0136;0.1429;
3099902032667050;-0.4767;0.0125;0.1397;
3099902042766634;-0.4692;0.0146;0.1322;
3099902052879654;-0.4575;0.0146;0.1258;
3099902062970592;-0.4234;0.0115;0.1173;
3099902073071529;-0.3925;-0.0024;0.0864;
3099902083190904;-0.5981;-0.0461;0.0097;
3099902093297050;-1.3254;-0.1377;0.0257;
3099902103404759;-1.0965;-0.0120;0.0289;
3099902113511634;-0.5971;0.0913;0.0321;
3099902123617727;-0.5129;0.0807;0.0513;
3099902133724029;-0.2988;0.1381;0.0672;
3099902143835279;-0.2093;0.1349;0.0822;
3099902153949342;-0.1241;0.0615;0.0704;
3099902164044134;-0.0198;0.0061;0.0534;
3099902174147259;-0.0378;-0.0237;0.0545;
3099902184260852;-0.0294;-0.0397;0.0587;
3099902194372884;-0.0294;-0.0706;0.0672;
3099902204476842;-0.0368;-0.0706;0.0672;
3099902214583509;-0.0762;-0.0280;0.0662;
3099902224694550;-0.0836;-0.0045;0.0630;
3099902234804550;-0.0676;0.0029;0.0587;
3099902244913404;-0.0698;0.0360;0.0598;
3099902255020071;-0.0868;0.0594;0.0545;
3099902265128144;-0.0730;0.0583;0.0459;
3099902275233925;-0.0485;0.0626;0.0470;
3099902285342988;-0.0421;0.0615;0.0534;
3099902295451946;-0.0314;0.0391;0.0534;
3099902305552988;0.0089;0.0168;0.0534;
3099902315661634;0.0558;-0.0067;0.0502;
