Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
690321950573477;14.7986;-4.4164;20.8620;
690321960573477;14.7986;-4.4164;20.8620;
690321971996862;17.3362;-7.2468;22.0698;
690321981996862;17.3240;-7.2834;21.9478;
690321991996862;17.3118;-7.3078;21.8746;
690322001996862;17.2020;-7.3200;21.9478;
690322011996862;17.1288;-7.3078;21.9966;
690322021996862;17.1654;-7.3444;21.9966;
690322031996862;17.1898;-7.3444;21.8990;
690322041996862;17.2386;-7.3322;21.6916;
690322051996862;17.2264;-7.3444;21.6306;
690322061996862;17.1898;-7.3688;21.6916;
690322071996862;17.1898;-7.3932;21.6916;
690322081996862;17.3850;-7.3810;21.5330;
690322091996862;17.5558;-7.4298;21.4232;
690322101996862;17.6778;-7.4298;21.3256;
690322111996862;17.7022;-7.4786;21.3500;
690322121996862;17.7022;-7.4664;21.5696;
690322131996862;17.7144;-7.4664;21.6184;
690322141996862;17.7388;-7.4176;21.5696;
690322151996862;17.6290;-7.3932;21.7526;
690322161996862;17.4460;-7.4054;21.9478;
690322171996862;17.4216;-7.3688;22.0088;
690322181996862;17.2996;-7.3444;22.1674;
690322191996862;17.2630;-7.2834;22.2406;
690322201996862;17.2386;-7.3078;22.2284;
690322211996862;17.1654;-7.2956;22.3260;
690322221996862;17.1288;-7.3566;22.3870;
690322231996862;17.0922;-7.3932;22.4724;
690322241996862;16.9824;-7.3688;22.6676;
690322251996862;16.7262;-7.3688;22.9360;
690322261996862;16.4944;-7.3688;23.0946;
690322271996862;16.3358;-7.3932;23.2898;
690322281996862;16.2260;-7.3932;23.3630;
690322291996862;16.1528;-7.4298;23.3874;
690322301996862;16.1284;-7.3810;23.4850;
690322311996862;16.2260;-7.3444;23.3630;
690322321996862;16.3846;-7.3810;23.2288;
690322331996862;16.4578;-7.3932;23.1678;
690322341996862;16.6164;-7.4054;23.1434;
690322351996862;16.8116;-7.4176;22.9726;
690322361996862;16.9214;-7.4176;22.9116;
690322371996862;17.0068;-7.3932;22.8140;
690322381996862;17.1776;-7.4420;22.6798;
690322391996862;17.3728;-7.4664;22.5700;
690322401996862;17.4826;-7.4420;22.4602;
690322411996862;17.7632;-7.4542;22.2162;
690322421996862;17.9706;-7.4298;22.0576;
690322431996862;18.0438;-7.4298;21.9722;
690322441996862;18.1536;-7.4420;21.9356;
690322451996862;18.1902;-7.4420;22.0942;
690322461996862;18.0438;-7.4054;22.3626;
690322471996862;17.8730;-7.3932;22.5944;
690322481996862;17.8730;-7.3688;22.5944;
690322491996862;17.7266;-7.3688;22.7164;
690322501996862;17.6412;-7.4054;22.8018;
690322511996862;17.5924;-7.4054;22.8750;
690322521996862;17.5314;-7.4298;22.9482;
690322531996862;17.5070;-7.4786;22.9238;
690322541996862;17.6778;-7.5030;22.6798;
690322551996862;17.7998;-7.5396;22.3992;
690322561996862;17.7876;-7.5396;22.3992;
690322571996862;17.9218;-7.5640;22.2894;
690322581996862;17.9706;-7.5518;22.1918;
690322591996862;18.0560;-7.5396;22.1186;
690322601996862;18.1048;-7.5152;22.0820;
690322611996862;18.1292;-7.5396;21.9844;
690322621996862;18.0438;-7.5152;22.0820;
690322631996862;17.9828;-7.5152;22.1064;
690322641996862;17.9828;-7.5518;22.1674;
690322651996862;17.9096;-7.5274;22.2894;
690322661996862;17.9340;-7.5274;22.3016;
690322671996862;18.0438;-7.5396;22.1308;
690322681996862;18.1292;-7.5884;21.9966;
690322691996862;18.2756;-7.5762;21.8624;
690322701996862;18.4830;-7.6250;21.5818;
690322711996862;18.6050;-7.6494;21.5940;
690322721996862;18.7148;-7.6616;21.4842;
690322731996862;18.8856;-7.7226;21.2524;
690322741996862;18.9710;-7.7714;21.1304;
690322751996862;18.9344;-7.7836;21.2402;
690322761996862;18.8978;-7.7714;21.3622;
690322771996862;18.8246;-7.7714;21.4232;
690322781996862;18.6416;-7.7958;21.6306;
690322791996862;18.6538;-7.7836;21.5574;
690322801996862;18.5562;-7.7592;21.6428;
690322811996862;18.3122;-7.7470;21.9478;
690322821996862;18.3854;-7.7226;21.8624;
690322831996862;18.3366;-7.7104;21.8014;
690322841996862;18.4098;-7.7348;21.6672;
690322851996862;18.4830;-7.7836;21.5696;
690322861996862;18.6782;-7.7470;21.3866;
690322871996862;18.7514;-7.7958;21.2890;
690322881996862;19.0198;-7.8324;20.9352;
690322891996862;19.2882;-7.8446;20.5814;
690322901996862;19.2394;-7.8812;20.6180;
690322911996862;19.2394;-7.9422;20.7888;
690322921996862;19.2638;-7.9178;20.8620;
690322931996862;19.2394;-7.8812;20.8864;
690322941996862;19.2028;-7.8568;20.9474;
690322951996862;19.2150;-7.7714;20.9596;
690322961996862;19.0442;-7.7470;21.2402;
690322971996862;18.9588;-7.7348;21.3988;
690322981996862;18.9222;-7.7348;21.4110;
690322991996862;18.9466;-7.6860;21.3134;
690323001996862;18.8734;-7.6616;21.3012;
690323011996862;18.7880;-7.6616;21.4476;
690323021996862;18.7392;-7.6860;21.4354;
690323031996862;18.5806;-7.7348;21.6184;
690323041996862;18.5318;-7.7226;21.6550;
690323051996862;18.4830;-7.6616;21.7160;
690323061996862;18.3732;-7.5884;21.8014;
690323071996862;18.2268;-7.5762;21.9966;
690323081996862;18.1902;-7.5396;22.0698;
690323091996862;18.1048;-7.4908;22.1674;
690323101996862;18.0804;-7.4420;22.2772;
690323111996862;18.1536;-7.3810;22.1552;
690323121996862;18.2512;-7.3200;22.0210;
690323131996862;18.2634;-7.3200;22.0088;
690323141996862;18.4098;-7.3078;21.9112;
690323151996862;18.5074;-7.2224;21.8502;
690323161996862;18.4830;-7.2224;21.8746;
690323171996862;18.6538;-7.2346;21.7038;
690323181996862;18.7026;-7.2590;21.6672;
690323191996862;18.6904;-7.2102;21.7526;
690323201996862;18.5928;-7.2102;21.8746;
690323211996862;18.5806;-7.1980;21.8502;
690323221996862;18.5318;-7.1614;21.9478;
690323231996862;18.5562;-7.1736;21.8868;
690323241996862;18.6050;-7.1492;21.8136;
690323251996862;18.3976;-7.1248;22.0942;
690323261996862;18.2512;-7.1004;22.2650;
690323271996862;18.0560;-7.1370;22.5212;
690323281996862;17.9462;-7.1614;22.6554;
690323291996862;17.7510;-7.1736;22.8994;
690323301996862;17.5192;-7.1492;23.1312;
690323311996862;17.4216;-7.1614;23.2898;
690323321996862;17.2996;-7.1248;23.4850;
690323331996862;17.3240;-7.0882;23.4362;
690323341996862;17.3728;-7.0150;23.3508;
690323351996862;17.4826;-6.9784;23.1678;
690323361996862;17.5314;-6.9296;23.0702;
690323371996862;17.6778;-6.8930;23.0336;
690323381996862;17.7510;-6.9418;22.9604;
690323391996862;17.7510;-6.9052;22.8994;
690323401996862;17.7632;-6.9174;22.9116;
690323411996862;17.9340;-6.9418;22.7164;
690323421996862;17.9706;-6.9784;22.6432;
690323431996862;18.1658;-6.9784;22.4846;
690323441996862;18.3732;-6.9906;22.3138;
690323451996862;18.3610;-7.0516;22.2528;
690323461996862;18.4830;-7.0272;22.1064;
690323471996862;18.5196;-7.0638;22.0576;
690323481996862;18.5806;-7.1004;21.9722;
690323491996862;18.4342;-7.1248;22.1674;
690323501996862;18.2756;-7.1858;22.3016;
690323511996862;18.0316;-7.2590;22.4968;
690323521996862;17.7998;-7.3078;22.7652;
690323531996862;17.7266;-7.3566;22.8384;
690323541996862;17.5680;-7.4176;23.0336;
690323551996862;17.5802;-7.4542;23.1068;
690323561996862;17.3972;-7.5152;23.2654;
690323571996862;17.2020;-7.5396;23.4606;
690323581996862;17.0922;-7.4908;23.7046;
690323591996862;16.9824;-7.4542;23.8510;
690323601996862;16.8970;-7.4542;23.9242;
690323611996862;16.7750;-7.3810;24.0218;
690323621996862;16.7018;-7.4054;24.0706;
690323631996862;16.5554;-7.3932;24.2414;
690323641996862;16.5920;-7.3444;24.2048;
690323651996862;16.7750;-7.3078;24.0462;
690323661996862;16.9458;-7.2956;23.8632;
690323671996862;17.0922;-7.2712;23.7656;
690323681996862;17.2264;-7.1980;23.5948;
690323691996862;17.3728;-7.2224;23.5094;
690323701996862;17.5314;-7.1370;23.3386;
690323711996862;17.7022;-7.0760;23.0702;
690323721996862;17.8730;-7.0272;22.8994;
690323731996862;18.0194;-6.9662;22.6310;
690323741996862;18.1414;-6.9662;22.4358;
690323751996862;18.2756;-6.9662;22.2772;
690323761996862;18.2634;-6.9540;22.3626;
690323771996862;18.2756;-6.9418;22.2772;
690323781996862;18.3000;-6.9296;22.2650;
690323791996862;18.2268;-6.9174;22.3748;
690323801996862;18.1780;-6.9418;22.4114;
690323811996862;18.1048;-6.9418;22.5700;
690323821996862;18.0682;-6.9052;22.6432;
690323831996862;17.9584;-6.8564;22.7774;
690323841996862;17.9828;-6.8442;22.7896;
690323851996862;17.9218;-6.7954;22.8872;
690323861996862;17.8120;-6.7344;23.0336;
690323871996862;17.8120;-6.6734;23.0092;
690323881996862;17.8242;-6.5514;23.0824;
690323891996862;17.8730;-6.5026;22.9970;
690323901996862;17.8852;-6.4172;22.9970;
690323911996862;17.8974;-6.3684;22.9604;
690323921996862;17.8974;-6.3074;22.9360;
690323931996862;17.9218;-6.2586;22.8994;
690323941996862;17.8852;-6.2464;22.9482;
690323951996862;17.9584;-6.2220;22.9726;
690323961996862;17.9584;-6.2220;22.9970;
690323971996862;17.8120;-6.2586;23.1800;
690323981996862;17.8120;-6.2586;23.1312;
690323991996862;17.7388;-6.2952;23.2410;
690324001996862;17.7876;-6.3562;23.2166;
690324011996862;17.8242;-6.4294;23.1678;
690324021996862;17.9218;-6.4904;23.0824;
690324031996862;17.7388;-6.5514;23.2166;
690324041996862;17.7632;-6.6246;23.1678;
690324051996862;17.7876;-6.6734;23.0824;
690324061996862;17.7510;-6.8076;23.1678;
690324071996862;17.8120;-6.8930;23.0214;
690324081996862;17.7998;-6.9418;22.9970;
690324091996862;17.8730;-6.9906;22.8628;
