Sensor: mmc5603x Magnetometer Non-wakeup
Vendor: memsic
TimestampMag [ns]; MagX [uT]; MagY [uT]; MagZ [uT]
82246699780598;43.0538;8.2350;28.8408;
82246709780598;43.0538;8.2350;28.8408;
82246721174973;42.7610;8.2716;28.9262;
82246731174973;42.7122;8.3082;28.9018;
82246741174973;42.7488;8.3204;28.8408;
82246751174973;42.7488;8.2838;28.7676;
82246761174973;42.7732;8.2838;28.6578;
82246771174973;42.8342;8.2838;28.5114;
82246781174973;42.8220;8.2594;28.3772;
82246791174973;42.7610;8.2350;28.2430;
82246801174973;42.7976;8.1496;28.0844;
82246811174973;42.8830;8.0520;27.8404;
82246821174973;42.9928;8.0032;27.7306;
82246831174973;43.0416;8.0154;27.7672;
82246841174973;43.1148;7.9910;27.6208;
82246851174973;43.2246;7.9666;27.5842;
82246861174973;43.3466;7.9910;27.4500;
82246871174973;43.4564;7.9666;27.3768;
82246881174973;43.6638;8.0032;27.1816;
82246891174973;43.7370;8.0276;27.1328;
82246901174973;43.8468;8.0154;26.9254;
82246911174973;44.0908;7.9666;26.5106;
82246921174973;44.2616;7.9666;26.3764;
82246931174973;44.2982;7.9300;26.3398;
82246941174973;44.4080;7.8690;26.2300;
82246951174973;44.5666;7.8446;26.0104;
82246961174973;44.5910;7.8568;26.0592;
82246971174973;44.6398;7.8568;26.0836;
82246981174973;44.6032;7.8446;26.1446;
82246991174973;44.5178;7.7836;26.3154;
82247001174973;44.4324;7.6982;26.4374;
82247011174973;44.4690;7.6860;26.3398;
82247021174973;44.4202;7.6494;26.4374;
82247031174973;44.3226;7.6616;26.5716;
82247041174973;44.2250;7.6006;26.6936;
82247051174973;44.0298;7.5396;26.9254;
82247061174973;43.8712;7.4786;27.2426;
82247071174973;43.6882;7.4908;27.4378;
82247081174973;43.5296;7.4908;27.6086;
82247091174973;43.3222;7.4542;27.8526;
82247101174973;43.1392;7.4298;28.0966;
82247111174973;43.0660;7.3810;28.2796;
82247121174973;43.0050;7.2956;28.3162;
