Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
580831802120123;-9.5267;-0.0655;-2.0617;
580831812264915;-9.5510;-0.0511;-2.0859;
580831822373248;-9.5414;-0.0631;-2.0812;
580831832461842;-9.5462;-0.0778;-2.0378;
580831842625904;-9.5414;-0.0682;-2.0186;
580831852714498;-9.5701;-0.0559;-2.0521;
580831862825436;-9.5845;-0.0440;-2.0163;
580831872942154;-9.5605;-0.0176;-2.0402;
580831883047675;-9.5510;0.0278;-2.0163;
580831893154602;-9.5510;0.0541;-1.9373;
580831903257623;-9.5677;0.0685;-1.9684;
580831913344238;-9.5773;0.0517;-1.9828;
580831923462727;-9.5510;0.0398;-1.9732;
580831933566842;-9.5533;0.0135;-1.9732;
580831943666217;-9.5677;0.0111;-1.9899;
580831953765279;-9.5605;-0.0200;-1.9971;
580831963854550;-9.5605;-0.0416;-2.0139;
580831973960175;-9.5773;-0.0368;-1.9875;
580831984066373;-9.5557;-0.0535;-1.9804;
580831994166061;-9.5486;-0.0945;-2.0139;
580832004263404;-9.5605;-0.1017;-2.0330;
580832014368300;-9.5605;-0.1017;-2.0498;
580832024474967;-9.5390;-0.1017;-2.0282;
580832034607259;-9.5605;-0.1280;-2.0282;
580832044680696;-9.5629;-0.1137;-2.0091;
580832054783404;-9.5390;-0.0826;-1.9732;
580832064886842;-9.5605;-0.1113;-2.0115;
580832074989759;-9.5557;-0.1352;-2.0210;
580832085099915;-9.5390;-0.1137;-2.0115;
580832095195696;-9.5581;-0.1041;-2.0258;
580832105296686;-9.5677;-0.1017;-1.9828;
580832115400644;-9.5677;-0.0754;-1.9756;
580832125518769;-9.5581;-0.0583;-1.9804;
580832135609029;-9.5725;-0.0730;-1.9684;
580832145713092;-9.5414;-0.0873;-1.9564;
580832155814654;-9.5581;-0.0655;-1.9875;
580832165931061;-9.5605;-0.0826;-2.0282;
580832176024759;-9.5486;-0.0559;-2.0258;
580832186128769;-9.5629;-0.0392;-2.0330;
580832196231582;-9.5605;-0.0272;-1.9947;
580832206361425;-9.5581;-0.0296;-1.9971;
580832216432884;-9.5462;-0.0320;-1.9828;
580832226542571;-9.5629;-0.0440;-2.0234;
580832236646738;-9.5677;-0.0559;-2.0354;
580832246746894;-9.5821;-0.0464;-2.0402;
580832256856009;-9.5510;-0.0559;-2.0186;
580832266961321;-9.5677;-0.0802;-2.0163;
580832277051842;-9.5533;-0.0754;-1.9923;
580832287165644;-9.5629;-0.0655;-1.9971;
580832297261425;-9.5749;-0.0993;-2.0043;
580832307364342;-9.5629;-0.1017;-1.9851;
580832317482154;-9.5414;-0.1113;-1.9971;
580832327631217;-9.5557;-0.1352;-1.9756;
580832337678821;-9.5653;-0.1065;-2.0019;
580832347771269;-9.5653;-0.1089;-2.0378;
580832357876321;-9.5892;-0.1232;-2.0163;
580832368008248;-9.5701;-0.1519;-2.0139;
580832378106373;-9.5653;-0.1902;-1.9899;
580832388222727;-9.5749;-0.2309;-1.9612;
580832398297102;-9.5892;-0.2764;-1.9971;
580832408414915;-9.5797;-0.3843;-2.0498;
580832418523509;-9.5605;-0.4274;-2.0498;
580832428636529;-9.5797;-0.4274;-1.9780;
580832438722154;-9.6060;-0.4801;-1.9277;
580832448851009;-9.5797;-0.6144;-1.9038;
580832458921894;-9.5821;-0.7962;-1.8368;
580832469031946;-9.5940;-0.8827;-1.8200;
580832479150071;-9.6108;-0.9233;-1.8631;
580832489240488;-9.6227;-0.9592;-1.8727;
580832499337415;-9.6491;-1.0358;-1.8296;
580832509440904;-9.6156;-1.1462;-1.8057;
580832519581686;-9.5988;-1.2945;-1.7599;
580832529634498;-9.5916;-1.4288;-1.7432;
580832539750071;-9.6299;-1.5317;-1.7456;
580832549856061;-9.6347;-1.5197;-1.7336;
580832559959342;-9.6467;-1.4097;-1.7695;
580832570067363;-9.6754;-1.3400;-1.7743;
580832580182623;-9.6754;-1.3089;-1.7384;
580832590269811;-9.6395;-1.2945;-1.6810;
580832600374967;-9.6036;-1.2634;-1.6881;
580832610476634;-9.5749;-1.1940;-1.8153;
580832620577779;-9.5366;-1.0167;-1.9804;
580832630685384;-9.5988;-0.7890;-2.1290;
580832640784967;-9.6036;-0.7914;-2.0067;
580832650888404;-9.5414;-0.8249;-1.8272;
580832660993925;-9.5725;-0.6742;-1.7288;
580832671099238;-9.5773;-0.6431;-1.7121;
580832681222779;-9.5267;-0.6263;-1.7169;
580832691328352;-9.4860;-0.5662;-1.8224;
580832701413196;-9.4406;-0.2429;-1.9612;
580832711512884;-9.4549;0.1451;-2.0716;
580832721617311;-9.4478;0.3966;-2.1338;
580832731730488;-9.4813;0.5237;-2.0812;
580832741838717;-9.4621;0.4564;-1.9564;
580832751928821;-9.3975;0.6721;-2.0115;
580832762035904;-9.3808;1.0292;-2.3518;
580832772141738;-9.3832;1.2613;-2.5648;
580832782239342;-9.3951;1.2760;-2.6082;
