Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
7383935679972;-9.5221;0.0565;-2.2799;
7383940716222;-9.5891;0.1020;-2.2415;
7383945777212;-9.5460;0.1547;-2.1840;
7383950830076;-9.5388;0.1907;-2.1577;
7383955891066;-9.5652;0.1811;-2.2248;
7383960931430;-9.5915;0.1667;-2.3014;
7383965984972;-9.6371;0.1547;-2.3877;
7383971044868;-9.6083;0.1284;-2.3781;
7383976091118;-9.5748;0.1068;-2.3805;
7383981145597;-9.5508;0.0445;-2.3278;
7383986202003;-9.5221;0.0302;-2.2870;
7383991256535;-9.5676;-0.0321;-2.2583;
7383996309868;-9.6107;-0.0896;-2.2607;
7384001371170;-9.6275;-0.1088;-2.2343;
7384006429555;-9.6203;-0.0704;-2.2248;
7384011474503;-9.5796;-0.0633;-2.1960;
7384016479920;-9.5556;-0.0680;-2.1840;
7384021594347;-9.5963;-0.0489;-2.2224;
7384026643618;-9.5748;-0.0489;-2.2248;
7384031689972;-9.5772;-0.0321;-2.2535;
7384036756118;-9.5939;-0.0345;-2.2751;
7384041814035;-9.5820;-0.0010;-2.3350;
7384046857680;-9.5580;-0.0177;-2.3062;
7384051917003;-9.5700;-0.0249;-2.3110;
7384056969295;-9.5700;-0.0273;-2.3110;
7384062028930;-9.5724;-0.0225;-2.2870;
7384067082680;-9.5388;-0.0345;-2.2894;
7384072137576;-9.5508;-0.0944;-2.2990;
7384077189035;-9.6011;-0.1471;-2.2415;
7384082254243;-9.6155;-0.1591;-2.2391;
7384087301951;-9.6203;-0.1495;-2.2056;
7384092353930;-9.6107;-0.1471;-2.2176;
7384097422420;-9.5724;-0.1615;-2.1673;
7384102474035;-9.5868;-0.1375;-2.1912;
7384107516222;-9.6347;-0.1447;-2.2463;
7384112583462;-9.5915;-0.1447;-2.1984;
7384117634868;-9.5963;-0.1327;-2.1864;
7384122693410;-9.5939;-0.1375;-2.2607;
7384127744660;-9.5868;-0.1495;-2.2008;
7384132801847;-9.5820;-0.1519;-2.2032;
7384137856014;-9.5963;-0.1543;-2.1840;
7384142905076;-9.5987;-0.1040;-2.2224;
7384147966014;-9.6347;-0.1088;-2.2607;
7384153026587;-9.6179;-0.1351;-2.2176;
7384158076118;-9.6011;-0.0872;-2.2439;
7384163133930;-9.5820;-0.0489;-2.2583;
7384168180701;-9.5844;-0.0824;-2.2559;
7384173242472;-9.5963;-0.0776;-2.3110;
7384178289087;-9.5987;-0.0848;-2.2870;
7384183359660;-9.5820;-0.0657;-2.2487;
7384188405389;-9.5939;-0.0489;-2.2248;
7384193464503;-9.6203;-0.0058;-2.1960;
7384198549816;-9.5939;0.0110;-2.1697;
7384203589451;-9.5796;0.0062;-2.1122;
7384208647055;-9.5820;0.0350;-2.1241;
7384213718930;-9.6179;0.0302;-2.1122;
7384218755701;-9.6251;0.0445;-2.1098;
7384223818358;-9.6179;0.0829;-2.1625;
7384228865337;-9.6155;0.1068;-2.1792;
7384233921378;-9.5963;0.1044;-2.1816;
7384238992993;-9.5724;0.1571;-2.2008;
7384244029608;-9.6011;0.1859;-2.2679;
7384249142212;-9.5868;0.1883;-2.3086;
7384254139608;-9.6347;0.1475;-2.3397;
7384259210233;-9.6227;0.1595;-2.2966;
7384264245128;-9.6083;0.1931;-2.2511;
7384269307472;-9.5891;0.1883;-2.2463;
7384274342160;-9.5676;0.1907;-2.2032;
7384279492993;-9.5700;0.2482;-2.1649;
7384284455076;-9.5915;0.2482;-2.1960;
7384289507628;-9.6035;0.2434;-2.1481;
7384294560389;-9.6083;0.2170;-2.1146;
7384299651222;-9.5700;0.2506;-2.2056;
7384304694712;-9.5700;0.2458;-2.2224;
7384309734816;-9.5364;0.2338;-2.2343;
7384314788930;-9.5293;0.2338;-2.2870;
7384319859295;-9.5915;0.2266;-2.3493;
7384324896847;-9.6155;0.2026;-2.3900;
7384329976899;-9.6107;0.2074;-2.3565;
7384335008410;-9.5915;0.2410;-2.3182;
7384340098462;-9.5700;0.2386;-2.3445;
7384345135962;-9.5676;0.1835;-2.3086;
7384350176535;-9.5868;0.1667;-2.2751;
7384355229347;-9.5748;0.1955;-2.2942;
7384360307941;-9.5987;0.2194;-2.2942;
7384365340389;-9.5772;0.2146;-2.2655;
7384370425128;-9.5221;0.2170;-2.1984;
7384375449920;-9.5484;0.2314;-2.1218;
7384380530753;-9.5820;0.2218;-2.1649;
7384385595441;-9.6131;0.2434;-2.2415;
7384390617889;-9.6035;0.2577;-2.2631;
7384395671118;-9.6155;0.2098;-2.2918;
7384400727785;-9.6203;0.2098;-2.3350;
7384405782993;-9.5700;0.2170;-2.3948;
7384410858045;-9.5508;0.2050;-2.3685;
7384415896118;-9.5700;0.2242;-2.4164;
7384420944764;-9.5700;0.2170;-2.4116;
7384426003410;-9.5652;0.2266;-2.3781;
7384431088253;-9.5796;0.2482;-2.4044;
7384436114764;-9.5580;0.2170;-2.3853;
7384441196587;-9.5484;0.2146;-2.3038;
7384446227680;-9.5341;0.2098;-2.2319;
7384451297108;-9.4885;0.1475;-2.2008;
7384456352368;-9.5724;0.1715;-2.2439;
7384461408983;-9.6203;0.1356;-2.2319;
7384466469295;-9.6131;0.1212;-2.2583;
7384471516795;-9.6131;0.1739;-2.2775;
7384476572941;-9.5915;0.1787;-2.2727;
7384481631274;-9.5436;0.1595;-2.3062;
7384486682785;-9.5915;0.1116;-2.3086;
7384491741170;-9.5772;0.1212;-2.3350;
7384496781430;-9.5891;0.1284;-2.3661;
7384501850701;-9.5820;0.1308;-2.3661;
7384506939087;-9.5508;0.1332;-2.3517;
7384511956743;-9.5556;0.1236;-2.3206;
7384517003410;-9.5652;0.1404;-2.3206;
7384522058410;-9.5628;0.0901;-2.2631;
7384527108930;-9.5460;0.0517;-2.2439;
7384532163253;-9.5724;0.0302;-2.2583;
7384537220493;-9.5891;0.0445;-2.2343;
7384542282160;-9.6083;0.0469;-2.2224;
7384547326535;-9.6251;0.0134;-2.2343;
7384552387889;-9.6131;-0.0441;-2.2343;
7384557442680;-9.6203;-0.0537;-2.2655;
7384562497160;-9.5963;-0.0585;-2.2870;
7384567549764;-9.5891;-0.0201;-2.2751;
7384572609243;-9.5772;0.0014;-2.2799;
7384577659972;-9.6131;0.0134;-2.2415;
7384582717160;-9.6059;-0.0034;-2.2367;
7384587781014;-9.5963;0.0086;-2.2343;
7384592831170;-9.5628;0.0158;-2.2248;
7384597882993;-9.5245;-0.0106;-2.2631;
7384602942003;-9.5508;-0.0010;-2.2679;
7384607994087;-9.5700;-0.0082;-2.2391;
7384613042264;-9.5868;0.0134;-2.2631;
7384618130024;-9.6083;0.0206;-2.2511;
7384623163253;-9.6227;-0.0058;-2.2799;
7384628213670;-9.6059;-0.0297;-2.2846;
7384633271847;-9.6275;-0.0273;-2.2583;
7384638321430;-9.5939;-0.0058;-2.2583;
7384643387472;-9.5915;-0.0297;-2.2703;
7384648431430;-9.5820;-0.0273;-2.1792;
7384653496118;-9.5460;-0.0106;-2.1697;
7384658539868;-9.5868;-0.0106;-2.1960;
7384663606639;-9.5915;-0.0177;-2.2056;
7384668652472;-9.5748;0.0278;-2.2272;
7384673718305;-9.5580;-0.0058;-2.2104;
7384678762055;-9.5436;0.0206;-2.2104;
7384683824139;-9.5724;0.0613;-2.2870;
7384688883097;-9.6155;0.0781;-2.3134;
7384693937837;-9.6323;0.0757;-2.3445;
7384699033253;-9.6083;0.0948;-2.3517;
7384704080493;-9.6059;0.1068;-2.2607;
7384709116847;-9.5796;0.1356;-2.2990;
7384714172733;-9.5436;0.1116;-2.3086;
7384719209191;-9.5532;0.0901;-2.2655;
7384724280545;-9.5844;0.0421;-2.2343;
7384729337889;-9.5676;0.0493;-2.1984;
7384734392212;-9.5891;0.0925;-2.2056;
7384739434712;-9.5915;0.0948;-2.2056;
7384744508983;-9.5532;0.0972;-2.1792;
7384749555753;-9.5580;0.0996;-2.1912;
7384754616795;-9.5700;0.1044;-2.2679;
7384759670285;-9.5772;0.0829;-2.2607;
7384764714243;-9.5963;0.0853;-2.2224;
7384769773045;-9.5987;0.0925;-2.2295;
7384774816743;-9.5963;0.1164;-2.2535;
7384779863878;-9.5844;0.1284;-2.2942;
7384784934920;-9.5891;0.1595;-2.2918;
7384789980649;-9.5460;0.1907;-2.3397;
7384795032264;-9.5125;0.2673;-2.4068;
7384800119399;-9.5436;0.3560;-2.4451;
7384805146743;-9.5364;0.3799;-2.4164;
7384810237316;-9.5604;0.4039;-2.3781;
7384815256847;-9.6011;0.3967;-2.3637;
7384820307993;-9.5748;0.4326;-2.3134;
7384825385753;-9.5676;0.5045;-2.2607;
7384830491899;-9.6179;0.5021;-2.2751;
7384835479087;-9.6059;0.5141;-2.2272;
7384840556170;-9.6011;0.5332;-2.1577;
7384845592837;-9.5748;0.5404;-2.1361;
7384850649087;-9.5724;0.5500;-2.1888;
7384855701535;-9.5700;0.4614;-2.1697;
7384860779451;-9.5868;0.3847;-2.2176;
7384865809451;-9.6179;0.3895;-2.2751;
7384870871326;-9.5676;0.3727;-2.3254;
7384875923618;-9.5412;0.3248;-2.3517;
7384881002368;-9.5580;0.3033;-2.3637;
7384886035285;-9.5915;0.2961;-2.3948;
7384891094503;-9.5939;0.2649;-2.3877;
7384896162055;-9.5628;0.2482;-2.3278;
7384901224816;-9.5748;0.1979;-2.3421;
7384906261951;-9.5796;0.1859;-2.3158;
7384911323097;-9.5580;0.1068;-2.2966;
7384916366326;-9.5388;0.0805;-2.2343;
7384921424555;-9.5508;0.0493;-2.2176;
7384926476743;-9.5939;0.0062;-2.2128;
7384931551483;-9.5868;-0.0417;-2.1601;
7384936605441;-9.6299;-0.0848;-2.0714;
7384941662316;-9.6227;-0.1184;-2.1002;
7384946725962;-9.6203;-0.1184;-2.1912;
7384951778358;-9.6466;-0.1471;-2.2008;
7384956827212;-9.6251;-0.1591;-2.2439;
7384961884399;-9.6083;-0.1974;-2.2032;
7384966937524;-9.5868;-0.1782;-2.1721;
7384971997524;-9.6131;-0.1303;-2.1721;
7384977048201;-9.6179;-0.1327;-2.2319;
7384982115233;-9.6299;-0.1016;-2.2391;
7384987162108;-9.6011;-0.1136;-2.2176;
7384992215858;-9.5748;-0.0968;-2.1888;
7384997267628;-9.5580;-0.0800;-2.1241;
7385002326587;-9.5508;-0.0992;-2.1385;
7385007350805;-9.5748;-0.1399;-2.1601;
7385012434295;-9.5915;-0.1399;-2.1409;
7385017490805;-9.6107;-0.1902;-2.1577;
7385022547368;-9.6323;-0.2094;-2.2272;
7385027603878;-9.6395;-0.2309;-2.2751;
7385032660441;-9.5748;-0.3028;-2.2176;
7385037717003;-9.5891;-0.2669;-2.2511;
7385042747576;-9.6059;-0.2669;-2.3661;
