TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
909453350648686;1653659758447;40.229886100000;-111.667841200000;1361.0947;0.8300;269.7000;5.75265837;10.98411179;0.34985712;14.36732388;
909454400305404;1653659760000;40.229867460000;-111.667857450000;1357.9497;1.2300;258.8000;3.84200978;6.57179117;1.18701303;47.17118454;
909455407066654;1653659761000;40.229846570000;-111.667879760000;1361.1299;2.3000;263.1000;3.79009247;5.60396719;0.88814414;14.35568619;
909456403077174;1653659762000;40.229832090000;-111.667918520000;1361.7946;4.1300;266.8000;3.79009247;4.06466675;0.34928498;2.30473828;
909457401434153;1653659763000;40.229823900000;-111.667969870000;1361.8229;4.8500;270.7000;3.79009247;3.62214875;0.32649654;2.02789807;
909458409376496;1653659764000;40.229819080000;-111.668021770000;1362.7445;4.5400;270.6000;3.79009247;3.09183884;0.68622154;7.23945141;
909459406971548;1653659765000;40.229807870000;-111.668093500000;1362.0695;5.9300;271.8000;3.79009247;2.82125497;0.59548301;4.99785566;
909460396668058;1653659766000;40.229808890000;-111.668169080000;1361.7029;6.2900;271.3000;3.79009247;2.54186630;0.25942242;1.32266581;
909461406923683;1653659767000;40.229807140000;-111.668244800000;1361.3835;6.7100;268.0000;3.79009247;2.56605029;0.18357560;0.88298154;
909462403417693;1653659768000;40.229806980000;-111.668319640000;1362.3230;6.6800;271.4000;3.79009247;2.50000000;0.17888544;0.83032912;
909463394245713;1653659769000;40.229809690000;-111.668395400000;1362.2360;6.2700;270.4000;3.79009247;2.64620233;0.73000002;5.75667763;
909464398843421;1653659770000;40.229810420000;-111.668470670000;1361.9337;6.2400;271.3000;3.79009247;2.59017015;0.97082442;6.63742256;
909465412585764;1653659771000;40.229806190000;-111.668543460000;1361.4785;5.9200;266.8000;3.79009247;2.51883626;0.70092797;5.69569302;
909466408398785;1653659772000;40.229807520000;-111.668617830000;1362.0667;6.2600;270.3000;3.79009247;2.50000000;0.65299308;5.22256517;
909467396315816;1653659773000;40.229808170000;-111.668686760000;1361.7079;6.1900;271.6000;3.79009247;2.50000000;0.05385165;0.28687802;
909468407169044;1653659774000;40.229808390000;-111.668768040000;1361.0774;6.1800;271.9000;3.79009247;2.50000000;0.05385165;0.28105944;
909469401150086;1653659775000;40.229809310000;-111.668840810000;1361.9028;6.3300;269.3000;3.79009247;2.50000000;0.15652476;0.79232770;
909470388716856;1653659776000;40.229809360000;-111.668915940000;1361.9093;6.2000;268.5000;3.79009247;2.50000000;0.24596748;1.24088359;
909471399647741;1653659777000;40.229810770000;-111.668986250000;1361.8741;5.9000;270.3000;3.79009247;2.50000000;0.25059929;1.37382615;
909472401165762;1653659778000;40.229810890000;-111.669046290000;1362.1952;4.9500;268.3000;3.79009247;2.50000000;0.28301942;2.01546836;
909473409471282;1653659779000;40.229810430000;-111.669091880000;1362.0231;3.8000;269.7000;3.79009247;2.50000000;0.72470683;9.61848831;
909474406849355;1653659780000;40.229813820000;-111.669132260000;1361.5281;3.3600;274.4000;3.79009247;2.50000000;1.15433967;18.05905342;
909475408310344;1653659781000;40.229811980000;-111.669177100000;1362.1774;3.1200;270.1000;3.79009247;2.59239912;1.13225436;18.90771294;
909476404506229;1653659782000;40.229806520000;-111.669225880000;1363.2979;4.2700;267.2000;3.79009247;2.81323695;0.79981250;8.30191898;
909477408543104;1653659783000;40.229806040000;-111.669286040000;1363.0062;5.3100;275.9000;3.79009247;2.66568756;0.30675724;1.31169665;
909478394460811;1653659784000;40.229806740000;-111.669347860000;1363.2281;5.7300;270.9000;3.79009247;2.53880405;0.06708204;0.36884418;
909479400597009;1653659785000;40.229807210000;-111.669416430000;1363.6581;6.6600;269.0000;3.79009247;2.57970524;0.06708204;0.30051446;
909480408511384;1653659786000;40.229805330000;-111.669497890000;1363.4871;7.3000;267.4000;3.79009247;2.67111802;0.06708204;0.28228834;
909481410960602;1653659787000;40.229804370000;-111.669583370000;1363.8743;7.5900;267.9000;3.79009247;2.60642529;0.20591260;0.89419615;
909482397413050;1653659788000;40.229809680000;-111.669669280000;1363.4291;7.8400;272.6000;3.79009247;2.54050875;0.21470910;0.85830569;
909483409058049;1653659789000;40.229811940000;-111.669762610000;1363.2156;7.9900;270.0000;3.79009247;2.50000000;0.07615773;0.26167172;
909484408302007;1653659790000;40.229816330000;-111.669855450000;1363.1250;7.9700;269.9000;3.79009247;2.50700831;0.07615773;0.24526267;
909485409323048;1653659791000;40.229811320000;-111.669949430000;1362.7582;7.8800;269.0000;3.79009247;2.50000000;0.07280110;0.23803265;
909486409905131;1653659792000;40.229809160000;-111.670043470000;1363.0770;7.8000;270.6000;3.79009247;2.50000000;0.14317821;0.53726363;
909487408525756;1653659793000;40.229809060000;-111.670133790000;1363.3580;7.8000;270.0000;3.79009247;2.50000000;0.26419690;1.12897241;
909488408738099;1653659794000;40.229807880000;-111.670223020000;1363.2251;7.9600;269.7000;3.79009247;2.50000000;0.33120990;1.33660030;
909489409339401;1653659795000;40.229803240000;-111.670316720000;1363.0177;7.8200;266.7000;3.79009247;2.50000000;0.73000002;4.61952400;
909490408707265;1653659796000;40.229801700000;-111.670409010000;1363.0222;7.8000;269.8000;3.79009247;2.50000000;0.68883961;4.46963978;
909491407657838;1653659797000;40.229800880000;-111.670500400000;1362.3041;7.9200;269.0000;3.79009247;2.50000000;0.29529646;1.17210352;
909492411177629;1653659798000;40.229802380000;-111.670594640000;1362.3705;7.8200;271.2000;3.79009247;2.50000000;0.23706539;0.90501130;
909493409853097;1653659799000;40.229806510000;-111.670690980000;1362.1022;7.8600;270.0000;3.79009247;2.50000000;0.07615773;0.31963533;
909494409850389;1653659800000;40.229806480000;-111.670781420000;1362.4423;7.8800;270.2000;3.79009247;2.50000000;0.12529965;0.49838322;
909495409974920;1653659801000;40.229805750000;-111.670875030000;1362.5585;7.7700;268.1000;3.79009247;2.50000000;0.33615473;1.46158147;
909496408108669;1653659802000;40.229805490000;-111.670965750000;1363.0057;7.7800;269.3000;3.79009247;2.50000000;0.37589893;1.55596507;
909497408646690;1653659803000;40.229804940000;-111.671053590000;1363.5502;7.7500;269.8000;3.79009247;2.50000000;0.16552946;0.62838548;
909498407734918;1653659804000;40.229802790000;-111.671142630000;1363.4490;7.9000;267.1000;3.79009247;2.50000000;0.12529965;0.50973320;
909499412580543;1653659805000;40.229801580000;-111.671236400000;1363.6949;7.8100;268.9000;3.79009247;2.50000000;0.12529965;0.49886239;
909500406868459;1653659806000;40.229795660000;-111.671329200000;1363.6188;7.8900;268.7000;3.79009247;2.50000000;0.05385165;0.23407573;
909501409833042;1653659807000;40.229797380000;-111.671417870000;1363.8274;7.7500;272.2000;3.79009247;2.50000000;0.17888544;0.72238165;
909502406715802;1653659808000;40.229800790000;-111.671511230000;1363.5629;7.9400;271.6000;3.79009247;2.50000000;0.25942242;1.00737321;
