Sensor: bmi160 Gyroscope Non-wakeup
Vendor: BOSCH
TimestampGyro [ns]; GyroX [rad/s]; GyroY [rad/s]; GyroZ [rad/s]
689717744055164;-0.0156;0.0008;-0.0068;
689717749107872;-0.0071;0.0008;-0.0089;
689717754162977;-0.0039;0.0019;-0.0057;
689717759207872;-0.0103;0.0040;-0.0057;
689717764269539;-0.0103;0.0040;-0.0079;
689717769330060;-0.0071;0.0019;-0.0068;
689717774382872;-0.0049;0.0040;-0.0068;
689717779413289;-0.0039;0.0040;-0.0068;
689717784497612;-0.0007;0.0029;-0.0079;
689717789568602;-0.0028;0.0008;-0.0100;
689717794603133;0.0004;0.0008;-0.0121;
689717799700164;0.0047;0.0029;-0.0111;
689717804716987;0.0079;0.0040;-0.0121;
689717809817039;0.0100;0.0051;-0.0121;
689717814826154;0.0132;0.0029;-0.0111;
689717819876154;0.0164;0.0040;-0.0121;
689717824931674;0.0206;0.0072;-0.0121;
689717829982352;0.0217;0.0051;-0.0111;
689717835037820;0.0217;0.0083;-0.0111;
689717840072768;0.0228;0.0072;-0.0142;
689717845146831;0.0174;0.0040;-0.0132;
689717850196049;0.0121;0.0040;-0.0142;
689717855258862;0.0121;0.0051;-0.0153;
689717860320112;0.0132;0.0051;-0.0164;
689717865368966;0.0174;0.0061;-0.0142;
689717870442716;0.0174;0.0051;-0.0153;
689717875476674;0.0217;0.0061;-0.0164;
689717880513497;0.0238;0.0072;-0.0164;
689717885586570;0.0206;0.0093;-0.0174;
689717890641883;0.0174;0.0093;-0.0164;
689717895655945;0.0142;0.0083;-0.0153;
689717900742352;0.0121;0.0072;-0.0142;
689717905806154;0.0079;0.0061;-0.0142;
689717910860268;0.0068;0.0072;-0.0153;
689717915916570;0.0047;0.0072;-0.0164;
689717920991466;0.0047;0.0051;-0.0153;
689717926009747;0.0004;0.0040;-0.0174;
689717931104539;0.0015;0.0051;-0.0174;
689717936136049;0.0036;0.0061;-0.0132;
689717941211622;0.0079;0.0040;-0.0132;
689717946245008;0.0079;0.0051;-0.0142;
689717951310581;0.0089;0.0051;-0.0142;
689717956355112;0.0132;0.0051;-0.0142;
689717961420581;0.0142;0.0040;-0.0142;
689717966467716;0.0142;0.0040;-0.0142;
689717971512560;0.0111;0.0061;-0.0132;
689717976575737;0.0121;0.0061;-0.0142;
689717981636466;0.0121;0.0040;-0.0142;
689717986685529;0.0111;0.0040;-0.0121;
689717991759904;0.0089;0.0029;-0.0121;
689717996793445;0.0068;0.0051;-0.0111;
689718001852820;0.0057;0.0051;-0.0111;
689718006905841;0.0047;0.0051;-0.0079;
689718011983341;0.0068;0.0051;-0.0089;
689718017015112;0.0057;0.0061;-0.0068;
689718022071674;0.0025;0.0051;-0.0068;
689718027127091;0.0025;0.0051;-0.0068;
689718032200372;0.0025;0.0040;-0.0057;
689718037233445;0.0036;0.0029;-0.0079;
689718042290112;0.0025;0.0051;-0.0057;
689718047347195;0.0004;0.0029;-0.0057;
689718052401674;0.0015;0.0029;-0.0068;
689718057446831;0.0015;-0.0003;-0.0068;
689718062512820;0.0025;-0.0003;-0.0036;
689718067565529;0.0025;0.0008;-0.0036;
689718072622195;0.0025;0.0008;-0.0015;
689718077676570;0.0025;0.0008;0.0007;
689718082729122;0.0057;0.0008;-0.0004;
689718087785945;0.0057;-0.0013;0.0007;
689718092858081;0.0089;-0.0003;0.0017;
689718097893497;0.0089;0.0019;0.0017;
689718102951779;0.0100;-0.0003;0.0028;
689718108004174;0.0111;0.0008;0.0028;
689718113061987;0.0100;0.0029;0.0017;
689718118113497;0.0100;0.0019;0.0028;
689718123173862;0.0121;-0.0003;0.0039;
689718128225789;0.0079;-0.0003;0.0039;
689718133284799;0.0004;0.0008;0.0039;
689718138401102;-0.0060;-0.0003;0.0039;
689718143393497;-0.0028;0.0008;0.0039;
689718148442404;0.0015;-0.0003;0.0060;
689718153504487;0.0015;-0.0013;0.0071;
689718158555164;-0.0039;0.0019;0.0071;
689718163615737;-0.0049;0.0019;0.0060;
689718168667664;-0.0049;0.0019;0.0071;
689718173704227;-0.0028;0.0019;0.0049;
689718178776414;0.0004;0.0019;0.0071;
689718183832091;0.0025;0.0008;0.0071;
689718188869539;0.0025;-0.0013;0.0060;
689718193940320;0.0015;0.0019;0.0049;
689718198979122;0.0057;-0.0003;0.0028;
689718204056154;0.0057;-0.0003;0.0028;
689718209088706;0.0079;-0.0003;0.0039;
689718214163654;0.0100;-0.0024;0.0039;
689718219200372;0.0111;-0.0035;0.0017;
689718224271049;0.0100;-0.0035;0.0017;
689718229313497;0.0111;-0.0035;0.0007;
689718234382716;0.0089;-0.0035;0.0007;
689718239421883;0.0068;-0.0003;-0.0004;
689718244490581;0.0068;-0.0003;-0.0004;
689718249529383;0.0047;-0.0003;-0.0025;
689718254601831;0.0015;0.0019;-0.0047;
689718259648393;0.0015;-0.0003;-0.0047;
689718264708497;-0.0007;0.0040;-0.0047;
689718269815945;-0.0007;0.0061;-0.0079;
689718274819174;-0.0017;0.0061;-0.0079;
689718279875060;0.0004;0.0040;-0.0089;
689718284927404;0.0025;0.0019;-0.0111;
689718289980581;-0.0007;0.0029;-0.0089;
689718295044070;-0.0028;0.0051;-0.0100;
689718300084018;-0.0007;0.0061;-0.0142;
689718305147404;0.0015;0.0051;-0.0142;
689718310196049;0.0004;0.0051;-0.0142;
689718315257924;0.0015;0.0040;-0.0121;
689718320315008;0.0004;0.0051;-0.0142;
689718325369956;0.0015;0.0051;-0.0142;
689718330448862;0.0004;0.0040;-0.0142;
689718335473966;-0.0028;0.0083;-0.0153;
689718340515372;-0.0017;0.0072;-0.0153;
689718345585320;-0.0017;0.0072;-0.0164;
689718350637664;-0.0007;0.0040;-0.0164;
689718355698237;-0.0017;0.0051;-0.0164;
689718360744539;0.0004;0.0051;-0.0164;
689718365802820;0.0004;0.0051;-0.0185;
689718370858549;-0.0007;0.0040;-0.0164;
689718375916987;0.0004;0.0040;-0.0164;
689718380966258;0.0025;0.0040;-0.0164;
689718386015372;0.0004;0.0029;-0.0153;
689718391096883;0.0004;0.0051;-0.0153;
689718396138758;0.0015;0.0040;-0.0142;
689718401178862;0.0057;0.0072;-0.0132;
689718406251831;0.0057;0.0040;-0.0121;
689718411329070;0.0047;0.0051;-0.0132;
689718416363914;0.0047;0.0051;-0.0153;
689718421400581;0.0068;0.0040;-0.0132;
689718426465216;0.0057;0.0040;-0.0111;
689718431529331;0.0036;0.0040;-0.0121;
689718436574591;0.0047;0.0051;-0.0121;
689718441641883;0.0068;0.0019;-0.0121;
689718446683445;0.0068;0.0008;-0.0100;
689718451728602;0.0047;0.0008;-0.0089;
689718456781674;0.0047;0.0008;-0.0100;
689718461837352;0.0036;-0.0003;-0.0089;
689718466907508;0.0015;-0.0013;-0.0089;
689718471966987;0.0004;-0.0024;-0.0079;
689718477020737;0.0015;-0.0003;-0.0057;
689718482075997;0.0004;-0.0003;-0.0057;
689718487125997;-0.0028;0.0019;-0.0068;
689718492153602;-0.0017;-0.0003;-0.0047;
689718497234747;-0.0007;-0.0003;-0.0047;
689718502291831;0.0004;0.0019;-0.0047;
689718507353654;0.0015;0.0019;-0.0036;
689718512395841;-0.0007;-0.0003;-0.0047;
689718517454070;-0.0017;0.0008;-0.0047;
689718522495997;0.0004;0.0008;-0.0036;
689718527564279;0.0015;-0.0003;-0.0015;
689718532634799;0.0004;-0.0013;0.0028;
689718537672924;0.0004;-0.0024;0.0017;
689718542731362;-0.0007;-0.0035;0.0007;
689718547786258;-0.0028;-0.0067;0.0007;
689718552843758;0.0004;-0.0035;0.0007;
689718557903654;-0.0007;-0.0035;0.0007;
689718562955841;-0.0028;-0.0013;0.0049;
689718568003133;-0.0017;-0.0024;0.0007;
689718573071518;-0.0028;-0.0013;0.0028;
689718578113758;0.0004;-0.0013;0.0017;
689718583177091;0.0004;-0.0024;0.0017;
689718588224279;-0.0007;-0.0024;0.0039;
689718593270737;0.0015;-0.0035;0.0017;
