Sensor: bmi160 Accelerometer Non-wakeup
Vendor: BOSCH
TimestampAcc [ns]; AccX [m/s^2]; AccY [m/s^2]; AccZ [m/s^2]
703994675496715;-9.6060;0.2985;-1.6164;
703994685668174;-9.5821;0.3129;-1.6355;
703994695784944;-9.6203;0.3176;-1.6546;
703994705921038;-9.6443;0.3296;-1.6714;
703994716037809;-9.6251;0.3392;-1.6522;
703994726116194;-9.5964;0.3559;-1.6187;
703994736227184;-9.6012;0.3488;-1.6259;
703994746332497;-9.5988;0.3416;-1.6283;
703994756432601;-9.6156;0.3368;-1.6738;
703994766499788;-9.6347;0.2961;-1.6690;
703994776614372;-9.6180;0.2506;-1.6355;
703994786728330;-9.6036;0.2937;-1.6499;
703994796829424;-9.6299;0.2483;-1.6522;
703994806913590;-9.6275;0.2483;-1.6451;
703994817023122;-9.6251;0.2818;-1.6690;
703994827126194;-9.6156;0.2674;-1.6738;
703994837217549;-9.6036;0.2626;-1.6283;
703994847321976;-9.6156;0.2602;-1.6570;
703994857422965;-9.6203;0.2363;-1.6786;
703994867507028;-9.6275;0.2650;-1.6738;
703994877627080;-9.6275;0.2770;-1.7312;
703994887715830;-9.5845;0.2698;-1.7264;
703994897815205;-9.5988;0.2722;-1.7073;
703994907924059;-9.6084;0.2937;-1.6738;
703994918016142;-9.6012;0.3176;-1.6834;
703994928111194;-9.5988;0.3344;-1.7025;
703994938214424;-9.5988;0.3751;-1.7480;
703994948297861;-9.5845;0.4038;-1.7336;
703994958416299;-9.5868;0.3942;-1.7240;
703994968512028;-9.6012;0.3583;-1.7097;
703994978614632;-9.5845;0.3392;-1.7001;
703994988714476;-9.5773;0.3751;-1.7192;
703994998819059;-9.6060;0.3583;-1.7288;
703995008914944;-9.6132;0.3416;-1.7169;
703995019015569;-9.6156;0.3105;-1.7097;
703995029132757;-9.6180;0.2722;-1.6594;
703995039219059;-9.6299;0.2746;-1.6570;
703995049321299;-9.6156;0.2674;-1.6235;
703995059437913;-9.6251;0.2578;-1.5709;
703995069507340;-9.6538;0.2387;-1.5637;
703995079618017;-9.6515;0.2602;-1.5613;
703995089719059;-9.6562;0.2387;-1.5326;
703995099817965;-9.6802;0.1642;-1.4749;
703995109920205;-9.7041;0.2076;-1.5374;
703995120017028;-9.6538;0.3607;-1.4868;
703995130126976;-9.6419;0.4735;-1.4031;
703995140220257;-9.7041;0.6529;-1.5156;
703995150328538;-9.6730;0.7537;-1.5350;
703995160423955;-9.6658;0.7319;-1.4270;
703995170519007;-9.7065;0.6984;-1.3959;
703995180624267;-9.6993;0.5764;-1.3816;
703995190726455;-9.6730;0.4831;-1.4031;
703995200819840;-9.6826;0.4711;-1.4749;
703995210947340;-9.6730;0.4831;-1.5805;
703995221019528;-9.6395;0.4421;-1.5398;
703995231133955;-9.6251;0.3942;-1.4438;
703995241223017;-9.6299;0.4014;-1.4581;
703995251328642;-9.6084;0.2913;-1.3648;
703995261428122;-9.6227;0.1810;-1.2739;
703995271549372;-9.7137;0.3009;-1.4174;
703995281626038;-9.6778;0.6577;-1.6881;
703995291729476;-9.4908;0.5931;-1.5302;
703995301824632;-9.5892;0.5859;-1.5709;
703995311946663;-9.6921;0.4831;-1.5637;
703995322033851;-9.6275;0.4493;-1.5278;
703995332127392;-9.5916;0.3823;-1.6546;
703995342223747;-9.5916;0.3224;-1.8224;
703995352341559;-9.5868;0.2506;-1.8392;
703995362429476;-9.5797;0.1068;-1.7934;
703995372531715;-9.6203;0.0637;-1.7647;
703995382623903;-9.7065;0.0517;-1.7288;
703995392732549;-9.7280;0.0398;-1.6522;
703995402832080;-9.7424;0.0661;-1.6331;
703995412949476;-9.6849;0.0805;-1.6714;
703995423048642;-9.5797;0.0661;-1.6881;
703995433133851;-9.5315;0.1283;-1.7743;
703995443237340;-9.5414;0.1235;-1.7985;
703995453337653;-9.6108;0.1164;-1.8248;
703995463407913;-9.6515;0.1594;-1.7985;
703995473542184;-9.6251;0.4086;-1.7934;
703995483661455;-9.5749;0.6577;-1.7934;
703995493763226;-9.5052;0.9332;-1.7671;
703995503820674;-9.4645;1.3214;-1.7791;
703995513948851;-9.5414;1.5272;-1.8153;
703995524038799;-9.5581;1.3478;-1.7815;
703995534155830;-9.6060;0.9428;-1.6499;
703995544245413;-9.6610;0.5189;-1.5470;
703995554315049;-9.6802;0.1164;-1.5132;
703995564443330;-9.5653;-0.1591;-1.4749;
703995574541872;-9.4908;0.1618;-1.6905;
703995584635413;-9.5315;1.3813;-2.4619;
703995594735622;-9.3808;1.1034;-1.8559;
703995604839580;-9.4645;0.9643;-1.5012;
703995614949215;-9.6299;0.8662;-1.3720;
703995625037497;-9.5725;0.8901;-1.3409;
703995635146976;-9.5004;1.0914;-1.5517;
703995645239319;-9.4645;1.4124;-2.0740;
703995655335049;-9.4023;1.6280;-2.3877;
703995665438851;-9.3066;1.6639;-2.1817;
703995675536403;-9.3736;1.6519;-1.9181;
703995685644059;-9.4932;1.5849;-1.8559;
703995695729528;-9.5148;1.4459;-1.8368;
703995705844267;-9.4837;1.2999;-1.9158;
703995715942497;-9.4741;1.0962;-2.0617;
703995726038747;-9.4406;0.9835;-2.0716;
703995736149059;-9.3975;0.9188;-1.9732;
703995746246559;-9.4980;0.8064;-1.9660;
703995756347184;-9.5653;0.7442;-1.9540;
703995766447080;-9.5557;0.6960;-1.9397;
703995776539684;-9.5366;0.6242;-2.0354;
703995786630778;-9.4645;0.5381;-2.1314;
703995796737236;-8.9901;0.9332;-2.4045;
703995806853174;-9.4334;1.2039;-2.3252;
703995816957028;-10.0609;0.0972;-1.3648;
703995827060882;-10.1833;-0.1567;-1.1539;
703995837151299;-9.6969;0.6960;-1.1922;
703995847255153;-9.2106;1.1512;-1.4007;
703995857359007;-9.2584;0.7609;-1.5948;
703995867413278;-9.4478;0.5740;-1.9205;
703995877517132;-9.6084;0.7992;-2.0931;
703995887620934;-9.7184;0.9452;-1.9301;
703995897746090;-9.6323;0.8136;-1.5374;
703995907849892;-9.5557;0.6386;-1.0702;
703995917953799;-9.4980;0.9811;-0.7995;
703995928046611;-9.4860;1.5658;-1.0941;
703995938150413;-9.5486;1.9609;-1.8320;
703995948254319;-9.6299;2.2747;-2.1817;
703995958350674;-9.6538;1.3669;-1.5156;
703995968454528;-9.6993;1.0460;-1.2930;
703995978558382;-9.5940;1.2182;-1.3528;
703995988640622;-9.4310;1.3286;-1.1850;
703995998744476;-9.5653;1.4698;-1.2281;
703996008848330;-9.7376;1.5200;-1.1611;
703996018946038;-9.7878;1.8485;-0.9861;
703996029049892;-9.6108;2.1311;-0.9861;
703996039153747;-9.4478;2.2172;-1.0319;
703996049249840;-9.5581;2.4855;-0.7493;
703996059353694;-9.6443;2.6821;-0.5958;
703996069457497;-9.5988;2.9432;-0.9048;
703996079554528;-9.5291;2.9216;-1.1396;
703996089658382;-9.4884;2.8905;-1.3265;
703996099762184;-9.4310;2.7275;-1.1946;
703996109851507;-9.5124;2.5717;-1.2401;
703996119955361;-9.5462;2.3827;-1.2497;
703996130059215;-9.4669;2.2627;-1.3146;
703996140153694;-9.4023;2.2125;-1.2643;
703996150257549;-9.5533;2.2053;-1.5661;
703996160361351;-9.7161;2.0710;-1.5278;
703996170457965;-9.6610;1.9131;-1.1444;
703996180561767;-9.5414;1.7716;-1.1659;
703996190665674;-9.4717;1.6926;-1.5637;
703996200758382;-9.3784;1.6376;-1.7025;
703996210862184;-9.3808;1.5849;-1.8751;
703996220966038;-9.5510;1.5706;-2.0306;
703996231064267;-9.5821;1.4650;-1.9181;
703996241168069;-9.4741;1.2879;-1.6164;
703996251271976;-9.5004;1.1704;-1.3935;
703996261356403;-9.4860;1.0460;-1.3504;
703996271460257;-9.4262;1.0866;-1.3504;
703996281564111;-9.5195;1.1967;-1.7049;
703996291662340;-9.5629;1.6448;-2.0716;
703996301766142;-9.4358;1.8365;-1.8583;
703996311870049;-9.4023;2.1455;-1.7240;
703996321965361;-9.4645;2.1550;-1.5470;
703996332069163;-9.4765;2.1981;-1.3026;
703996342173069;-9.4837;2.4712;-1.3744;
703996352269736;-9.4334;2.5884;-1.8703;
703996362373538;-9.2970;2.3994;-2.0450;
703996372477392;-9.1890;2.4185;-2.0740;
703996382553851;-9.2225;2.3130;-2.1362;
703996392657757;-9.2560;2.1598;-2.1314;
703996402761611;-9.2632;2.1694;-2.1290;
703996412880101;-9.3616;2.2436;-2.1936;
703996422943122;-9.4214;2.2555;-2.0979;
703996433046976;-9.3664;2.3635;-1.9564;
703996443150830;-9.2731;2.4257;-2.0091;
703996453261611;-9.2755;2.3755;-2.2582;
703996463365465;-9.2201;2.2914;-2.5241;
