TimestampGNSS [ns]; UTC time [ms]; Lat [deg]; Lon [deg]; Height [m]; Speed [m/s]; Heading [deg]; Hor Acc [m]; Vert Acc [m]; Speed Acc [m/s]; Heading Acc [deg]
2764631577676931;1633120000449;40.242898100000;-111.638864340000;1387.7166;0.0000;-3000.0000;5.26607847;7.26312447;0.08062258;-1.00000000;
2764632625460055;1633120002000;40.242922000000;-111.638875800000;1384.5079;0.2700;188.9000;4.25161839;5.91692305;0.82680106;82.80961609;
2764633639819794;1633120003000;40.242905170000;-111.638877450000;1379.4915;0.7900;186.1000;3.79009247;4.39551497;0.80156100;4.69203520;
2764634633777034;1633120004000;40.242882720000;-111.638880120000;1377.6158;1.8300;173.5000;3.79009247;3.64248037;0.13416408;2.41161871;
2764635631909741;1633120005000;40.242852380000;-111.638875750000;1375.6613;3.1400;178.1000;3.79009247;3.15758038;0.14317821;1.42647433;
2764636628417189;1633120006000;40.242814460000;-111.638873500000;1375.7627;4.2400;178.1000;3.79009247;2.74414873;0.13416408;0.94031662;
2764637634907918;1633120007000;40.242763400000;-111.638867730000;1374.3383;5.1600;177.3000;3.79009247;2.56711936;0.12529965;0.76847720;
2764638638099376;1633120008000;40.242712310000;-111.638863170000;1375.4071;5.9700;175.6000;3.79009247;2.50000000;0.05830952;0.34149325;
2764639623809844;1633120009000;40.242651230000;-111.638857210000;1374.8210;6.9300;176.8000;3.79009247;2.50000000;0.05830952;0.29065394;
2764640615724896;1633120010000;40.242590350000;-111.638854260000;1374.4899;6.9400;180.0000;3.79009247;2.50000000;0.26419690;1.28626442;
2764641622080208;1633120011000;40.242533260000;-111.638851170000;1374.1255;6.5800;180.5000;3.79009247;2.50000000;0.40496913;2.15726042;
2764642624038801;1633120012000;40.242471080000;-111.638852560000;1374.1193;6.7900;180.0000;3.79009247;2.50000000;0.77006495;5.84509611;
2764643633214999;1633120013000;40.242408930000;-111.638846170000;1374.4352;6.5200;174.4000;3.79009247;2.50000000;0.64070272;5.30063486;
2764644634499686;1633120014000;40.242340210000;-111.638838250000;1374.1416;6.7200;176.8000;3.79009247;2.50000000;0.64070272;5.17159891;
2764645633838279;1633120015000;40.242281340000;-111.638817820000;1373.0071;6.4900;171.0000;3.79009247;2.50000000;1.28471792;10.88891888;
2764646642726612;1633120016000;40.242220680000;-111.638810920000;1372.9146;6.3700;178.0000;3.79009247;2.50000000;1.21593583;10.63380432;
2764647635115831;1633120017000;40.242166390000;-111.638821080000;1373.1560;6.3600;181.1000;3.79009247;2.50000000;1.14908659;8.06017685;
2764648636478330;1633120018000;40.242105710000;-111.638821620000;1372.3787;6.3400;183.8000;3.79009247;2.50000000;0.44204071;2.84134364;
2764649630945674;1633120019000;40.242042920000;-111.638825050000;1372.4210;6.3900;181.7000;3.79009247;2.50000000;0.45803931;2.77850699;
2764650624304007;1633120020000;40.241992390000;-111.638832390000;1372.5083;6.1100;182.8000;3.79009247;2.50000000;0.26076809;1.54559124;
2764651639693954;1633120021000;40.241934770000;-111.638830790000;1373.2821;6.0600;181.5000;3.79009247;2.50000000;0.21633308;1.35150111;
2764652623608277;1633120022000;40.241883510000;-111.638832070000;1372.6945;5.9500;181.9000;3.79009247;2.50000000;0.30232432;1.90095413;
2764653629939735;1633120023000;40.241837240000;-111.638833180000;1372.3510;5.2300;178.6000;3.79009247;2.50000000;0.33286634;2.28599548;
2764654630471245;1633120024000;40.241787560000;-111.638835100000;1371.9363;5.3900;179.8000;3.79009247;2.50000000;1.09077954;9.07673740;
2764655644506244;1633120025000;40.241738580000;-111.638835260000;1372.5376;5.2000;175.7000;3.79009247;2.50000000;1.08226609;2.49925113;
2764656633728588;1633120026000;40.241698190000;-111.638828830000;1371.4237;4.8100;174.9000;3.79009247;2.50000000;1.07703292;4.19751930;
2764657640322650;1633120027000;40.241661510000;-111.638837350000;1371.8730;4.2300;183.7000;3.79009247;2.50000000;1.10453606;5.92066813;
2764658630012962;1633120028000;40.241626200000;-111.638837840000;1371.5765;3.5900;181.7000;3.79009247;2.50000000;1.06850362;7.40794039;
2764659632070930;1633120029000;40.241602410000;-111.638843270000;1371.8180;2.8000;180.5000;3.79009247;2.50000000;1.09293187;8.92801571;
2764660632322180;1633120030000;40.241580630000;-111.638840790000;1371.1060;2.5400;191.9000;3.79009247;2.50000000;0.89403582;10.49243641;
2764661634755148;1633120031000;40.241545900000;-111.638849100000;1371.2196;3.8900;186.4000;3.79009247;2.50000000;0.81835198;11.21918297;
